VARIABLE,TYPE,LABEL,GROUP
S2603_C01_001E,int,Estimate!!Total population!!Total population,S2603
S2603_C01_002E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Male,S2603
S2603_C01_003E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Female,S2603
S2603_C01_004E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 15 years,S2603
S2603_C01_005E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!15 to 17 years,S2603
S2603_C01_006E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!18 to 24 years,S2603
S2603_C01_007E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!25 to 34 years,S2603
S2603_C01_008E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!35 to 44 years,S2603
S2603_C01_009E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!45 to 54 years,S2603
S2603_C01_010E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!55 to 64 years,S2603
S2603_C01_011E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!65 to 74 years,S2603
S2603_C01_012E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!75 to 84 years,S2603
S2603_C01_013E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!85 years and over,S2603
S2603_C01_014E,int,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 18 years,S2603
S2603_C01_015E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 18 years!!Male,S2603
S2603_C01_016E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 18 years!!Female,S2603
S2603_C01_017E,int,Estimate!!Total population!!Total population!!SEX AND AGE!!65 years and over,S2603
S2603_C01_018E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!65 years and over!!Male,S2603
S2603_C01_019E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!65 years and over!!Female,S2603
S2603_C01_020E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Median age (years),S2603
S2603_C01_021E,int,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race,S2603
S2603_C01_022E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!White,S2603
S2603_C01_023E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Black or African American,S2603
S2603_C01_024E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,S2603
S2603_C01_025E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Asian,S2603
S2603_C01_026E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,S2603
S2603_C01_027E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Some other race,S2603
S2603_C01_028E,int,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Two or more races,S2603
S2603_C01_029E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Hispanic or Latino (of any race),S2603
S2603_C01_030E,float,"Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!White alone, Not Hispanic or Latino",S2603
S2603_C01_031E,int,Estimate!!Total population!!MARITAL STATUS!!Population 15 years and over,S2603
S2603_C01_032E,float,"Estimate!!Total population!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",S2603
S2603_C01_033E,float,Estimate!!Total population!!MARITAL STATUS!!Population 15 years and over!!Widowed,S2603
S2603_C01_034E,float,Estimate!!Total population!!MARITAL STATUS!!Population 15 years and over!!Divorced,S2603
S2603_C01_035E,float,Estimate!!Total population!!MARITAL STATUS!!Population 15 years and over!!Separated,S2603
S2603_C01_036E,float,Estimate!!Total population!!MARITAL STATUS!!Population 15 years and over!!Never married,S2603
S2603_C01_037E,int,Estimate!!Total population!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,S2603
S2603_C01_038E,float,Estimate!!Total population!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school through 12th grade,S2603
S2603_C01_039E,float,Estimate!!Total population!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,S2603
S2603_C01_040E,int,Estimate!!Total population!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,S2603
S2603_C01_041E,float,Estimate!!Total population!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,S2603
S2603_C01_042E,float,Estimate!!Total population!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,S2603
S2603_C01_043E,int,Estimate!!Total population!!VETERAN STATUS!!Civilian population 18 years and over,S2603
S2603_C01_044E,float,Estimate!!Total population!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veteran,S2603
S2603_C01_045E,int,Estimate!!Total population!!DISABILITY STATUS!!Total population,S2603
S2603_C01_046E,float,Estimate!!Total population!!DISABILITY STATUS!!Total population!!With a disability,S2603
S2603_C01_047E,int,Estimate!!Total population!!DISABILITY STATUS!!Population 18 to 64 years,S2603
S2603_C01_048E,float,Estimate!!Total population!!DISABILITY STATUS!!Population 18 to 64 years!!With a disability,S2603
S2603_C01_049E,float,Estimate!!Total population!!DISABILITY STATUS!!Population 18 to 64 years!!No disability,S2603
S2603_C01_050E,int,Estimate!!Total population!!DISABILITY STATUS!!Population 65 years and over,S2603
S2603_C01_051E,float,Estimate!!Total population!!DISABILITY STATUS!!Population 65 years and over!!With a disability,S2603
S2603_C01_052E,int,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,S2603
S2603_C01_053E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same address,S2603
S2603_C01_054E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the United States,S2603
S2603_C01_055E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the United States!!Same county,S2603
S2603_C01_056E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the United States!!Different county,S2603
S2603_C01_057E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the United States!!Different county!!Same state,S2603
S2603_C01_058E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the United States!!Different county!!Different state,S2603
S2603_C01_059E,float,Estimate!!Total population!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad,S2603
S2603_C01_060E,int,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population",S2603
S2603_C01_061E,int,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Native",S2603
S2603_C01_062E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Native!!Male",S2603
S2603_C01_063E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Native!!Female",S2603
S2603_C01_064E,int,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born",S2603
S2603_C01_065E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Male",S2603
S2603_C01_066E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Female",S2603
S2603_C01_067E,int,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Naturalized U.S. citizen",S2603
S2603_C01_068E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Naturalized U.S. citizen!!Male",S2603
S2603_C01_069E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Naturalized U.S. citizen!!Female",S2603
S2603_C01_070E,int,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Not a U.S. citizen",S2603
S2603_C01_071E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Not a U.S. citizen!!Male",S2603
S2603_C01_072E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Not a U.S. citizen!!Female",S2603
S2603_C01_073E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Entered 2010 or later",S2603
S2603_C01_074E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Entered 2000 to 2009",S2603
S2603_C01_075E,float,"Estimate!!Total population!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Foreign born!!Entered before 2000",S2603
S2603_C01_076E,int,Estimate!!Total population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea,S2603
S2603_C01_077E,float,Estimate!!Total population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Europe,S2603
S2603_C01_078E,float,Estimate!!Total population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Asia,S2603
S2603_C01_079E,float,Estimate!!Total population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Latin America,S2603
S2603_C01_080E,float,Estimate!!Total population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea!!Other,S2603
