VARIABLE,TYPE,LABEL,GROUP
CP02PR_2015to2011_001SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households,CP02PR
CP02PR_2015to2011_002SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families),CP02PR
CP02PR_2015to2011_003SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years,CP02PR
CP02PR_2015to2011_004SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family,CP02PR
CP02PR_2015to2011_005SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years,CP02PR
CP02PR_2015to2011_006SS,string,"2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family",CP02PR
CP02PR_2015to2011_007SS,string,"2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years",CP02PR
CP02PR_2015to2011_008SS,string,"2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family",CP02PR
CP02PR_2015to2011_009SS,string,"2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years",CP02PR
CP02PR_2015to2011_010SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households,CP02PR
CP02PR_2015to2011_011SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone,CP02PR
CP02PR_2015to2011_012SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,CP02PR
CP02PR_2015to2011_013SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,CP02PR
CP02PR_2015to2011_014SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over,CP02PR
CP02PR_2015to2011_015SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Average household size,CP02PR
CP02PR_2015to2011_016SS,string,2015 - 2011 Statistical Significance!!HOUSEHOLDS BY TYPE!!Average family size,CP02PR
CP02PR_2015to2011_017SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households,CP02PR
CP02PR_2015to2011_018SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households!!Householder,CP02PR
CP02PR_2015to2011_019SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households!!Spouse,CP02PR
CP02PR_2015to2011_020SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households!!Child,CP02PR
CP02PR_2015to2011_021SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households!!Other relatives,CP02PR
CP02PR_2015to2011_022SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households!!Nonrelatives,CP02PR
CP02PR_2015to2011_023SS,string,2015 - 2011 Statistical Significance!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,CP02PR
CP02PR_2015to2011_024SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Males 15 years and over,CP02PR
CP02PR_2015to2011_025SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Males 15 years and over!!Never married,CP02PR
CP02PR_2015to2011_026SS,string,"2015 - 2011 Statistical Significance!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",CP02PR
CP02PR_2015to2011_027SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Males 15 years and over!!Separated,CP02PR
CP02PR_2015to2011_028SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Males 15 years and over!!Widowed,CP02PR
CP02PR_2015to2011_029SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Males 15 years and over!!Divorced,CP02PR
CP02PR_2015to2011_030SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Females 15 years and over,CP02PR
CP02PR_2015to2011_031SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Females 15 years and over!!Never married,CP02PR
CP02PR_2015to2011_032SS,string,"2015 - 2011 Statistical Significance!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",CP02PR
CP02PR_2015to2011_033SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Females 15 years and over!!Separated,CP02PR
CP02PR_2015to2011_034SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Females 15 years and over!!Widowed,CP02PR
CP02PR_2015to2011_035SS,string,2015 - 2011 Statistical Significance!!MARITAL STATUS!!Females 15 years and over!!Divorced,CP02PR
CP02PR_2015to2011_036SS,string,2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,CP02PR
CP02PR_2015to2011_037SS,string,"2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)",CP02PR
CP02PR_2015to2011_038SS,string,"2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women",CP02PR
CP02PR_2015to2011_039SS,string,"2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old",CP02PR
CP02PR_2015to2011_040SS,string,"2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old",CP02PR
CP02PR_2015to2011_041SS,string,"2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old",CP02PR
CP02PR_2015to2011_042SS,string,"2015 - 2011 Statistical Significance!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",CP02PR
CP02PR_2015to2011_043SS,string,2015 - 2011 Statistical Significance!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,CP02PR
CP02PR_2015to2011_044SS,string,2015 - 2011 Statistical Significance!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,CP02PR
CP02PR_2015to2011_045SS,string,2015 - 2011 Statistical Significance!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,CP02PR
CP02PR_2015to2011_046SS,string,2015 - 2011 Statistical Significance!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,CP02PR
CP02PR_2015to2011_047SS,string,2015 - 2011 Statistical Significance!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,CP02PR
CP02PR_2015to2011_048SS,string,2015 - 2011 Statistical Significance!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,CP02PR
