VARIABLE,TYPE,LABEL,GROUP
B17001D_001E,int,Estimate!!Total,B17001D
B17001D_002E,int,Estimate!!Total!!Income in the past 12 months below poverty level,B17001D
B17001D_003E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male,B17001D
B17001D_004E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!Under 5 years,B17001D
B17001D_005E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!5 years,B17001D
B17001D_006E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!6 to 11 years,B17001D
B17001D_007E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!12 to 14 years,B17001D
B17001D_008E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!15 years,B17001D
B17001D_009E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!16 and 17 years,B17001D
B17001D_010E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!18 to 24 years,B17001D
B17001D_011E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!25 to 34 years,B17001D
B17001D_012E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!35 to 44 years,B17001D
B17001D_013E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!45 to 54 years,B17001D
B17001D_014E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!55 to 64 years,B17001D
B17001D_015E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!65 to 74 years,B17001D
B17001D_016E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!75 years and over,B17001D
B17001D_017E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female,B17001D
B17001D_018E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!Under 5 years,B17001D
B17001D_019E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!5 years,B17001D
B17001D_020E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!6 to 11 years,B17001D
B17001D_021E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!12 to 14 years,B17001D
B17001D_022E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!15 years,B17001D
B17001D_023E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!16 and 17 years,B17001D
B17001D_024E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!18 to 24 years,B17001D
B17001D_025E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!25 to 34 years,B17001D
B17001D_026E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!35 to 44 years,B17001D
B17001D_027E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!45 to 54 years,B17001D
B17001D_028E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!55 to 64 years,B17001D
B17001D_029E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!65 to 74 years,B17001D
B17001D_030E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Female!!75 years and over,B17001D
B17001D_031E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,B17001D
B17001D_032E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male,B17001D
B17001D_033E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!Under 5 years,B17001D
B17001D_034E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Male!!5 years,B17001D
