VARIABLE,TYPE,LABEL,GROUP
B18020F_001E,int,Estimate!!Total,B18020F
B18020F_002E,int,Estimate!!Total!!With any disability,B18020F
B18020F_003E,int,Estimate!!Total!!With any disability!!Male,B18020F
B18020F_004E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years,B18020F
B18020F_005E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020F
B18020F_006E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020F
B18020F_007E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years,B18020F
B18020F_008E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020F
B18020F_009E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020F
B18020F_010E,int,Estimate!!Total!!With any disability!!Female,B18020F
B18020F_011E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years,B18020F
B18020F_012E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020F
B18020F_013E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020F
B18020F_014E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years,B18020F
B18020F_015E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020F
B18020F_016E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020F
B18020F_017E,int,Estimate!!Total!!No disability,B18020F
B18020F_018E,int,Estimate!!Total!!No disability!!Male,B18020F
B18020F_019E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years,B18020F
B18020F_020E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020F
B18020F_021E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020F
B18020F_022E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years,B18020F
B18020F_023E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020F
B18020F_024E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020F
B18020F_025E,int,Estimate!!Total!!No disability!!Female,B18020F
B18020F_026E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years,B18020F
B18020F_027E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020F
B18020F_028E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020F
B18020F_029E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years,B18020F
B18020F_030E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020F
B18020F_031E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020F
B18020F_001M,int,Margin of Error!!Total,B18020F
B18020F_002M,int,Margin of Error!!Total!!With any disability,B18020F
B18020F_003M,int,Margin of Error!!Total!!With any disability!!Male,B18020F
B18020F_004M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years,B18020F
B18020F_005M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020F
B18020F_006M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020F
B18020F_007M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years,B18020F
B18020F_008M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020F
B18020F_009M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020F
B18020F_010M,int,Margin of Error!!Total!!With any disability!!Female,B18020F
B18020F_011M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years,B18020F
B18020F_012M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020F
B18020F_013M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020F
B18020F_014M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years,B18020F
B18020F_015M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020F
B18020F_016M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020F
B18020F_017M,int,Margin of Error!!Total!!No disability,B18020F
B18020F_018M,int,Margin of Error!!Total!!No disability!!Male,B18020F
B18020F_019M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years,B18020F
B18020F_020M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020F
B18020F_021M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020F
B18020F_022M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years,B18020F
B18020F_023M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020F
B18020F_024M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020F
B18020F_025M,int,Margin of Error!!Total!!No disability!!Female,B18020F
B18020F_026M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years,B18020F
B18020F_027M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020F
B18020F_028M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020F
B18020F_029M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years,B18020F
B18020F_030M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020F
B18020F_031M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020F
B18020F_001EA,string,Annotation of Estimate!!Total,B18020F
B18020F_001MA,string,Annotation of Margin of Error!!Total,B18020F
B18020F_002EA,string,Annotation of Estimate!!Total!!With any disability,B18020F
