VARIABLE,TYPE,LABEL,GROUP
C17010G_001E,int,Estimate!!Total,C17010G
C17010G_002E,int,Estimate!!Total!!Income in the past 12 months below poverty level,C17010G
C17010G_003E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Married-couple family,C17010G
C17010G_004E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Married-couple family!!With related children under 18 years,C17010G
C17010G_005E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Other family,C17010G
C17010G_006E,int,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present",C17010G
C17010G_007E,int,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years",C17010G
C17010G_008E,int,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present",C17010G
C17010G_009E,int,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present!!With related children under 18 years",C17010G
C17010G_010E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,C17010G
C17010G_011E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family,C17010G
C17010G_012E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years,C17010G
C17010G_013E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family,C17010G
C17010G_014E,int,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present",C17010G
C17010G_015E,int,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years",C17010G
C17010G_016E,int,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Female householder, no husband present",C17010G
C17010G_017E,int,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Female householder, no husband present!!With related children under 18 years",C17010G
C17010G_001M,int,Margin of Error!!Total,C17010G
C17010G_002M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level,C17010G
C17010G_003M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Married-couple family,C17010G
C17010G_004M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Married-couple family!!With related children under 18 years,C17010G
C17010G_005M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family,C17010G
C17010G_006M,int,"Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present",C17010G
C17010G_007M,int,"Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years",C17010G
C17010G_008M,int,"Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present",C17010G
C17010G_009M,int,"Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present!!With related children under 18 years",C17010G
C17010G_010M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17010G
C17010G_011M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family,C17010G
C17010G_012M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years,C17010G
C17010G_013M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Other family,C17010G
C17010G_014M,int,"Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present",C17010G
C17010G_015M,int,"Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years",C17010G
C17010G_016M,int,"Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Female householder, no husband present",C17010G
C17010G_017M,int,"Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Female householder, no husband present!!With related children under 18 years",C17010G
C17010G_001EA,string,Annotation of Estimate!!Total,C17010G
C17010G_001MA,string,Annotation of Margin of Error!!Total,C17010G
C17010G_002EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level,C17010G
C17010G_002MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level,C17010G
C17010G_003EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Married-couple family,C17010G
C17010G_003MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Married-couple family,C17010G
C17010G_004EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Married-couple family!!With related children under 18 years,C17010G
C17010G_004MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Married-couple family!!With related children under 18 years,C17010G
C17010G_005EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Other family,C17010G
C17010G_005MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family,C17010G
C17010G_006EA,string,"Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present",C17010G
C17010G_006MA,string,"Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present",C17010G
C17010G_007EA,string,"Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years",C17010G
