Cause of Death,Ten-Year Age Groups,Race,Gender,Deaths,Population,"Crude Rate Per 100,000"
Intramural leiomyoma of uterus - Benign neoplasms,45-54 years,Asian or Pacific Islander,Female,1,"1,366,299"
Intramural leiomyoma of uterus - Benign neoplasms,45-54 years,Black or African American,Female,1,"3,028,774"
"Leiomyoma of uterus, unspecified - Benign neoplasms",25-34 years,Black or African American,Female,1,"3,304,914"
"Leiomyoma of uterus, unspecified - Benign neoplasms",35-44 years,Asian or Pacific Islander,Female,1,"1,634,483"
"Leiomyoma of uterus, unspecified - Benign neoplasms",35-44 years,Black or African American,Female,3,"2,984,282"
"Leiomyoma of uterus, unspecified - Benign neoplasms",45-54 years,American Indian or Alaska Native,Female,1,"277,173"
"Leiomyoma of uterus, unspecified - Benign neoplasms",45-54 years,Asian or Pacific Islander,Female,1,"1,366,299"
"Leiomyoma of uterus, unspecified - Benign neoplasms",45-54 years,Black or African American,Female,7,"3,028,774"
"Leiomyoma of uterus, unspecified - Benign neoplasms",45-54 years,White,Female,4,"17,361,561"
"Leiomyoma of uterus, unspecified - Benign neoplasms",55-64 years,Asian or Pacific Islander,Female,1,"1,111,024"
"Leiomyoma of uterus, unspecified - Benign neoplasms",55-64 years,Black or African American,Female,1,"2,577,838"
"Leiomyoma of uterus, unspecified - Benign neoplasms",55-64 years,White,Female,1,"16,848,927"
"Leiomyoma of uterus, unspecified - Benign neoplasms",65-74 years,Black or African American,Female,1,"1,460,270"
"Leiomyoma of uterus, unspecified - Benign neoplasms",75-84 years,Black or African American,Female,3,"740,614"
"Leiomyoma of uterus, unspecified - Benign neoplasms",75-84 years,White,Female,1,"6,667,042"
"Leiomyoma of uterus, unspecified - Benign neoplasms",85+ years,White,Female,2,"3,569,034"
