VARIABLE,TYPE,LABEL,GROUP
C27001D_001E,int,Estimate!!Total,C27001D
C27001D_002E,int,Estimate!!Total!!Under 19 years,C27001D
C27001D_003E,int,Estimate!!Total!!Under 19 years!!With health insurance coverage,C27001D
C27001D_004E,int,Estimate!!Total!!Under 19 years!!No health insurance coverage,C27001D
C27001D_005E,int,Estimate!!Total!!19 to 64 years,C27001D
C27001D_006E,int,Estimate!!Total!!19 to 64 years!!With health insurance coverage,C27001D
C27001D_007E,int,Estimate!!Total!!19 to 64 years!!No health insurance coverage,C27001D
C27001D_008E,int,Estimate!!Total!!65 years and over,C27001D
C27001D_009E,int,Estimate!!Total!!65 years and over!!With health insurance coverage,C27001D
C27001D_010E,int,Estimate!!Total!!65 years and over!!No health insurance coverage,C27001D
C27001D_001M,int,Margin of Error!!Total,C27001D
C27001D_002M,int,Margin of Error!!Total!!Under 19 years,C27001D
C27001D_003M,int,Margin of Error!!Total!!Under 19 years!!With health insurance coverage,C27001D
C27001D_004M,int,Margin of Error!!Total!!Under 19 years!!No health insurance coverage,C27001D
C27001D_005M,int,Margin of Error!!Total!!19 to 64 years,C27001D
C27001D_006M,int,Margin of Error!!Total!!19 to 64 years!!With health insurance coverage,C27001D
C27001D_007M,int,Margin of Error!!Total!!19 to 64 years!!No health insurance coverage,C27001D
C27001D_008M,int,Margin of Error!!Total!!65 years and over,C27001D
C27001D_009M,int,Margin of Error!!Total!!65 years and over!!With health insurance coverage,C27001D
C27001D_010M,int,Margin of Error!!Total!!65 years and over!!No health insurance coverage,C27001D
C27001D_001EA,string,Annotation of Estimate!!Total,C27001D
C27001D_001MA,string,Annotation of Margin of Error!!Total,C27001D
C27001D_002EA,string,Annotation of Estimate!!Total!!Under 19 years,C27001D
C27001D_002MA,string,Annotation of Margin of Error!!Total!!Under 19 years,C27001D
C27001D_003EA,string,Annotation of Estimate!!Total!!Under 19 years!!With health insurance coverage,C27001D
C27001D_003MA,string,Annotation of Margin of Error!!Total!!Under 19 years!!With health insurance coverage,C27001D
C27001D_004EA,string,Annotation of Estimate!!Total!!Under 19 years!!No health insurance coverage,C27001D
C27001D_004MA,string,Annotation of Margin of Error!!Total!!Under 19 years!!No health insurance coverage,C27001D
C27001D_005EA,string,Annotation of Estimate!!Total!!19 to 64 years,C27001D
C27001D_005MA,string,Annotation of Margin of Error!!Total!!19 to 64 years,C27001D
C27001D_006EA,string,Annotation of Estimate!!Total!!19 to 64 years!!With health insurance coverage,C27001D
C27001D_006MA,string,Annotation of Margin of Error!!Total!!19 to 64 years!!With health insurance coverage,C27001D
C27001D_007EA,string,Annotation of Estimate!!Total!!19 to 64 years!!No health insurance coverage,C27001D
C27001D_007MA,string,Annotation of Margin of Error!!Total!!19 to 64 years!!No health insurance coverage,C27001D
C27001D_008EA,string,Annotation of Estimate!!Total!!65 years and over,C27001D
C27001D_008MA,string,Annotation of Margin of Error!!Total!!65 years and over,C27001D
C27001D_009EA,string,Annotation of Estimate!!Total!!65 years and over!!With health insurance coverage,C27001D
C27001D_009MA,string,Annotation of Margin of Error!!Total!!65 years and over!!With health insurance coverage,C27001D
C27001D_010EA,string,Annotation of Estimate!!Total!!65 years and over!!No health insurance coverage,C27001D
C27001D_010MA,string,Annotation of Margin of Error!!Total!!65 years and over!!No health insurance coverage,C27001D
