B23002E_001E,B23002E_001EA,B23002E_001M,B23002E_001MA,B23002E_002E,B23002E_002EA,B23002E_002M,B23002E_002MA,B23002E_003E,B23002E_003EA,B23002E_003M,B23002E_003MA,B23002E_004E,B23002E_004EA,B23002E_004M,B23002E_004MA,B23002E_005E,B23002E_005EA,B23002E_005M,B23002E_005MA,B23002E_006E,B23002E_006EA,B23002E_006M,B23002E_006MA,B23002E_007E,B23002E_007EA,B23002E_007M,B23002E_007MA,B23002E_008E,B23002E_008EA,B23002E_008M,B23002E_008MA,B23002E_009E,B23002E_009EA,B23002E_009M,B23002E_009MA,B23002E_010E,B23002E_010EA,B23002E_010M,B23002E_010MA,B23002E_011E,B23002E_011EA,B23002E_011M,B23002E_011MA,B23002E_012E,B23002E_012EA,B23002E_012M,B23002E_012MA,B23002E_013E,B23002E_013EA,B23002E_013M,B23002E_013MA,B23002E_014E,B23002E_014EA,B23002E_014M,B23002E_014MA,B23002E_015E,B23002E_015EA,B23002E_015M,B23002E_015MA,B23002E_016E,B23002E_016EA,B23002E_016M,B23002E_016MA,B23002E_017E,B23002E_017EA,B23002E_017M,B23002E_017MA,B23002E_018E,B23002E_018EA,B23002E_018M,B23002E_018MA,B23002E_019E,B23002E_019EA,B23002E_019M,B23002E_019MA,B23002E_020E,B23002E_020EA,B23002E_020M,B23002E_020MA,B23002E_021E,B23002E_021EA,B23002E_021M,B23002E_021MA,B23002E_022E,B23002E_022EA,B23002E_022M,B23002E_022MA,B23002E_023E,B23002E_023EA,B23002E_023M,B23002E_023MA,B23002E_024E,B23002E_024EA,B23002E_024M,B23002E_024MA,B23002E_025E,B23002E_025EA,B23002E_025M,B23002E_025MA,B23002E_026E,B23002E_026EA,B23002E_026M,B23002E_026MA,B23002E_027E,B23002E_027EA,B23002E_027M,B23002E_027MA,B23002E_028E,B23002E_028EA,B23002E_028M,B23002E_028MA,B23002E_029E,B23002E_029EA,B23002E_029M,B23002E_029MA,B23002E_030E,B23002E_030EA,B23002E_030M,B23002E_030MA,B23002E_031E,B23002E_031EA,B23002E_031M,B23002E_031MA,B23002E_032E,B23002E_032EA,B23002E_032M,B23002E_032MA,B23002E_033E,B23002E_033EA,B23002E_033M,B23002E_033MA,B23002E_034E,B23002E_034EA,B23002E_034M,B23002E_034MA,B23002E_035E,B23002E_035EA,B23002E_035M,B23002E_035MA,B23002E_036E,B23002E_036EA,B23002E_036M,B23002E_036MA,B23002E_037E,B23002E_037EA,B23002E_037M,B23002E_037MA,B23002E_038E,B23002E_038EA,B23002E_038M,B23002E_038MA,B23002E_039E,B23002E_039EA,B23002E_039M,B23002E_039MA,B23002E_040E,B23002E_040EA,B23002E_040M,B23002E_040MA,B23002E_041E,B23002E_041EA,B23002E_041M,B23002E_041MA,B23002E_042E,B23002E_042EA,B23002E_042M,B23002E_042MA,B23002E_043E,B23002E_043EA,B23002E_043M,B23002E_043MA,B23002E_044E,B23002E_044EA,B23002E_044M,B23002E_044MA,B23002E_045E,B23002E_045EA,B23002E_045M,B23002E_045MA,B23002E_046E,B23002E_046EA,B23002E_046M,B23002E_046MA,B23002E_047E,B23002E_047EA,B23002E_047M,B23002E_047MA,B23002E_048E,B23002E_048EA,B23002E_048M,B23002E_048MA,B23002E_049E,B23002E_049EA,B23002E_049M,B23002E_049MA,B23002E_050E,B23002E_050EA,B23002E_050M,B23002E_050MA,B23002E_051E,B23002E_051EA,B23002E_051M,B23002E_051MA,B23002E_052E,B23002E_052EA,B23002E_052M,B23002E_052MA,B23002E_053E,B23002E_053EA,B23002E_053M,B23002E_053MA,B23002E_054E,B23002E_054EA,B23002E_054M,B23002E_054MA,B23002E_055E,B23002E_055EA,B23002E_055M,B23002E_055MA,B23002E_056E,B23002E_056EA,B23002E_056M,B23002E_056MA,B23002E_057E,B23002E_057EA,B23002E_057M,B23002E_057MA,B23002E_058E,B23002E_058EA,B23002E_058M,B23002E_058MA,B23002E_059E,B23002E_059EA,B23002E_059M,B23002E_059MA,B23002E_060E,B23002E_060EA,B23002E_060M,B23002E_060MA,B23002E_061E,B23002E_061EA,B23002E_061M,B23002E_061MA,B23002E_062E,B23002E_062EA,B23002E_062M,B23002E_062MA,B23002E_063E,B23002E_063EA,B23002E_063M,B23002E_063MA,B23002E_064E,B23002E_064EA,B23002E_064M,B23002E_064MA,B23002E_065E,B23002E_065EA,B23002E_065M,B23002E_065MA,B23002E_066E,B23002E_066EA,B23002E_066M,B23002E_066MA,B23002E_067E,B23002E_067EA,B23002E_067M,B23002E_067MA,B23002E_068E,B23002E_068EA,B23002E_068M,B23002E_068MA,B23002E_069E,B23002E_069EA,B23002E_069M,B23002E_069MA,B23002E_070E,B23002E_070EA,B23002E_070M,B23002E_070MA,B23002E_071E,B23002E_071EA,B23002E_071M,B23002E_071MA,B23002E_072E,B23002E_072EA,B23002E_072M,B23002E_072MA,B23002E_073E,B23002E_073EA,B23002E_073M,B23002E_073MA,B23002E_074E,B23002E_074EA,B23002E_074M,B23002E_074MA,B23002E_075E,B23002E_075EA,B23002E_075M,B23002E_075MA,B23002E_076E,B23002E_076EA,B23002E_076M,B23002E_076MA,B23002E_077E,B23002E_077EA,B23002E_077M,B23002E_077MA,B23002E_078E,B23002E_078EA,B23002E_078M,B23002E_078MA,B23002E_079E,B23002E_079EA,B23002E_079M,B23002E_079MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
106038,null,4309,null,52245,null,3065,null,7734,null,1749,null,1946,null,784,null,171,null,167,null,1775,null,766,null,1419,null,729,null,356,null,288,null,5788,null,1585,null,6599,null,1384,null,5052,null,1201,null,199,null,168,null,4853,null,1206,null,3903,null,1147,null,950,null,578,null,1547,null,684,null,29190,null,2189,null,25966,null,2298,null,820,null,817,null,25146,null,2148,null,23712,null,2144,null,1434,null,788,null,3224,null,950,null,4548,null,1091,null,3377,null,963,null,0,null,294,null,3377,null,963,null,3062,null,978,null,315,null,294,null,1171,null,632,null,1510,null,757,null,507,null,459,null,507,null,459,null,0,null,294,null,1003,null,631,null,2664,null,1103,null,84,null,162,null,84,null,162,null,0,null,294,null,2580,null,1108,null,53793,null,2546,null,5990,null,1486,null,2442,null,948,null,57,null,97,null,2385,null,957,null,1763,null,856,null,622,null,561,null,3548,null,1246,null,5878,null,1386,null,4473,null,1248,null,149,null,239,null,4324,null,1324,null,3697,null,1203,null,627,null,400,null,1405,null,733,null,29760,null,2152,null,25257,null,2136,null,171,null,204,null,25086,null,2124,null,23039,null,2134,null,2047,null,957,null,4503,null,1098,null,5754,null,1223,null,3658,null,1128,null,0,null,294,null,3658,null,1128,null,3540,null,1146,null,118,null,137,null,2096,null,937,null,1513,null,750,null,260,null,251,null,260,null,251,null,0,null,294,null,1253,null,714,null,4898,null,1475,null,115,null,128,null,115,null,128,null,0,null,294,null,4783,null,1438,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
