B23002B_001E,B23002B_001EA,B23002B_001M,B23002B_001MA,B23002B_002E,B23002B_002EA,B23002B_002M,B23002B_002MA,B23002B_003E,B23002B_003EA,B23002B_003M,B23002B_003MA,B23002B_004E,B23002B_004EA,B23002B_004M,B23002B_004MA,B23002B_005E,B23002B_005EA,B23002B_005M,B23002B_005MA,B23002B_006E,B23002B_006EA,B23002B_006M,B23002B_006MA,B23002B_007E,B23002B_007EA,B23002B_007M,B23002B_007MA,B23002B_008E,B23002B_008EA,B23002B_008M,B23002B_008MA,B23002B_009E,B23002B_009EA,B23002B_009M,B23002B_009MA,B23002B_010E,B23002B_010EA,B23002B_010M,B23002B_010MA,B23002B_011E,B23002B_011EA,B23002B_011M,B23002B_011MA,B23002B_012E,B23002B_012EA,B23002B_012M,B23002B_012MA,B23002B_013E,B23002B_013EA,B23002B_013M,B23002B_013MA,B23002B_014E,B23002B_014EA,B23002B_014M,B23002B_014MA,B23002B_015E,B23002B_015EA,B23002B_015M,B23002B_015MA,B23002B_016E,B23002B_016EA,B23002B_016M,B23002B_016MA,B23002B_017E,B23002B_017EA,B23002B_017M,B23002B_017MA,B23002B_018E,B23002B_018EA,B23002B_018M,B23002B_018MA,B23002B_019E,B23002B_019EA,B23002B_019M,B23002B_019MA,B23002B_020E,B23002B_020EA,B23002B_020M,B23002B_020MA,B23002B_021E,B23002B_021EA,B23002B_021M,B23002B_021MA,B23002B_022E,B23002B_022EA,B23002B_022M,B23002B_022MA,B23002B_023E,B23002B_023EA,B23002B_023M,B23002B_023MA,B23002B_024E,B23002B_024EA,B23002B_024M,B23002B_024MA,B23002B_025E,B23002B_025EA,B23002B_025M,B23002B_025MA,B23002B_026E,B23002B_026EA,B23002B_026M,B23002B_026MA,B23002B_027E,B23002B_027EA,B23002B_027M,B23002B_027MA,B23002B_028E,B23002B_028EA,B23002B_028M,B23002B_028MA,B23002B_029E,B23002B_029EA,B23002B_029M,B23002B_029MA,B23002B_030E,B23002B_030EA,B23002B_030M,B23002B_030MA,B23002B_031E,B23002B_031EA,B23002B_031M,B23002B_031MA,B23002B_032E,B23002B_032EA,B23002B_032M,B23002B_032MA,B23002B_033E,B23002B_033EA,B23002B_033M,B23002B_033MA,B23002B_034E,B23002B_034EA,B23002B_034M,B23002B_034MA,B23002B_035E,B23002B_035EA,B23002B_035M,B23002B_035MA,B23002B_036E,B23002B_036EA,B23002B_036M,B23002B_036MA,B23002B_037E,B23002B_037EA,B23002B_037M,B23002B_037MA,B23002B_038E,B23002B_038EA,B23002B_038M,B23002B_038MA,B23002B_039E,B23002B_039EA,B23002B_039M,B23002B_039MA,B23002B_040E,B23002B_040EA,B23002B_040M,B23002B_040MA,B23002B_041E,B23002B_041EA,B23002B_041M,B23002B_041MA,B23002B_042E,B23002B_042EA,B23002B_042M,B23002B_042MA,B23002B_043E,B23002B_043EA,B23002B_043M,B23002B_043MA,B23002B_044E,B23002B_044EA,B23002B_044M,B23002B_044MA,B23002B_045E,B23002B_045EA,B23002B_045M,B23002B_045MA,B23002B_046E,B23002B_046EA,B23002B_046M,B23002B_046MA,B23002B_047E,B23002B_047EA,B23002B_047M,B23002B_047MA,B23002B_048E,B23002B_048EA,B23002B_048M,B23002B_048MA,B23002B_049E,B23002B_049EA,B23002B_049M,B23002B_049MA,B23002B_050E,B23002B_050EA,B23002B_050M,B23002B_050MA,B23002B_051E,B23002B_051EA,B23002B_051M,B23002B_051MA,B23002B_052E,B23002B_052EA,B23002B_052M,B23002B_052MA,B23002B_053E,B23002B_053EA,B23002B_053M,B23002B_053MA,B23002B_054E,B23002B_054EA,B23002B_054M,B23002B_054MA,B23002B_055E,B23002B_055EA,B23002B_055M,B23002B_055MA,B23002B_056E,B23002B_056EA,B23002B_056M,B23002B_056MA,B23002B_057E,B23002B_057EA,B23002B_057M,B23002B_057MA,B23002B_058E,B23002B_058EA,B23002B_058M,B23002B_058MA,B23002B_059E,B23002B_059EA,B23002B_059M,B23002B_059MA,B23002B_060E,B23002B_060EA,B23002B_060M,B23002B_060MA,B23002B_061E,B23002B_061EA,B23002B_061M,B23002B_061MA,B23002B_062E,B23002B_062EA,B23002B_062M,B23002B_062MA,B23002B_063E,B23002B_063EA,B23002B_063M,B23002B_063MA,B23002B_064E,B23002B_064EA,B23002B_064M,B23002B_064MA,B23002B_065E,B23002B_065EA,B23002B_065M,B23002B_065MA,B23002B_066E,B23002B_066EA,B23002B_066M,B23002B_066MA,B23002B_067E,B23002B_067EA,B23002B_067M,B23002B_067MA,B23002B_068E,B23002B_068EA,B23002B_068M,B23002B_068MA,B23002B_069E,B23002B_069EA,B23002B_069M,B23002B_069MA,B23002B_070E,B23002B_070EA,B23002B_070M,B23002B_070MA,B23002B_071E,B23002B_071EA,B23002B_071M,B23002B_071MA,B23002B_072E,B23002B_072EA,B23002B_072M,B23002B_072MA,B23002B_073E,B23002B_073EA,B23002B_073M,B23002B_073MA,B23002B_074E,B23002B_074EA,B23002B_074M,B23002B_074MA,B23002B_075E,B23002B_075EA,B23002B_075M,B23002B_075MA,B23002B_076E,B23002B_076EA,B23002B_076M,B23002B_076MA,B23002B_077E,B23002B_077EA,B23002B_077M,B23002B_077MA,B23002B_078E,B23002B_078EA,B23002B_078M,B23002B_078MA,B23002B_079E,B23002B_079EA,B23002B_079M,B23002B_079MA,GEO_ID,NAME,state
922418,null,4242,null,415856,null,3060,null,45876,null,2687,null,18971,null,2505,null,0,null,271,null,18971,null,2505,null,11557,null,1855,null,7414,null,1541,null,26905,null,2502,null,47997,null,2424,null,32739,null,2739,null,283,null,517,null,32456,null,2738,null,24541,null,2654,null,7915,null,1942,null,15258,null,1926,null,227815,null,3896,null,172790,null,4024,null,2553,null,1385,null,170237,null,4254,null,153275,null,4747,null,16962,null,2094,null,55025,null,3231,null,52462,null,1587,null,28086,null,1889,null,0,null,271,null,28086,null,1889,null,26377,null,1962,null,1709,null,712,null,24376,null,2021,null,15036,null,1445,null,3552,null,881,null,3421,null,849,null,131,null,148,null,11484,null,1273,null,26670,null,1634,null,2910,null,823,null,2910,null,823,null,0,null,271,null,23760,null,1402,null,506562,null,3127,null,46662,null,2742,null,18516,null,2169,null,0,null,271,null,18516,null,2169,null,11839,null,1947,null,6677,null,1616,null,28146,null,2273,null,55119,null,2596,null,39228,null,2991,null,161,null,280,null,39067,null,2953,null,31929,null,2908,null,7138,null,1653,null,15891,null,2120,null,267847,null,2763,null,206484,null,4102,null,1286,null,662,null,205198,null,4148,null,188461,null,4501,null,16737,null,2030,null,61363,null,3706,null,63812,null,1290,null,31401,null,2267,null,0,null,271,null,31401,null,2267,null,30459,null,2231,null,942,null,379,null,32411,null,2193,null,20469,null,1643,null,3322,null,830,null,2613,null,727,null,709,null,464,null,17147,null,1425,null,52653,null,1704,null,2384,null,705,null,2279,null,696,null,105,null,118,null,50269,null,1661,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
169867,null,3278,null,90156,null,2110,null,8521,null,879,null,3081,null,695,null,226,null,164,null,2855,null,679,null,1420,null,550,null,1435,null,497,null,5440,null,815,null,8862,null,819,null,5775,null,1057,null,384,null,329,null,5391,null,1007,null,4391,null,1041,null,1000,null,602,null,3087,null,1051,null,56385,null,1673,null,45363,null,2052,null,522,null,378,null,44841,null,2120,null,42124,null,2040,null,2717,null,999,null,11022,null,1493,null,9437,null,740,null,5540,null,869,null,0,null,302,null,5540,null,869,null,5243,null,870,null,297,null,172,null,3897,null,1002,null,2555,null,578,null,772,null,390,null,772,null,390,null,0,null,302,null,1783,null,561,null,4396,null,595,null,1050,null,558,null,899,null,565,null,151,null,149,null,3346,null,714,null,79711,null,2014,null,6816,null,919,null,2411,null,798,null,0,null,302,null,2411,null,798,null,2180,null,775,null,231,null,216,null,4405,null,1050,null,8070,null,799,null,6036,null,989,null,203,null,312,null,5833,null,963,null,5427,null,923,null,406,null,269,null,2034,null,818,null,46392,null,1779,null,34515,null,2042,null,263,null,274,null,34252,null,2065,null,31581,null,2076,null,2671,null,850,null,11877,null,1884,null,9143,null,759,null,5003,null,957,null,0,null,302,null,5003,null,957,null,4854,null,950,null,149,null,143,null,4140,null,978,null,2744,null,654,null,854,null,421,null,688,null,363,null,166,null,219,null,1890,null,675,null,6546,null,744,null,415,null,425,null,415,null,425,null,0,null,302,null,6131,null,743,null,0400000US04,Arizona,04
326820,null,3339,null,151134,null,2718,null,17473,null,1719,null,7397,null,1518,null,0,null,269,null,7397,null,1518,null,3972,null,1026,null,3425,null,1105,null,10076,null,1330,null,20373,null,1889,null,14060,null,1840,null,66,null,109,null,13994,null,1822,null,10423,null,2098,null,3571,null,1038,null,6313,null,1774,null,80807,null,2354,null,57940,null,3005,null,169,null,222,null,57771,null,3030,null,52835,null,2899,null,4936,null,1363,null,22867,null,2471,null,17570,null,976,null,9066,null,989,null,0,null,269,null,9066,null,989,null,8585,null,1054,null,481,null,272,null,8504,null,1066,null,5095,null,847,null,1091,null,435,null,976,null,426,null,115,null,174,null,4004,null,940,null,9816,null,985,null,1449,null,472,null,1407,null,498,null,42,null,81,null,8367,null,928,null,175686,null,2313,null,17769,null,1749,null,7605,null,1598,null,65,null,109,null,7540,null,1630,null,4324,null,1244,null,3216,null,1081,null,10164,null,1599,null,19376,null,1738,null,15399,null,1533,null,224,null,227,null,15175,null,1538,null,11815,null,1594,null,3360,null,1001,null,3977,null,1090,null,94340,null,1946,null,72272,null,2367,null,106,null,145,null,72166,null,2334,null,65183,null,2361,null,6983,null,1548,null,22068,null,2024,null,21712,null,1059,null,12643,null,1216,null,0,null,269,null,12643,null,1216,null,12009,null,1265,null,634,null,385,null,9069,null,1267,null,5968,null,880,null,2079,null,654,null,1800,null,670,null,279,null,301,null,3889,null,731,null,16521,null,1155,null,1142,null,568,null,1142,null,568,null,0,null,269,null,15379,null,1218,null,0400000US05,Arkansas,05
1753782,null,9130,null,853299,null,5940,null,86795,null,3547,null,28349,null,2618,null,867,null,583,null,27482,null,2728,null,14671,null,2338,null,12811,null,1835,null,58446,null,4289,null,100361,null,3654,null,71635,null,3489,null,4875,null,1121,null,66760,null,3483,null,51705,null,3610,null,15055,null,2284,null,28726,null,3312,null,485073,null,5515,null,359047,null,7338,null,9009,null,2157,null,350038,null,7485,null,310061,null,7874,null,39977,null,4282,null,126026,null,5654,null,95734,null,1340,null,53896,null,2888,null,0,null,294,null,53896,null,2888,null,48561,null,2663,null,5335,null,1076,null,41838,null,2765,null,28163,null,1842,null,9953,null,1439,null,9231,null,1340,null,722,null,405,null,18210,null,1870,null,57173,null,1997,null,6314,null,1025,null,5847,null,1040,null,467,null,266,null,50859,null,1625,null,900483,null,6376,null,82807,null,3754,null,30500,null,3235,null,218,null,274,null,30282,null,3277,null,20588,null,2749,null,9694,null,1824,null,52307,null,3558,null,89119,null,2923,null,60676,null,3136,null,1102,null,886,null,59574,null,3033,null,46050,null,3068,null,13524,null,2338,null,28443,null,3028,null,492270,null,4079,null,382714,null,6712,null,1649,null,769,null,381065,null,6724,null,344316,null,7302,null,36749,null,3635,null,109556,null,5678,null,110973,null,1672,null,65781,null,3009,null,0,null,294,null,65781,null,3009,null,60203,null,2995,null,5578,null,1239,null,45192,null,2802,null,38130,null,1886,null,10597,null,1532,null,10386,null,1542,null,211,null,203,null,27533,null,2059,null,87184,null,1962,null,6456,null,1228,null,6022,null,1171,null,434,null,270,null,80728,null,2130,null,0400000US06,California,06
141354,null,3272,null,75774,null,2548,null,6043,null,1227,null,2307,null,793,null,66,null,95,null,2241,null,785,null,1662,null,652,null,579,null,449,null,3736,null,1035,null,8527,null,1220,null,5624,null,1048,null,280,null,238,null,5344,null,1037,null,4797,null,1061,null,547,null,430,null,2903,null,903,null,45549,null,1568,null,36749,null,1949,null,1316,null,625,null,35433,null,1939,null,32525,null,2163,null,2908,null,944,null,8800,null,1451,null,9650,null,1038,null,6837,null,1015,null,0,null,275,null,6837,null,1015,null,6241,null,944,null,596,null,655,null,2813,null,665,null,1958,null,474,null,560,null,336,null,342,null,231,null,218,null,254,null,1398,null,460,null,4047,null,671,null,1047,null,556,null,1047,null,556,null,0,null,275,null,3000,null,569,null,65580,null,2327,null,6737,null,1207,null,3615,null,895,null,29,null,53,null,3586,null,899,null,2360,null,757,null,1226,null,577,null,3122,null,875,null,6094,null,853,null,4273,null,925,null,174,null,214,null,4099,null,900,null,3179,null,764,null,920,null,592,null,1821,null,743,null,38069,null,1495,null,29238,null,1723,null,121,null,138,null,29117,null,1706,null,26867,null,1915,null,2250,null,856,null,8831,null,1562,null,6961,null,574,null,4878,null,680,null,0,null,275,null,4878,null,680,null,4704,null,728,null,174,null,175,null,2083,null,601,null,2619,null,553,null,798,null,445,null,798,null,445,null,0,null,275,null,1821,null,526,null,5100,null,689,null,556,null,342,null,556,null,342,null,0,null,275,null,4544,null,675,null,0400000US08,Colorado,08
249150,null,3662,null,115705,null,2419,null,10431,null,994,null,4456,null,895,null,0,null,275,null,4456,null,895,null,1931,null,714,null,2525,null,849,null,5975,null,1065,null,13361,null,598,null,10709,null,863,null,262,null,275,null,10447,null,914,null,7817,null,1188,null,2630,null,900,null,2652,null,716,null,68862,null,1930,null,55998,null,2031,null,203,null,244,null,55795,null,2066,null,47609,null,2365,null,8186,null,1700,null,12864,null,1382,null,12730,null,646,null,9251,null,891,null,0,null,275,null,9251,null,891,null,8521,null,862,null,730,null,386,null,3479,null,711,null,4204,null,602,null,2370,null,578,null,1976,null,561,null,394,null,362,null,1834,null,511,null,6117,null,596,null,932,null,449,null,873,null,429,null,59,null,98,null,5185,null,589,null,133445,null,2381,null,12011,null,1143,null,6329,null,1107,null,0,null,275,null,6329,null,1107,null,3829,null,896,null,2500,null,791,null,5682,null,1104,null,12377,null,537,null,9693,null,836,null,0,null,275,null,9693,null,836,null,7656,null,985,null,2037,null,806,null,2684,null,700,null,75747,null,1888,null,61359,null,2417,null,0,null,275,null,61359,null,2417,null,56898,null,2588,null,4461,null,1236,null,14388,null,1990,null,16728,null,605,null,11351,null,894,null,0,null,275,null,11351,null,894,null,10960,null,928,null,391,null,312,null,5377,null,876,null,5637,null,835,null,1740,null,469,null,1642,null,463,null,98,null,119,null,3897,null,736,null,10945,null,927,null,1056,null,449,null,947,null,425,null,109,null,129,null,9889,null,1033,null,0400000US09,Connecticut,09
135679,null,1692,null,62219,null,1276,null,6893,null,1164,null,2568,null,841,null,0,null,263,null,2568,null,841,null,1773,null,595,null,795,null,549,null,4325,null,1075,null,7105,null,722,null,5022,null,1049,null,130,null,104,null,4892,null,1029,null,4079,null,1028,null,813,null,535,null,2083,null,869,null,35225,null,828,null,28206,null,1290,null,343,null,387,null,27863,null,1364,null,24989,null,1633,null,2874,null,964,null,7019,null,1064,null,7007,null,340,null,4201,null,719,null,0,null,263,null,4201,null,719,null,4032,null,708,null,169,null,188,null,2806,null,661,null,1974,null,547,null,677,null,299,null,677,null,299,null,0,null,263,null,1297,null,472,null,4015,null,578,null,320,null,240,null,320,null,240,null,0,null,263,null,3695,null,594,null,73460,null,1174,null,6590,null,1093,null,2358,null,669,null,0,null,263,null,2358,null,669,null,1515,null,534,null,843,null,523,null,4232,null,1284,null,7069,null,869,null,5574,null,850,null,140,null,169,null,5434,null,855,null,4640,null,791,null,794,null,481,null,1495,null,658,null,41822,null,967,null,36064,null,1283,null,113,null,137,null,35951,null,1296,null,32455,null,1693,null,3496,null,1092,null,5758,null,1110,null,9231,null,266,null,5759,null,734,null,0,null,263,null,5759,null,734,null,5379,null,796,null,380,null,279,null,3472,null,700,null,2339,null,470,null,734,null,340,null,651,null,324,null,83,null,104,null,1605,null,438,null,6409,null,484,null,791,null,415,null,791,null,415,null,0,null,263,null,5618,null,638,null,0400000US10,Delaware,10
253499,null,2591,null,111049,null,1453,null,10381,null,801,null,1804,null,593,null,0,null,296,null,1804,null,593,null,1215,null,498,null,589,null,421,null,8577,null,901,null,11013,null,467,null,7854,null,1026,null,40,null,70,null,7814,null,1035,null,5484,null,1256,null,2330,null,996,null,3159,null,1009,null,58323,null,895,null,47400,null,1849,null,231,null,203,null,47169,null,1869,null,41510,null,2285,null,5659,null,1666,null,10923,null,1857,null,15388,null,195,null,8472,null,1149,null,0,null,296,null,8472,null,1149,null,7779,null,1225,null,693,null,365,null,6916,null,1136,null,5413,null,711,null,1281,null,507,null,1281,null,507,null,0,null,296,null,4132,null,856,null,10531,null,671,null,1517,null,540,null,1471,null,518,null,46,null,76,null,9014,null,829,null,142450,null,1550,null,10100,null,707,null,2541,null,810,null,0,null,296,null,2541,null,810,null,1787,null,611,null,754,null,442,null,7559,null,907,null,12643,null,477,null,7949,null,1147,null,0,null,296,null,7949,null,1147,null,6766,null,1174,null,1183,null,517,null,4694,null,1109,null,70721,null,995,null,57682,null,2134,null,61,null,105,null,57621,null,2146,null,49751,null,2691,null,7870,null,1689,null,13039,null,2026,null,20889,null,360,null,12371,null,1089,null,0,null,296,null,12371,null,1089,null,11863,null,1056,null,508,null,346,null,8518,null,1098,null,6118,null,865,null,1918,null,703,null,1854,null,698,null,64,null,105,null,4200,null,900,null,21979,null,872,null,1700,null,591,null,1618,null,597,null,82,null,137,null,20279,null,940,null,0400000US11,District of Columbia,11
2102301,null,8687,null,991977,null,6001,null,103900,null,3373,null,37702,null,3545,null,587,null,328,null,37115,null,3517,null,23631,null,2617,null,13484,null,2212,null,66198,null,3715,null,116780,null,3176,null,81869,null,4480,null,2159,null,949,null,79710,null,4455,null,62232,null,4594,null,17478,null,2586,null,34911,null,3423,null,567309,null,4484,null,443540,null,6216,null,5925,null,1515,null,437615,null,6444,null,394610,null,7545,null,43005,null,4550,null,123769,null,6049,null,110532,null,2524,null,67018,null,3221,null,66,null,114,null,66952,null,3229,null,60333,null,3298,null,6619,null,1582,null,43514,null,3076,null,33267,null,2044,null,10018,null,1548,null,9069,null,1484,null,949,null,429,null,23249,null,2111,null,60189,null,2356,null,9049,null,1518,null,8650,null,1529,null,399,null,254,null,51140,null,2352,null,1110324,null,6575,null,98484,null,3458,null,37570,null,3559,null,66,null,112,null,37504,null,3548,null,26336,null,2956,null,11168,null,2104,null,60914,null,3981,null,117141,null,2821,null,87961,null,4006,null,439,null,417,null,87522,null,3968,null,71326,null,4060,null,16196,null,2662,null,29180,null,3647,null,621132,null,4755,null,501764,null,7204,null,1633,null,812,null,500131,null,7190,null,458071,null,8374,null,42060,null,4028,null,119368,null,6962,null,132737,null,2108,null,82326,null,3188,null,0,null,305,null,82326,null,3188,null,77572,null,3194,null,4754,null,1157,null,50411,null,3022,null,42204,null,2614,null,11693,null,1828,null,10457,null,1673,null,1236,null,577,null,30511,null,2726,null,98626,null,3153,null,7665,null,1305,null,7096,null,1283,null,569,null,431,null,90961,null,3237,null,0400000US12,Florida,12
