B24010C_001E,B24010C_001EA,B24010C_001M,B24010C_001MA,B24010C_002E,B24010C_002EA,B24010C_002M,B24010C_002MA,B24010C_003E,B24010C_003EA,B24010C_003M,B24010C_003MA,B24010C_004E,B24010C_004EA,B24010C_004M,B24010C_004MA,B24010C_005E,B24010C_005EA,B24010C_005M,B24010C_005MA,B24010C_006E,B24010C_006EA,B24010C_006M,B24010C_006MA,B24010C_007E,B24010C_007EA,B24010C_007M,B24010C_007MA,B24010C_008E,B24010C_008EA,B24010C_008M,B24010C_008MA,B24010C_009E,B24010C_009EA,B24010C_009M,B24010C_009MA,B24010C_010E,B24010C_010EA,B24010C_010M,B24010C_010MA,B24010C_011E,B24010C_011EA,B24010C_011M,B24010C_011MA,B24010C_012E,B24010C_012EA,B24010C_012M,B24010C_012MA,B24010C_013E,B24010C_013EA,B24010C_013M,B24010C_013MA,B24010C_014E,B24010C_014EA,B24010C_014M,B24010C_014MA,B24010C_015E,B24010C_015EA,B24010C_015M,B24010C_015MA,B24010C_016E,B24010C_016EA,B24010C_016M,B24010C_016MA,B24010C_017E,B24010C_017EA,B24010C_017M,B24010C_017MA,B24010C_018E,B24010C_018EA,B24010C_018M,B24010C_018MA,B24010C_019E,B24010C_019EA,B24010C_019M,B24010C_019MA,B24010C_020E,B24010C_020EA,B24010C_020M,B24010C_020MA,B24010C_021E,B24010C_021EA,B24010C_021M,B24010C_021MA,B24010C_022E,B24010C_022EA,B24010C_022M,B24010C_022MA,B24010C_023E,B24010C_023EA,B24010C_023M,B24010C_023MA,B24010C_024E,B24010C_024EA,B24010C_024M,B24010C_024MA,B24010C_025E,B24010C_025EA,B24010C_025M,B24010C_025MA,B24010C_026E,B24010C_026EA,B24010C_026M,B24010C_026MA,B24010C_027E,B24010C_027EA,B24010C_027M,B24010C_027MA,B24010C_028E,B24010C_028EA,B24010C_028M,B24010C_028MA,B24010C_029E,B24010C_029EA,B24010C_029M,B24010C_029MA,B24010C_030E,B24010C_030EA,B24010C_030M,B24010C_030MA,B24010C_031E,B24010C_031EA,B24010C_031M,B24010C_031MA,B24010C_032E,B24010C_032EA,B24010C_032M,B24010C_032MA,B24010C_033E,B24010C_033EA,B24010C_033M,B24010C_033MA,B24010C_034E,B24010C_034EA,B24010C_034M,B24010C_034MA,B24010C_035E,B24010C_035EA,B24010C_035M,B24010C_035MA,B24010C_036E,B24010C_036EA,B24010C_036M,B24010C_036MA,B24010C_037E,B24010C_037EA,B24010C_037M,B24010C_037MA,B24010C_038E,B24010C_038EA,B24010C_038M,B24010C_038MA,B24010C_039E,B24010C_039EA,B24010C_039M,B24010C_039MA,B24010C_040E,B24010C_040EA,B24010C_040M,B24010C_040MA,B24010C_041E,B24010C_041EA,B24010C_041M,B24010C_041MA,B24010C_042E,B24010C_042EA,B24010C_042M,B24010C_042MA,B24010C_043E,B24010C_043EA,B24010C_043M,B24010C_043MA,B24010C_044E,B24010C_044EA,B24010C_044M,B24010C_044MA,B24010C_045E,B24010C_045EA,B24010C_045M,B24010C_045MA,B24010C_046E,B24010C_046EA,B24010C_046M,B24010C_046MA,B24010C_047E,B24010C_047EA,B24010C_047M,B24010C_047MA,B24010C_048E,B24010C_048EA,B24010C_048M,B24010C_048MA,B24010C_049E,B24010C_049EA,B24010C_049M,B24010C_049MA,B24010C_050E,B24010C_050EA,B24010C_050M,B24010C_050MA,B24010C_051E,B24010C_051EA,B24010C_051M,B24010C_051MA,B24010C_052E,B24010C_052EA,B24010C_052M,B24010C_052MA,B24010C_053E,B24010C_053EA,B24010C_053M,B24010C_053MA,B24010C_054E,B24010C_054EA,B24010C_054M,B24010C_054MA,B24010C_055E,B24010C_055EA,B24010C_055M,B24010C_055MA,B24010C_056E,B24010C_056EA,B24010C_056M,B24010C_056MA,B24010C_057E,B24010C_057EA,B24010C_057M,B24010C_057MA,B24010C_058E,B24010C_058EA,B24010C_058M,B24010C_058MA,B24010C_059E,B24010C_059EA,B24010C_059M,B24010C_059MA,B24010C_060E,B24010C_060EA,B24010C_060M,B24010C_060MA,B24010C_061E,B24010C_061EA,B24010C_061M,B24010C_061MA,B24010C_062E,B24010C_062EA,B24010C_062M,B24010C_062MA,B24010C_063E,B24010C_063EA,B24010C_063M,B24010C_063MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
31631,null,2321,null,14931,null,1593,null,2525,null,643,null,1216,null,439,null,966,null,439,null,0,null,240,null,250,null,219,null,1309,null,471,null,136,null,211,null,21,null,36,null,238,null,164,null,319,null,327,null,19,null,35,null,467,null,218,null,109,null,109,null,0,null,240,null,2313,null,679,null,71,null,63,null,624,null,377,null,104,null,108,null,965,null,358,null,549,null,272,null,2143,null,580,null,684,null,326,null,1459,null,541,null,651,null,265,null,4238,null,853,null,2869,null,748,null,1369,null,503,null,3061,null,559,null,935,null,370,null,2126,null,505,null,16700,null,1426,null,5355,null,872,null,1732,null,582,null,1133,null,338,null,0,null,240,null,599,null,425,null,3623,null,718,null,40,null,74,null,14,null,25,null,129,null,107,null,802,null,355,null,189,null,159,null,1717,null,422,null,362,null,304,null,370,null,221,null,3798,null,913,null,672,null,292,null,248,null,149,null,1122,null,534,null,1019,null,495,null,737,null,244,null,6905,null,1117,null,2402,null,708,null,4503,null,927,null,0,null,240,null,153,null,132,null,102,null,116,null,51,null,65,null,489,null,341,null,270,null,241,null,219,null,212,null,0400000US02,Alaska,02
93128,null,5000,null,45074,null,3046,null,7141,null,1494,null,2319,null,679,null,1995,null,649,null,47,null,84,null,277,null,212,null,4822,null,1337,null,1174,null,885,null,923,null,552,null,139,null,174,null,851,null,527,null,208,null,187,null,1305,null,725,null,98,null,73,null,124,null,132,null,8765,null,1711,null,267,null,222,null,1799,null,647,null,2670,null,1004,null,3192,null,1093,null,837,null,477,null,6640,null,1706,null,3416,null,1283,null,3224,null,1106,null,764,null,476,null,13469,null,2118,null,10557,null,1724,null,2912,null,1138,null,8295,null,1818,null,4255,null,1211,null,4040,null,1236,null,48054,null,3279,null,13335,null,1947,null,6019,null,1563,null,3082,null,982,null,124,null,137,null,2813,null,1043,null,7316,null,1455,null,136,null,108,null,196,null,220,null,40,null,51,null,1289,null,661,null,342,null,293,null,3620,null,1083,null,178,null,160,null,1515,null,593,null,14664,null,2132,null,2988,null,762,null,1343,null,621,null,3847,null,1190,null,2197,null,860,null,4289,null,1126,null,16768,null,2359,null,4729,null,970,null,12039,null,2050,null,0,null,302,null,503,null,431,null,372,null,387,null,131,null,170,null,2784,null,776,null,1574,null,628,null,1210,null,531,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
135320,null,7794,null,73437,null,6140,null,15486,null,2156,null,8437,null,1874,null,6321,null,1429,null,580,null,490,null,1536,null,916,null,7049,null,1077,null,863,null,467,null,1293,null,509,null,298,null,284,null,681,null,419,null,252,null,237,null,1810,null,676,null,891,null,384,null,961,null,508,null,12153,null,2286,null,129,null,153,null,2532,null,907,null,4233,null,1581,null,3877,null,1216,null,1382,null,576,null,13322,null,2193,null,7290,null,1757,null,6032,null,1366,null,2796,null,2766,null,15567,null,2802,null,11296,null,2505,null,4271,null,1280,null,14113,null,2106,null,5411,null,1345,null,8702,null,1962,null,61883,null,4091,null,17292,null,2112,null,6900,null,1257,null,4469,null,1096,null,52,null,90,null,2379,null,707,null,10392,null,1580,null,391,null,244,null,420,null,404,null,468,null,351,null,1883,null,662,null,563,null,346,null,3960,null,996,null,646,null,388,null,2061,null,729,null,14641,null,2066,null,2265,null,726,null,1097,null,400,null,3574,null,1007,null,2552,null,683,null,5153,null,1328,null,23464,null,2952,null,7259,null,1637,null,16205,null,2354,null,563,null,433,null,770,null,413,null,657,null,390,null,113,null,133,null,5153,null,1584,null,2802,null,1169,null,2351,null,974,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
19692,null,2638,null,10998,null,2035,null,1754,null,671,null,1199,null,573,null,595,null,401,null,0,null,305,null,604,null,441,null,555,null,298,null,0,null,305,null,0,null,305,null,0,null,305,null,48,null,79,null,0,null,305,null,292,null,223,null,148,null,178,null,67,null,113,null,2852,null,1074,null,91,null,146,null,683,null,472,null,267,null,261,null,1509,null,825,null,302,null,313,null,1870,null,728,null,375,null,260,null,1495,null,713,null,82,null,117,null,2776,null,925,null,1594,null,694,null,1182,null,635,null,1664,null,754,null,696,null,502,null,968,null,528,null,8694,null,1521,null,2156,null,624,null,792,null,420,null,342,null,219,null,0,null,305,null,450,null,370,null,1364,null,488,null,0,null,305,null,0,null,305,null,0,null,305,null,0,null,305,null,0,null,305,null,580,null,330,null,56,null,96,null,728,null,410,null,2692,null,897,null,306,null,251,null,458,null,431,null,837,null,583,null,322,null,275,null,769,null,423,null,2958,null,948,null,1005,null,487,null,1953,null,800,null,0,null,305,null,250,null,262,null,250,null,262,null,0,null,305,null,638,null,369,null,383,null,283,null,255,null,253,null,0400000US12,Florida,12
