B19037B_001E,B19037B_001EA,B19037B_001M,B19037B_001MA,B19037B_002E,B19037B_002EA,B19037B_002M,B19037B_002MA,B19037B_003E,B19037B_003EA,B19037B_003M,B19037B_003MA,B19037B_004E,B19037B_004EA,B19037B_004M,B19037B_004MA,B19037B_005E,B19037B_005EA,B19037B_005M,B19037B_005MA,B19037B_006E,B19037B_006EA,B19037B_006M,B19037B_006MA,B19037B_007E,B19037B_007EA,B19037B_007M,B19037B_007MA,B19037B_008E,B19037B_008EA,B19037B_008M,B19037B_008MA,B19037B_009E,B19037B_009EA,B19037B_009M,B19037B_009MA,B19037B_010E,B19037B_010EA,B19037B_010M,B19037B_010MA,B19037B_011E,B19037B_011EA,B19037B_011M,B19037B_011MA,B19037B_012E,B19037B_012EA,B19037B_012M,B19037B_012MA,B19037B_013E,B19037B_013EA,B19037B_013M,B19037B_013MA,B19037B_014E,B19037B_014EA,B19037B_014M,B19037B_014MA,B19037B_015E,B19037B_015EA,B19037B_015M,B19037B_015MA,B19037B_016E,B19037B_016EA,B19037B_016M,B19037B_016MA,B19037B_017E,B19037B_017EA,B19037B_017M,B19037B_017MA,B19037B_018E,B19037B_018EA,B19037B_018M,B19037B_018MA,B19037B_019E,B19037B_019EA,B19037B_019M,B19037B_019MA,B19037B_020E,B19037B_020EA,B19037B_020M,B19037B_020MA,B19037B_021E,B19037B_021EA,B19037B_021M,B19037B_021MA,B19037B_022E,B19037B_022EA,B19037B_022M,B19037B_022MA,B19037B_023E,B19037B_023EA,B19037B_023M,B19037B_023MA,B19037B_024E,B19037B_024EA,B19037B_024M,B19037B_024MA,B19037B_025E,B19037B_025EA,B19037B_025M,B19037B_025MA,B19037B_026E,B19037B_026EA,B19037B_026M,B19037B_026MA,B19037B_027E,B19037B_027EA,B19037B_027M,B19037B_027MA,B19037B_028E,B19037B_028EA,B19037B_028M,B19037B_028MA,B19037B_029E,B19037B_029EA,B19037B_029M,B19037B_029MA,B19037B_030E,B19037B_030EA,B19037B_030M,B19037B_030MA,B19037B_031E,B19037B_031EA,B19037B_031M,B19037B_031MA,B19037B_032E,B19037B_032EA,B19037B_032M,B19037B_032MA,B19037B_033E,B19037B_033EA,B19037B_033M,B19037B_033MA,B19037B_034E,B19037B_034EA,B19037B_034M,B19037B_034MA,B19037B_035E,B19037B_035EA,B19037B_035M,B19037B_035MA,B19037B_036E,B19037B_036EA,B19037B_036M,B19037B_036MA,B19037B_037E,B19037B_037EA,B19037B_037M,B19037B_037MA,B19037B_038E,B19037B_038EA,B19037B_038M,B19037B_038MA,B19037B_039E,B19037B_039EA,B19037B_039M,B19037B_039MA,B19037B_040E,B19037B_040EA,B19037B_040M,B19037B_040MA,B19037B_041E,B19037B_041EA,B19037B_041M,B19037B_041MA,B19037B_042E,B19037B_042EA,B19037B_042M,B19037B_042MA,B19037B_043E,B19037B_043EA,B19037B_043M,B19037B_043MA,B19037B_044E,B19037B_044EA,B19037B_044M,B19037B_044MA,B19037B_045E,B19037B_045EA,B19037B_045M,B19037B_045MA,B19037B_046E,B19037B_046EA,B19037B_046M,B19037B_046MA,B19037B_047E,B19037B_047EA,B19037B_047M,B19037B_047MA,B19037B_048E,B19037B_048EA,B19037B_048M,B19037B_048MA,B19037B_049E,B19037B_049EA,B19037B_049M,B19037B_049MA,B19037B_050E,B19037B_050EA,B19037B_050M,B19037B_050MA,B19037B_051E,B19037B_051EA,B19037B_051M,B19037B_051MA,B19037B_052E,B19037B_052EA,B19037B_052M,B19037B_052MA,B19037B_053E,B19037B_053EA,B19037B_053M,B19037B_053MA,B19037B_054E,B19037B_054EA,B19037B_054M,B19037B_054MA,B19037B_055E,B19037B_055EA,B19037B_055M,B19037B_055MA,B19037B_056E,B19037B_056EA,B19037B_056M,B19037B_056MA,B19037B_057E,B19037B_057EA,B19037B_057M,B19037B_057MA,B19037B_058E,B19037B_058EA,B19037B_058M,B19037B_058MA,B19037B_059E,B19037B_059EA,B19037B_059M,B19037B_059MA,B19037B_060E,B19037B_060EA,B19037B_060M,B19037B_060MA,B19037B_061E,B19037B_061EA,B19037B_061M,B19037B_061MA,B19037B_062E,B19037B_062EA,B19037B_062M,B19037B_062MA,B19037B_063E,B19037B_063EA,B19037B_063M,B19037B_063MA,B19037B_064E,B19037B_064EA,B19037B_064M,B19037B_064MA,B19037B_065E,B19037B_065EA,B19037B_065M,B19037B_065MA,B19037B_066E,B19037B_066EA,B19037B_066M,B19037B_066MA,B19037B_067E,B19037B_067EA,B19037B_067M,B19037B_067MA,B19037B_068E,B19037B_068EA,B19037B_068M,B19037B_068MA,B19037B_069E,B19037B_069EA,B19037B_069M,B19037B_069MA,GEO_ID,NAME,state
451795,null,6440,null,30452,null,2724,null,11026,null,2040,null,3922,null,1230,null,5490,null,1699,null,3109,null,1221,null,1303,null,594,null,808,null,517,null,1622,null,791,null,685,null,515,null,358,null,299,null,455,null,360,null,890,null,626,null,428,null,446,null,290,null,334,null,66,null,112,null,0,null,271,null,0,null,271,null,167684,null,5071,null,22828,null,2546,null,13824,null,1849,null,15068,null,2155,null,15579,null,2121,null,13941,null,2598,null,10863,null,1829,null,9175,null,1730,null,8844,null,1950,null,8300,null,1644,null,12124,null,1809,null,14042,null,2050,null,12697,null,1810,null,6303,null,1419,null,2213,null,832,null,877,null,457,null,1006,null,537,null,175041,null,4450,null,25812,null,2392,null,14817,null,1664,null,12473,null,1724,null,14233,null,1975,null,12419,null,1754,null,13193,null,1795,null,11091,null,1671,null,9103,null,1758,null,7325,null,1311,null,12295,null,1819,null,14163,null,1788,null,15110,null,2056,null,6907,null,1272,null,2540,null,645,null,2342,null,835,null,1218,null,519,null,78618,null,2772,null,18268,null,1573,null,14384,null,1690,null,8715,null,1434,null,6296,null,1242,null,5396,null,1084,null,4480,null,937,null,3136,null,907,null,2460,null,729,null,1961,null,566,null,3015,null,742,null,4252,null,805,null,2656,null,637,null,1663,null,612,null,927,null,411,null,717,null,448,null,292,null,204,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
75831,null,2981,null,4110,null,1070,null,1037,null,524,null,0,null,302,null,308,null,279,null,596,null,407,null,481,null,394,null,478,null,366,null,160,null,124,null,379,null,348,null,31,null,53,null,76,null,128,null,313,null,279,null,203,null,274,null,48,null,82,null,0,null,302,null,0,null,302,null,0,null,302,null,33331,null,2636,null,2599,null,898,null,1458,null,684,null,1399,null,655,null,1860,null,778,null,1343,null,611,null,2470,null,784,null,3217,null,1087,null,2223,null,863,null,2042,null,884,null,3128,null,1122,null,3399,null,1006,null,3804,null,1174,null,2837,null,828,null,466,null,410,null,281,null,253,null,805,null,496,null,28359,null,1918,null,3139,null,994,null,1213,null,512,null,1980,null,871,null,1217,null,505,null,1280,null,514,null,1272,null,599,null,821,null,430,null,2311,null,844,null,1123,null,527,null,2764,null,930,null,2539,null,796,null,3809,null,1181,null,1858,null,772,null,807,null,517,null,1426,null,698,null,800,null,455,null,10031,null,1122,null,1331,null,578,null,1242,null,583,null,1106,null,536,null,1106,null,638,null,463,null,404,null,361,null,272,null,707,null,408,null,413,null,288,null,515,null,308,null,1091,null,563,null,594,null,279,null,277,null,183,null,577,null,485,null,171,null,173,null,77,null,126,null,0,null,302,null,0400000US04,Arizona,04
168867,null,4410,null,16665,null,2607,null,5974,null,1373,null,1550,null,829,null,1427,null,662,null,1655,null,725,null,807,null,574,null,1146,null,838,null,1158,null,1161,null,948,null,712,null,203,null,348,null,1104,null,869,null,387,null,456,null,306,null,383,null,0,null,269,null,0,null,269,null,0,null,269,null,0,null,269,null,63246,null,3370,null,11574,null,2224,null,6117,null,1731,null,5757,null,1562,null,7115,null,1446,null,4280,null,1319,null,4020,null,1096,null,4765,null,1377,null,2749,null,1011,null,2204,null,818,null,4713,null,1431,null,4028,null,1194,null,4146,null,1146,null,946,null,565,null,549,null,444,null,131,null,168,null,152,null,181,null,63802,null,3241,null,9845,null,1514,null,6256,null,1339,null,6050,null,1294,null,6384,null,1438,null,4508,null,1100,null,5062,null,1109,null,3411,null,934,null,2564,null,791,null,2665,null,751,null,4309,null,1053,null,3656,null,759,null,5172,null,1044,null,2613,null,924,null,400,null,295,null,362,null,228,null,545,null,416,null,25154,null,1671,null,7119,null,996,null,5011,null,816,null,3014,null,648,null,1919,null,665,null,1633,null,632,null,1271,null,499,null,717,null,350,null,851,null,361,null,912,null,442,null,1062,null,473,null,803,null,406,null,293,null,182,null,159,null,213,null,272,null,273,null,0,null,269,null,118,null,117,null,0400000US05,Arkansas,05
794033,null,10381,null,40304,null,3694,null,10144,null,1836,null,5729,null,1393,null,3018,null,945,null,2361,null,1016,null,1874,null,726,null,3402,null,1359,null,2812,null,956,null,1484,null,684,null,1590,null,848,null,2532,null,1116,null,2424,null,1104,null,1872,null,914,null,678,null,460,null,280,null,405,null,52,null,85,null,52,null,89,null,307511,null,7943,null,29510,null,3202,null,19181,null,2821,null,16720,null,2288,null,17744,null,2264,null,17220,null,2605,null,18785,null,2400,null,15636,null,2735,null,17521,null,2461,null,14712,null,2514,null,24632,null,2719,null,30574,null,3194,null,33638,null,3295,null,24695,null,2511,null,8947,null,1516,null,9661,null,1830,null,8335,null,1494,null,312425,null,6660,null,29744,null,2446,null,24796,null,2662,null,15106,null,2101,null,15062,null,2114,null,14506,null,2100,null,13505,null,1972,null,13242,null,1668,null,13483,null,2033,null,11684,null,1797,null,24795,null,2451,null,28892,null,2933,null,37073,null,2806,null,25722,null,2790,null,17388,null,2041,null,16963,null,1912,null,10464,null,1402,null,133793,null,3835,null,13908,null,1601,null,20750,null,2107,null,11018,null,1466,null,10555,null,1470,null,8664,null,1385,null,7855,null,1220,null,5679,null,1048,null,6813,null,1406,null,4969,null,944,null,8409,null,1104,null,10084,null,1401,null,9726,null,1218,null,6458,null,1325,null,3234,null,878,null,3058,null,739,null,2613,null,724,null,0400000US06,California,06
71916,null,2765,null,5735,null,1147,null,1437,null,646,null,819,null,672,null,503,null,427,null,656,null,436,null,309,null,319,null,344,null,340,null,384,null,295,null,419,null,271,null,88,null,151,null,39,null,66,null,326,null,381,null,363,null,347,null,0,null,275,null,48,null,83,null,0,null,275,null,0,null,275,null,28996,null,2117,null,3024,null,922,null,2234,null,893,null,2239,null,824,null,1375,null,677,null,2697,null,1048,null,2653,null,1157,null,1551,null,556,null,1522,null,786,null,712,null,429,null,2518,null,838,null,2785,null,889,null,2512,null,728,null,1455,null,587,null,831,null,433,null,653,null,431,null,235,null,233,null,27870,null,1848,null,4102,null,1125,null,1947,null,912,null,1236,null,688,null,1562,null,849,null,1635,null,798,null,1709,null,775,null,1275,null,806,null,1178,null,565,null,937,null,530,null,1621,null,554,null,2521,null,794,null,3004,null,821,null,2025,null,620,null,1361,null,707,null,441,null,317,null,1316,null,777,null,9315,null,901,null,1153,null,476,null,1335,null,566,null,342,null,189,null,1251,null,525,null,429,null,317,null,246,null,201,null,305,null,232,null,370,null,265,null,284,null,231,null,704,null,344,null,1371,null,590,null,982,null,529,null,485,null,285,null,0,null,275,null,0,null,275,null,58,null,95,null,0400000US08,Colorado,08
115174,null,3588,null,4901,null,1181,null,1204,null,606,null,621,null,391,null,203,null,197,null,370,null,301,null,786,null,481,null,49,null,86,null,200,null,233,null,432,null,297,null,0,null,275,null,569,null,511,null,323,null,319,null,144,null,238,null,0,null,275,null,0,null,275,null,0,null,275,null,0,null,275,null,49415,null,2675,null,6289,null,1384,null,1403,null,609,null,2059,null,792,null,2197,null,789,null,3312,null,1046,null,3705,null,1327,null,2777,null,1087,null,1468,null,622,null,3383,null,1074,null,5757,null,1398,null,5494,null,1246,null,5808,null,1424,null,3466,null,1171,null,669,null,482,null,1007,null,482,null,621,null,417,null,44038,null,2311,null,4434,null,1058,null,1561,null,520,null,1909,null,691,null,2350,null,879,null,1629,null,666,null,1965,null,687,null,1945,null,765,null,1924,null,733,null,1767,null,740,null,3439,null,946,null,5402,null,1224,null,5030,null,1055,null,4194,null,1061,null,2482,null,712,null,1953,null,626,null,2054,null,698,null,16820,null,1368,null,3813,null,913,null,1819,null,572,null,1248,null,516,null,1315,null,490,null,1119,null,558,null,1143,null,565,null,767,null,407,null,432,null,328,null,668,null,400,null,875,null,423,null,779,null,441,null,1328,null,507,null,574,null,336,null,494,null,343,null,219,null,230,null,227,null,246,null,0400000US09,Connecticut,09
63689,null,2595,null,3309,null,889,null,575,null,442,null,236,null,354,null,143,null,149,null,703,null,550,null,857,null,556,null,44,null,76,null,70,null,115,null,276,null,367,null,0,null,263,null,212,null,332,null,122,null,182,null,0,null,263,null,0,null,263,null,71,null,117,null,0,null,263,null,0,null,263,null,26220,null,1901,null,1698,null,665,null,1826,null,1011,null,1731,null,827,null,2008,null,1100,null,1436,null,850,null,2123,null,1024,null,2140,null,914,null,959,null,507,null,853,null,429,null,2066,null,663,null,2897,null,994,null,3893,null,1077,null,1572,null,735,null,508,null,292,null,90,null,108,null,420,null,445,null,24187,null,1400,null,2310,null,740,null,900,null,463,null,871,null,450,null,1216,null,489,null,1193,null,514,null,1495,null,612,null,1509,null,827,null,1116,null,496,null,1666,null,653,null,2345,null,676,null,2124,null,694,null,3307,null,868,null,2248,null,785,null,892,null,481,null,704,null,403,null,291,null,222,null,9973,null,743,null,1643,null,511,null,1088,null,397,null,1163,null,508,null,520,null,336,null,259,null,183,null,353,null,237,null,490,null,293,null,621,null,349,null,405,null,245,null,799,null,449,null,1232,null,583,null,795,null,391,null,144,null,134,null,297,null,275,null,164,null,185,null,0,null,263,null,0400000US10,Delaware,10
126831,null,2803,null,5487,null,1361,null,1781,null,829,null,350,null,294,null,299,null,338,null,507,null,498,null,538,null,385,null,200,null,253,null,192,null,243,null,205,null,344,null,127,null,201,null,323,null,328,null,376,null,496,null,589,null,468,null,0,null,296,null,0,null,296,null,0,null,296,null,0,null,296,null,41990,null,2332,null,6294,null,1595,null,1700,null,781,null,1943,null,823,null,1174,null,732,null,1777,null,707,null,3319,null,1219,null,3075,null,1024,null,3838,null,974,null,1687,null,902,null,3827,null,1146,null,3011,null,1089,null,4340,null,902,null,2052,null,720,null,1029,null,554,null,1262,null,646,null,1662,null,641,null,49442,null,2330,null,6450,null,1300,null,3274,null,961,null,3088,null,800,null,2134,null,698,null,2093,null,749,null,3168,null,996,null,2416,null,722,null,3294,null,882,null,1845,null,673,null,3120,null,924,null,4880,null,1032,null,5797,null,1142,null,3746,null,933,null,1828,null,660,null,1497,null,478,null,812,null,318,null,29912,null,1808,null,6148,null,1296,null,2569,null,690,null,2886,null,808,null,1718,null,678,null,1601,null,604,null,2064,null,690,null,1486,null,591,null,2050,null,706,null,962,null,485,null,2139,null,776,null,2307,null,677,null,1888,null,527,null,820,null,336,null,614,null,300,null,365,null,249,null,295,null,195,null,0400000US11,District of Columbia,11
935761,null,11089,null,59271,null,4106,null,14582,null,2661,null,7059,null,1926,null,6018,null,1496,null,5892,null,1475,null,5958,null,1640,null,5183,null,1450,null,3136,null,1113,null,3190,null,1115,null,1599,null,746,null,2465,null,1026,null,1812,null,753,null,1287,null,764,null,882,null,544,null,152,null,182,null,56,null,93,null,0,null,305,null,385529,null,8691,null,36027,null,3618,null,21877,null,2329,null,26836,null,3339,null,29265,null,3420,null,27352,null,2754,null,31296,null,3899,null,30380,null,3088,null,21882,null,3057,null,20062,null,2169,null,32789,null,3241,null,39952,null,4222,null,37733,null,3604,null,16676,null,2358,null,6035,null,1224,null,4608,null,1137,null,2759,null,868,null,350080,null,7772,null,34863,null,3567,null,20486,null,2452,null,21111,null,2568,null,26262,null,2839,null,29475,null,3160,null,22885,null,2890,null,21771,null,2339,null,18349,null,2473,null,17085,null,2372,null,30814,null,2518,null,32002,null,2802,null,38418,null,3036,null,17726,null,2132,null,7849,null,1528,null,7439,null,1371,null,3545,null,878,null,140881,null,4180,null,28920,null,2524,null,19716,null,2296,null,12745,null,1776,null,13104,null,1698,null,8938,null,1346,null,7922,null,1279,null,7460,null,1322,null,6620,null,1118,null,4257,null,905,null,8277,null,1315,null,8242,null,1283,null,8388,null,1458,null,3363,null,773,null,1731,null,680,null,806,null,499,null,392,null,254,null,0400000US12,Florida,12
