B22005E_001E,B22005E_001EA,B22005E_001M,B22005E_001MA,B22005E_002E,B22005E_002EA,B22005E_002M,B22005E_002MA,B22005E_003E,B22005E_003EA,B22005E_003M,B22005E_003MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
902,null,358,null,241,null,162,null,661,null,341,null,0400000US02,Alaska,02
2235,null,677,null,155,null,155,null,2080,null,680,null,0400000US04,Arizona,04
412,null,147,null,111,null,127,null,301,null,167,null,0400000US05,Arkansas,05
34287,null,2600,null,2960,null,1095,null,31327,null,2510,null,0400000US06,California,06
1792,null,700,null,403,null,450,null,1389,null,621,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
2192,null,637,null,85,null,106,null,2107,null,611,null,0400000US12,Florida,12
null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
30810,null,1938,null,5220,null,1107,null,25590,null,1772,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
1091,null,396,null,204,null,205,null,887,null,361,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
998,null,467,null,309,null,341,null,689,null,308,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
1181,null,546,null,220,null,259,null,961,null,455,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
3806,null,717,null,50,null,83,null,3756,null,718,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
null,null,null,null,null,null,null,null,null,null,null,null,0400000US36,New York,36
null,null,null,null,null,null,null,null,null,null,null,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
null,null,null,null,null,null,null,null,null,null,null,null,0400000US40,Oklahoma,40
3435,null,845,null,791,null,536,null,2644,null,855,null,0400000US41,Oregon,41
1002,null,544,null,100,null,128,null,902,null,548,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
5627,null,1190,null,506,null,499,null,5121,null,1123,null,0400000US48,Texas,48
3514,null,600,null,800,null,537,null,2714,null,605,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
8293,null,1123,null,1350,null,487,null,6943,null,1226,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,null,null,null,null,null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
