B13002E_001E,B13002E_001EA,B13002E_001M,B13002E_001MA,B13002E_002E,B13002E_002EA,B13002E_002M,B13002E_002MA,B13002E_003E,B13002E_003EA,B13002E_003M,B13002E_003MA,B13002E_004E,B13002E_004EA,B13002E_004M,B13002E_004MA,B13002E_005E,B13002E_005EA,B13002E_005M,B13002E_005MA,B13002E_006E,B13002E_006EA,B13002E_006M,B13002E_006MA,B13002E_007E,B13002E_007EA,B13002E_007M,B13002E_007MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US36,New York,36
1340,null,543,null,159,null,118,null,159,null,118,null,0,null,289,null,1181,null,551,null,577,null,410,null,604,null,404,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
910,null,472,null,160,null,103,null,126,null,87,null,34,null,63,null,750,null,453,null,361,null,203,null,389,null,382,null,0400000US40,Oklahoma,40
3990,null,994,null,505,null,394,null,30,null,44,null,475,null,390,null,3485,null,880,null,1440,null,654,null,2045,null,740,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
5329,null,1152,null,739,null,503,null,549,null,391,null,190,null,298,null,4590,null,1207,null,2100,null,844,null,2490,null,945,null,0400000US48,Texas,48
5404,null,590,null,322,null,358,null,219,null,314,null,103,null,188,null,5082,null,563,null,2499,null,605,null,2583,null,691,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
8998,null,832,null,267,null,235,null,181,null,181,null,86,null,133,null,8731,null,856,null,4965,null,778,null,3766,null,874,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
