B24010G_001E,B24010G_001EA,B24010G_001M,B24010G_001MA,B24010G_002E,B24010G_002EA,B24010G_002M,B24010G_002MA,B24010G_003E,B24010G_003EA,B24010G_003M,B24010G_003MA,B24010G_004E,B24010G_004EA,B24010G_004M,B24010G_004MA,B24010G_005E,B24010G_005EA,B24010G_005M,B24010G_005MA,B24010G_006E,B24010G_006EA,B24010G_006M,B24010G_006MA,B24010G_007E,B24010G_007EA,B24010G_007M,B24010G_007MA,B24010G_008E,B24010G_008EA,B24010G_008M,B24010G_008MA,B24010G_009E,B24010G_009EA,B24010G_009M,B24010G_009MA,B24010G_010E,B24010G_010EA,B24010G_010M,B24010G_010MA,B24010G_011E,B24010G_011EA,B24010G_011M,B24010G_011MA,B24010G_012E,B24010G_012EA,B24010G_012M,B24010G_012MA,B24010G_013E,B24010G_013EA,B24010G_013M,B24010G_013MA,B24010G_014E,B24010G_014EA,B24010G_014M,B24010G_014MA,B24010G_015E,B24010G_015EA,B24010G_015M,B24010G_015MA,B24010G_016E,B24010G_016EA,B24010G_016M,B24010G_016MA,B24010G_017E,B24010G_017EA,B24010G_017M,B24010G_017MA,B24010G_018E,B24010G_018EA,B24010G_018M,B24010G_018MA,B24010G_019E,B24010G_019EA,B24010G_019M,B24010G_019MA,B24010G_020E,B24010G_020EA,B24010G_020M,B24010G_020MA,B24010G_021E,B24010G_021EA,B24010G_021M,B24010G_021MA,B24010G_022E,B24010G_022EA,B24010G_022M,B24010G_022MA,B24010G_023E,B24010G_023EA,B24010G_023M,B24010G_023MA,B24010G_024E,B24010G_024EA,B24010G_024M,B24010G_024MA,B24010G_025E,B24010G_025EA,B24010G_025M,B24010G_025MA,B24010G_026E,B24010G_026EA,B24010G_026M,B24010G_026MA,B24010G_027E,B24010G_027EA,B24010G_027M,B24010G_027MA,B24010G_028E,B24010G_028EA,B24010G_028M,B24010G_028MA,B24010G_029E,B24010G_029EA,B24010G_029M,B24010G_029MA,B24010G_030E,B24010G_030EA,B24010G_030M,B24010G_030MA,B24010G_031E,B24010G_031EA,B24010G_031M,B24010G_031MA,B24010G_032E,B24010G_032EA,B24010G_032M,B24010G_032MA,B24010G_033E,B24010G_033EA,B24010G_033M,B24010G_033MA,B24010G_034E,B24010G_034EA,B24010G_034M,B24010G_034MA,B24010G_035E,B24010G_035EA,B24010G_035M,B24010G_035MA,B24010G_036E,B24010G_036EA,B24010G_036M,B24010G_036MA,B24010G_037E,B24010G_037EA,B24010G_037M,B24010G_037MA,B24010G_038E,B24010G_038EA,B24010G_038M,B24010G_038MA,B24010G_039E,B24010G_039EA,B24010G_039M,B24010G_039MA,B24010G_040E,B24010G_040EA,B24010G_040M,B24010G_040MA,B24010G_041E,B24010G_041EA,B24010G_041M,B24010G_041MA,B24010G_042E,B24010G_042EA,B24010G_042M,B24010G_042MA,B24010G_043E,B24010G_043EA,B24010G_043M,B24010G_043MA,B24010G_044E,B24010G_044EA,B24010G_044M,B24010G_044MA,B24010G_045E,B24010G_045EA,B24010G_045M,B24010G_045MA,B24010G_046E,B24010G_046EA,B24010G_046M,B24010G_046MA,B24010G_047E,B24010G_047EA,B24010G_047M,B24010G_047MA,B24010G_048E,B24010G_048EA,B24010G_048M,B24010G_048MA,B24010G_049E,B24010G_049EA,B24010G_049M,B24010G_049MA,B24010G_050E,B24010G_050EA,B24010G_050M,B24010G_050MA,B24010G_051E,B24010G_051EA,B24010G_051M,B24010G_051MA,B24010G_052E,B24010G_052EA,B24010G_052M,B24010G_052MA,B24010G_053E,B24010G_053EA,B24010G_053M,B24010G_053MA,B24010G_054E,B24010G_054EA,B24010G_054M,B24010G_054MA,B24010G_055E,B24010G_055EA,B24010G_055M,B24010G_055MA,B24010G_056E,B24010G_056EA,B24010G_056M,B24010G_056MA,B24010G_057E,B24010G_057EA,B24010G_057M,B24010G_057MA,B24010G_058E,B24010G_058EA,B24010G_058M,B24010G_058MA,B24010G_059E,B24010G_059EA,B24010G_059M,B24010G_059MA,B24010G_060E,B24010G_060EA,B24010G_060M,B24010G_060MA,B24010G_061E,B24010G_061EA,B24010G_061M,B24010G_061MA,B24010G_062E,B24010G_062EA,B24010G_062M,B24010G_062MA,B24010G_063E,B24010G_063EA,B24010G_063M,B24010G_063MA,GEO_ID,NAME,state
18675,null,2106,null,10948,null,1835,null,2405,null,711,null,1071,null,567,null,790,null,507,null,0,null,271,null,281,null,302,null,1334,null,457,null,305,null,224,null,218,null,238,null,108,null,142,null,147,null,129,null,64,null,106,null,141,null,151,null,57,null,98,null,294,null,255,null,1498,null,745,null,44,null,91,null,394,null,410,null,393,null,240,null,571,null,374,null,96,null,164,null,1660,null,659,null,907,null,409,null,753,null,446,null,156,null,253,null,2202,null,704,null,1252,null,574,null,950,null,555,null,3027,null,966,null,1355,null,626,null,1672,null,783,null,7727,null,1293,null,2268,null,702,null,245,null,186,null,245,null,186,null,0,null,271,null,0,null,271,null,2023,null,649,null,27,null,44,null,164,null,267,null,63,null,107,null,73,null,138,null,0,null,271,null,1010,null,487,null,171,null,198,null,515,null,376,null,2125,null,857,null,311,null,247,null,128,null,144,null,680,null,515,null,256,null,229,null,750,null,567,null,2592,null,672,null,1464,null,599,null,1128,null,428,null,0,null,271,null,99,null,168,null,99,null,168,null,0,null,271,null,643,null,355,null,437,null,320,null,206,null,173,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
51175,null,4410,null,25828,null,3061,null,6696,null,1558,null,2785,null,925,null,2228,null,813,null,0,null,302,null,557,null,361,null,3911,null,1047,null,864,null,446,null,1361,null,675,null,392,null,345,null,165,null,159,null,0,null,302,null,162,null,152,null,457,null,265,null,510,null,377,null,4267,null,1248,null,90,null,150,null,1467,null,580,null,1567,null,755,null,936,null,643,null,207,null,210,null,6325,null,1518,null,4011,null,1202,null,2314,null,702,null,47,null,78,null,4818,null,1405,null,2078,null,770,null,2740,null,1071,null,3675,null,1008,null,1559,null,589,null,2116,null,934,null,25347,null,2600,null,9552,null,1718,null,2962,null,1164,null,1476,null,536,null,0,null,302,null,1486,null,982,null,6590,null,1294,null,1008,null,760,null,244,null,212,null,160,null,204,null,817,null,443,null,228,null,197,null,1904,null,527,null,385,null,270,null,1844,null,734,null,5035,null,1022,null,976,null,439,null,235,null,286,null,1645,null,515,null,449,null,311,null,1730,null,645,null,9738,null,1603,null,3473,null,933,null,6265,null,1341,null,0,null,302,null,0,null,302,null,0,null,302,null,0,null,302,null,1022,null,603,null,369,null,303,null,653,null,538,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
442264,null,10971,null,223501,null,7044,null,72899,null,4115,null,30372,null,2743,null,22313,null,2316,null,503,null,363,null,7556,null,1455,null,42527,null,2933,null,8888,null,1552,null,6833,null,1268,null,3671,null,1126,null,2547,null,921,null,1748,null,559,null,6560,null,1170,null,7298,null,1276,null,4982,null,1408,null,36640,null,3572,null,1930,null,750,null,9354,null,1739,null,12610,null,2152,null,7772,null,1536,null,4974,null,1340,null,50757,null,3706,null,29979,null,3047,null,20778,null,2144,null,1929,null,834,null,29632,null,2870,null,18526,null,2190,null,11106,null,1779,null,31644,null,2693,null,11357,null,1808,null,20287,null,2515,null,218763,null,6877,null,85256,null,4273,null,28181,null,2622,null,16436,null,1948,null,179,null,190,null,11566,null,1759,null,57075,null,3617,null,2451,null,740,null,1558,null,695,null,2911,null,976,null,5911,null,1109,null,2560,null,838,null,20723,null,2270,null,6996,null,1415,null,13965,null,1897,null,46493,null,3941,null,7745,null,1636,null,2718,null,1038,null,15310,null,2132,null,4474,null,1046,null,16246,null,1933,null,79361,null,4446,null,30544,null,3401,null,48817,null,3781,null,283,null,252,null,1211,null,574,null,1029,null,548,null,182,null,171,null,6159,null,1334,null,3366,null,950,null,2793,null,910,null,0400000US06,California,06
56158,null,3953,null,29697,null,2913,null,9416,null,1628,null,3642,null,923,null,2381,null,803,null,30,null,53,null,1231,null,513,null,5774,null,1287,null,1794,null,762,null,1236,null,522,null,0,null,275,null,347,null,255,null,0,null,275,null,665,null,490,null,753,null,502,null,979,null,516,null,4364,null,939,null,224,null,238,null,1080,null,553,null,1992,null,719,null,800,null,435,null,268,null,174,null,6085,null,1317,null,3987,null,1104,null,2098,null,680,null,149,null,166,null,5023,null,1247,null,2849,null,900,null,2174,null,886,null,4660,null,1009,null,1657,null,538,null,3003,null,924,null,26461,null,2725,null,9655,null,1728,null,3916,null,1224,null,2386,null,901,null,0,null,275,null,1530,null,731,null,5739,null,1212,null,489,null,385,null,170,null,220,null,361,null,353,null,288,null,198,null,239,null,215,null,2006,null,617,null,795,null,463,null,1391,null,466,null,5690,null,1232,null,662,null,428,null,300,null,275,null,2685,null,689,null,897,null,658,null,1146,null,469,null,9606,null,1536,null,2867,null,786,null,6739,null,1316,null,21,null,35,null,326,null,341,null,326,null,341,null,0,null,275,null,1163,null,534,null,655,null,386,null,508,null,384,null,0400000US08,Colorado,08
27302,null,3302,null,12881,null,2122,null,3207,null,875,null,996,null,423,null,588,null,370,null,0,null,275,null,408,null,216,null,2211,null,785,null,296,null,267,null,616,null,484,null,51,null,87,null,163,null,161,null,126,null,153,null,274,null,249,null,58,null,97,null,627,null,342,null,3696,null,1088,null,87,null,138,null,497,null,439,null,1006,null,581,null,1227,null,542,null,879,null,426,null,2281,null,805,null,1238,null,543,null,1043,null,488,null,82,null,111,null,2046,null,813,null,996,null,468,null,1050,null,693,null,1569,null,633,null,537,null,357,null,1032,null,536,null,14421,null,2010,null,4960,null,1135,null,1732,null,762,null,1183,null,689,null,0,null,275,null,549,null,298,null,3228,null,936,null,134,null,166,null,187,null,238,null,103,null,165,null,309,null,294,null,423,null,345,null,1196,null,606,null,143,null,120,null,733,null,359,null,2781,null,858,null,804,null,558,null,70,null,116,null,400,null,297,null,345,null,275,null,1162,null,563,null,5470,null,1512,null,2230,null,1017,null,3240,null,986,null,0,null,275,null,0,null,275,null,0,null,275,null,0,null,275,null,1210,null,555,null,833,null,454,null,377,null,292,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
116402,null,6656,null,59422,null,4353,null,17802,null,2267,null,8991,null,1769,null,6269,null,1240,null,0,null,305,null,2722,null,1244,null,8811,null,1370,null,1323,null,591,null,1408,null,681,null,712,null,625,null,533,null,385,null,288,null,196,null,1352,null,506,null,1410,null,615,null,1785,null,637,null,11349,null,2245,null,286,null,270,null,1591,null,614,null,4955,null,1542,null,3115,null,900,null,1402,null,622,null,12760,null,1834,null,7324,null,1364,null,5436,null,1578,null,152,null,137,null,8948,null,1875,null,5685,null,1367,null,3263,null,1159,null,8411,null,1719,null,2720,null,928,null,5691,null,1446,null,56980,null,4313,null,19138,null,2246,null,6964,null,1463,null,4082,null,974,null,0,null,305,null,2882,null,1149,null,12174,null,1855,null,186,null,187,null,199,null,162,null,164,null,154,null,2113,null,879,null,799,null,379,null,4171,null,907,null,1006,null,496,null,3536,null,1032,null,13551,null,1969,null,2481,null,715,null,268,null,282,null,4456,null,1160,null,2559,null,1024,null,3787,null,1083,null,21039,null,2309,null,8076,null,1383,null,12963,null,1960,null,68,null,113,null,315,null,254,null,268,null,248,null,47,null,79,null,2869,null,825,null,1536,null,672,null,1333,null,583,null,0400000US12,Florida,12
44762,null,4021,null,21538,null,2532,null,6370,null,1381,null,3011,null,908,null,2368,null,841,null,16,null,33,null,627,null,338,null,3359,null,1073,null,967,null,524,null,703,null,350,null,50,null,86,null,481,null,354,null,49,null,84,null,110,null,118,null,194,null,265,null,805,null,532,null,2935,null,1067,null,0,null,298,null,419,null,260,null,1226,null,768,null,959,null,553,null,331,null,290,null,3759,null,1016,null,2217,null,889,null,1542,null,595,null,0,null,298,null,4857,null,1451,null,2933,null,1161,null,1924,null,826,null,3617,null,1050,null,1699,null,827,null,1918,null,691,null,23224,null,3014,null,8738,null,1669,null,4018,null,1169,null,2630,null,966,null,142,null,173,null,1246,null,576,null,4720,null,1360,null,135,null,129,null,182,null,232,null,64,null,81,null,373,null,267,null,292,null,247,null,1733,null,775,null,296,null,263,null,1645,null,725,null,4521,null,1077,null,631,null,382,null,115,null,159,null,1868,null,644,null,275,null,274,null,1632,null,731,null,8937,null,1940,null,3450,null,1013,null,5487,null,1423,null,8,null,16,null,55,null,93,null,55,null,93,null,0,null,298,null,965,null,563,null,374,null,271,null,591,null,456,null,0400000US13,Georgia,13
117119,null,6320,null,59657,null,3835,null,13453,null,1771,null,5538,null,1108,null,4389,null,1056,null,119,null,117,null,1030,null,569,null,7915,null,1514,null,1321,null,649,null,1538,null,565,null,320,null,337,null,993,null,609,null,348,null,246,null,1772,null,566,null,1209,null,518,null,414,null,366,null,13572,null,2264,null,312,null,293,null,3937,null,1058,null,4522,null,1311,null,3083,null,771,null,1718,null,699,null,10420,null,1510,null,5457,null,1161,null,4963,null,1261,null,581,null,438,null,14049,null,2069,null,9605,null,1735,null,4444,null,1074,null,7582,null,1177,null,1713,null,579,null,5869,null,1009,null,57462,null,3897,null,17536,null,1632,null,7095,null,1126,null,4076,null,785,null,209,null,219,null,2810,null,793,null,10441,null,1510,null,336,null,278,null,404,null,268,null,312,null,246,null,1975,null,852,null,405,null,263,null,3878,null,997,null,1021,null,518,null,2110,null,767,null,13569,null,2024,null,3151,null,1266,null,1187,null,371,null,4469,null,1073,null,1707,null,628,null,3055,null,1046,null,23428,null,2689,null,6783,null,1352,null,16645,null,2161,null,91,null,123,null,798,null,552,null,523,null,416,null,275,null,279,null,2040,null,781,null,611,null,409,null,1429,null,585,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
