B19301E_001E,B19301E_001EA,B19301E_001M,B19301E_001MA,GEO_ID,NAME,state
25992,null,20225,null,0400000US01,Alabama,01
18074,null,5740,null,0400000US02,Alaska,02
17419,null,4121,null,0400000US04,Arizona,04
8735,null,3047,null,0400000US05,Arkansas,05
21646,null,1402,null,0400000US06,California,06
16717,null,4773,null,0400000US08,Colorado,08
19303,null,6294,null,0400000US09,Connecticut,09
null,null,null,null,0400000US10,Delaware,10
null,null,null,null,0400000US11,District of Columbia,11
20741,null,6296,null,0400000US12,Florida,12
17631,null,6657,null,0400000US13,Georgia,13
19990,null,1454,null,0400000US15,Hawaii,15
12825,null,6186,null,0400000US16,Idaho,16
17597,null,6039,null,0400000US17,Illinois,17
25741,null,12304,null,0400000US18,Indiana,18
23290,null,21579,null,0400000US19,Iowa,19
34014,null,30830,null,0400000US20,Kansas,20
16303,null,6463,null,0400000US21,Kentucky,21
21129,null,10067,null,0400000US22,Louisiana,22
6362,null,3986,null,0400000US23,Maine,23
32655,null,10903,null,0400000US24,Maryland,24
21970,null,15135,null,0400000US25,Massachusetts,25
20781,null,3853,null,0400000US26,Michigan,26
29533,null,22545,null,0400000US27,Minnesota,27
null,null,null,null,0400000US28,Mississippi,28
24066,null,9342,null,0400000US29,Missouri,29
null,null,null,null,0400000US30,Montana,30
18536,null,7929,null,0400000US31,Nebraska,31
20123,null,3072,null,0400000US32,Nevada,32
null,null,null,null,0400000US33,New Hampshire,33
21034,null,7931,null,0400000US34,New Jersey,34
40216,null,22313,null,0400000US35,New Mexico,35
25032,null,10366,null,0400000US36,New York,36
15308,null,6107,null,0400000US37,North Carolina,37
null,null,null,null,0400000US38,North Dakota,38
18624,null,9149,null,0400000US39,Ohio,39
27508,null,28093,null,0400000US40,Oklahoma,40
13956,null,2700,null,0400000US41,Oregon,41
14758,null,6737,null,0400000US42,Pennsylvania,42
null,null,null,null,0400000US44,Rhode Island,44
22403,null,4992,null,0400000US45,South Carolina,45
null,null,null,null,0400000US46,South Dakota,46
21749,null,17973,null,0400000US47,Tennessee,47
23098,null,4807,null,0400000US48,Texas,48
13428,null,1745,null,0400000US49,Utah,49
null,null,null,null,0400000US50,Vermont,50
30635,null,9965,null,0400000US51,Virginia,51
19688,null,2318,null,0400000US53,Washington,53
null,null,null,null,0400000US54,West Virginia,54
19186,null,10350,null,0400000US55,Wisconsin,55
null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,0400000US72,Puerto Rico,72
