B05004_001E,B05004_001EA,B05004_001M,B05004_001MA,B05004_002E,B05004_002EA,B05004_002M,B05004_002MA,B05004_003E,B05004_003EA,B05004_003M,B05004_003MA,B05004_004E,B05004_004EA,B05004_004M,B05004_004MA,B05004_005E,B05004_005EA,B05004_005M,B05004_005MA,B05004_006E,B05004_006EA,B05004_006M,B05004_006MA,B05004_007E,B05004_007EA,B05004_007M,B05004_007MA,B05004_008E,B05004_008EA,B05004_008M,B05004_008MA,B05004_009E,B05004_009EA,B05004_009M,B05004_009MA,B05004_010E,B05004_010EA,B05004_010M,B05004_010MA,B05004_011E,B05004_011EA,B05004_011M,B05004_011MA,B05004_012E,B05004_012EA,B05004_012M,B05004_012MA,B05004_013E,B05004_013EA,B05004_013M,B05004_013MA,B05004_014E,B05004_014EA,B05004_014M,B05004_014MA,B05004_015E,B05004_015EA,B05004_015M,B05004_015MA,GEO_ID,NAME,state
37.6,null,0.1,null,36.2,null,0.2,null,38.9,null,0.1,null,36.9,null,0.2,null,35.1,null,0.2,null,38.3,null,0.2,null,40.8,null,0.4,null,39.7,null,0.6,null,41.8,null,0.5,null,48.7,null,0.6,null,48.8,null,0.6,null,48.6,null,0.8,null,35.2,null,0.3,null,34.8,null,0.6,null,35.6,null,0.5,null,0400000US24,Maryland,24
38.7,null,0.1,null,37.3,null,0.1,null,40.0,null,0.1,null,37.9,null,0.2,null,36.3,null,0.2,null,39.3,null,0.2,null,41.4,null,0.4,null,40.5,null,0.5,null,42.3,null,0.5,null,48.0,null,0.6,null,48.0,null,0.7,null,48.0,null,0.7,null,35.4,null,0.4,null,34.8,null,0.5,null,36.3,null,0.5,null,0400000US25,Massachusetts,25
38.0,null,0.1,null,36.8,null,0.1,null,39.2,null,0.2,null,37.7,null,0.1,null,36.4,null,0.1,null,38.9,null,0.2,null,41.1,null,0.6,null,40.2,null,0.6,null,42.5,null,1.1,null,49.3,null,0.8,null,48.9,null,0.9,null,49.8,null,1.1,null,35.4,null,0.6,null,34.1,null,1.1,null,36.6,null,0.8,null,0400000US26,Michigan,26
37.4,null,0.1,null,36.3,null,0.1,null,38.5,null,0.1,null,37.6,null,0.1,null,36.4,null,0.2,null,38.7,null,0.3,null,35.8,null,0.5,null,35.2,null,0.6,null,36.4,null,0.7,null,41.4,null,0.9,null,42.0,null,1.1,null,40.8,null,1.2,null,32.3,null,0.6,null,31.9,null,0.9,null,32.8,null,0.9,null,0400000US27,Minnesota,27
35.5,null,0.2,null,33.4,null,0.3,null,37.2,null,0.3,null,35.5,null,0.2,null,33.5,null,0.3,null,37.2,null,0.3,null,35.4,null,1.2,null,32.7,null,0.8,null,40.1,null,2.0,null,50.0,null,3.8,null,49.0,null,3.1,null,51.9,null,6.2,null,31.8,null,1.6,null,29.9,null,2.2,null,34.6,null,2.3,null,0400000US28,Mississippi,28
37.6,null,0.1,null,36.1,null,0.2,null,39.0,null,0.2,null,37.5,null,0.2,null,36.1,null,0.2,null,38.9,null,0.2,null,38.3,null,0.7,null,36.9,null,1.0,null,39.4,null,0.7,null,48.9,null,1.3,null,48.4,null,2.0,null,49.5,null,1.8,null,33.4,null,0.7,null,32.5,null,1.2,null,34.2,null,1.1,null,0400000US29,Missouri,29
39.1,null,0.4,null,38.2,null,0.4,null,40.0,null,0.4,null,39.0,null,0.3,null,38.0,null,0.5,null,39.8,null,0.4,null,45.1,null,5.8,null,41.8,null,8.5,null,46.1,null,3.8,null,50.1,null,5.2,null,41.8,null,14.0,null,53.3,null,7.0,null,40.7,null,3.6,null,41.8,null,7.8,null,39.0,null,5.4,null,0400000US30,Montana,30
36.3,null,0.2,null,34.9,null,0.2,null,37.8,null,0.3,null,36.5,null,0.2,null,34.9,null,0.2,null,38.0,null,0.3,null,35.2,null,0.8,null,34.6,null,1.1,null,36.0,null,1.1,null,41.5,null,1.6,null,41.6,null,1.4,null,40.9,null,4.1,null,32.2,null,1.4,null,31.4,null,1.2,null,33.7,null,1.7,null,0400000US31,Nebraska,31
35.9,null,0.1,null,35.2,null,0.1,null,36.6,null,0.2,null,34.0,null,0.3,null,33.2,null,0.4,null,34.7,null,0.4,null,39.5,null,0.5,null,38.6,null,0.5,null,40.6,null,0.6,null,48.8,null,1.1,null,47.2,null,1.0,null,50.2,null,1.0,null,35.0,null,0.5,null,34.7,null,0.5,null,35.3,null,0.9,null,0400000US32,Nevada,32
40.3,null,0.3,null,39.2,null,0.3,null,41.2,null,0.3,null,40.1,null,0.3,null,39.0,null,0.3,null,41.1,null,0.4,null,42.3,null,1.6,null,41.6,null,1.8,null,43.1,null,1.7,null,48.0,null,2.6,null,47.0,null,2.8,null,49.2,null,3.2,null,37.4,null,2.4,null,34.6,null,4.3,null,39.2,null,1.9,null,0400000US33,New Hampshire,33
38.7,null,0.2,null,37.3,null,0.2,null,40.1,null,0.1,null,37.0,null,0.2,null,35.1,null,0.2,null,38.8,null,0.2,null,42.5,null,0.3,null,41.6,null,0.4,null,43.4,null,0.4,null,49.1,null,0.5,null,49.0,null,0.5,null,49.2,null,0.5,null,35.9,null,0.3,null,35.3,null,0.4,null,36.5,null,0.4,null,0400000US34,New Jersey,34
36.0,null,0.2,null,34.5,null,0.2,null,37.6,null,0.4,null,35.2,null,0.3,null,33.6,null,0.3,null,36.9,null,0.4,null,39.3,null,1.0,null,38.2,null,1.1,null,40.4,null,1.1,null,49.2,null,1.6,null,47.9,null,2.7,null,49.9,null,2.4,null,35.7,null,1.0,null,34.6,null,1.5,null,37.1,null,1.5,null,0400000US35,New Mexico,35
38.0,null,0.1,null,36.5,null,0.1,null,39.4,null,0.2,null,34.9,null,0.1,null,33.0,null,0.1,null,36.6,null,0.2,null,44.1,null,0.2,null,42.9,null,0.3,null,45.1,null,0.2,null,50.7,null,0.2,null,50.4,null,0.3,null,50.9,null,0.3,null,37.3,null,0.3,null,36.5,null,0.3,null,38.2,null,0.3,null,0400000US36,New York,36
37.0,null,0.2,null,35.4,null,0.1,null,38.3,null,0.2,null,37.3,null,0.1,null,35.6,null,0.1,null,38.7,null,0.2,null,35.0,null,0.3,null,34.6,null,0.4,null,35.6,null,0.5,null,45.2,null,0.9,null,44.0,null,1.1,null,45.9,null,1.3,null,32.4,null,0.4,null,32.5,null,0.3,null,32.4,null,0.5,null,0400000US37,North Carolina,37
37.0,null,0.4,null,34.9,null,0.3,null,39.1,null,0.6,null,37.0,null,0.4,null,35.0,null,0.3,null,39.1,null,0.6,null,34.4,null,6.9,null,30.8,null,4.1,null,39.3,null,7.0,null,53.3,null,10.0,null,53.1,null,8.7,null,54.3,null,13.9,null,27.5,null,3.6,null,27.7,null,3.1,null,26.8,null,6.4,null,0400000US38,North Dakota,38
38.2,null,0.2,null,36.8,null,0.1,null,39.5,null,0.1,null,38.0,null,0.1,null,36.5,null,0.2,null,39.4,null,0.2,null,40.8,null,0.7,null,40.0,null,0.8,null,41.5,null,0.9,null,50.6,null,1.0,null,51.1,null,1.6,null,50.4,null,1.1,null,33.9,null,0.6,null,33.9,null,0.9,null,33.9,null,0.8,null,0400000US39,Ohio,39
36.3,null,0.1,null,34.6,null,0.2,null,37.8,null,0.2,null,36.2,null,0.3,null,34.4,null,0.2,null,37.8,null,0.2,null,37.0,null,0.9,null,35.7,null,1.1,null,38.1,null,0.8,null,45.9,null,1.8,null,45.8,null,2.9,null,45.9,null,1.9,null,33.0,null,0.8,null,32.3,null,1.1,null,34.1,null,1.3,null,0400000US40,Oklahoma,40
38.0,null,0.2,null,37.0,null,0.2,null,39.1,null,0.2,null,38.0,null,0.2,null,37.0,null,0.3,null,38.9,null,0.2,null,38.3,null,0.7,null,37.0,null,0.6,null,40.0,null,0.9,null,47.2,null,1.0,null,46.6,null,1.8,null,47.5,null,1.2,null,34.3,null,0.5,null,33.8,null,0.7,null,35.0,null,0.8,null,0400000US41,Oregon,41
40.0,null,0.2,null,38.4,null,0.2,null,41.4,null,0.1,null,39.8,null,0.1,null,38.3,null,0.2,null,41.3,null,0.1,null,41.6,null,0.5,null,40.6,null,0.6,null,42.5,null,0.7,null,49.7,null,0.7,null,49.2,null,0.9,null,50.2,null,0.9,null,35.1,null,0.4,null,34.3,null,0.9,null,35.7,null,0.6,null,0400000US42,Pennsylvania,42
38.8,null,0.3,null,37.6,null,0.3,null,40.3,null,0.3,null,37.8,null,0.4,null,36.2,null,0.6,null,39.4,null,0.5,null,42.9,null,1.2,null,41.9,null,1.3,null,43.8,null,1.5,null,49.4,null,1.2,null,49.3,null,2.2,null,49.5,null,1.3,null,37.4,null,1.1,null,36.8,null,1.8,null,37.7,null,1.2,null,0400000US44,Rhode Island,44
37.6,null,0.2,null,36.0,null,0.3,null,39.3,null,0.2,null,37.7,null,0.2,null,36.1,null,0.2,null,39.3,null,0.3,null,37.3,null,1.0,null,34.9,null,0.8,null,40.2,null,1.0,null,50.2,null,2.3,null,46.0,null,2.3,null,53.8,null,2.9,null,32.7,null,0.6,null,32.2,null,0.9,null,33.6,null,1.4,null,0400000US45,South Carolina,45
37.6,null,0.3,null,36.0,null,0.4,null,39.0,null,0.4,null,37.5,null,0.3,null,35.9,null,0.4,null,38.9,null,0.4,null,40.1,null,3.5,null,37.4,null,5.2,null,43.0,null,5.0,null,51.0,null,7.7,null,54.0,null,7.7,null,48.0,null,8.6,null,34.9,null,3.3,null,32.0,null,5.3,null,35.6,null,3.4,null,0400000US46,South Dakota,46
37.7,null,0.1,null,36.4,null,0.2,null,39.0,null,0.2,null,37.8,null,0.1,null,36.5,null,0.2,null,39.2,null,0.2,null,36.1,null,0.6,null,35.3,null,0.6,null,37.5,null,0.9,null,44.8,null,1.6,null,43.4,null,2.0,null,46.1,null,1.8,null,32.6,null,0.7,null,32.5,null,0.9,null,32.8,null,0.8,null,0400000US47,Tennessee,47
33.2,null,0.2,null,32.2,null,0.1,null,34.5,null,0.1,null,31.2,null,0.2,null,29.9,null,0.1,null,32.5,null,0.1,null,38.4,null,0.2,null,37.5,null,0.3,null,39.5,null,0.3,null,46.9,null,0.3,null,46.4,null,0.4,null,47.5,null,0.5,null,34.9,null,0.2,null,34.2,null,0.2,null,35.8,null,0.2,null,0400000US48,Texas,48
28.7,null,0.2,null,27.9,null,0.2,null,29.5,null,0.2,null,27.7,null,0.1,null,27.0,null,0.2,null,28.5,null,0.1,null,35.9,null,0.5,null,35.2,null,0.5,null,36.8,null,0.7,null,45.9,null,1.7,null,45.8,null,1.8,null,46.2,null,2.2,null,32.6,null,0.7,null,32.1,null,0.8,null,33.4,null,1.0,null,0400000US49,Utah,49
41.5,null,0.3,null,40.3,null,0.3,null,42.8,null,0.4,null,41.2,null,0.4,null,40.0,null,0.5,null,42.4,null,0.4,null,47.0,null,3.1,null,45.2,null,2.8,null,49.0,null,3.6,null,55.0,null,3.4,null,52.1,null,6.6,null,57.6,null,4.3,null,40.4,null,3.3,null,40.3,null,12.2,null,41.2,null,5.6,null,0400000US50,Vermont,50
37.5,null,0.2,null,36.0,null,0.2,null,38.8,null,0.2,null,37.0,null,0.2,null,35.4,null,0.2,null,38.3,null,0.2,null,39.8,null,0.4,null,38.5,null,0.4,null,41.3,null,0.5,null,46.3,null,0.6,null,45.0,null,0.7,null,47.2,null,0.6,null,34.8,null,0.4,null,33.7,null,0.6,null,36.1,null,0.8,null,0400000US51,Virginia,51
37.3,null,0.2,null,36.3,null,0.2,null,38.4,null,0.2,null,36.8,null,0.2,null,35.8,null,0.2,null,37.8,null,0.2,null,39.5,null,0.4,null,38.0,null,0.6,null,40.9,null,0.5,null,47.5,null,0.8,null,46.5,null,0.9,null,48.3,null,0.8,null,34.4,null,0.3,null,33.5,null,0.6,null,35.4,null,0.5,null,0400000US53,Washington,53
40.6,null,0.2,null,39.2,null,0.3,null,42.0,null,0.3,null,40.6,null,0.2,null,39.2,null,0.3,null,42.0,null,0.3,null,39.0,null,4.4,null,36.0,null,2.9,null,43.0,null,4.5,null,49.0,null,3.5,null,47.9,null,2.4,null,52.3,null,6.6,null,31.4,null,3.3,null,29.5,null,4.9,null,35.6,null,1.8,null,0400000US54,West Virginia,54
38.2,null,0.2,null,37.1,null,0.2,null,39.4,null,0.2,null,38.3,null,0.1,null,37.2,null,0.2,null,39.4,null,0.2,null,37.4,null,0.6,null,36.3,null,0.5,null,39.0,null,1.2,null,45.4,null,1.0,null,45.0,null,1.3,null,45.8,null,1.9,null,33.8,null,0.7,null,32.9,null,0.8,null,35.2,null,1.0,null,0400000US55,Wisconsin,55
36.6,null,0.4,null,35.5,null,0.5,null,37.9,null,0.6,null,36.6,null,0.4,null,35.6,null,0.4,null,37.6,null,0.6,null,38.8,null,5.1,null,33.0,null,6.3,null,44.7,null,6.7,null,48.2,null,5.1,null,43.8,null,10.1,null,50.9,null,7.8,null,34.0,null,5.0,null,30.8,null,3.2,null,39.2,null,4.0,null,0400000US56,Wyoming,56
35.9,null,0.2,null,34.1,null,0.2,null,37.6,null,0.2,null,35.4,null,0.2,null,33.7,null,0.2,null,37.2,null,0.2,null,45.8,null,1.0,null,45.4,null,1.4,null,46.1,null,1.1,null,56.7,null,2.1,null,58.8,null,2.2,null,55.3,null,2.5,null,40.1,null,1.6,null,39.0,null,1.8,null,40.9,null,1.8,null,0400000US72,Puerto Rico,72
