B23002G_001E,B23002G_001EA,B23002G_001M,B23002G_001MA,B23002G_002E,B23002G_002EA,B23002G_002M,B23002G_002MA,B23002G_003E,B23002G_003EA,B23002G_003M,B23002G_003MA,B23002G_004E,B23002G_004EA,B23002G_004M,B23002G_004MA,B23002G_005E,B23002G_005EA,B23002G_005M,B23002G_005MA,B23002G_006E,B23002G_006EA,B23002G_006M,B23002G_006MA,B23002G_007E,B23002G_007EA,B23002G_007M,B23002G_007MA,B23002G_008E,B23002G_008EA,B23002G_008M,B23002G_008MA,B23002G_009E,B23002G_009EA,B23002G_009M,B23002G_009MA,B23002G_010E,B23002G_010EA,B23002G_010M,B23002G_010MA,B23002G_011E,B23002G_011EA,B23002G_011M,B23002G_011MA,B23002G_012E,B23002G_012EA,B23002G_012M,B23002G_012MA,B23002G_013E,B23002G_013EA,B23002G_013M,B23002G_013MA,B23002G_014E,B23002G_014EA,B23002G_014M,B23002G_014MA,B23002G_015E,B23002G_015EA,B23002G_015M,B23002G_015MA,B23002G_016E,B23002G_016EA,B23002G_016M,B23002G_016MA,B23002G_017E,B23002G_017EA,B23002G_017M,B23002G_017MA,B23002G_018E,B23002G_018EA,B23002G_018M,B23002G_018MA,B23002G_019E,B23002G_019EA,B23002G_019M,B23002G_019MA,B23002G_020E,B23002G_020EA,B23002G_020M,B23002G_020MA,B23002G_021E,B23002G_021EA,B23002G_021M,B23002G_021MA,B23002G_022E,B23002G_022EA,B23002G_022M,B23002G_022MA,B23002G_023E,B23002G_023EA,B23002G_023M,B23002G_023MA,B23002G_024E,B23002G_024EA,B23002G_024M,B23002G_024MA,B23002G_025E,B23002G_025EA,B23002G_025M,B23002G_025MA,B23002G_026E,B23002G_026EA,B23002G_026M,B23002G_026MA,B23002G_027E,B23002G_027EA,B23002G_027M,B23002G_027MA,B23002G_028E,B23002G_028EA,B23002G_028M,B23002G_028MA,B23002G_029E,B23002G_029EA,B23002G_029M,B23002G_029MA,B23002G_030E,B23002G_030EA,B23002G_030M,B23002G_030MA,B23002G_031E,B23002G_031EA,B23002G_031M,B23002G_031MA,B23002G_032E,B23002G_032EA,B23002G_032M,B23002G_032MA,B23002G_033E,B23002G_033EA,B23002G_033M,B23002G_033MA,B23002G_034E,B23002G_034EA,B23002G_034M,B23002G_034MA,B23002G_035E,B23002G_035EA,B23002G_035M,B23002G_035MA,B23002G_036E,B23002G_036EA,B23002G_036M,B23002G_036MA,B23002G_037E,B23002G_037EA,B23002G_037M,B23002G_037MA,B23002G_038E,B23002G_038EA,B23002G_038M,B23002G_038MA,B23002G_039E,B23002G_039EA,B23002G_039M,B23002G_039MA,B23002G_040E,B23002G_040EA,B23002G_040M,B23002G_040MA,B23002G_041E,B23002G_041EA,B23002G_041M,B23002G_041MA,B23002G_042E,B23002G_042EA,B23002G_042M,B23002G_042MA,B23002G_043E,B23002G_043EA,B23002G_043M,B23002G_043MA,B23002G_044E,B23002G_044EA,B23002G_044M,B23002G_044MA,B23002G_045E,B23002G_045EA,B23002G_045M,B23002G_045MA,B23002G_046E,B23002G_046EA,B23002G_046M,B23002G_046MA,B23002G_047E,B23002G_047EA,B23002G_047M,B23002G_047MA,B23002G_048E,B23002G_048EA,B23002G_048M,B23002G_048MA,B23002G_049E,B23002G_049EA,B23002G_049M,B23002G_049MA,B23002G_050E,B23002G_050EA,B23002G_050M,B23002G_050MA,B23002G_051E,B23002G_051EA,B23002G_051M,B23002G_051MA,B23002G_052E,B23002G_052EA,B23002G_052M,B23002G_052MA,B23002G_053E,B23002G_053EA,B23002G_053M,B23002G_053MA,B23002G_054E,B23002G_054EA,B23002G_054M,B23002G_054MA,B23002G_055E,B23002G_055EA,B23002G_055M,B23002G_055MA,B23002G_056E,B23002G_056EA,B23002G_056M,B23002G_056MA,B23002G_057E,B23002G_057EA,B23002G_057M,B23002G_057MA,B23002G_058E,B23002G_058EA,B23002G_058M,B23002G_058MA,B23002G_059E,B23002G_059EA,B23002G_059M,B23002G_059MA,B23002G_060E,B23002G_060EA,B23002G_060M,B23002G_060MA,B23002G_061E,B23002G_061EA,B23002G_061M,B23002G_061MA,B23002G_062E,B23002G_062EA,B23002G_062M,B23002G_062MA,B23002G_063E,B23002G_063EA,B23002G_063M,B23002G_063MA,B23002G_064E,B23002G_064EA,B23002G_064M,B23002G_064MA,B23002G_065E,B23002G_065EA,B23002G_065M,B23002G_065MA,B23002G_066E,B23002G_066EA,B23002G_066M,B23002G_066MA,B23002G_067E,B23002G_067EA,B23002G_067M,B23002G_067MA,B23002G_068E,B23002G_068EA,B23002G_068M,B23002G_068MA,B23002G_069E,B23002G_069EA,B23002G_069M,B23002G_069MA,B23002G_070E,B23002G_070EA,B23002G_070M,B23002G_070MA,B23002G_071E,B23002G_071EA,B23002G_071M,B23002G_071MA,B23002G_072E,B23002G_072EA,B23002G_072M,B23002G_072MA,B23002G_073E,B23002G_073EA,B23002G_073M,B23002G_073MA,B23002G_074E,B23002G_074EA,B23002G_074M,B23002G_074MA,B23002G_075E,B23002G_075EA,B23002G_075M,B23002G_075MA,B23002G_076E,B23002G_076EA,B23002G_076M,B23002G_076MA,B23002G_077E,B23002G_077EA,B23002G_077M,B23002G_077MA,B23002G_078E,B23002G_078EA,B23002G_078M,B23002G_078MA,B23002G_079E,B23002G_079EA,B23002G_079M,B23002G_079MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
30115,null,2905,null,16014,null,1832,null,2642,null,804,null,1271,null,638,null,0,null,240,null,1271,null,638,null,1098,null,612,null,173,null,154,null,1371,null,539,null,3337,null,984,null,2927,null,943,null,351,null,332,null,2576,null,931,null,2113,null,888,null,463,null,396,null,410,null,305,null,8753,null,1334,null,7841,null,1278,null,98,null,125,null,7743,null,1267,null,6824,null,1249,null,919,null,501,null,912,null,456,null,779,null,383,null,399,null,262,null,0,null,240,null,399,null,262,null,284,null,260,null,115,null,141,null,380,null,279,null,175,null,189,null,175,null,189,null,175,null,189,null,0,null,240,null,0,null,240,null,328,null,237,null,160,null,195,null,160,null,195,null,0,null,240,null,168,null,145,null,14101,null,1800,null,1788,null,617,null,843,null,439,null,0,null,240,null,843,null,439,null,539,null,385,null,304,null,295,null,945,null,370,null,2859,null,659,null,1922,null,705,null,161,null,253,null,1761,null,637,null,1620,null,624,null,141,null,162,null,937,null,477,null,7303,null,1397,null,5965,null,1220,null,0,null,240,null,5965,null,1220,null,5119,null,1036,null,846,null,565,null,1338,null,589,null,1156,null,411,null,859,null,414,null,0,null,240,null,859,null,414,null,859,null,414,null,0,null,240,null,297,null,236,null,276,null,212,null,109,null,114,null,109,null,114,null,0,null,240,null,167,null,151,null,719,null,387,null,0,null,240,null,0,null,240,null,0,null,240,null,719,null,387,null,0400000US02,Alaska,02
84294,null,5571,null,41539,null,3423,null,6710,null,1407,null,3626,null,967,null,47,null,82,null,3579,null,965,null,2407,null,940,null,1172,null,554,null,3084,null,826,null,5166,null,1271,null,4100,null,1099,null,472,null,464,null,3628,null,984,null,3103,null,908,null,525,null,429,null,1066,null,455,null,23034,null,2219,null,18270,null,2411,null,273,null,195,null,17997,null,2399,null,17399,null,2417,null,598,null,341,null,4764,null,1184,null,3629,null,925,null,2494,null,839,null,0,null,302,null,2494,null,839,null,2352,null,829,null,142,null,223,null,1135,null,466,null,1420,null,612,null,547,null,393,null,485,null,405,null,62,null,104,null,873,null,464,null,1580,null,534,null,82,null,150,null,82,null,150,null,0,null,302,null,1498,null,528,null,42755,null,3420,null,5606,null,1091,null,2690,null,808,null,102,null,156,null,2588,null,831,null,1729,null,619,null,859,null,508,null,2916,null,817,null,4857,null,1080,null,3794,null,946,null,137,null,161,null,3657,null,943,null,3224,null,932,null,433,null,327,null,1063,null,460,null,25244,null,3113,null,18575,null,2361,null,57,null,93,null,18518,null,2356,null,17994,null,2342,null,524,null,303,null,6669,null,1583,null,3058,null,703,null,1802,null,518,null,0,null,302,null,1802,null,518,null,1802,null,518,null,0,null,302,null,1256,null,480,null,1370,null,575,null,470,null,347,null,470,null,347,null,0,null,302,null,900,null,418,null,2620,null,731,null,128,null,154,null,128,null,154,null,0,null,302,null,2492,null,725,null,0400000US04,Arizona,04
33661,null,3144,null,15335,null,2059,null,2437,null,827,null,1642,null,780,null,0,null,269,null,1642,null,780,null,1440,null,756,null,202,null,197,null,795,null,355,null,1219,null,509,null,1062,null,476,null,0,null,269,null,1062,null,476,null,571,null,253,null,491,null,340,null,157,null,151,null,7959,null,1485,null,6576,null,1457,null,167,null,217,null,6409,null,1449,null,5911,null,1399,null,498,null,394,null,1383,null,552,null,2035,null,579,null,1146,null,467,null,0,null,269,null,1146,null,467,null,1146,null,467,null,0,null,269,null,889,null,384,null,410,null,251,null,52,null,72,null,52,null,72,null,0,null,269,null,358,null,225,null,1275,null,555,null,7,null,15,null,7,null,15,null,0,null,269,null,1268,null,548,null,18326,null,2161,null,2321,null,765,null,977,null,586,null,0,null,269,null,977,null,586,null,846,null,588,null,131,null,141,null,1344,null,632,null,2259,null,865,null,1944,null,816,null,0,null,269,null,1944,null,816,null,1859,null,823,null,85,null,93,null,315,null,275,null,9684,null,1610,null,6425,null,1119,null,0,null,269,null,6425,null,1119,null,5828,null,970,null,597,null,474,null,3259,null,882,null,1706,null,518,null,584,null,353,null,0,null,269,null,584,null,353,null,556,null,349,null,28,null,53,null,1122,null,361,null,1437,null,724,null,640,null,556,null,640,null,556,null,0,null,269,null,797,null,417,null,919,null,387,null,187,null,226,null,187,null,226,null,0,null,269,null,732,null,318,null,0400000US05,Arkansas,05
756054,null,17354,null,369766,null,11224,null,59222,null,4337,null,22342,null,2803,null,284,null,272,null,22058,null,2752,null,15653,null,1837,null,6405,null,1915,null,36880,null,3212,null,51668,null,3409,null,38193,null,3304,null,1780,null,694,null,36413,null,3097,null,30813,null,2839,null,5600,null,1221,null,13475,null,1864,null,202755,null,7872,null,166359,null,6557,null,3282,null,1129,null,163077,null,6293,null,150893,null,5905,null,12184,null,2161,null,36396,null,3139,null,32170,null,2755,null,21824,null,2162,null,0,null,294,null,21824,null,2162,null,21040,null,2191,null,784,null,375,null,10346,null,1348,null,8782,null,1288,null,3048,null,669,null,2987,null,668,null,61,null,79,null,5734,null,1139,null,15169,null,1686,null,2115,null,619,null,2115,null,619,null,0,null,294,null,13054,null,1598,null,386288,null,10318,null,56633,null,4312,null,22296,null,2511,null,0,null,294,null,22296,null,2511,null,17792,null,2081,null,4504,null,1075,null,34337,null,3105,null,53135,null,4303,null,39385,null,3491,null,290,null,252,null,39095,null,3397,null,34545,null,3284,null,4550,null,1226,null,13750,null,1949,null,205458,null,6374,null,155881,null,5513,null,838,null,520,null,155043,null,5474,null,142410,null,5009,null,12633,null,2387,null,49577,null,3644,null,37487,null,2572,null,19961,null,1972,null,11,null,19,null,19950,null,1971,null,19060,null,1919,null,890,null,386,null,17526,null,1848,null,10453,null,1201,null,3611,null,870,null,3542,null,862,null,69,null,112,null,6842,null,1136,null,23122,null,2462,null,1583,null,615,null,1414,null,639,null,169,null,161,null,21539,null,2446,null,0400000US06,California,06
86196,null,5132,null,43046,null,3302,null,6538,null,1219,null,3176,null,892,null,55,null,91,null,3121,null,887,null,2622,null,867,null,499,null,367,null,3362,null,843,null,6248,null,1384,null,5249,null,1368,null,773,null,517,null,4476,null,1206,null,4322,null,1183,null,154,null,182,null,999,null,520,null,24701,null,2582,null,22098,null,2342,null,400,null,302,null,21698,null,2286,null,20098,null,2332,null,1600,null,721,null,2603,null,834,null,3016,null,959,null,2217,null,858,null,0,null,275,null,2217,null,858,null,2168,null,850,null,49,null,82,null,799,null,380,null,961,null,415,null,381,null,261,null,256,null,202,null,125,null,150,null,580,null,342,null,1582,null,607,null,231,null,250,null,231,null,250,null,0,null,275,null,1351,null,558,null,43150,null,3605,null,6152,null,1265,null,3458,null,853,null,0,null,275,null,3458,null,853,null,2861,null,783,null,597,null,359,null,2694,null,742,null,4548,null,1027,null,3822,null,890,null,115,null,143,null,3707,null,846,null,3180,null,764,null,527,null,402,null,726,null,455,null,25931,null,2657,null,19840,null,2251,null,167,null,155,null,19673,null,2253,null,17951,null,2173,null,1722,null,912,null,6091,null,1334,null,4150,null,933,null,2464,null,722,null,0,null,275,null,2464,null,722,null,2383,null,706,null,81,null,139,null,1686,null,673,null,467,null,270,null,11,null,24,null,11,null,24,null,0,null,275,null,456,null,268,null,1902,null,684,null,75,null,89,null,75,null,89,null,0,null,275,null,1827,null,680,null,0400000US08,Colorado,08
41794,null,4329,null,20038,null,2655,null,2466,null,794,null,1217,null,587,null,30,null,37,null,1187,null,592,null,618,null,346,null,569,null,488,null,1249,null,550,null,2703,null,852,null,2300,null,829,null,85,null,74,null,2215,null,816,null,1642,null,803,null,573,null,422,null,403,null,229,null,12543,null,2207,null,10802,null,2083,null,216,null,275,null,10586,null,2081,null,9622,null,1697,null,964,null,821,null,1741,null,536,null,1361,null,577,null,947,null,443,null,0,null,275,null,947,null,443,null,891,null,433,null,56,null,100,null,414,null,367,null,314,null,233,null,108,null,141,null,108,null,141,null,0,null,275,null,206,null,223,null,651,null,382,null,57,null,93,null,0,null,275,null,57,null,93,null,594,null,366,null,21756,null,2568,null,3327,null,1144,null,1802,null,695,null,15,null,26,null,1787,null,694,null,1221,null,576,null,566,null,396,null,1525,null,751,null,2470,null,715,null,2045,null,629,null,0,null,275,null,2045,null,629,null,1939,null,610,null,106,null,117,null,425,null,370,null,12226,null,1849,null,10880,null,1787,null,0,null,275,null,10880,null,1787,null,10501,null,1701,null,379,null,240,null,1346,null,549,null,1503,null,518,null,753,null,402,null,0,null,275,null,753,null,402,null,637,null,349,null,116,null,191,null,750,null,413,null,412,null,268,null,90,null,109,null,90,null,109,null,0,null,275,null,322,null,247,null,1818,null,692,null,33,null,74,null,33,null,74,null,0,null,275,null,1785,null,698,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
193987,null,8974,null,95064,null,6084,null,12352,null,2230,null,5535,null,1339,null,128,null,153,null,5407,null,1297,null,3666,null,1023,null,1741,null,680,null,6817,null,1603,null,12400,null,1999,null,9307,null,1795,null,581,null,369,null,8726,null,1800,null,7443,null,1544,null,1283,null,748,null,3093,null,1080,null,51138,null,4569,null,44026,null,4089,null,993,null,455,null,43033,null,4062,null,39991,null,3892,null,3042,null,852,null,7112,null,1610,null,9700,null,1557,null,7053,null,1526,null,0,null,305,null,7053,null,1526,null,6617,null,1539,null,436,null,288,null,2647,null,743,null,3168,null,808,null,905,null,396,null,905,null,396,null,0,null,305,null,2263,null,700,null,6306,null,1318,null,800,null,385,null,800,null,385,null,0,null,305,null,5506,null,1289,null,98923,null,5723,null,11781,null,2013,null,4505,null,1107,null,0,null,305,null,4505,null,1107,null,3686,null,1012,null,819,null,399,null,7276,null,1655,null,12110,null,2021,null,9851,null,1830,null,275,null,379,null,9576,null,1827,null,8599,null,1676,null,977,null,690,null,2259,null,906,null,53480,null,4440,null,41502,null,4258,null,234,null,249,null,41268,null,4245,null,37791,null,3801,null,3477,null,1090,null,11978,null,2096,null,11409,null,1339,null,6211,null,1117,null,0,null,305,null,6211,null,1117,null,5720,null,1050,null,491,null,337,null,5198,null,1006,null,3474,null,1133,null,911,null,429,null,789,null,410,null,122,null,142,null,2563,null,1048,null,6669,null,1244,null,395,null,281,null,395,null,281,null,0,null,305,null,6274,null,1164,null,0400000US12,Florida,12
