C01001E_001E,C01001E_001EA,C01001E_001M,C01001E_001MA,C01001E_002E,C01001E_002EA,C01001E_002M,C01001E_002MA,C01001E_003E,C01001E_003EA,C01001E_003M,C01001E_003MA,C01001E_004E,C01001E_004EA,C01001E_004M,C01001E_004MA,C01001E_005E,C01001E_005EA,C01001E_005M,C01001E_005MA,C01001E_006E,C01001E_006EA,C01001E_006M,C01001E_006MA,C01001E_007E,C01001E_007EA,C01001E_007M,C01001E_007MA,C01001E_008E,C01001E_008EA,C01001E_008M,C01001E_008MA,C01001E_009E,C01001E_009EA,C01001E_009M,C01001E_009MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
3764,null,596,null,1418,null,589,null,594,null,300,null,751,null,428,null,73,null,79,null,2346,null,459,null,654,null,284,null,1629,null,384,null,63,null,70,null,0400000US02,Alaska,02
9340,null,1212,null,5425,null,952,null,1271,null,304,null,3944,null,819,null,210,null,237,null,3915,null,683,null,1497,null,484,null,2334,null,326,null,84,null,92,null,0400000US04,Arizona,04
1916,null,511,null,877,null,274,null,503,null,190,null,374,null,211,null,0,null,269,null,1039,null,460,null,401,null,278,null,591,null,260,null,47,null,61,null,0400000US05,Arkansas,05
132180,null,5944,null,65354,null,4161,null,16896,null,2898,null,44284,null,2604,null,4174,null,1032,null,66826,null,3371,null,15068,null,1979,null,45347,null,2406,null,6411,null,1562,null,0400000US06,California,06
5464,null,1333,null,2337,null,879,null,731,null,430,null,1410,null,757,null,196,null,234,null,3127,null,880,null,713,null,497,null,2147,null,733,null,267,null,274,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
7560,null,1547,null,4527,null,972,null,1495,null,552,null,2702,null,753,null,330,null,442,null,3033,null,889,null,859,null,319,null,1970,null,609,null,204,null,251,null,0400000US12,Florida,12
3249,null,1361,null,1571,null,716,null,299,null,204,null,1087,null,517,null,185,null,216,null,1678,null,785,null,978,null,484,null,700,null,448,null,0,null,298,null,0400000US13,Georgia,13
116190,null,4249,null,59196,null,2570,null,17199,null,1574,null,37650,null,1696,null,4347,null,595,null,56994,null,2747,null,14876,null,1358,null,36609,null,1768,null,5509,null,647,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
2481,null,986,null,909,null,547,null,320,null,252,null,589,null,422,null,0,null,267,null,1572,null,860,null,222,null,198,null,1170,null,770,null,180,null,220,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
1954,null,612,null,1044,null,503,null,359,null,253,null,685,null,325,null,0,null,244,null,910,null,401,null,178,null,167,null,679,null,370,null,53,null,103,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US25,Massachusetts,25
2813,null,1068,null,825,null,451,null,227,null,194,null,573,null,374,null,25,null,40,null,1988,null,950,null,440,null,343,null,1504,null,695,null,44,null,73,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
4223,null,1640,null,2288,null,941,null,867,null,488,null,1301,null,619,null,120,null,128,null,1935,null,896,null,444,null,320,null,1465,null,755,null,26,null,49,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
11229,null,1396,null,5801,null,823,null,1263,null,496,null,4398,null,637,null,140,null,121,null,5428,null,805,null,1338,null,563,null,3445,null,442,null,645,null,265,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
5908,null,2271,null,2671,null,1285,null,529,null,601,null,1994,null,1108,null,148,null,179,null,3237,null,1428,null,1108,null,671,null,2038,null,1076,null,91,null,151,null,0400000US36,New York,36
4196,null,1331,null,1888,null,673,null,265,null,182,null,1593,null,619,null,30,null,51,null,2308,null,1201,null,1059,null,933,null,1249,null,492,null,0,null,289,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
3382,null,1343,null,1586,null,753,null,372,null,293,null,1204,null,623,null,10,null,19,null,1796,null,787,null,394,null,283,null,1138,null,522,null,264,null,244,null,0400000US40,Oklahoma,40
9919,null,1443,null,3800,null,777,null,770,null,364,null,2904,null,679,null,126,null,143,null,6119,null,1130,null,1381,null,553,null,4524,null,858,null,214,null,164,null,0400000US41,Oregon,41
3228,null,1397,null,1638,null,814,null,591,null,433,null,1047,null,557,null,0,null,242,null,1590,null,805,null,597,null,427,null,993,null,550,null,0,null,242,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
18344,null,2519,null,8818,null,1778,null,1660,null,456,null,6985,null,1673,null,173,null,156,null,9526,null,1429,null,3069,null,833,null,6266,null,1113,null,191,null,218,null,0400000US48,Texas,48
