B18101E_001E,B18101E_001EA,B18101E_001M,B18101E_001MA,B18101E_002E,B18101E_002EA,B18101E_002M,B18101E_002MA,B18101E_003E,B18101E_003EA,B18101E_003M,B18101E_003MA,B18101E_004E,B18101E_004EA,B18101E_004M,B18101E_004MA,B18101E_005E,B18101E_005EA,B18101E_005M,B18101E_005MA,B18101E_006E,B18101E_006EA,B18101E_006M,B18101E_006MA,B18101E_007E,B18101E_007EA,B18101E_007M,B18101E_007MA,B18101E_008E,B18101E_008EA,B18101E_008M,B18101E_008MA,B18101E_009E,B18101E_009EA,B18101E_009M,B18101E_009MA,B18101E_010E,B18101E_010EA,B18101E_010M,B18101E_010MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
8590,null,1168,null,2768,null,605,null,260,null,180,null,2508,null,632,null,5528,null,902,null,347,null,300,null,5181,null,950,null,294,null,232,null,200,null,238,null,94,null,108,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
129220,null,5862,null,31882,null,3709,null,965,null,580,null,30917,null,3524,null,87064,null,3486,null,5537,null,1158,null,81527,null,3341,null,10274,null,1772,null,4859,null,1346,null,5415,null,1456,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
114975,null,4254,null,32075,null,2169,null,785,null,371,null,31290,null,2201,null,73296,null,2677,null,8158,null,1611,null,65138,null,3064,null,9604,null,788,null,4799,null,864,null,4805,null,779,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,Illinois,17
