B20005B_001E,B20005B_001EA,B20005B_001M,B20005B_001MA,B20005B_002E,B20005B_002EA,B20005B_002M,B20005B_002MA,B20005B_003E,B20005B_003EA,B20005B_003M,B20005B_003MA,B20005B_004E,B20005B_004EA,B20005B_004M,B20005B_004MA,B20005B_005E,B20005B_005EA,B20005B_005M,B20005B_005MA,B20005B_006E,B20005B_006EA,B20005B_006M,B20005B_006MA,B20005B_007E,B20005B_007EA,B20005B_007M,B20005B_007MA,B20005B_008E,B20005B_008EA,B20005B_008M,B20005B_008MA,B20005B_009E,B20005B_009EA,B20005B_009M,B20005B_009MA,B20005B_010E,B20005B_010EA,B20005B_010M,B20005B_010MA,B20005B_011E,B20005B_011EA,B20005B_011M,B20005B_011MA,B20005B_012E,B20005B_012EA,B20005B_012M,B20005B_012MA,B20005B_013E,B20005B_013EA,B20005B_013M,B20005B_013MA,B20005B_014E,B20005B_014EA,B20005B_014M,B20005B_014MA,B20005B_015E,B20005B_015EA,B20005B_015M,B20005B_015MA,B20005B_016E,B20005B_016EA,B20005B_016M,B20005B_016MA,B20005B_017E,B20005B_017EA,B20005B_017M,B20005B_017MA,B20005B_018E,B20005B_018EA,B20005B_018M,B20005B_018MA,B20005B_019E,B20005B_019EA,B20005B_019M,B20005B_019MA,B20005B_020E,B20005B_020EA,B20005B_020M,B20005B_020MA,B20005B_021E,B20005B_021EA,B20005B_021M,B20005B_021MA,B20005B_022E,B20005B_022EA,B20005B_022M,B20005B_022MA,B20005B_023E,B20005B_023EA,B20005B_023M,B20005B_023MA,B20005B_024E,B20005B_024EA,B20005B_024M,B20005B_024MA,B20005B_025E,B20005B_025EA,B20005B_025M,B20005B_025MA,B20005B_026E,B20005B_026EA,B20005B_026M,B20005B_026MA,B20005B_027E,B20005B_027EA,B20005B_027M,B20005B_027MA,B20005B_028E,B20005B_028EA,B20005B_028M,B20005B_028MA,B20005B_029E,B20005B_029EA,B20005B_029M,B20005B_029MA,B20005B_030E,B20005B_030EA,B20005B_030M,B20005B_030MA,B20005B_031E,B20005B_031EA,B20005B_031M,B20005B_031MA,B20005B_032E,B20005B_032EA,B20005B_032M,B20005B_032MA,B20005B_033E,B20005B_033EA,B20005B_033M,B20005B_033MA,B20005B_034E,B20005B_034EA,B20005B_034M,B20005B_034MA,B20005B_035E,B20005B_035EA,B20005B_035M,B20005B_035MA,B20005B_036E,B20005B_036EA,B20005B_036M,B20005B_036MA,B20005B_037E,B20005B_037EA,B20005B_037M,B20005B_037MA,B20005B_038E,B20005B_038EA,B20005B_038M,B20005B_038MA,B20005B_039E,B20005B_039EA,B20005B_039M,B20005B_039MA,B20005B_040E,B20005B_040EA,B20005B_040M,B20005B_040MA,B20005B_041E,B20005B_041EA,B20005B_041M,B20005B_041MA,B20005B_042E,B20005B_042EA,B20005B_042M,B20005B_042MA,B20005B_043E,B20005B_043EA,B20005B_043M,B20005B_043MA,B20005B_044E,B20005B_044EA,B20005B_044M,B20005B_044MA,B20005B_045E,B20005B_045EA,B20005B_045M,B20005B_045MA,B20005B_046E,B20005B_046EA,B20005B_046M,B20005B_046MA,B20005B_047E,B20005B_047EA,B20005B_047M,B20005B_047MA,B20005B_048E,B20005B_048EA,B20005B_048M,B20005B_048MA,B20005B_049E,B20005B_049EA,B20005B_049M,B20005B_049MA,B20005B_050E,B20005B_050EA,B20005B_050M,B20005B_050MA,B20005B_051E,B20005B_051EA,B20005B_051M,B20005B_051MA,B20005B_052E,B20005B_052EA,B20005B_052M,B20005B_052MA,B20005B_053E,B20005B_053EA,B20005B_053M,B20005B_053MA,B20005B_054E,B20005B_054EA,B20005B_054M,B20005B_054MA,B20005B_055E,B20005B_055EA,B20005B_055M,B20005B_055MA,B20005B_056E,B20005B_056EA,B20005B_056M,B20005B_056MA,B20005B_057E,B20005B_057EA,B20005B_057M,B20005B_057MA,B20005B_058E,B20005B_058EA,B20005B_058M,B20005B_058MA,B20005B_059E,B20005B_059EA,B20005B_059M,B20005B_059MA,B20005B_060E,B20005B_060EA,B20005B_060M,B20005B_060MA,B20005B_061E,B20005B_061EA,B20005B_061M,B20005B_061MA,B20005B_062E,B20005B_062EA,B20005B_062M,B20005B_062MA,B20005B_063E,B20005B_063EA,B20005B_063M,B20005B_063MA,B20005B_064E,B20005B_064EA,B20005B_064M,B20005B_064MA,B20005B_065E,B20005B_065EA,B20005B_065M,B20005B_065MA,B20005B_066E,B20005B_066EA,B20005B_066M,B20005B_066MA,B20005B_067E,B20005B_067EA,B20005B_067M,B20005B_067MA,B20005B_068E,B20005B_068EA,B20005B_068M,B20005B_068MA,B20005B_069E,B20005B_069EA,B20005B_069M,B20005B_069MA,B20005B_070E,B20005B_070EA,B20005B_070M,B20005B_070MA,B20005B_071E,B20005B_071EA,B20005B_071M,B20005B_071MA,B20005B_072E,B20005B_072EA,B20005B_072M,B20005B_072MA,B20005B_073E,B20005B_073EA,B20005B_073M,B20005B_073MA,B20005B_074E,B20005B_074EA,B20005B_074M,B20005B_074MA,B20005B_075E,B20005B_075EA,B20005B_075M,B20005B_075MA,B20005B_076E,B20005B_076EA,B20005B_076M,B20005B_076MA,B20005B_077E,B20005B_077EA,B20005B_077M,B20005B_077MA,B20005B_078E,B20005B_078EA,B20005B_078M,B20005B_078MA,B20005B_079E,B20005B_079EA,B20005B_079M,B20005B_079MA,B20005B_080E,B20005B_080EA,B20005B_080M,B20005B_080MA,B20005B_081E,B20005B_081EA,B20005B_081M,B20005B_081MA,B20005B_082E,B20005B_082EA,B20005B_082M,B20005B_082MA,B20005B_083E,B20005B_083EA,B20005B_083M,B20005B_083MA,B20005B_084E,B20005B_084EA,B20005B_084M,B20005B_084MA,B20005B_085E,B20005B_085EA,B20005B_085M,B20005B_085MA,B20005B_086E,B20005B_086EA,B20005B_086M,B20005B_086MA,B20005B_087E,B20005B_087EA,B20005B_087M,B20005B_087MA,B20005B_088E,B20005B_088EA,B20005B_088M,B20005B_088MA,B20005B_089E,B20005B_089EA,B20005B_089M,B20005B_089MA,B20005B_090E,B20005B_090EA,B20005B_090M,B20005B_090MA,B20005B_091E,B20005B_091EA,B20005B_091M,B20005B_091MA,B20005B_092E,B20005B_092EA,B20005B_092M,B20005B_092MA,B20005B_093E,B20005B_093EA,B20005B_093M,B20005B_093MA,B20005B_094E,B20005B_094EA,B20005B_094M,B20005B_094MA,B20005B_095E,B20005B_095EA,B20005B_095M,B20005B_095MA,GEO_ID,NAME,state
922418,null,4242,null,415856,null,3060,null,169423,null,4854,null,0,null,271,null,169423,null,4854,null,568,null,324,null,738,null,506,null,2941,null,1061,null,2219,null,798,null,6216,null,1516,null,5052,null,1340,null,11823,null,2133,null,9900,null,2093,null,10875,null,2097,null,7444,null,1422,null,19103,null,2409,null,16872,null,1893,null,14621,null,2220,null,13444,null,1807,null,7934,null,1692,null,8993,null,1557,null,12097,null,2036,null,6808,null,1498,null,6886,null,1537,null,4889,null,1211,null,246433,null,5470,null,145909,null,5083,null,100524,null,4258,null,24829,null,2718,null,15527,null,2142,null,12221,null,2134,null,8482,null,1585,null,10103,null,1512,null,3230,null,1191,null,6141,null,1406,null,2812,null,879,null,4027,null,1230,null,1807,null,819,null,3422,null,1042,null,2108,null,835,null,1032,null,614,null,903,null,376,null,1422,null,633,null,1001,null,497,null,626,null,425,null,106,null,124,null,124,null,156,null,601,null,351,null,506562,null,3127,null,183262,null,5091,null,0,null,271,null,183262,null,5091,null,194,null,245,null,385,null,320,null,2346,null,783,null,2626,null,934,null,13068,null,2033,null,10047,null,1731,null,19841,null,2159,null,10965,null,1680,null,17602,null,2264,null,12979,null,1934,null,21513,null,2583,null,17759,null,1974,null,11726,null,1860,null,9021,null,1576,null,7157,null,1587,null,9197,null,1462,null,7484,null,1411,null,4327,null,1137,null,3442,null,892,null,1583,null,562,null,323300,null,5589,null,199523,null,5960,null,123777,null,5240,null,29393,null,2987,null,16302,null,2048,null,17246,null,2205,null,9322,null,1490,null,13923,null,2136,null,7234,null,1368,null,7156,null,1496,null,4013,null,1217,null,5188,null,1336,null,2170,null,787,null,2825,null,878,null,2753,null,1007,null,1368,null,494,null,1595,null,726,null,1158,null,626,null,607,null,340,null,826,null,501,null,357,null,245,null,197,null,283,null,144,null,110,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
169867,null,3278,null,90156,null,2110,null,43455,null,2400,null,0,null,302,null,43455,null,2400,null,0,null,302,null,0,null,302,null,140,null,128,null,420,null,294,null,955,null,583,null,1072,null,675,null,1684,null,926,null,1424,null,695,null,3332,null,1450,null,2314,null,994,null,3390,null,1088,null,5113,null,1495,null,3638,null,1337,null,4807,null,1163,null,3045,null,971,null,1571,null,530,null,3926,null,1265,null,817,null,451,null,2788,null,920,null,3019,null,993,null,46701,null,2714,null,25739,null,2401,null,20962,null,1951,null,3465,null,1231,null,2678,null,845,null,3172,null,1028,null,1256,null,637,null,2385,null,888,null,999,null,769,null,1131,null,603,null,1386,null,779,null,776,null,503,null,102,null,121,null,575,null,440,null,808,null,491,null,920,null,631,null,327,null,349,null,44,null,74,null,425,null,430,null,155,null,158,null,87,null,73,null,38,null,63,null,233,null,230,null,79711,null,2014,null,33024,null,2352,null,0,null,302,null,33024,null,2352,null,0,null,302,null,0,null,302,null,62,null,85,null,109,null,126,null,816,null,631,null,844,null,509,null,2760,null,1029,null,1115,null,501,null,2226,null,807,null,2011,null,1034,null,4205,null,951,null,3216,null,935,null,2758,null,897,null,2513,null,1033,null,2803,null,945,null,1855,null,821,null,1637,null,650,null,1333,null,768,null,1756,null,781,null,1005,null,587,null,46687,null,2887,null,27978,null,2654,null,18709,null,2039,null,2610,null,752,null,2278,null,962,null,2337,null,968,null,2425,null,831,null,1925,null,801,null,1548,null,682,null,808,null,670,null,267,null,193,null,720,null,413,null,150,null,147,null,875,null,526,null,582,null,303,null,1159,null,727,null,192,null,153,null,530,null,474,null,189,null,250,null,0,null,302,null,65,null,109,null,0,null,302,null,49,null,83,null,0400000US04,Arizona,04
326820,null,3339,null,151134,null,2718,null,57036,null,3716,null,0,null,269,null,57036,null,3716,null,78,null,112,null,165,null,157,null,715,null,518,null,851,null,486,null,2386,null,927,null,1664,null,769,null,4168,null,1564,null,2251,null,951,null,4642,null,1220,null,3639,null,1064,null,4921,null,1182,null,7581,null,1661,null,5366,null,1619,null,5217,null,1473,null,3036,null,914,null,2801,null,1081,null,3227,null,1148,null,1314,null,557,null,1589,null,712,null,1425,null,663,null,94098,null,4194,null,58953,null,3544,null,35145,null,3216,null,9933,null,2127,null,5346,null,1365,null,4203,null,1309,null,2214,null,689,null,2092,null,856,null,1129,null,578,null,2227,null,781,null,1300,null,633,null,1789,null,990,null,1020,null,678,null,1290,null,571,null,1199,null,835,null,454,null,385,null,320,null,207,null,133,null,178,null,0,null,269,null,153,null,147,null,0,null,269,null,104,null,180,null,239,null,302,null,175686,null,2313,null,67181,null,3182,null,0,null,269,null,67181,null,3182,null,0,null,269,null,33,null,51,null,437,null,299,null,2575,null,871,null,5594,null,1237,null,5249,null,1223,null,7967,null,1587,null,4741,null,1397,null,5879,null,1206,null,4703,null,1194,null,7265,null,1431,null,6770,null,1509,null,5081,null,1461,null,2937,null,965,null,2346,null,773,null,1286,null,586,null,1389,null,512,null,1241,null,673,null,1482,null,757,null,206,null,175,null,108505,null,3366,null,61788,null,3476,null,46717,null,3041,null,11640,null,1761,null,8799,null,1549,null,5958,null,1022,null,4536,null,1090,null,5057,null,1394,null,2508,null,930,null,2146,null,853,null,475,null,321,null,1425,null,655,null,976,null,573,null,357,null,239,null,745,null,481,null,575,null,291,null,546,null,499,null,180,null,188,null,331,null,264,null,90,null,105,null,150,null,246,null,175,null,172,null,48,null,101,null,0400000US05,Arkansas,05
1753782,null,9130,null,853299,null,5940,null,335522,null,8794,null,82,null,95,null,335440,null,8778,null,1165,null,522,null,857,null,555,null,2620,null,837,null,3306,null,1016,null,7526,null,1786,null,6828,null,1691,null,9899,null,2045,null,8945,null,1953,null,14821,null,2268,null,8855,null,1512,null,27158,null,3655,null,30836,null,3715,null,23152,null,2396,null,26175,null,3056,null,20611,null,2081,null,22855,null,2655,null,31668,null,3393,null,21167,null,2230,null,33095,null,3558,null,33901,null,3577,null,517777,null,9073,null,322105,null,8304,null,195672,null,7610,null,33467,null,3818,null,23236,null,2845,null,16510,null,2546,null,11910,null,1808,null,22308,null,3238,null,8830,null,1852,null,10795,null,2146,null,6150,null,1364,null,9499,null,1804,null,5344,null,1469,null,9389,null,1759,null,9449,null,2065,null,3414,null,1152,null,5029,null,1534,null,2400,null,950,null,3284,null,897,null,3743,null,1172,null,1553,null,708,null,6137,null,1444,null,3225,null,1046,null,900483,null,6376,null,333059,null,8553,null,0,null,294,null,333059,null,8553,null,471,null,309,null,1519,null,658,null,2465,null,963,null,2292,null,896,null,8627,null,1730,null,5047,null,1154,null,9748,null,1878,null,10850,null,2275,null,15992,null,2636,null,15140,null,2386,null,25548,null,3163,null,29243,null,2904,null,25648,null,2961,null,31244,null,3548,null,25341,null,2879,null,21803,null,2551,null,30513,null,3037,null,21715,null,2660,null,29850,null,2809,null,20003,null,2556,null,567424,null,9222,null,340691,null,8848,null,226733,null,7554,null,41715,null,4104,null,27532,null,3252,null,23343,null,2278,null,17707,null,2550,null,22564,null,2930,null,8563,null,1817,null,12291,null,2172,null,7105,null,1791,null,10321,null,2127,null,6436,null,1499,null,10249,null,1974,null,8461,null,1916,null,6533,null,1440,null,4902,null,1290,null,3538,null,985,null,3969,null,1163,null,3037,null,829,null,2891,null,919,null,3460,null,997,null,2116,null,761,null,0400000US06,California,06
141354,null,3272,null,75774,null,2548,null,38544,null,2814,null,0,null,275,null,38544,null,2814,null,0,null,275,null,128,null,124,null,383,null,333,null,956,null,603,null,1454,null,773,null,1105,null,590,null,1496,null,838,null,376,null,329,null,3252,null,1120,null,527,null,371,null,3578,null,1132,null,4277,null,1178,null,3761,null,1213,null,3531,null,795,null,1372,null,512,null,1735,null,761,null,2138,null,893,null,2492,null,888,null,2890,null,906,null,3093,null,1081,null,37230,null,2940,null,18145,null,2299,null,19085,null,2197,null,3783,null,1097,null,2461,null,987,null,1982,null,652,null,1384,null,888,null,2388,null,887,null,862,null,511,null,781,null,378,null,463,null,368,null,1233,null,657,null,161,null,161,null,585,null,481,null,953,null,571,null,587,null,434,null,209,null,251,null,124,null,113,null,545,null,442,null,307,null,259,null,0,null,275,null,93,null,112,null,184,null,310,null,65580,null,2327,null,25964,null,2316,null,0,null,275,null,25964,null,2316,null,0,null,275,null,0,null,275,null,519,null,436,null,114,null,183,null,1935,null,744,null,437,null,418,null,2068,null,859,null,1136,null,622,null,1060,null,622,null,1467,null,722,null,3147,null,1026,null,2707,null,1011,null,2907,null,879,null,1911,null,699,null,1200,null,611,null,1399,null,616,null,1683,null,588,null,590,null,334,null,1066,null,448,null,618,null,399,null,39616,null,2660,null,20539,null,2330,null,19077,null,2206,null,4293,null,962,null,2114,null,926,null,2816,null,853,null,1157,null,593,null,2191,null,982,null,1311,null,862,null,727,null,362,null,390,null,305,null,950,null,510,null,172,null,163,null,809,null,506,null,146,null,146,null,583,null,506,null,125,null,153,null,346,null,241,null,610,null,327,null,293,null,266,null,0,null,275,null,0,null,275,null,44,null,72,null,0400000US08,Colorado,08
249150,null,3662,null,115705,null,2419,null,51470,null,2912,null,0,null,275,null,51470,null,2912,null,144,null,176,null,86,null,99,null,345,null,285,null,319,null,253,null,468,null,401,null,348,null,359,null,650,null,443,null,1273,null,705,null,2820,null,1015,null,947,null,554,null,4883,null,1275,null,6350,null,1680,null,6205,null,1715,null,4328,null,1244,null,3416,null,1133,null,4299,null,1202,null,6487,null,1444,null,2301,null,645,null,2834,null,728,null,2967,null,938,null,64235,null,2602,null,31418,null,2065,null,32817,null,2479,null,6677,null,1476,null,3641,null,934,null,5392,null,1347,null,1163,null,504,null,3236,null,985,null,1408,null,825,null,1275,null,614,null,893,null,570,null,1054,null,619,null,625,null,439,null,2251,null,876,null,1057,null,581,null,636,null,524,null,806,null,503,null,269,null,216,null,346,null,381,null,751,null,527,null,369,null,295,null,444,null,311,null,524,null,495,null,133445,null,2381,null,53063,null,2857,null,0,null,275,null,53063,null,2857,null,102,null,124,null,0,null,275,null,494,null,398,null,56,null,91,null,839,null,481,null,733,null,509,null,1180,null,566,null,1092,null,561,null,1951,null,800,null,1966,null,731,null,4967,null,1159,null,6567,null,1205,null,5026,null,1082,null,6217,null,1359,null,2868,null,962,null,4678,null,1197,null,4257,null,1034,null,3066,null,949,null,4415,null,895,null,2589,null,714,null,80382,null,3267,null,40475,null,3043,null,39907,null,2489,null,6762,null,1292,null,5759,null,1345,null,3676,null,1063,null,3672,null,1022,null,3150,null,876,null,2058,null,795,null,2184,null,764,null,1621,null,711,null,2492,null,747,null,1145,null,517,null,2292,null,773,null,1618,null,783,null,975,null,411,null,868,null,495,null,0,null,275,null,523,null,333,null,208,null,199,null,202,null,253,null,515,null,400,null,187,null,232,null,0400000US09,Connecticut,09
135679,null,1692,null,62219,null,1276,null,25506,null,1825,null,0,null,263,null,25506,null,1825,null,46,null,54,null,70,null,119,null,0,null,263,null,337,null,356,null,712,null,569,null,567,null,605,null,1028,null,576,null,1612,null,815,null,1244,null,539,null,1730,null,817,null,902,null,476,null,1726,null,746,null,2840,null,1175,null,1924,null,816,null,2381,null,989,null,1923,null,816,null,1381,null,544,null,2393,null,989,null,1542,null,608,null,1148,null,450,null,36713,null,1807,null,18712,null,1669,null,18001,null,1857,null,3887,null,859,null,2582,null,952,null,2126,null,698,null,1386,null,662,null,966,null,575,null,638,null,350,null,1169,null,638,null,378,null,259,null,937,null,570,null,177,null,184,null,1417,null,818,null,436,null,355,null,518,null,504,null,238,null,250,null,120,null,156,null,90,null,108,null,91,null,127,null,240,null,264,null,351,null,218,null,254,null,275,null,73460,null,1174,null,33976,null,1839,null,0,null,263,null,33976,null,1839,null,50,null,84,null,155,null,257,null,296,null,283,null,285,null,334,null,658,null,476,null,393,null,256,null,899,null,544,null,2131,null,847,null,3628,null,1322,null,1992,null,805,null,4441,null,1195,null,3124,null,1153,null,3226,null,1003,null,3134,null,1014,null,1988,null,729,null,1571,null,640,null,1477,null,688,null,1896,null,659,null,1441,null,688,null,1191,null,997,null,39484,null,1906,null,20405,null,1771,null,19079,null,2027,null,2870,null,718,null,2869,null,917,null,1885,null,655,null,1713,null,722,null,2751,null,1016,null,701,null,373,null,1355,null,808,null,871,null,470,null,764,null,488,null,0,null,263,null,324,null,275,null,1484,null,805,null,464,null,375,null,159,null,187,null,147,null,154,null,304,null,255,null,159,null,180,null,209,null,204,null,50,null,85,null,0,null,263,null,0400000US10,Delaware,10
253499,null,2591,null,111049,null,1453,null,45678,null,2552,null,0,null,296,null,45678,null,2552,null,67,null,111,null,0,null,296,null,204,null,145,null,184,null,186,null,486,null,383,null,366,null,262,null,1555,null,779,null,2500,null,855,null,3088,null,1271,null,2533,null,1037,null,2772,null,876,null,4115,null,1350,null,4239,null,1106,null,4024,null,1051,null,2853,null,1047,null,3587,null,1118,null,3598,null,1103,null,2840,null,1076,null,3552,null,1073,null,3115,null,894,null,65371,null,2973,null,40642,null,3124,null,24729,null,3033,null,7448,null,1532,null,3891,null,1200,null,2415,null,960,null,902,null,429,null,3015,null,889,null,476,null,324,null,874,null,620,null,795,null,625,null,588,null,332,null,578,null,380,null,526,null,389,null,419,null,293,null,481,null,308,null,747,null,520,null,144,null,185,null,219,null,212,null,109,null,93,null,488,null,319,null,492,null,458,null,122,null,150,null,142450,null,1550,null,55655,null,2762,null,0,null,296,null,55655,null,2762,null,0,null,296,null,329,null,283,null,155,null,187,null,743,null,426,null,1168,null,1160,null,732,null,468,null,1678,null,860,null,1085,null,444,null,1396,null,741,null,2380,null,1006,null,5557,null,1514,null,6403,null,1593,null,5085,null,1243,null,5319,null,1260,null,3563,null,953,null,3492,null,882,null,4849,null,1173,null,3283,null,827,null,5123,null,921,null,3315,null,828,null,86795,null,2878,null,55556,null,3174,null,31239,null,2932,null,7596,null,1749,null,3671,null,1170,null,2843,null,929,null,2816,null,1018,null,1854,null,740,null,944,null,472,null,1012,null,609,null,623,null,361,null,1184,null,616,null,529,null,399,null,1431,null,624,null,1862,null,1001,null,643,null,499,null,1349,null,765,null,285,null,265,null,146,null,239,null,184,null,174,null,230,null,195,null,1248,null,662,null,789,null,588,null,0400000US11,District of Columbia,11
2102301,null,8687,null,991977,null,6001,null,436600,null,8046,null,0,null,305,null,436600,null,8046,null,718,null,415,null,350,null,242,null,4190,null,1413,null,5338,null,1389,null,21818,null,2787,null,8935,null,2064,null,24670,null,3371,null,20752,null,2745,null,31500,null,3968,null,21387,null,2618,null,49953,null,3992,null,53793,null,4323,null,41304,null,4121,null,34415,null,3532,null,22128,null,2970,null,24677,null,3159,null,26767,null,3321,null,13176,null,2140,null,17512,null,2219,null,13217,null,2415,null,555377,null,9165,null,331221,null,8638,null,224156,null,8480,null,39220,null,4198,null,26578,null,2903,null,27648,null,3575,null,18221,null,2716,null,25425,null,3469,null,10093,null,2163,null,13854,null,1977,null,9154,null,1678,null,13185,null,2125,null,5013,null,1242,null,12906,null,2243,null,6697,null,1658,null,3548,null,985,null,3228,null,1223,null,2298,null,752,null,1679,null,854,null,1551,null,561,null,390,null,261,null,826,null,483,null,2642,null,920,null,1110324,null,6575,null,463968,null,9988,null,0,null,305,null,463968,null,9988,null,248,null,208,null,539,null,364,null,5734,null,1530,null,7252,null,1523,null,19996,null,3232,null,17623,null,2672,null,32838,null,3517,null,24553,null,3085,null,43207,null,4357,null,30567,null,3373,null,63435,null,4183,null,49386,null,4469,null,45735,null,4097,null,32490,null,3484,null,21283,null,2825,null,18747,null,2459,null,17149,null,2436,null,11338,null,1951,null,14547,null,1963,null,7301,null,1385,null,646356,null,10488,null,375988,null,9722,null,270368,null,9408,null,42169,null,3529,null,32304,null,3809,null,36186,null,3776,null,29274,null,3742,null,30567,null,3159,null,14503,null,2430,null,18826,null,2472,null,8664,null,1616,null,10893,null,2090,null,5779,null,1335,null,10321,null,2059,null,8520,null,1634,null,6353,null,1264,null,5107,null,1384,null,2751,null,1017,null,1757,null,726,null,2411,null,866,null,1846,null,648,null,1303,null,742,null,834,null,382,null,0400000US12,Florida,12
