B08503_001E,B08503_001EA,B08503_001M,B08503_001MA,B08503_002E,B08503_002EA,B08503_002M,B08503_002MA,B08503_003E,B08503_003EA,B08503_003M,B08503_003MA,B08503_004E,B08503_004EA,B08503_004M,B08503_004MA,B08503_005E,B08503_005EA,B08503_005M,B08503_005MA,B08503_006E,B08503_006EA,B08503_006M,B08503_006MA,B08503_007E,B08503_007EA,B08503_007M,B08503_007MA,GEO_ID,NAME,state
42.1,null,0.2,null,42.6,null,0.2,null,37.1,null,0.5,null,39.7,null,1.8,null,30.1,null,1.1,null,39.2,null,1.6,null,46.2,null,0.6,null,0400000US39,Ohio,39
40.8,null,0.2,null,41.5,null,0.4,null,35.5,null,0.6,null,39.2,null,6.2,null,37.0,null,2.6,null,38.4,null,2.6,null,46.1,null,1.3,null,0400000US40,Oklahoma,40
41.5,null,0.2,null,42.3,null,0.3,null,37.1,null,0.8,null,36.9,null,1.5,null,36.4,null,1.5,null,37.5,null,1.7,null,46.5,null,1.0,null,0400000US41,Oregon,41
42.9,null,0.2,null,43.7,null,0.1,null,39.3,null,0.5,null,40.0,null,0.7,null,31.2,null,1.1,null,38.0,null,1.6,null,46.4,null,0.6,null,0400000US42,Pennsylvania,42
41.9,null,0.4,null,42.7,null,0.4,null,37.6,null,1.4,null,35.1,null,5.6,null,27.8,null,2.0,null,30.0,null,7.1,null,44.9,null,2.4,null,0400000US44,Rhode Island,44
41.2,null,0.3,null,42.0,null,0.3,null,36.9,null,0.8,null,35.5,null,3.6,null,35.6,null,2.9,null,35.7,null,1.8,null,43.1,null,1.2,null,0400000US45,South Carolina,45
42.6,null,0.4,null,42.6,null,0.4,null,38.0,null,2.2,null,31.8,null,12.9,null,47.0,null,1.5,null,40.1,null,1.9,null,50.5,null,1.0,null,0400000US46,South Dakota,46
41.3,null,0.2,null,41.6,null,0.2,null,37.4,null,0.7,null,39.3,null,1.8,null,39.8,null,2.5,null,38.6,null,1.2,null,45.3,null,0.9,null,0400000US47,Tennessee,47
39.9,null,0.2,null,40.4,null,0.2,null,35.9,null,0.3,null,39.5,null,1.1,null,34.3,null,1.5,null,34.6,null,1.2,null,45.7,null,0.5,null,0400000US48,Texas,48
36.3,null,0.3,null,36.9,null,0.3,null,32.0,null,0.9,null,35.2,null,3.2,null,25.8,null,1.0,null,33.5,null,3.2,null,40.7,null,0.8,null,0400000US49,Utah,49
43.7,null,0.3,null,44.2,null,0.4,null,39.0,null,2.6,null,39.8,null,12.1,null,33.2,null,6.2,null,30.3,null,7.5,null,49.8,null,1.3,null,0400000US50,Vermont,50
41.3,null,0.2,null,41.9,null,0.2,null,37.1,null,0.6,null,40.4,null,1.2,null,31.8,null,1.6,null,39.5,null,2.0,null,44.0,null,1.1,null,0400000US51,Virginia,51
41.4,null,0.2,null,42.0,null,0.2,null,38.4,null,0.6,null,37.8,null,0.9,null,33.2,null,1.7,null,38.3,null,1.6,null,46.8,null,0.6,null,0400000US53,Washington,53
42.5,null,0.3,null,42.9,null,0.4,null,40.0,null,1.6,null,37.0,null,6.7,null,37.2,null,3.5,null,41.7,null,2.2,null,46.7,null,3.5,null,0400000US54,West Virginia,54
41.9,null,0.2,null,42.4,null,0.2,null,37.9,null,0.6,null,36.0,null,3.1,null,34.0,null,1.8,null,40.5,null,1.5,null,46.7,null,0.7,null,0400000US55,Wisconsin,55
41.5,null,0.7,null,41.9,null,0.8,null,36.2,null,2.5,null,43.0,null,4.5,null,40.8,null,3.9,null,42.4,null,2.3,null,49.0,null,4.7,null,0400000US56,Wyoming,56
39.5,null,0.3,null,38.9,null,0.3,null,40.5,null,0.6,null,42.5,null,1.1,null,44.5,null,1.3,null,37.2,null,2.6,null,45.4,null,3.2,null,0400000US72,Puerto Rico,72
