B20005B_001E,B20005B_001EA,B20005B_001M,B20005B_001MA,B20005B_002E,B20005B_002EA,B20005B_002M,B20005B_002MA,B20005B_003E,B20005B_003EA,B20005B_003M,B20005B_003MA,B20005B_004E,B20005B_004EA,B20005B_004M,B20005B_004MA,B20005B_005E,B20005B_005EA,B20005B_005M,B20005B_005MA,B20005B_006E,B20005B_006EA,B20005B_006M,B20005B_006MA,B20005B_007E,B20005B_007EA,B20005B_007M,B20005B_007MA,B20005B_008E,B20005B_008EA,B20005B_008M,B20005B_008MA,B20005B_009E,B20005B_009EA,B20005B_009M,B20005B_009MA,B20005B_010E,B20005B_010EA,B20005B_010M,B20005B_010MA,B20005B_011E,B20005B_011EA,B20005B_011M,B20005B_011MA,B20005B_012E,B20005B_012EA,B20005B_012M,B20005B_012MA,B20005B_013E,B20005B_013EA,B20005B_013M,B20005B_013MA,B20005B_014E,B20005B_014EA,B20005B_014M,B20005B_014MA,B20005B_015E,B20005B_015EA,B20005B_015M,B20005B_015MA,B20005B_016E,B20005B_016EA,B20005B_016M,B20005B_016MA,B20005B_017E,B20005B_017EA,B20005B_017M,B20005B_017MA,B20005B_018E,B20005B_018EA,B20005B_018M,B20005B_018MA,B20005B_019E,B20005B_019EA,B20005B_019M,B20005B_019MA,B20005B_020E,B20005B_020EA,B20005B_020M,B20005B_020MA,B20005B_021E,B20005B_021EA,B20005B_021M,B20005B_021MA,B20005B_022E,B20005B_022EA,B20005B_022M,B20005B_022MA,B20005B_023E,B20005B_023EA,B20005B_023M,B20005B_023MA,B20005B_024E,B20005B_024EA,B20005B_024M,B20005B_024MA,B20005B_025E,B20005B_025EA,B20005B_025M,B20005B_025MA,B20005B_026E,B20005B_026EA,B20005B_026M,B20005B_026MA,B20005B_027E,B20005B_027EA,B20005B_027M,B20005B_027MA,B20005B_028E,B20005B_028EA,B20005B_028M,B20005B_028MA,B20005B_029E,B20005B_029EA,B20005B_029M,B20005B_029MA,B20005B_030E,B20005B_030EA,B20005B_030M,B20005B_030MA,B20005B_031E,B20005B_031EA,B20005B_031M,B20005B_031MA,B20005B_032E,B20005B_032EA,B20005B_032M,B20005B_032MA,B20005B_033E,B20005B_033EA,B20005B_033M,B20005B_033MA,B20005B_034E,B20005B_034EA,B20005B_034M,B20005B_034MA,B20005B_035E,B20005B_035EA,B20005B_035M,B20005B_035MA,B20005B_036E,B20005B_036EA,B20005B_036M,B20005B_036MA,B20005B_037E,B20005B_037EA,B20005B_037M,B20005B_037MA,B20005B_038E,B20005B_038EA,B20005B_038M,B20005B_038MA,B20005B_039E,B20005B_039EA,B20005B_039M,B20005B_039MA,B20005B_040E,B20005B_040EA,B20005B_040M,B20005B_040MA,B20005B_041E,B20005B_041EA,B20005B_041M,B20005B_041MA,B20005B_042E,B20005B_042EA,B20005B_042M,B20005B_042MA,B20005B_043E,B20005B_043EA,B20005B_043M,B20005B_043MA,B20005B_044E,B20005B_044EA,B20005B_044M,B20005B_044MA,B20005B_045E,B20005B_045EA,B20005B_045M,B20005B_045MA,B20005B_046E,B20005B_046EA,B20005B_046M,B20005B_046MA,B20005B_047E,B20005B_047EA,B20005B_047M,B20005B_047MA,B20005B_048E,B20005B_048EA,B20005B_048M,B20005B_048MA,B20005B_049E,B20005B_049EA,B20005B_049M,B20005B_049MA,B20005B_050E,B20005B_050EA,B20005B_050M,B20005B_050MA,B20005B_051E,B20005B_051EA,B20005B_051M,B20005B_051MA,B20005B_052E,B20005B_052EA,B20005B_052M,B20005B_052MA,B20005B_053E,B20005B_053EA,B20005B_053M,B20005B_053MA,B20005B_054E,B20005B_054EA,B20005B_054M,B20005B_054MA,B20005B_055E,B20005B_055EA,B20005B_055M,B20005B_055MA,B20005B_056E,B20005B_056EA,B20005B_056M,B20005B_056MA,B20005B_057E,B20005B_057EA,B20005B_057M,B20005B_057MA,B20005B_058E,B20005B_058EA,B20005B_058M,B20005B_058MA,B20005B_059E,B20005B_059EA,B20005B_059M,B20005B_059MA,B20005B_060E,B20005B_060EA,B20005B_060M,B20005B_060MA,B20005B_061E,B20005B_061EA,B20005B_061M,B20005B_061MA,B20005B_062E,B20005B_062EA,B20005B_062M,B20005B_062MA,B20005B_063E,B20005B_063EA,B20005B_063M,B20005B_063MA,B20005B_064E,B20005B_064EA,B20005B_064M,B20005B_064MA,B20005B_065E,B20005B_065EA,B20005B_065M,B20005B_065MA,B20005B_066E,B20005B_066EA,B20005B_066M,B20005B_066MA,B20005B_067E,B20005B_067EA,B20005B_067M,B20005B_067MA,B20005B_068E,B20005B_068EA,B20005B_068M,B20005B_068MA,B20005B_069E,B20005B_069EA,B20005B_069M,B20005B_069MA,B20005B_070E,B20005B_070EA,B20005B_070M,B20005B_070MA,B20005B_071E,B20005B_071EA,B20005B_071M,B20005B_071MA,B20005B_072E,B20005B_072EA,B20005B_072M,B20005B_072MA,B20005B_073E,B20005B_073EA,B20005B_073M,B20005B_073MA,B20005B_074E,B20005B_074EA,B20005B_074M,B20005B_074MA,B20005B_075E,B20005B_075EA,B20005B_075M,B20005B_075MA,B20005B_076E,B20005B_076EA,B20005B_076M,B20005B_076MA,B20005B_077E,B20005B_077EA,B20005B_077M,B20005B_077MA,B20005B_078E,B20005B_078EA,B20005B_078M,B20005B_078MA,B20005B_079E,B20005B_079EA,B20005B_079M,B20005B_079MA,B20005B_080E,B20005B_080EA,B20005B_080M,B20005B_080MA,B20005B_081E,B20005B_081EA,B20005B_081M,B20005B_081MA,B20005B_082E,B20005B_082EA,B20005B_082M,B20005B_082MA,B20005B_083E,B20005B_083EA,B20005B_083M,B20005B_083MA,B20005B_084E,B20005B_084EA,B20005B_084M,B20005B_084MA,B20005B_085E,B20005B_085EA,B20005B_085M,B20005B_085MA,B20005B_086E,B20005B_086EA,B20005B_086M,B20005B_086MA,B20005B_087E,B20005B_087EA,B20005B_087M,B20005B_087MA,B20005B_088E,B20005B_088EA,B20005B_088M,B20005B_088MA,B20005B_089E,B20005B_089EA,B20005B_089M,B20005B_089MA,B20005B_090E,B20005B_090EA,B20005B_090M,B20005B_090MA,B20005B_091E,B20005B_091EA,B20005B_091M,B20005B_091MA,B20005B_092E,B20005B_092EA,B20005B_092M,B20005B_092MA,B20005B_093E,B20005B_093EA,B20005B_093M,B20005B_093MA,B20005B_094E,B20005B_094EA,B20005B_094M,B20005B_094MA,B20005B_095E,B20005B_095EA,B20005B_095M,B20005B_095MA,GEO_ID,NAME,state
907216,null,4565,null,411650,null,3505,null,149493,null,5950,null,0,null,267,null,149493,null,5950,null,90,null,95,null,184,null,231,null,988,null,656,null,1556,null,698,null,6063,null,1476,null,4174,null,1127,null,8984,null,1708,null,8610,null,1644,null,11428,null,2058,null,8721,null,1780,null,16743,null,2253,null,16076,null,2634,null,14960,null,2090,null,10461,null,1692,null,6825,null,1535,null,9126,null,1650,null,11560,null,1976,null,4349,null,1103,null,5568,null,1182,null,3027,null,817,null,262157,null,6890,null,148083,null,5370,null,114074,null,4915,null,29414,null,2915,null,14945,null,2123,null,15284,null,2364,null,7419,null,1434,null,9881,null,1722,null,4715,null,1333,null,5101,null,1122,null,2088,null,675,null,3674,null,1044,null,1762,null,630,null,5291,null,1357,null,3574,null,835,null,2637,null,747,null,2762,null,977,null,1201,null,700,null,1385,null,478,null,923,null,373,null,436,null,311,null,877,null,378,null,705,null,365,null,495566,null,3266,null,160007,null,4725,null,0,null,267,null,160007,null,4725,null,102,null,165,null,742,null,484,null,3114,null,942,null,3001,null,895,null,9973,null,1828,null,10220,null,2055,null,17661,null,2497,null,12945,null,2043,null,16114,null,1929,null,9478,null,1793,null,16051,null,2147,null,16017,null,2361,null,9687,null,1711,null,8828,null,1695,null,6729,null,1254,null,5945,null,1155,null,5548,null,1065,null,4338,null,1102,null,2855,null,822,null,659,null,425,null,335559,null,4833,null,189066,null,5044,null,146493,null,5593,null,31013,null,2487,null,19619,null,2615,null,17176,null,2121,null,11341,null,1974,null,15042,null,2110,null,8139,null,1499,null,8951,null,1495,null,4935,null,1125,null,5363,null,1372,null,3095,null,982,null,4767,null,1015,null,4010,null,1059,null,2354,null,679,null,3118,null,772,null,1543,null,582,null,1642,null,655,null,2436,null,959,null,407,null,278,null,1033,null,639,null,509,null,371,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
158607,null,2970,null,82848,null,2100,null,36918,null,2918,null,0,null,292,null,36918,null,2918,null,0,null,292,null,59,null,98,null,822,null,499,null,0,null,292,null,726,null,460,null,219,null,208,null,1199,null,694,null,1411,null,634,null,2192,null,1088,null,1265,null,731,null,3095,null,1059,null,4975,null,1328,null,3061,null,995,null,3291,null,1008,null,2687,null,1010,null,2300,null,870,null,3992,null,1321,null,1747,null,686,null,1926,null,723,null,1951,null,590,null,45930,null,3237,null,25098,null,2828,null,20832,null,2701,null,3835,null,1143,null,1634,null,612,null,1707,null,764,null,1294,null,518,null,1483,null,578,null,973,null,686,null,1627,null,738,null,535,null,385,null,1058,null,731,null,1014,null,550,null,1346,null,422,null,813,null,473,null,459,null,293,null,992,null,650,null,318,null,399,null,845,null,609,null,218,null,218,null,287,null,289,null,170,null,151,null,224,null,205,null,75759,null,1735,null,29281,null,2546,null,0,null,292,null,29281,null,2546,null,0,null,292,null,0,null,292,null,176,null,200,null,46,null,80,null,784,null,481,null,1099,null,846,null,1366,null,738,null,353,null,317,null,1954,null,872,null,1071,null,487,null,4569,null,1178,null,4270,null,1222,null,3875,null,1110,null,2801,null,915,null,775,null,452,null,1160,null,617,null,1793,null,681,null,539,null,390,null,1973,null,766,null,677,null,442,null,46478,null,2689,null,27038,null,2673,null,19440,null,2194,null,3370,null,955,null,2590,null,869,null,2422,null,1018,null,756,null,405,null,1673,null,695,null,865,null,494,null,1501,null,840,null,1012,null,617,null,814,null,601,null,444,null,332,null,796,null,492,null,845,null,512,null,290,null,222,null,543,null,372,null,449,null,287,null,384,null,226,null,231,null,191,null,165,null,195,null,210,null,217,null,80,null,133,null,0400000US04,Arizona,04
321115,null,2967,null,147674,null,2560,null,51872,null,4025,null,0,null,267,null,51872,null,4025,null,73,null,88,null,41,null,69,null,294,null,313,null,772,null,436,null,1312,null,755,null,3775,null,1533,null,3220,null,955,null,3510,null,1215,null,4519,null,1407,null,3403,null,1292,null,4805,null,1212,null,6285,null,1323,null,5437,null,1404,null,3718,null,1176,null,2388,null,1029,null,2137,null,871,null,2930,null,1222,null,1238,null,690,null,1789,null,758,null,226,null,203,null,95802,null,4165,null,53446,null,3452,null,42356,null,2824,null,10856,null,1661,null,4299,null,1372,null,4783,null,1103,null,2710,null,825,null,4672,null,1463,null,2982,null,1067,null,1324,null,522,null,932,null,478,null,1866,null,874,null,898,null,408,null,1956,null,618,null,1658,null,740,null,856,null,504,null,477,null,296,null,409,null,423,null,572,null,476,null,509,null,298,null,53,null,93,null,440,null,394,null,104,null,120,null,173441,null,2176,null,51868,null,2716,null,0,null,267,null,51868,null,2716,null,0,null,267,null,227,null,201,null,1489,null,683,null,1724,null,657,null,3368,null,1126,null,3491,null,963,null,5053,null,1254,null,4361,null,973,null,6121,null,1524,null,2932,null,994,null,6488,null,1317,null,4389,null,1122,null,2994,null,1001,null,2134,null,653,null,1998,null,825,null,1860,null,765,null,1608,null,536,null,613,null,366,null,698,null,387,null,320,null,257,null,121573,null,3474,null,61351,null,3565,null,60222,null,3062,null,13766,null,1784,null,7273,null,1414,null,7578,null,1426,null,6269,null,1611,null,6118,null,1280,null,2476,null,812,null,2325,null,793,null,1358,null,647,null,2435,null,898,null,928,null,566,null,2763,null,1007,null,1284,null,598,null,1430,null,489,null,808,null,467,null,606,null,284,null,690,null,413,null,1021,null,534,null,285,null,183,null,558,null,365,null,251,null,245,null,0400000US05,Arkansas,05
1730121,null,7606,null,840017,null,5426,null,308161,null,8469,null,53,null,91,null,308108,null,8467,null,678,null,465,null,45,null,75,null,2488,null,886,null,1865,null,928,null,7122,null,1630,null,6251,null,1562,null,9231,null,1739,null,7909,null,1633,null,13437,null,2491,null,12334,null,1949,null,24788,null,2755,null,23323,null,2783,null,22054,null,3097,null,26997,null,3546,null,16463,null,2273,null,21789,null,2788,null,27608,null,3001,null,23211,null,2897,null,32382,null,3480,null,28133,null,2764,null,531856,null,9074,null,303236,null,7466,null,228620,null,8131,null,43026,null,3961,null,19070,null,2457,null,21250,null,2954,null,13563,null,2090,null,17522,null,2536,null,8859,null,1784,null,11631,null,1914,null,7881,null,1866,null,11469,null,2139,null,5158,null,1198,null,10829,null,1968,null,10560,null,1732,null,8121,null,1774,null,7073,null,1509,null,5444,null,1274,null,3840,null,1141,null,5876,null,1522,null,5302,null,1218,null,5088,null,1159,null,7058,null,1130,null,890104,null,5691,null,300471,null,7895,null,54,null,91,null,300417,null,7888,null,116,null,139,null,832,null,485,null,2928,null,874,null,3263,null,1111,null,7900,null,1713,null,6322,null,1498,null,7080,null,1473,null,10108,null,1806,null,13094,null,2177,null,12103,null,2114,null,28357,null,3189,null,31094,null,3543,null,27866,null,3022,null,23967,null,3178,null,21769,null,2536,null,23292,null,2102,null,25272,null,3260,null,17816,null,2667,null,21962,null,2878,null,15276,null,2082,null,589633,null,9366,null,333540,null,7748,null,256093,null,8492,null,44945,null,3765,null,27415,null,2829,null,26763,null,2905,null,19554,null,2199,null,22266,null,2896,null,8771,null,1436,null,12066,null,1865,null,6024,null,1462,null,11945,null,2374,null,6188,null,1552,null,13429,null,1917,null,11952,null,1741,null,6887,null,1611,null,5552,null,1069,null,5123,null,1300,null,5215,null,991,null,7784,null,1385,null,4819,null,1054,null,6056,null,1269,null,3339,null,927,null,0400000US06,California,06
136872,null,3053,null,72695,null,2099,null,32144,null,2449,null,0,null,275,null,32144,null,2449,null,0,null,275,null,46,null,74,null,1361,null,792,null,394,null,292,null,647,null,357,null,586,null,391,null,1395,null,639,null,1143,null,726,null,1389,null,641,null,1245,null,641,null,5008,null,1386,null,2492,null,925,null,2287,null,792,null,3411,null,1067,null,2531,null,1127,null,960,null,546,null,2392,null,780,null,1289,null,573,null,1999,null,797,null,1569,null,611,null,40551,null,2871,null,14428,null,2129,null,26123,null,2644,null,5238,null,1290,null,2722,null,999,null,1412,null,748,null,1778,null,883,null,2054,null,794,null,1335,null,665,null,1342,null,650,null,412,null,242,null,1027,null,678,null,276,null,176,null,1900,null,821,null,2528,null,1159,null,1444,null,743,null,270,null,222,null,646,null,437,null,435,null,394,null,335,null,311,null,162,null,192,null,621,null,465,null,186,null,175,null,64177,null,1873,null,21880,null,2011,null,0,null,275,null,21880,null,2011,null,38,null,64,null,63,null,103,null,413,null,294,null,0,null,275,null,742,null,563,null,777,null,464,null,801,null,444,null,322,null,286,null,1110,null,589,null,1393,null,693,null,2739,null,896,null,2888,null,1102,null,1929,null,669,null,2522,null,901,null,1316,null,617,null,1325,null,605,null,1229,null,603,null,1002,null,599,null,910,null,484,null,361,null,260,null,42297,null,2272,null,20317,null,2063,null,21980,null,2015,null,3720,null,897,null,1192,null,556,null,2052,null,678,null,1449,null,537,null,1576,null,608,null,1279,null,638,null,2132,null,835,null,779,null,504,null,1912,null,885,null,370,null,283,null,1317,null,661,null,1096,null,662,null,525,null,324,null,529,null,532,null,159,null,136,null,514,null,339,null,163,null,241,null,453,null,322,null,437,null,369,null,326,null,289,null,0400000US08,Colorado,08
243995,null,3528,null,114270,null,2341,null,46341,null,3159,null,0,null,273,null,46341,null,3159,null,12,null,19,null,95,null,166,null,333,null,326,null,111,null,182,null,659,null,525,null,622,null,447,null,1715,null,767,null,1521,null,738,null,1922,null,893,null,1748,null,798,null,4575,null,1122,null,5695,null,1197,null,3471,null,965,null,3698,null,1184,null,2487,null,850,null,4059,null,980,null,4464,null,1203,null,2583,null,733,null,3449,null,1136,null,3122,null,923,null,67929,null,3275,null,32803,null,2589,null,35126,null,2884,null,5651,null,1094,null,3780,null,982,null,2420,null,895,null,3594,null,1105,null,3448,null,1067,null,1588,null,797,null,2600,null,957,null,1283,null,751,null,1589,null,686,null,1595,null,600,null,1457,null,666,null,1340,null,521,null,545,null,372,null,300,null,192,null,671,null,389,null,595,null,502,null,928,null,401,null,445,null,289,null,602,null,430,null,695,null,348,null,129725,null,2354,null,51720,null,2887,null,0,null,273,null,51720,null,2887,null,46,null,75,null,47,null,76,null,591,null,425,null,159,null,190,null,486,null,374,null,1438,null,624,null,2322,null,851,null,1251,null,628,null,3847,null,1063,null,2756,null,917,null,6153,null,1160,null,6396,null,1290,null,4666,null,1255,null,4415,null,1233,null,4023,null,1162,null,3359,null,1035,null,3112,null,968,null,3043,null,836,null,2779,null,929,null,831,null,446,null,78005,null,3510,null,36535,null,2884,null,41470,null,3349,null,6969,null,1187,null,4319,null,1188,null,3674,null,1164,null,2647,null,1056,null,4283,null,1158,null,1399,null,574,null,2734,null,983,null,1091,null,485,null,1927,null,679,null,864,null,488,null,2202,null,859,null,1869,null,730,null,1627,null,627,null,1473,null,522,null,985,null,512,null,856,null,450,null,859,null,514,null,595,null,348,null,665,null,361,null,432,null,368,null,0400000US09,Connecticut,09
132545,null,1740,null,60573,null,1173,null,23597,null,2161,null,0,null,261,null,23597,null,2161,null,112,null,145,null,54,null,87,null,0,null,261,null,0,null,261,null,618,null,418,null,274,null,291,null,710,null,504,null,258,null,240,null,1148,null,579,null,1229,null,714,null,3055,null,927,null,1793,null,650,null,2503,null,1034,null,2995,null,855,null,1503,null,491,null,1974,null,714,null,1406,null,691,null,1732,null,803,null,1341,null,541,null,892,null,529,null,36976,null,2122,null,17110,null,1922,null,19866,null,1746,null,3465,null,1024,null,2047,null,687,null,1922,null,811,null,1430,null,610,null,1377,null,550,null,969,null,497,null,1879,null,1020,null,476,null,412,null,1432,null,722,null,517,null,348,null,328,null,250,null,1148,null,622,null,896,null,426,null,283,null,324,null,346,null,293,null,577,null,347,null,410,null,342,null,242,null,203,null,122,null,146,null,0,null,261,null,71972,null,1228,null,26311,null,2168,null,0,null,261,null,26311,null,2168,null,0,null,261,null,90,null,108,null,171,null,274,null,94,null,114,null,229,null,241,null,721,null,529,null,519,null,428,null,634,null,363,null,2063,null,845,null,863,null,445,null,3823,null,827,null,3913,null,1124,null,2963,null,1012,null,1802,null,695,null,1906,null,823,null,1653,null,750,null,1427,null,579,null,1446,null,650,null,675,null,275,null,1319,null,690,null,45661,null,2580,null,23923,null,2117,null,21738,null,2035,null,4449,null,911,null,2470,null,736,null,1598,null,607,null,990,null,495,null,1817,null,638,null,1170,null,546,null,1035,null,443,null,1773,null,649,null,972,null,607,null,694,null,522,null,1082,null,535,null,336,null,252,null,577,null,393,null,495,null,374,null,395,null,262,null,803,null,535,null,324,null,266,null,338,null,302,null,341,null,418,null,79,null,133,null,0400000US10,Delaware,10
255271,null,1807,null,111599,null,1009,null,42563,null,2869,null,0,null,300,null,42563,null,2869,null,0,null,300,null,0,null,300,null,542,null,331,null,75,null,124,null,1147,null,503,null,156,null,152,null,1135,null,1034,null,599,null,393,null,2226,null,830,null,2081,null,929,null,3951,null,1062,null,6448,null,1563,null,2417,null,932,null,4567,null,992,null,1334,null,645,null,1928,null,827,null,3416,null,1060,null,1472,null,547,null,4140,null,1256,null,4929,null,1123,null,69036,null,2862,null,42884,null,2688,null,26152,null,2467,null,5309,null,1123,null,3779,null,1046,null,2582,null,914,null,856,null,483,null,2402,null,988,null,1199,null,646,null,1439,null,639,null,839,null,460,null,590,null,327,null,309,null,308,null,536,null,408,null,613,null,350,null,1194,null,642,null,704,null,429,null,425,null,337,null,604,null,458,null,1360,null,982,null,223,null,199,null,644,null,365,null,545,null,322,null,143672,null,1258,null,48121,null,3293,null,0,null,300,null,48121,null,3293,null,68,null,114,null,0,null,300,null,112,null,159,null,52,null,86,null,394,null,361,null,469,null,388,null,2280,null,786,null,1782,null,746,null,2974,null,1325,null,1646,null,701,null,4593,null,1351,null,4924,null,1532,null,3616,null,1018,null,5139,null,1341,null,2759,null,922,null,2467,null,938,null,3929,null,1321,null,3637,null,1067,null,3756,null,814,null,3524,null,858,null,95551,null,3519,null,59049,null,3019,null,36502,null,2639,null,7717,null,1374,null,3531,null,1054,null,3126,null,978,null,2044,null,809,null,3206,null,1150,null,1776,null,802,null,2431,null,908,null,443,null,320,null,1547,null,650,null,1370,null,621,null,1513,null,688,null,1560,null,658,null,1186,null,423,null,1262,null,596,null,579,null,321,null,1057,null,566,null,840,null,465,null,260,null,213,null,797,null,470,null,257,null,209,null,0400000US11,District of Columbia,11
2060140,null,10359,null,968423,null,6392,null,396048,null,8659,null,0,null,303,null,396048,null,8659,null,239,null,186,null,853,null,589,null,3003,null,882,null,4121,null,1708,null,14087,null,2516,null,11738,null,2537,null,23504,null,3239,null,19478,null,2676,null,32411,null,3345,null,23656,null,3397,null,46762,null,4632,null,47501,null,4210,null,33697,null,3079,null,27404,null,3443,null,26640,null,3439,null,22017,null,3415,null,17992,null,2300,null,15196,null,2430,null,14464,null,2562,null,11285,null,2076,null,572375,null,8923,null,305054,null,8881,null,267321,null,9391,null,47580,null,4268,null,25186,null,3347,null,26476,null,2954,null,22647,null,3019,null,24856,null,2930,null,10900,null,1943,null,13680,null,2239,null,10322,null,1985,null,14904,null,2760,null,6521,null,1849,null,13315,null,2087,null,12065,null,1896,null,9042,null,1652,null,6929,null,1727,null,4591,null,1359,null,3361,null,999,null,5562,null,1357,null,2339,null,840,null,3892,null,1031,null,3153,null,1097,null,1091717,null,6153,null,415890,null,8766,null,0,null,303,null,415890,null,8766,null,572,null,366,null,555,null,445,null,3323,null,1243,null,4664,null,1070,null,20963,null,3131,null,20062,null,2911,null,36859,null,3794,null,21989,null,2576,null,41002,null,3923,null,29122,null,3651,null,56557,null,4360,null,46215,null,3921,null,35508,null,3576,null,28454,null,3208,null,14699,null,1845,null,15384,null,2306,null,16722,null,2227,null,8642,null,1629,null,9541,null,1746,null,5057,null,1147,null,675827,null,10009,null,360993,null,8890,null,314834,null,9384,null,54712,null,4251,null,35286,null,3438,null,36347,null,3632,null,24851,null,2641,null,32038,null,3317,null,17449,null,2540,null,21325,null,2498,null,11215,null,1593,null,13006,null,1773,null,9335,null,1693,null,14915,null,2286,null,11450,null,2061,null,8629,null,1560,null,6360,null,1360,null,3682,null,1060,null,3325,null,760,null,4488,null,1033,null,2837,null,983,null,2815,null,884,null,769,null,438,null,0400000US12,Florida,12
