B19113E_001E,B19113E_001EA,B19113E_001M,B19113E_001MA,GEO_ID,NAME,state
null,null,null,null,0400000US01,Alabama,01
32028,null,31038,null,0400000US02,Alaska,02
71479,null,17828,null,0400000US04,Arizona,04
32938,null,15238,null,0400000US05,Arkansas,05
71561,null,3178,null,0400000US06,California,06
31875,null,19464,null,0400000US08,Colorado,08
57016,null,30656,null,0400000US09,Connecticut,09
36043,null,1005,null,0400000US10,Delaware,10
-666666666,-,0,**,0400000US11,District of Columbia,11
58337,null,22218,null,0400000US12,Florida,12
45304,null,32973,null,0400000US13,Georgia,13
61447,null,5578,null,0400000US15,Hawaii,15
72242,null,45068,null,0400000US16,Idaho,16
46136,null,15518,null,0400000US17,Illinois,17
19311,null,4672,null,0400000US18,Indiana,18
null,null,null,null,0400000US19,Iowa,19
64050,null,10600,null,0400000US20,Kansas,20
null,null,null,null,0400000US21,Kentucky,21
90447,null,42558,null,0400000US22,Louisiana,22
-666666666,-,0,**,0400000US23,Maine,23
85585,null,39551,null,0400000US24,Maryland,24
null,null,null,null,0400000US25,Massachusetts,25
null,null,null,null,0400000US26,Michigan,26
null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,0400000US28,Mississippi,28
43452,null,28743,null,0400000US29,Missouri,29
-666666666,-,0,**,0400000US30,Montana,30
17699,null,9461,null,0400000US31,Nebraska,31
53407,null,24909,null,0400000US32,Nevada,32
46480,null,12373,null,0400000US33,New Hampshire,33
null,null,null,null,0400000US34,New Jersey,34
39176,null,19107,null,0400000US35,New Mexico,35
37668,null,36242,null,0400000US36,New York,36
35689,null,30974,null,0400000US37,North Carolina,37
-666666666,-,0,**,0400000US38,North Dakota,38
67830,null,9838,null,0400000US39,Ohio,39
34363,null,1447,null,0400000US40,Oklahoma,40
60888,null,37108,null,0400000US41,Oregon,41
null,null,null,null,0400000US42,Pennsylvania,42
-666666666,-,0,**,0400000US44,Rhode Island,44
52057,null,12877,null,0400000US45,South Carolina,45
-666666666,-,0,**,0400000US46,South Dakota,46
null,null,null,null,0400000US47,Tennessee,47
56147,null,23302,null,0400000US48,Texas,48
42259,null,16631,null,0400000US49,Utah,49
-666666666,-,0,**,0400000US50,Vermont,50
49013,null,45232,null,0400000US51,Virginia,51
49321,null,26245,null,0400000US53,Washington,53
-666666666,-,0,**,0400000US54,West Virginia,54
70724,null,16299,null,0400000US55,Wisconsin,55
-666666666,-,0,**,0400000US56,Wyoming,56
2499,"2,500-",0,***,0400000US72,Puerto Rico,72
