B07004E_001E,B07004E_001EA,B07004E_001M,B07004E_001MA,B07004E_002E,B07004E_002EA,B07004E_002M,B07004E_002MA,B07004E_003E,B07004E_003EA,B07004E_003M,B07004E_003MA,B07004E_004E,B07004E_004EA,B07004E_004M,B07004E_004MA,B07004E_005E,B07004E_005EA,B07004E_005M,B07004E_005MA,B07004E_006E,B07004E_006EA,B07004E_006M,B07004E_006MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
16915,null,2201,null,13956,null,2117,null,2047,null,1163,null,264,null,229,null,404,null,359,null,244,null,356,null,0400000US48,Texas,48
21136,null,2362,null,15797,null,2671,null,3709,null,1883,null,581,null,602,null,478,null,337,null,571,null,470,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
27033,null,1414,null,18248,null,2296,null,6012,null,1998,null,985,null,449,null,339,null,301,null,1449,null,1038,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
