C17020E_001E,C17020E_001EA,C17020E_001M,C17020E_001MA,C17020E_002E,C17020E_002EA,C17020E_002M,C17020E_002MA,C17020E_003E,C17020E_003EA,C17020E_003M,C17020E_003MA,C17020E_004E,C17020E_004EA,C17020E_004M,C17020E_004MA,C17020E_005E,C17020E_005EA,C17020E_005M,C17020E_005MA,C17020E_006E,C17020E_006EA,C17020E_006M,C17020E_006MA,C17020E_007E,C17020E_007EA,C17020E_007M,C17020E_007MA,C17020E_008E,C17020E_008EA,C17020E_008M,C17020E_008MA,C17020E_009E,C17020E_009EA,C17020E_009M,C17020E_009MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
4751,null,1142,null,1053,null,915,null,219,null,313,null,834,null,680,null,0,null,237,null,3698,null,1463,null,1095,null,702,null,2469,null,856,null,134,null,132,null,0400000US02,Alaska,02
7417,null,1082,null,757,null,490,null,76,null,102,null,681,null,463,null,0,null,292,null,6660,null,1234,null,570,null,504,null,5573,null,1010,null,517,null,348,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
123039,null,4481,null,12780,null,3485,null,4271,null,1708,null,8374,null,2098,null,135,null,123,null,110259,null,5001,null,23632,null,2452,null,80031,null,3416,null,6596,null,1093,null,0400000US06,California,06
3657,null,1104,null,714,null,621,null,59,null,98,null,655,null,616,null,0,null,275,null,2943,null,989,null,500,null,448,null,2175,null,743,null,268,null,262,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
9614,null,2998,null,2671,null,2311,null,1447,null,1644,null,1224,null,819,null,0,null,303,null,6943,null,1938,null,1644,null,562,null,4416,null,1722,null,883,null,709,null,0400000US12,Florida,12
