C15002E_001E,C15002E_001EA,C15002E_001M,C15002E_001MA,C15002E_002E,C15002E_002EA,C15002E_002M,C15002E_002MA,C15002E_003E,C15002E_003EA,C15002E_003M,C15002E_003MA,C15002E_004E,C15002E_004EA,C15002E_004M,C15002E_004MA,C15002E_005E,C15002E_005EA,C15002E_005M,C15002E_005MA,C15002E_006E,C15002E_006EA,C15002E_006M,C15002E_006MA,C15002E_007E,C15002E_007EA,C15002E_007M,C15002E_007MA,C15002E_008E,C15002E_008EA,C15002E_008M,C15002E_008MA,C15002E_009E,C15002E_009EA,C15002E_009M,C15002E_009MA,C15002E_010E,C15002E_010EA,C15002E_010M,C15002E_010MA,C15002E_011E,C15002E_011EA,C15002E_011M,C15002E_011MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
2498,null,763,null,1464,null,485,null,276,null,252,null,738,null,400,null,450,null,347,null,0,null,237,null,1034,null,604,null,169,null,193,null,184,null,164,null,610,null,437,null,71,null,123,null,0400000US02,Alaska,02
5728,null,911,null,2572,null,777,null,436,null,281,null,590,null,465,null,754,null,359,null,792,null,465,null,3156,null,539,null,284,null,193,null,811,null,476,null,1704,null,597,null,357,null,312,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
77284,null,2345,null,37697,null,1919,null,4749,null,1149,null,16767,null,1705,null,11193,null,1536,null,4988,null,1189,null,39587,null,1732,null,7515,null,1586,null,14702,null,2053,null,11219,null,1715,null,6151,null,1484,null,0400000US06,California,06
2119,null,683,null,1070,null,460,null,59,null,115,null,398,null,288,null,417,null,270,null,196,null,180,null,1049,null,571,null,411,null,422,null,57,null,97,null,295,null,234,null,286,null,218,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
5791,null,1864,null,2659,null,1063,null,731,null,920,null,746,null,764,null,741,null,474,null,441,null,320,null,3132,null,1056,null,671,null,514,null,1621,null,966,null,686,null,412,null,154,null,155,null,0400000US12,Florida,12
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,Georgia,13
64978,null,2506,null,31348,null,1894,null,4430,null,1074,null,14330,null,1737,null,8529,null,1419,null,4059,null,1091,null,33630,null,1436,null,4539,null,929,null,13729,null,1577,null,11167,null,1363,null,4195,null,845,null,0400000US15,Hawaii,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,Idaho,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,Illinois,17
