B05003E_001E,B05003E_001EA,B05003E_001M,B05003E_001MA,B05003E_002E,B05003E_002EA,B05003E_002M,B05003E_002MA,B05003E_003E,B05003E_003EA,B05003E_003M,B05003E_003MA,B05003E_004E,B05003E_004EA,B05003E_004M,B05003E_004MA,B05003E_005E,B05003E_005EA,B05003E_005M,B05003E_005MA,B05003E_006E,B05003E_006EA,B05003E_006M,B05003E_006MA,B05003E_007E,B05003E_007EA,B05003E_007M,B05003E_007MA,B05003E_008E,B05003E_008EA,B05003E_008M,B05003E_008MA,B05003E_009E,B05003E_009EA,B05003E_009M,B05003E_009MA,B05003E_010E,B05003E_010EA,B05003E_010M,B05003E_010MA,B05003E_011E,B05003E_011EA,B05003E_011M,B05003E_011MA,B05003E_012E,B05003E_012EA,B05003E_012M,B05003E_012MA,B05003E_013E,B05003E_013EA,B05003E_013M,B05003E_013MA,B05003E_014E,B05003E_014EA,B05003E_014M,B05003E_014MA,B05003E_015E,B05003E_015EA,B05003E_015M,B05003E_015MA,B05003E_016E,B05003E_016EA,B05003E_016M,B05003E_016MA,B05003E_017E,B05003E_017EA,B05003E_017M,B05003E_017MA,B05003E_018E,B05003E_018EA,B05003E_018M,B05003E_018MA,B05003E_019E,B05003E_019EA,B05003E_019M,B05003E_019MA,B05003E_020E,B05003E_020EA,B05003E_020M,B05003E_020MA,B05003E_021E,B05003E_021EA,B05003E_021M,B05003E_021MA,B05003E_022E,B05003E_022EA,B05003E_022M,B05003E_022MA,B05003E_023E,B05003E_023EA,B05003E_023M,B05003E_023MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
126345,null,4508,null,62415,null,3088,null,14191,null,1675,null,12872,null,1801,null,1319,null,654,null,141,null,196,null,1178,null,689,null,48224,null,2202,null,33659,null,2983,null,14565,null,2258,null,8622,null,1874,null,5943,null,1291,null,63930,null,3121,null,14656,null,1910,null,13003,null,1727,null,1653,null,960,null,593,null,527,null,1060,null,817,null,49274,null,1974,null,31912,null,2647,null,17362,null,2674,null,8460,null,2045,null,8902,null,1828,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
10022,null,3001,null,4584,null,1365,null,1328,null,478,null,1034,null,474,null,294,null,287,null,0,null,303,null,294,null,287,null,3256,null,1273,null,2588,null,1138,null,668,null,447,null,131,null,135,null,537,null,449,null,5438,null,1962,null,1831,null,1509,null,1283,null,923,null,548,null,658,null,0,null,303,null,548,null,658,null,3607,null,1077,null,2890,null,1082,null,717,null,343,null,228,null,152,null,489,null,310,null,0400000US12,Florida,12
