B19037G_001E,B19037G_001EA,B19037G_001M,B19037G_001MA,B19037G_002E,B19037G_002EA,B19037G_002M,B19037G_002MA,B19037G_003E,B19037G_003EA,B19037G_003M,B19037G_003MA,B19037G_004E,B19037G_004EA,B19037G_004M,B19037G_004MA,B19037G_005E,B19037G_005EA,B19037G_005M,B19037G_005MA,B19037G_006E,B19037G_006EA,B19037G_006M,B19037G_006MA,B19037G_007E,B19037G_007EA,B19037G_007M,B19037G_007MA,B19037G_008E,B19037G_008EA,B19037G_008M,B19037G_008MA,B19037G_009E,B19037G_009EA,B19037G_009M,B19037G_009MA,B19037G_010E,B19037G_010EA,B19037G_010M,B19037G_010MA,B19037G_011E,B19037G_011EA,B19037G_011M,B19037G_011MA,B19037G_012E,B19037G_012EA,B19037G_012M,B19037G_012MA,B19037G_013E,B19037G_013EA,B19037G_013M,B19037G_013MA,B19037G_014E,B19037G_014EA,B19037G_014M,B19037G_014MA,B19037G_015E,B19037G_015EA,B19037G_015M,B19037G_015MA,B19037G_016E,B19037G_016EA,B19037G_016M,B19037G_016MA,B19037G_017E,B19037G_017EA,B19037G_017M,B19037G_017MA,B19037G_018E,B19037G_018EA,B19037G_018M,B19037G_018MA,B19037G_019E,B19037G_019EA,B19037G_019M,B19037G_019MA,B19037G_020E,B19037G_020EA,B19037G_020M,B19037G_020MA,B19037G_021E,B19037G_021EA,B19037G_021M,B19037G_021MA,B19037G_022E,B19037G_022EA,B19037G_022M,B19037G_022MA,B19037G_023E,B19037G_023EA,B19037G_023M,B19037G_023MA,B19037G_024E,B19037G_024EA,B19037G_024M,B19037G_024MA,B19037G_025E,B19037G_025EA,B19037G_025M,B19037G_025MA,B19037G_026E,B19037G_026EA,B19037G_026M,B19037G_026MA,B19037G_027E,B19037G_027EA,B19037G_027M,B19037G_027MA,B19037G_028E,B19037G_028EA,B19037G_028M,B19037G_028MA,B19037G_029E,B19037G_029EA,B19037G_029M,B19037G_029MA,B19037G_030E,B19037G_030EA,B19037G_030M,B19037G_030MA,B19037G_031E,B19037G_031EA,B19037G_031M,B19037G_031MA,B19037G_032E,B19037G_032EA,B19037G_032M,B19037G_032MA,B19037G_033E,B19037G_033EA,B19037G_033M,B19037G_033MA,B19037G_034E,B19037G_034EA,B19037G_034M,B19037G_034MA,B19037G_035E,B19037G_035EA,B19037G_035M,B19037G_035MA,B19037G_036E,B19037G_036EA,B19037G_036M,B19037G_036MA,B19037G_037E,B19037G_037EA,B19037G_037M,B19037G_037MA,B19037G_038E,B19037G_038EA,B19037G_038M,B19037G_038MA,B19037G_039E,B19037G_039EA,B19037G_039M,B19037G_039MA,B19037G_040E,B19037G_040EA,B19037G_040M,B19037G_040MA,B19037G_041E,B19037G_041EA,B19037G_041M,B19037G_041MA,B19037G_042E,B19037G_042EA,B19037G_042M,B19037G_042MA,B19037G_043E,B19037G_043EA,B19037G_043M,B19037G_043MA,B19037G_044E,B19037G_044EA,B19037G_044M,B19037G_044MA,B19037G_045E,B19037G_045EA,B19037G_045M,B19037G_045MA,B19037G_046E,B19037G_046EA,B19037G_046M,B19037G_046MA,B19037G_047E,B19037G_047EA,B19037G_047M,B19037G_047MA,B19037G_048E,B19037G_048EA,B19037G_048M,B19037G_048MA,B19037G_049E,B19037G_049EA,B19037G_049M,B19037G_049MA,B19037G_050E,B19037G_050EA,B19037G_050M,B19037G_050MA,B19037G_051E,B19037G_051EA,B19037G_051M,B19037G_051MA,B19037G_052E,B19037G_052EA,B19037G_052M,B19037G_052MA,B19037G_053E,B19037G_053EA,B19037G_053M,B19037G_053MA,B19037G_054E,B19037G_054EA,B19037G_054M,B19037G_054MA,B19037G_055E,B19037G_055EA,B19037G_055M,B19037G_055MA,B19037G_056E,B19037G_056EA,B19037G_056M,B19037G_056MA,B19037G_057E,B19037G_057EA,B19037G_057M,B19037G_057MA,B19037G_058E,B19037G_058EA,B19037G_058M,B19037G_058MA,B19037G_059E,B19037G_059EA,B19037G_059M,B19037G_059MA,B19037G_060E,B19037G_060EA,B19037G_060M,B19037G_060MA,B19037G_061E,B19037G_061EA,B19037G_061M,B19037G_061MA,B19037G_062E,B19037G_062EA,B19037G_062M,B19037G_062MA,B19037G_063E,B19037G_063EA,B19037G_063M,B19037G_063MA,B19037G_064E,B19037G_064EA,B19037G_064M,B19037G_064MA,B19037G_065E,B19037G_065EA,B19037G_065M,B19037G_065MA,B19037G_066E,B19037G_066EA,B19037G_066M,B19037G_066MA,B19037G_067E,B19037G_067EA,B19037G_067M,B19037G_067MA,B19037G_068E,B19037G_068EA,B19037G_068M,B19037G_068MA,B19037G_069E,B19037G_069EA,B19037G_069M,B19037G_069MA,GEO_ID,NAME,state
17128,null,1926,null,1172,null,572,null,173,null,171,null,358,null,410,null,36,null,92,null,79,null,108,null,41,null,51,null,61,null,89,null,0,null,267,null,57,null,96,null,0,null,267,null,292,null,285,null,45,null,73,null,30,null,48,null,0,null,267,null,0,null,267,null,0,null,267,null,0,null,267,null,5805,null,1096,null,723,null,421,null,322,null,334,null,160,null,132,null,335,null,250,null,204,null,152,null,334,null,251,null,60,null,75,null,446,null,328,null,329,null,299,null,740,null,457,null,797,null,418,null,604,null,373,null,217,null,270,null,72,null,121,null,462,null,285,null,0,null,267,null,7119,null,1224,null,1014,null,461,null,567,null,418,null,456,null,277,null,275,null,230,null,441,null,352,null,351,null,244,null,427,null,300,null,406,null,282,null,97,null,115,null,1014,null,558,null,630,null,332,null,691,null,380,null,92,null,123,null,348,null,313,null,195,null,211,null,115,null,145,null,3032,null,1025,null,316,null,253,null,234,null,172,null,523,null,350,null,666,null,510,null,214,null,168,null,166,null,155,null,308,null,235,null,26,null,44,null,101,null,142,null,159,null,165,null,203,null,197,null,98,null,164,null,0,null,267,null,18,null,29,null,0,null,267,null,0,null,267,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
31338,null,2985,null,3664,null,1212,null,626,null,499,null,518,null,437,null,455,null,417,null,284,null,312,null,176,null,234,null,230,null,237,null,307,null,273,null,309,null,371,null,303,null,312,null,0,null,292,null,274,null,318,null,157,null,229,null,0,null,292,null,0,null,292,null,0,null,292,null,25,null,41,null,14473,null,2002,null,1273,null,597,null,618,null,372,null,492,null,324,null,672,null,531,null,1332,null,698,null,528,null,307,null,1098,null,543,null,594,null,435,null,1285,null,651,null,1027,null,545,null,1412,null,578,null,1927,null,719,null,1304,null,749,null,271,null,187,null,409,null,248,null,231,null,313,null,10234,null,1628,null,887,null,541,null,199,null,229,null,281,null,183,null,536,null,553,null,508,null,409,null,300,null,291,null,1419,null,675,null,365,null,251,null,739,null,384,null,1116,null,489,null,757,null,379,null,1230,null,512,null,596,null,344,null,681,null,442,null,343,null,284,null,277,null,255,null,2967,null,757,null,225,null,202,null,406,null,317,null,154,null,175,null,278,null,235,null,342,null,409,null,241,null,227,null,126,null,130,null,162,null,191,null,402,null,281,null,131,null,159,null,0,null,292,null,447,null,278,null,53,null,87,null,0,null,292,null,0,null,292,null,0,null,292,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
273331,null,7376,null,21388,null,2521,null,2785,null,853,null,1641,null,627,null,2225,null,952,null,2003,null,903,null,1665,null,785,null,1415,null,612,null,1222,null,563,null,1625,null,675,null,610,null,465,null,1861,null,797,null,1964,null,739,null,769,null,344,null,825,null,546,null,220,null,274,null,495,null,443,null,63,null,76,null,127057,null,5423,null,5898,null,1419,null,4473,null,1055,null,4676,null,1127,null,5032,null,1245,null,4485,null,1153,null,7390,null,1383,null,5391,null,1350,null,6874,null,1355,null,6164,null,1215,null,9628,null,1597,null,13855,null,1839,null,19875,null,2390,null,11479,null,1912,null,8193,null,1585,null,7560,null,1322,null,6084,null,1322,null,94957,null,4327,null,4324,null,1003,null,6664,null,1276,null,4776,null,1179,null,2303,null,617,null,3544,null,758,null,3161,null,800,null,3658,null,968,null,5231,null,1226,null,3473,null,796,null,6823,null,1479,null,10723,null,1546,null,13272,null,1787,null,8880,null,1293,null,4909,null,1008,null,6979,null,1334,null,6237,null,1052,null,29929,null,2179,null,2810,null,960,null,3521,null,903,null,2591,null,732,null,2779,null,758,null,2067,null,565,null,1025,null,480,null,1235,null,444,null,1097,null,400,null,1997,null,751,null,2156,null,590,null,2772,null,748,null,2606,null,691,null,890,null,361,null,614,null,328,null,974,null,416,null,795,null,331,null,0400000US06,California,06
29572,null,2903,null,2916,null,873,null,211,null,278,null,188,null,166,null,856,null,637,null,86,null,143,null,321,null,291,null,66,null,81,null,370,null,314,null,271,null,227,null,0,null,275,null,173,null,174,null,176,null,164,null,198,null,198,null,0,null,275,null,0,null,275,null,0,null,275,null,0,null,275,null,13197,null,2062,null,688,null,463,null,614,null,411,null,308,null,218,null,789,null,563,null,965,null,530,null,801,null,519,null,125,null,120,null,1132,null,609,null,1096,null,601,null,1588,null,772,null,1705,null,738,null,1678,null,637,null,800,null,481,null,245,null,169,null,423,null,355,null,240,null,176,null,11060,null,1578,null,971,null,595,null,628,null,377,null,900,null,554,null,951,null,526,null,320,null,308,null,336,null,245,null,348,null,260,null,381,null,287,null,406,null,294,null,703,null,439,null,790,null,461,null,1393,null,647,null,1275,null,571,null,487,null,281,null,677,null,411,null,494,null,364,null,2399,null,586,null,149,null,136,null,289,null,196,null,233,null,207,null,180,null,172,null,50,null,86,null,267,null,233,null,211,null,255,null,149,null,172,null,59,null,102,null,145,null,153,null,376,null,274,null,173,null,183,null,44,null,68,null,14,null,26,null,60,null,101,null,0,null,275,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
79546,null,4383,null,6213,null,1587,null,969,null,654,null,360,null,243,null,216,null,186,null,829,null,516,null,549,null,361,null,493,null,347,null,248,null,235,null,439,null,628,null,453,null,567,null,940,null,599,null,383,null,284,null,139,null,181,null,0,null,303,null,0,null,303,null,76,null,86,null,119,null,195,null,33723,null,3197,null,2172,null,853,null,1262,null,590,null,2082,null,856,null,1664,null,762,null,1822,null,694,null,2093,null,965,null,1951,null,789,null,1479,null,686,null,1244,null,536,null,4224,null,1046,null,4958,null,1311,null,4229,null,1046,null,1737,null,731,null,644,null,333,null,800,null,416,null,1362,null,617,null,26768,null,2520,null,2615,null,818,null,1901,null,719,null,1686,null,643,null,1600,null,577,null,1450,null,587,null,1016,null,477,null,1602,null,663,null,1080,null,458,null,1011,null,508,null,1801,null,527,null,3002,null,859,null,2674,null,780,null,2535,null,750,null,1162,null,485,null,1126,null,445,null,507,null,291,null,12842,null,1502,null,1963,null,680,null,1188,null,570,null,1251,null,510,null,1902,null,635,null,959,null,487,null,736,null,362,null,655,null,292,null,550,null,343,null,843,null,501,null,850,null,336,null,545,null,299,null,269,null,228,null,674,null,383,null,94,null,112,null,116,null,140,null,247,null,225,null,0400000US12,Florida,12
