B18020E_001E,B18020E_001EA,B18020E_001M,B18020E_001MA,B18020E_002E,B18020E_002EA,B18020E_002M,B18020E_002MA,B18020E_003E,B18020E_003EA,B18020E_003M,B18020E_003MA,B18020E_004E,B18020E_004EA,B18020E_004M,B18020E_004MA,B18020E_005E,B18020E_005EA,B18020E_005M,B18020E_005MA,B18020E_006E,B18020E_006EA,B18020E_006M,B18020E_006MA,B18020E_007E,B18020E_007EA,B18020E_007M,B18020E_007MA,B18020E_008E,B18020E_008EA,B18020E_008M,B18020E_008MA,B18020E_009E,B18020E_009EA,B18020E_009M,B18020E_009MA,B18020E_010E,B18020E_010EA,B18020E_010M,B18020E_010MA,B18020E_011E,B18020E_011EA,B18020E_011M,B18020E_011MA,B18020E_012E,B18020E_012EA,B18020E_012M,B18020E_012MA,B18020E_013E,B18020E_013EA,B18020E_013M,B18020E_013MA,B18020E_014E,B18020E_014EA,B18020E_014M,B18020E_014MA,B18020E_015E,B18020E_015EA,B18020E_015M,B18020E_015MA,B18020E_016E,B18020E_016EA,B18020E_016M,B18020E_016MA,B18020E_017E,B18020E_017EA,B18020E_017M,B18020E_017MA,B18020E_018E,B18020E_018EA,B18020E_018M,B18020E_018MA,B18020E_019E,B18020E_019EA,B18020E_019M,B18020E_019MA,B18020E_020E,B18020E_020EA,B18020E_020M,B18020E_020MA,B18020E_021E,B18020E_021EA,B18020E_021M,B18020E_021MA,B18020E_022E,B18020E_022EA,B18020E_022M,B18020E_022MA,B18020E_023E,B18020E_023EA,B18020E_023M,B18020E_023MA,B18020E_024E,B18020E_024EA,B18020E_024M,B18020E_024MA,B18020E_025E,B18020E_025EA,B18020E_025M,B18020E_025MA,B18020E_026E,B18020E_026EA,B18020E_026M,B18020E_026MA,B18020E_027E,B18020E_027EA,B18020E_027M,B18020E_027MA,B18020E_028E,B18020E_028EA,B18020E_028M,B18020E_028MA,B18020E_029E,B18020E_029EA,B18020E_029M,B18020E_029MA,B18020E_030E,B18020E_030EA,B18020E_030M,B18020E_030MA,B18020E_031E,B18020E_031EA,B18020E_031M,B18020E_031MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
92934,null,3365,null,8771,null,1746,null,4652,null,1226,null,742,null,471,null,137,null,140,null,605,null,436,null,3910,null,1101,null,2030,null,755,null,1880,null,673,null,4119,null,1036,null,486,null,299,null,236,null,207,null,250,null,236,null,3633,null,981,null,1169,null,589,null,2464,null,869,null,84163,null,3757,null,41552,null,2660,null,21369,null,2125,null,14592,null,1905,null,6777,null,1207,null,20183,null,1743,null,17032,null,1652,null,3151,null,1019,null,42611,null,2272,null,19774,null,2275,null,11550,null,1863,null,8224,null,1798,null,22837,null,1947,null,15488,null,1829,null,7349,null,1537,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
