B19037B_001E,B19037B_001EA,B19037B_001M,B19037B_001MA,B19037B_002E,B19037B_002EA,B19037B_002M,B19037B_002MA,B19037B_003E,B19037B_003EA,B19037B_003M,B19037B_003MA,B19037B_004E,B19037B_004EA,B19037B_004M,B19037B_004MA,B19037B_005E,B19037B_005EA,B19037B_005M,B19037B_005MA,B19037B_006E,B19037B_006EA,B19037B_006M,B19037B_006MA,B19037B_007E,B19037B_007EA,B19037B_007M,B19037B_007MA,B19037B_008E,B19037B_008EA,B19037B_008M,B19037B_008MA,B19037B_009E,B19037B_009EA,B19037B_009M,B19037B_009MA,B19037B_010E,B19037B_010EA,B19037B_010M,B19037B_010MA,B19037B_011E,B19037B_011EA,B19037B_011M,B19037B_011MA,B19037B_012E,B19037B_012EA,B19037B_012M,B19037B_012MA,B19037B_013E,B19037B_013EA,B19037B_013M,B19037B_013MA,B19037B_014E,B19037B_014EA,B19037B_014M,B19037B_014MA,B19037B_015E,B19037B_015EA,B19037B_015M,B19037B_015MA,B19037B_016E,B19037B_016EA,B19037B_016M,B19037B_016MA,B19037B_017E,B19037B_017EA,B19037B_017M,B19037B_017MA,B19037B_018E,B19037B_018EA,B19037B_018M,B19037B_018MA,B19037B_019E,B19037B_019EA,B19037B_019M,B19037B_019MA,B19037B_020E,B19037B_020EA,B19037B_020M,B19037B_020MA,B19037B_021E,B19037B_021EA,B19037B_021M,B19037B_021MA,B19037B_022E,B19037B_022EA,B19037B_022M,B19037B_022MA,B19037B_023E,B19037B_023EA,B19037B_023M,B19037B_023MA,B19037B_024E,B19037B_024EA,B19037B_024M,B19037B_024MA,B19037B_025E,B19037B_025EA,B19037B_025M,B19037B_025MA,B19037B_026E,B19037B_026EA,B19037B_026M,B19037B_026MA,B19037B_027E,B19037B_027EA,B19037B_027M,B19037B_027MA,B19037B_028E,B19037B_028EA,B19037B_028M,B19037B_028MA,B19037B_029E,B19037B_029EA,B19037B_029M,B19037B_029MA,B19037B_030E,B19037B_030EA,B19037B_030M,B19037B_030MA,B19037B_031E,B19037B_031EA,B19037B_031M,B19037B_031MA,B19037B_032E,B19037B_032EA,B19037B_032M,B19037B_032MA,B19037B_033E,B19037B_033EA,B19037B_033M,B19037B_033MA,B19037B_034E,B19037B_034EA,B19037B_034M,B19037B_034MA,B19037B_035E,B19037B_035EA,B19037B_035M,B19037B_035MA,B19037B_036E,B19037B_036EA,B19037B_036M,B19037B_036MA,B19037B_037E,B19037B_037EA,B19037B_037M,B19037B_037MA,B19037B_038E,B19037B_038EA,B19037B_038M,B19037B_038MA,B19037B_039E,B19037B_039EA,B19037B_039M,B19037B_039MA,B19037B_040E,B19037B_040EA,B19037B_040M,B19037B_040MA,B19037B_041E,B19037B_041EA,B19037B_041M,B19037B_041MA,B19037B_042E,B19037B_042EA,B19037B_042M,B19037B_042MA,B19037B_043E,B19037B_043EA,B19037B_043M,B19037B_043MA,B19037B_044E,B19037B_044EA,B19037B_044M,B19037B_044MA,B19037B_045E,B19037B_045EA,B19037B_045M,B19037B_045MA,B19037B_046E,B19037B_046EA,B19037B_046M,B19037B_046MA,B19037B_047E,B19037B_047EA,B19037B_047M,B19037B_047MA,B19037B_048E,B19037B_048EA,B19037B_048M,B19037B_048MA,B19037B_049E,B19037B_049EA,B19037B_049M,B19037B_049MA,B19037B_050E,B19037B_050EA,B19037B_050M,B19037B_050MA,B19037B_051E,B19037B_051EA,B19037B_051M,B19037B_051MA,B19037B_052E,B19037B_052EA,B19037B_052M,B19037B_052MA,B19037B_053E,B19037B_053EA,B19037B_053M,B19037B_053MA,B19037B_054E,B19037B_054EA,B19037B_054M,B19037B_054MA,B19037B_055E,B19037B_055EA,B19037B_055M,B19037B_055MA,B19037B_056E,B19037B_056EA,B19037B_056M,B19037B_056MA,B19037B_057E,B19037B_057EA,B19037B_057M,B19037B_057MA,B19037B_058E,B19037B_058EA,B19037B_058M,B19037B_058MA,B19037B_059E,B19037B_059EA,B19037B_059M,B19037B_059MA,B19037B_060E,B19037B_060EA,B19037B_060M,B19037B_060MA,B19037B_061E,B19037B_061EA,B19037B_061M,B19037B_061MA,B19037B_062E,B19037B_062EA,B19037B_062M,B19037B_062MA,B19037B_063E,B19037B_063EA,B19037B_063M,B19037B_063MA,B19037B_064E,B19037B_064EA,B19037B_064M,B19037B_064MA,B19037B_065E,B19037B_065EA,B19037B_065M,B19037B_065MA,B19037B_066E,B19037B_066EA,B19037B_066M,B19037B_066MA,B19037B_067E,B19037B_067EA,B19037B_067M,B19037B_067MA,B19037B_068E,B19037B_068EA,B19037B_068M,B19037B_068MA,B19037B_069E,B19037B_069EA,B19037B_069M,B19037B_069MA,GEO_ID,NAME,state
458612,null,6126,null,32674,null,2986,null,11056,null,1624,null,6574,null,1503,null,3161,null,1065,null,2418,null,808,null,2017,null,901,null,1498,null,839,null,3111,null,1158,null,573,null,494,null,843,null,580,null,869,null,550,null,396,null,337,null,59,null,82,null,48,null,87,null,51,null,74,null,0,null,267,null,0,null,267,null,180083,null,5175,null,29606,null,2712,null,17355,null,2286,null,14483,null,2285,null,15403,null,2342,null,13582,null,2431,null,12134,null,2027,null,12383,null,1897,null,9524,null,1610,null,5984,null,1547,null,13617,null,2278,null,13860,null,2191,null,14495,null,2029,null,4673,null,1190,null,1745,null,728,null,838,null,474,null,401,null,344,null,167514,null,4199,null,28761,null,2560,null,16052,null,1956,null,13461,null,1663,null,13133,null,1770,null,9842,null,1659,null,10417,null,1703,null,10107,null,1717,null,8790,null,1380,null,6754,null,1177,null,12283,null,1505,null,11375,null,1526,null,13765,null,1672,null,6966,null,1373,null,2841,null,840,null,2189,null,646,null,778,null,414,null,78341,null,2144,null,21556,null,1847,null,14207,null,1797,null,8001,null,1421,null,7333,null,1247,null,5308,null,862,null,3206,null,764,null,3337,null,770,null,3126,null,848,null,2149,null,652,null,2811,null,752,null,3085,null,838,null,1988,null,572,null,857,null,402,null,805,null,379,null,338,null,318,null,234,null,191,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
74921,null,3302,null,5884,null,1249,null,1359,null,776,null,430,null,432,null,942,null,542,null,496,null,311,null,200,null,173,null,562,null,457,null,409,null,332,null,320,null,308,null,225,null,247,null,91,null,107,null,434,null,389,null,282,null,327,null,134,null,201,null,0,null,292,null,0,null,292,null,0,null,292,null,33725,null,2586,null,3957,null,1023,null,2004,null,843,null,2036,null,998,null,2089,null,892,null,2424,null,990,null,2698,null,1048,null,2617,null,872,null,932,null,558,null,989,null,487,null,3234,null,1159,null,3569,null,1067,null,2662,null,805,null,2483,null,729,null,693,null,456,null,829,null,486,null,509,null,334,null,25916,null,1554,null,3445,null,994,null,1352,null,653,null,1493,null,761,null,1093,null,573,null,1838,null,652,null,786,null,398,null,1517,null,588,null,1294,null,583,null,1188,null,554,null,1990,null,768,null,1934,null,578,null,4349,null,1086,null,1577,null,681,null,924,null,390,null,664,null,405,null,472,null,311,null,9396,null,913,null,1667,null,612,null,1035,null,394,null,844,null,425,null,956,null,429,null,483,null,253,null,479,null,279,null,686,null,426,null,462,null,331,null,218,null,189,null,673,null,323,null,491,null,284,null,877,null,485,null,296,null,247,null,145,null,168,null,46,null,76,null,38,null,68,null,0400000US04,Arizona,04
167983,null,3873,null,14715,null,2331,null,5484,null,1387,null,2655,null,1077,null,1848,null,897,null,1470,null,785,null,586,null,470,null,1039,null,743,null,286,null,300,null,386,null,333,null,23,null,38,null,413,null,575,null,95,null,122,null,356,null,444,null,74,null,137,null,0,null,267,null,0,null,267,null,0,null,267,null,66563,null,3734,null,10802,null,1805,null,7789,null,1485,null,5894,null,1343,null,5514,null,1624,null,5013,null,1200,null,5967,null,1512,null,4921,null,1327,null,4454,null,1352,null,2424,null,908,null,4282,null,1397,null,3962,null,1190,null,3079,null,874,null,1056,null,472,null,1140,null,719,null,140,null,128,null,126,null,176,null,60145,null,2334,null,9766,null,1670,null,5715,null,1325,null,5313,null,1269,null,4247,null,904,null,4405,null,1168,null,3629,null,981,null,3114,null,922,null,3945,null,1164,null,2913,null,1006,null,4540,null,935,null,5892,null,1313,null,4092,null,840,null,1766,null,653,null,533,null,308,null,168,null,184,null,107,null,135,null,26560,null,1437,null,6774,null,1232,null,5115,null,1053,null,3895,null,964,null,1429,null,468,null,2062,null,719,null,1754,null,561,null,1200,null,472,null,444,null,262,null,888,null,427,null,1224,null,576,null,751,null,388,null,581,null,512,null,300,null,193,null,0,null,267,null,81,null,130,null,62,null,110,null,0400000US05,Arkansas,05
801416,null,7849,null,38176,null,3419,null,8804,null,1979,null,3809,null,1228,null,4369,null,1280,null,4079,null,1286,null,3044,null,977,null,2845,null,1003,null,2864,null,1110,null,1321,null,700,null,1085,null,698,null,2027,null,895,null,2021,null,914,null,1256,null,783,null,215,null,283,null,292,null,342,null,145,null,233,null,0,null,292,null,322022,null,6820,null,34822,null,2760,null,20157,null,2518,null,17689,null,2415,null,18896,null,2615,null,17831,null,2903,null,20688,null,2525,null,18025,null,2805,null,14948,null,2514,null,15419,null,2127,null,29712,null,3564,null,31607,null,3107,null,31851,null,3036,null,21197,null,2378,null,12168,null,2400,null,11148,null,1950,null,5864,null,1140,null,311486,null,6385,null,29168,null,2787,null,24859,null,2966,null,18253,null,2405,null,16451,null,2029,null,12670,null,1813,null,14939,null,2285,null,14155,null,1994,null,12919,null,2108,null,11722,null,1613,null,23070,null,2324,null,33027,null,2809,null,37823,null,3265,null,25464,null,2329,null,13253,null,1790,null,13099,null,1586,null,10614,null,1709,null,129732,null,3437,null,15114,null,1931,null,18694,null,2031,null,12143,null,1656,null,11079,null,1607,null,7887,null,1366,null,7902,null,1543,null,5931,null,1002,null,5446,null,1054,null,4847,null,1198,null,7671,null,1185,null,11209,null,1588,null,9664,null,1441,null,5702,null,944,null,2308,null,786,null,1912,null,582,null,2223,null,687,null,0400000US06,California,06
66221,null,2561,null,3873,null,1252,null,1091,null,613,null,686,null,513,null,343,null,427,null,295,null,300,null,51,null,91,null,281,null,311,null,63,null,93,null,317,null,424,null,230,null,247,null,223,null,260,null,0,null,275,null,0,null,275,null,0,null,275,null,293,null,460,null,0,null,275,null,0,null,275,null,30621,null,1990,null,2858,null,988,null,2142,null,864,null,1031,null,647,null,2256,null,978,null,1688,null,646,null,2345,null,944,null,1195,null,552,null,2701,null,1003,null,1460,null,660,null,2612,null,1083,null,3136,null,1053,null,4094,null,1284,null,1437,null,592,null,775,null,534,null,478,null,408,null,413,null,282,null,24277,null,1555,null,2975,null,849,null,1011,null,403,null,436,null,296,null,1656,null,701,null,1156,null,595,null,1838,null,700,null,1458,null,507,null,1363,null,686,null,943,null,471,null,2279,null,811,null,2541,null,831,null,2955,null,868,null,1858,null,592,null,744,null,348,null,733,null,408,null,331,null,236,null,7450,null,852,null,1475,null,553,null,1223,null,531,null,321,null,218,null,261,null,186,null,688,null,451,null,240,null,181,null,301,null,225,null,363,null,237,null,174,null,185,null,655,null,447,null,889,null,331,null,488,null,327,null,210,null,187,null,111,null,134,null,0,null,275,null,51,null,91,null,0400000US08,Colorado,08
109982,null,3357,null,4189,null,1045,null,1554,null,667,null,786,null,327,null,441,null,313,null,469,null,448,null,384,null,370,null,113,null,151,null,156,null,210,null,0,null,273,null,58,null,98,null,181,null,230,null,47,null,81,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,0,null,273,null,48358,null,2529,null,3457,null,991,null,2933,null,987,null,2020,null,719,null,2341,null,762,null,3463,null,1149,null,4188,null,1301,null,2202,null,874,null,3022,null,1078,null,1778,null,615,null,4231,null,1192,null,5570,null,1169,null,5573,null,1263,null,4433,null,1156,null,1331,null,593,null,1141,null,547,null,675,null,386,null,40783,null,2097,null,3718,null,972,null,2528,null,768,null,2713,null,1019,null,2105,null,711,null,1952,null,652,null,1088,null,482,null,2315,null,779,null,1981,null,712,null,2643,null,862,null,3697,null,963,null,3608,null,786,null,4327,null,1020,null,4030,null,982,null,1570,null,595,null,1256,null,596,null,1252,null,532,null,16652,null,1097,null,2326,null,760,null,2652,null,743,null,1037,null,458,null,1537,null,524,null,1132,null,522,null,901,null,437,null,802,null,366,null,634,null,367,null,753,null,424,null,933,null,486,null,822,null,319,null,1753,null,664,null,710,null,349,null,326,null,246,null,166,null,156,null,168,null,174,null,0400000US09,Connecticut,09
62141,null,2352,null,3176,null,1094,null,778,null,587,null,0,null,261,null,159,null,198,null,496,null,357,null,312,null,337,null,73,null,122,null,594,null,575,null,71,null,117,null,145,null,244,null,150,null,238,null,155,null,167,null,113,null,127,null,0,null,261,null,0,null,261,null,0,null,261,null,130,null,210,null,27250,null,1884,null,2423,null,832,null,2151,null,946,null,1427,null,593,null,1052,null,532,null,1842,null,856,null,1341,null,624,null,2129,null,682,null,2445,null,763,null,1412,null,684,null,2783,null,986,null,3122,null,989,null,2480,null,880,null,1889,null,799,null,539,null,292,null,165,null,144,null,50,null,79,null,23864,null,1377,null,2787,null,875,null,481,null,315,null,851,null,434,null,984,null,470,null,1548,null,724,null,1629,null,860,null,1374,null,591,null,1439,null,644,null,704,null,498,null,2545,null,766,null,1518,null,685,null,3623,null,977,null,1891,null,612,null,1294,null,537,null,1169,null,637,null,27,null,47,null,7851,null,806,null,1131,null,436,null,1573,null,505,null,594,null,254,null,504,null,288,null,452,null,266,null,446,null,320,null,383,null,250,null,529,null,308,null,247,null,186,null,544,null,273,null,598,null,344,null,600,null,320,null,206,null,198,null,44,null,76,null,0,null,261,null,0,null,261,null,0400000US10,Delaware,10
127074,null,3070,null,3838,null,1127,null,1062,null,609,null,239,null,195,null,180,null,229,null,166,null,284,null,778,null,430,null,335,null,336,null,136,null,172,null,0,null,300,null,0,null,300,null,212,null,233,null,253,null,260,null,174,null,217,null,29,null,49,null,274,null,445,null,0,null,300,null,0,null,300,null,43942,null,2477,null,5078,null,1070,null,2275,null,851,null,2084,null,734,null,2397,null,774,null,3285,null,1225,null,3937,null,1216,null,3141,null,1101,null,2709,null,936,null,1420,null,544,null,3005,null,931,null,4850,null,1032,null,3863,null,805,null,2282,null,699,null,851,null,499,null,1652,null,637,null,1113,null,512,null,49515,null,2007,null,7647,null,1473,null,4175,null,1054,null,3679,null,984,null,2583,null,801,null,1946,null,664,null,2985,null,862,null,2023,null,738,null,3094,null,844,null,1880,null,603,null,4125,null,1130,null,3527,null,763,null,4747,null,1034,null,2513,null,876,null,1299,null,523,null,2264,null,624,null,1028,null,387,null,29779,null,1466,null,4386,null,839,null,4420,null,816,null,2768,null,691,null,3369,null,954,null,1377,null,580,null,1153,null,557,null,1486,null,508,null,699,null,330,null,1092,null,495,null,2075,null,552,null,1910,null,555,null,2184,null,593,null,966,null,484,null,615,null,414,null,939,null,487,null,340,null,210,null,0400000US11,District of Columbia,11
922547,null,11959,null,61007,null,4126,null,15026,null,2336,null,6779,null,1456,null,6445,null,1495,null,5329,null,1529,null,4261,null,1368,null,3729,null,1246,null,3529,null,1136,null,3188,null,1000,null,2726,null,1066,null,4801,null,1297,null,3004,null,1089,null,1918,null,927,null,272,null,280,null,0,null,303,null,0,null,303,null,0,null,303,null,395200,null,8561,null,39543,null,3124,null,24054,null,3388,null,26950,null,3394,null,32267,null,3583,null,31348,null,3823,null,28771,null,3215,null,29304,null,2966,null,25419,null,3312,null,18682,null,2986,null,35476,null,2877,null,39745,null,3662,null,34211,null,3220,null,16136,null,2311,null,6657,null,1275,null,3054,null,886,null,3583,null,1193,null,334636,null,7621,null,33123,null,3811,null,21561,null,2901,null,20382,null,2640,null,26129,null,3077,null,18768,null,2348,null,21002,null,2214,null,20905,null,2509,null,19367,null,2291,null,17843,null,2251,null,31607,null,2811,null,32477,null,3020,null,36625,null,3186,null,16976,null,1809,null,9868,null,1753,null,5106,null,1158,null,2897,null,958,null,131704,null,4107,null,26091,null,2347,null,19375,null,2071,null,13441,null,1792,null,12416,null,1901,null,7882,null,1371,null,7790,null,1340,null,6297,null,1382,null,6720,null,1350,null,4818,null,1084,null,6957,null,1432,null,7312,null,1212,null,6380,null,1118,null,3026,null,806,null,1931,null,675,null,659,null,352,null,609,null,430,null,0400000US12,Florida,12
