B08524_001E,B08524_001EA,B08524_001M,B08524_001MA,B08524_002E,B08524_002EA,B08524_002M,B08524_002MA,B08524_003E,B08524_003EA,B08524_003M,B08524_003MA,B08524_004E,B08524_004EA,B08524_004M,B08524_004MA,B08524_005E,B08524_005EA,B08524_005M,B08524_005MA,B08524_006E,B08524_006EA,B08524_006M,B08524_006MA,B08524_007E,B08524_007EA,B08524_007M,B08524_007MA,B08524_008E,B08524_008EA,B08524_008M,B08524_008MA,B08524_009E,B08524_009EA,B08524_009M,B08524_009MA,B08524_010E,B08524_010EA,B08524_010M,B08524_010MA,B08524_011E,B08524_011EA,B08524_011M,B08524_011MA,B08524_012E,B08524_012EA,B08524_012M,B08524_012MA,B08524_013E,B08524_013EA,B08524_013M,B08524_013MA,B08524_014E,B08524_014EA,B08524_014M,B08524_014MA,B08524_015E,B08524_015EA,B08524_015M,B08524_015MA,B08524_016E,B08524_016EA,B08524_016M,B08524_016MA,B08524_017E,B08524_017EA,B08524_017M,B08524_017MA,B08524_018E,B08524_018EA,B08524_018M,B08524_018MA,B08524_019E,B08524_019EA,B08524_019M,B08524_019MA,B08524_020E,B08524_020EA,B08524_020M,B08524_020MA,B08524_021E,B08524_021EA,B08524_021M,B08524_021MA,B08524_022E,B08524_022EA,B08524_022M,B08524_022MA,B08524_023E,B08524_023EA,B08524_023M,B08524_023MA,B08524_024E,B08524_024EA,B08524_024M,B08524_024MA,B08524_025E,B08524_025EA,B08524_025M,B08524_025MA,B08524_026E,B08524_026EA,B08524_026M,B08524_026MA,B08524_027E,B08524_027EA,B08524_027M,B08524_027MA,B08524_028E,B08524_028EA,B08524_028M,B08524_028MA,B08524_029E,B08524_029EA,B08524_029M,B08524_029MA,B08524_030E,B08524_030EA,B08524_030M,B08524_030MA,B08524_031E,B08524_031EA,B08524_031M,B08524_031MA,B08524_032E,B08524_032EA,B08524_032M,B08524_032MA,B08524_033E,B08524_033EA,B08524_033M,B08524_033MA,B08524_034E,B08524_034EA,B08524_034M,B08524_034MA,B08524_035E,B08524_035EA,B08524_035M,B08524_035MA,B08524_036E,B08524_036EA,B08524_036M,B08524_036MA,B08524_037E,B08524_037EA,B08524_037M,B08524_037MA,B08524_038E,B08524_038EA,B08524_038M,B08524_038MA,B08524_039E,B08524_039EA,B08524_039M,B08524_039MA,B08524_040E,B08524_040EA,B08524_040M,B08524_040MA,B08524_041E,B08524_041EA,B08524_041M,B08524_041MA,B08524_042E,B08524_042EA,B08524_042M,B08524_042MA,B08524_043E,B08524_043EA,B08524_043M,B08524_043MA,B08524_044E,B08524_044EA,B08524_044M,B08524_044MA,B08524_045E,B08524_045EA,B08524_045M,B08524_045MA,B08524_046E,B08524_046EA,B08524_046M,B08524_046MA,B08524_047E,B08524_047EA,B08524_047M,B08524_047MA,B08524_048E,B08524_048EA,B08524_048M,B08524_048MA,B08524_049E,B08524_049EA,B08524_049M,B08524_049MA,B08524_050E,B08524_050EA,B08524_050M,B08524_050MA,B08524_051E,B08524_051EA,B08524_051M,B08524_051MA,B08524_052E,B08524_052EA,B08524_052M,B08524_052MA,B08524_053E,B08524_053EA,B08524_053M,B08524_053MA,B08524_054E,B08524_054EA,B08524_054M,B08524_054MA,B08524_055E,B08524_055EA,B08524_055M,B08524_055MA,B08524_056E,B08524_056EA,B08524_056M,B08524_056MA,GEO_ID,NAME,state
1943541,null,17358,null,598305,null,12328,null,293794,null,9506,null,489940,null,10735,null,14812,null,1906,null,214863,null,7786,null,324888,null,9638,null,6939,null,1537,null,1619932,null,16366,null,516019,null,10673,null,231387,null,8127,null,428960,null,10456,null,9892,null,1651,null,161266,null,6736,null,267438,null,8488,null,4970,null,1228,null,218550,null,8671,null,49810,null,3474,null,38695,null,3323,null,38462,null,3568,null,2752,null,1040,null,44800,null,4253,null,43835,null,3770,null,196,null,190,null,7896,null,1556,null,1939,null,735,null,1742,null,670,null,1713,null,863,null,0,null,267,null,178,null,153,null,2324,null,809,null,0,null,267,null,25741,null,2887,null,6467,null,1134,null,9147,null,2083,null,4622,null,1056,null,120,null,116,null,2045,null,891,null,1730,null,665,null,1610,null,947,null,20877,null,2596,null,4317,null,1154,null,3872,null,1190,null,2700,null,792,null,577,null,431,null,3286,null,836,null,6042,null,1354,null,83,null,98,null,50545,null,3217,null,19753,null,2043,null,8951,null,1517,null,13483,null,1824,null,1471,null,341,null,3288,null,985,null,3519,null,1017,null,80,null,76,null,0400000US01,Alabama,01
335039,null,5319,null,112397,null,4425,null,56880,null,3527,null,74576,null,3990,null,4311,null,965,null,40439,null,3355,null,37610,null,3131,null,8826,null,1314,null,219908,null,5959,null,77070,null,3870,null,36253,null,2962,null,53056,null,3538,null,1549,null,667,null,26770,null,2469,null,20010,null,2424,null,5200,null,1097,null,44627,null,4014,null,14844,null,2180,null,7856,null,1641,null,9623,null,1643,null,986,null,536,null,5636,null,1457,null,5298,null,1318,null,384,null,253,null,4862,null,1054,null,691,null,394,null,1684,null,742,null,875,null,408,null,0,null,267,null,1009,null,412,null,578,null,423,null,25,null,44,null,28404,null,2291,null,8474,null,1355,null,5932,null,1173,null,4676,null,1102,null,439,null,362,null,1983,null,700,null,6423,null,1047,null,477,null,333,null,17629,null,2199,null,4939,null,1100,null,2435,null,752,null,2989,null,663,null,1194,null,457,null,3391,null,960,null,2552,null,675,null,129,null,164,null,19609,null,2190,null,6379,null,1224,null,2720,null,810,null,3357,null,906,null,143,null,129,null,1650,null,625,null,2749,null,928,null,2611,null,384,null,0400000US02,Alaska,02
2753513,null,16653,null,899413,null,15437,null,498031,null,10826,null,723986,null,12589,null,15916,null,2705,null,336987,null,10337,null,268781,null,8770,null,10399,null,1561,null,2060864,null,19396,null,705091,null,14938,null,344873,null,10169,null,563092,null,12240,null,8202,null,1544,null,232492,null,8082,null,199742,null,7683,null,7372,null,1499,null,371571,null,12327,null,91373,null,5627,null,80346,null,6436,null,76501,null,4145,null,4545,null,2144,null,79323,null,6642,null,38391,null,3788,null,1092,null,518,null,58941,null,5349,null,11331,null,2191,null,18306,null,3397,null,15110,null,2326,null,927,null,740,null,3829,null,1220,null,9438,null,2332,null,0,null,267,null,61645,null,4611,null,14921,null,2540,null,17055,null,2806,null,15365,null,2357,null,949,null,735,null,6069,null,1907,null,6415,null,1395,null,871,null,322,null,65926,null,4560,null,15404,null,2084,null,17630,null,2644,null,13495,null,2389,null,599,null,485,null,9135,null,2491,null,9204,null,1744,null,459,null,310,null,134566,null,7156,null,61293,null,4951,null,19821,null,2445,null,40423,null,3381,null,694,null,376,null,6139,null,1586,null,5591,null,1560,null,605,null,284,null,0400000US04,Arizona,04
1215761,null,12042,null,362630,null,9688,null,195035,null,7373,null,293223,null,9160,null,13074,null,2039,null,128075,null,5964,null,221790,null,7601,null,1934,null,630,null,981514,null,13162,null,302131,null,8547,null,148887,null,6860,null,250224,null,8036,null,8841,null,1557,null,94527,null,5227,null,175415,null,7197,null,1489,null,591,null,149301,null,6882,null,33360,null,3126,null,27144,null,3005,null,25317,null,2713,null,2087,null,895,null,26440,null,3059,null,34695,null,3982,null,258,null,330,null,5978,null,1387,null,1004,null,515,null,1974,null,827,null,1102,null,589,null,0,null,267,null,435,null,408,null,1463,null,615,null,0,null,267,null,19499,null,2094,null,6023,null,1155,null,4927,null,1125,null,3629,null,783,null,772,null,407,null,1404,null,578,null,2557,null,830,null,187,null,164,null,17231,null,2298,null,2927,null,881,null,4006,null,1238,null,3638,null,1041,null,633,null,343,null,1857,null,759,null,4170,null,1087,null,0,null,267,null,42238,null,3410,null,17185,null,2012,null,8097,null,1680,null,9313,null,1432,null,741,null,402,null,3412,null,1016,null,3490,null,1085,null,0,null,267,null,0400000US05,Arkansas,05
16419565,null,42800,null,5788597,null,35726,null,2783115,null,25680,null,4180307,null,31296,null,230921,null,11565,null,1522801,null,21184,null,1842864,null,20855,null,70960,null,4004,null,12015759,null,47558,null,4441218,null,35387,null,1837712,null,22879,null,3170519,null,28934,null,105546,null,6815,null,1082511,null,17297,null,1340897,null,19506,null,37356,null,3332,null,1946944,null,27340,null,509335,null,11588,null,357674,null,12820,null,417664,null,12026,null,86495,null,8783,null,292961,null,11948,null,273278,null,10950,null,9537,null,1823,null,840521,null,18991,null,237134,null,9132,null,231145,null,9998,null,207730,null,9066,null,8678,null,2484,null,49333,null,4763,null,106126,null,6256,null,375,null,287,null,461140,null,13649,null,133626,null,6199,null,127742,null,8407,null,119497,null,6014,null,9779,null,1841,null,22594,null,2947,null,37656,null,3045,null,10246,null,1308,null,367858,null,12012,null,107816,null,6175,null,82470,null,6846,null,70738,null,4854,null,14251,null,3430,null,36617,null,4773,null,53693,null,4558,null,2273,null,688,null,787343,null,14812,null,359468,null,11449,null,146372,null,6938,null,194159,null,6861,null,6172,null,1827,null,38785,null,3754,null,31214,null,3295,null,11173,null,1560,null,0400000US06,California,06
2435073,null,13940,null,902193,null,13195,null,387395,null,11910,null,611702,null,11714,null,16436,null,2747,null,269356,null,10057,null,231437,null,8539,null,16554,null,1375,null,1817372,null,14380,null,684720,null,11487,null,270487,null,9611,null,471509,null,10375,null,8325,null,1846,null,198120,null,8100,null,175488,null,7361,null,8723,null,1360,null,257325,null,9888,null,71289,null,5450,null,48430,null,4154,null,53902,null,4932,null,3191,null,1443,null,47710,null,4527,null,31373,null,2887,null,1430,null,487,null,82218,null,6419,null,26619,null,2843,null,21228,null,3689,null,21714,null,3263,null,463,null,446,null,6192,null,1784,null,5816,null,1933,null,186,null,182,null,77077,null,4627,null,24826,null,2705,null,19347,null,2301,null,16024,null,2073,null,1489,null,645,null,3820,null,1156,null,5516,null,1398,null,6055,null,264,null,54540,null,4380,null,20823,null,2731,null,11234,null,2090,null,8840,null,1735,null,727,null,515,null,6545,null,1685,null,6248,null,1223,null,123,null,149,null,146541,null,6072,null,73916,null,4398,null,16669,null,1946,null,39713,null,3446,null,2241,null,1074,null,6969,null,1451,null,6996,null,1498,null,37,null,61,null,0400000US08,Colorado,08
1709091,null,12320,null,661012,null,9867,null,283359,null,8780,null,436001,null,9319,null,2979,null,1048,null,140764,null,6599,null,180146,null,6729,null,4830,null,711,null,1379664,null,12571,null,553964,null,9262,null,210235,null,7495,null,355936,null,8271,null,886,null,477,null,112083,null,6000,null,145193,null,6592,null,1367,null,504,null,136268,null,7251,null,39543,null,3135,null,29704,null,3249,null,28310,null,2749,null,1111,null,591,null,17566,null,2875,null,19563,null,2344,null,471,null,301,null,53206,null,4277,null,12987,null,1706,null,15923,null,2234,null,17342,null,2575,null,0,null,267,null,1591,null,703,null,5142,null,1257,null,221,null,254,null,51644,null,4243,null,14828,null,1930,null,12231,null,1870,null,13260,null,1591,null,447,null,318,null,3578,null,1741,null,4867,null,1361,null,2433,null,487,null,23218,null,2888,null,5765,null,1099,null,6893,null,1744,null,4325,null,1141,null,434,null,550,null,2845,null,1130,null,2840,null,1051,null,116,null,138,null,65091,null,3752,null,33925,null,2583,null,8373,null,1465,null,16828,null,1799,null,101,null,97,null,3101,null,934,null,2541,null,872,null,222,null,258,null,0400000US09,Connecticut,09
413937,null,8689,null,153655,null,5886,null,62723,null,4857,null,111208,null,4674,null,1713,null,540,null,42253,null,3402,null,41680,null,3593,null,705,null,433,null,332193,null,8821,null,127480,null,5179,null,45213,null,4247,null,90542,null,4140,null,1269,null,520,null,33654,null,3158,null,33432,null,3419,null,603,null,437,null,44033,null,3766,null,12989,null,1659,null,8377,null,1663,null,10846,null,1866,null,282,null,241,null,6602,null,1336,null,4888,null,1186,null,49,null,85,null,9156,null,1670,null,2191,null,881,null,3007,null,1050,null,2256,null,750,null,0,null,267,null,81,null,115,null,1621,null,737,null,0,null,267,null,10434,null,1793,null,2536,null,694,null,3310,null,1119,null,3651,null,1041,null,0,null,267,null,411,null,311,null,526,null,315,null,0,null,267,null,5279,null,1251,null,1428,null,677,null,845,null,455,null,1263,null,551,null,59,null,102,null,877,null,644,null,754,null,439,null,53,null,93,null,12842,null,1913,null,7031,null,1365,null,1971,null,722,null,2650,null,841,null,103,null,94,null,628,null,454,null,459,null,384,null,0,null,267,null,0400000US10,Delaware,10
717403,null,11693,null,433350,null,10528,null,92824,null,5507,null,123594,null,5965,null,236,null,206,null,32978,null,3770,null,27260,null,3492,null,7161,null,1645,null,319928,null,9204,null,187040,null,7358,null,42386,null,3783,null,50822,null,4401,null,131,null,160,null,20775,null,2757,null,15947,null,2341,null,2827,null,988,null,76172,null,4854,null,46985,null,3824,null,7517,null,1833,null,10754,null,1877,null,0,null,267,null,5919,null,1480,null,3988,null,1268,null,1009,null,419,null,258815,null,8437,null,160822,null,6945,null,34927,null,3676,null,51623,null,3761,null,57,null,97,null,4528,null,1479,null,5944,null,1556,null,914,null,419,null,33290,null,3143,null,19192,null,2067,null,5125,null,1551,null,6810,null,1414,null,0,null,267,null,1133,null,913,null,510,null,359,null,520,null,650,null,14590,null,1839,null,11061,null,1615,null,1002,null,421,null,1391,null,550,null,48,null,79,null,313,null,297,null,536,null,361,null,239,null,200,null,14608,null,2387,null,8250,null,1333,null,1867,null,757,null,2194,null,957,null,0,null,267,null,310,null,294,null,335,null,209,null,1652,null,1107,null,0400000US11,District of Columbia,11
8142524,null,32580,null,2606557,null,26884,null,1489982,null,22185,null,2301844,null,25266,null,54521,null,5288,null,901855,null,18702,null,761024,null,15251,null,26741,null,2350,null,6490021,null,32503,null,2179383,null,23313,null,1118735,null,18614,null,1891008,null,23769,null,22438,null,3110,null,651736,null,15932,null,608140,null,13752,null,18581,null,2158,null,857838,null,19037,null,200458,null,9006,null,185143,null,10368,null,200736,null,7393,null,18057,null,3530,null,168698,null,10086,null,83140,null,5741,null,1606,null,818,null,155945,null,8649,null,19276,null,2495,null,59980,null,5984,null,38917,null,3665,null,5094,null,3114,null,14439,null,2809,null,18176,null,2391,null,63,null,106,null,132700,null,7446,null,29922,null,3560,null,39151,null,4324,null,37070,null,3638,null,949,null,547,null,10911,null,2252,null,12169,null,1911,null,2528,null,641,null,165250,null,9004,null,30316,null,3587,null,47743,null,4847,null,28626,null,3124,null,3593,null,1269,null,31458,null,4847,null,22988,null,3118,null,526,null,290,null,340770,null,9629,null,147202,null,6704,null,39230,null,4008,null,105487,null,4990,null,4390,null,1163,null,24613,null,3621,null,16411,null,2040,null,3437,null,549,null,0400000US12,Florida,12
