B19202E_001E,B19202E_001EA,B19202E_001M,B19202E_001MA,GEO_ID,NAME,state
15561,null,12264,null,0400000US01,Alabama,01
-666666666,-,0,**,0400000US02,Alaska,02
37359,null,27716,null,0400000US04,Arizona,04
-666666666,-,0,**,0400000US05,Arkansas,05
43178,null,9654,null,0400000US06,California,06
null,null,null,null,0400000US08,Colorado,08
-666666666,-,0,**,0400000US09,Connecticut,09
null,null,null,null,0400000US10,Delaware,10
-666666666,-,0,**,0400000US11,District of Columbia,11
2499,"2,500-",0,***,0400000US12,Florida,12
35647,null,21319,null,0400000US13,Georgia,13
33599,null,9239,null,0400000US15,Hawaii,15
2499,"2,500-",0,***,0400000US16,Idaho,16
null,null,null,null,0400000US17,Illinois,17
72052,null,5304,null,0400000US18,Indiana,18
-666666666,-,0,**,0400000US19,Iowa,19
-666666666,-,0,**,0400000US20,Kansas,20
-666666666,-,0,**,0400000US21,Kentucky,21
-666666666,-,0,**,0400000US22,Louisiana,22
46521,null,9388,null,0400000US23,Maine,23
null,null,null,null,0400000US24,Maryland,24
null,null,null,null,0400000US25,Massachusetts,25
null,null,null,null,0400000US26,Michigan,26
41147,null,486,null,0400000US27,Minnesota,27
-666666666,-,0,**,0400000US28,Mississippi,28
null,null,null,null,0400000US29,Missouri,29
-666666666,-,0,**,0400000US30,Montana,30
90579,null,90487,null,0400000US31,Nebraska,31
32534,null,6321,null,0400000US32,Nevada,32
-666666666,-,0,**,0400000US33,New Hampshire,33
null,null,null,null,0400000US34,New Jersey,34
null,null,null,null,0400000US35,New Mexico,35
null,null,null,null,0400000US36,New York,36
-666666666,-,0,**,0400000US37,North Carolina,37
-666666666,-,0,**,0400000US38,North Dakota,38
72996,null,52091,null,0400000US39,Ohio,39
2499,"2,500-",0,***,0400000US40,Oklahoma,40
21711,null,5756,null,0400000US41,Oregon,41
null,null,null,null,0400000US42,Pennsylvania,42
-666666666,-,0,**,0400000US44,Rhode Island,44
-666666666,-,0,**,0400000US45,South Carolina,45
-666666666,-,0,**,0400000US46,South Dakota,46
-666666666,-,0,**,0400000US47,Tennessee,47
60212,null,23264,null,0400000US48,Texas,48
34490,null,11123,null,0400000US49,Utah,49
null,null,null,null,0400000US50,Vermont,50
55789,null,41741,null,0400000US51,Virginia,51
26896,null,10741,null,0400000US53,Washington,53
-666666666,-,0,**,0400000US54,West Virginia,54
null,null,null,null,0400000US55,Wisconsin,55
-666666666,-,0,**,0400000US56,Wyoming,56
12500,null,2401,null,0400000US72,Puerto Rico,72
