B14001E_001E,B14001E_001EA,B14001E_001M,B14001E_001MA,B14001E_002E,B14001E_002EA,B14001E_002M,B14001E_002MA,B14001E_003E,B14001E_003EA,B14001E_003M,B14001E_003MA,B14001E_004E,B14001E_004EA,B14001E_004M,B14001E_004MA,B14001E_005E,B14001E_005EA,B14001E_005M,B14001E_005MA,B14001E_006E,B14001E_006EA,B14001E_006M,B14001E_006MA,B14001E_007E,B14001E_007EA,B14001E_007M,B14001E_007MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
4867,null,1181,null,1754,null,948,null,118,null,210,null,532,null,454,null,614,null,477,null,490,null,391,null,3113,null,708,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
2019,null,618,null,777,null,287,null,0,null,267,null,445,null,382,null,271,null,204,null,61,null,102,null,1242,null,591,null,0400000US05,Arkansas,05
121306,null,4113,null,34827,null,3258,null,2933,null,1106,null,11469,null,1603,null,8774,null,1586,null,11651,null,1999,null,86479,null,3003,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
9734,null,3027,null,3106,null,1321,null,55,null,89,null,1348,null,716,null,721,null,445,null,982,null,791,null,6628,null,2243,null,0400000US12,Florida,12
4714,null,1981,null,2251,null,1210,null,606,null,917,null,1062,null,635,null,341,null,257,null,242,null,278,null,2463,null,992,null,0400000US13,Georgia,13
104547,null,3683,null,30809,null,2162,null,2556,null,741,null,13940,null,1288,null,9467,null,1434,null,4846,null,917,null,73738,null,3106,null,0400000US15,Hawaii,15
2149,null,860,null,498,null,352,null,0,null,257,null,232,null,142,null,116,null,71,null,150,null,312,null,1651,null,686,null,0400000US16,Idaho,16
5779,null,1391,null,1904,null,985,null,98,null,161,null,513,null,437,null,46,null,76,null,1247,null,760,null,3875,null,1283,null,0400000US17,Illinois,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US18,Indiana,18
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,Iowa,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,Kansas,20
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US21,Kentucky,21
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US24,Maryland,24
1921,null,912,null,956,null,641,null,30,null,51,null,192,null,189,null,0,null,281,null,734,null,599,null,965,null,622,null,0400000US25,Massachusetts,25
2368,null,817,null,823,null,491,null,53,null,92,null,330,null,299,null,118,null,133,null,322,null,274,null,1545,null,647,null,0400000US26,Michigan,26
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
6875,null,2486,null,3693,null,1602,null,192,null,256,null,1827,null,941,null,1235,null,788,null,439,null,433,null,3182,null,1289,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
