B20005G_001E,B20005G_001EA,B20005G_001M,B20005G_001MA,B20005G_002E,B20005G_002EA,B20005G_002M,B20005G_002MA,B20005G_003E,B20005G_003EA,B20005G_003M,B20005G_003MA,B20005G_004E,B20005G_004EA,B20005G_004M,B20005G_004MA,B20005G_005E,B20005G_005EA,B20005G_005M,B20005G_005MA,B20005G_006E,B20005G_006EA,B20005G_006M,B20005G_006MA,B20005G_007E,B20005G_007EA,B20005G_007M,B20005G_007MA,B20005G_008E,B20005G_008EA,B20005G_008M,B20005G_008MA,B20005G_009E,B20005G_009EA,B20005G_009M,B20005G_009MA,B20005G_010E,B20005G_010EA,B20005G_010M,B20005G_010MA,B20005G_011E,B20005G_011EA,B20005G_011M,B20005G_011MA,B20005G_012E,B20005G_012EA,B20005G_012M,B20005G_012MA,B20005G_013E,B20005G_013EA,B20005G_013M,B20005G_013MA,B20005G_014E,B20005G_014EA,B20005G_014M,B20005G_014MA,B20005G_015E,B20005G_015EA,B20005G_015M,B20005G_015MA,B20005G_016E,B20005G_016EA,B20005G_016M,B20005G_016MA,B20005G_017E,B20005G_017EA,B20005G_017M,B20005G_017MA,B20005G_018E,B20005G_018EA,B20005G_018M,B20005G_018MA,B20005G_019E,B20005G_019EA,B20005G_019M,B20005G_019MA,B20005G_020E,B20005G_020EA,B20005G_020M,B20005G_020MA,B20005G_021E,B20005G_021EA,B20005G_021M,B20005G_021MA,B20005G_022E,B20005G_022EA,B20005G_022M,B20005G_022MA,B20005G_023E,B20005G_023EA,B20005G_023M,B20005G_023MA,B20005G_024E,B20005G_024EA,B20005G_024M,B20005G_024MA,B20005G_025E,B20005G_025EA,B20005G_025M,B20005G_025MA,B20005G_026E,B20005G_026EA,B20005G_026M,B20005G_026MA,B20005G_027E,B20005G_027EA,B20005G_027M,B20005G_027MA,B20005G_028E,B20005G_028EA,B20005G_028M,B20005G_028MA,B20005G_029E,B20005G_029EA,B20005G_029M,B20005G_029MA,B20005G_030E,B20005G_030EA,B20005G_030M,B20005G_030MA,B20005G_031E,B20005G_031EA,B20005G_031M,B20005G_031MA,B20005G_032E,B20005G_032EA,B20005G_032M,B20005G_032MA,B20005G_033E,B20005G_033EA,B20005G_033M,B20005G_033MA,B20005G_034E,B20005G_034EA,B20005G_034M,B20005G_034MA,B20005G_035E,B20005G_035EA,B20005G_035M,B20005G_035MA,B20005G_036E,B20005G_036EA,B20005G_036M,B20005G_036MA,B20005G_037E,B20005G_037EA,B20005G_037M,B20005G_037MA,B20005G_038E,B20005G_038EA,B20005G_038M,B20005G_038MA,B20005G_039E,B20005G_039EA,B20005G_039M,B20005G_039MA,B20005G_040E,B20005G_040EA,B20005G_040M,B20005G_040MA,B20005G_041E,B20005G_041EA,B20005G_041M,B20005G_041MA,B20005G_042E,B20005G_042EA,B20005G_042M,B20005G_042MA,B20005G_043E,B20005G_043EA,B20005G_043M,B20005G_043MA,B20005G_044E,B20005G_044EA,B20005G_044M,B20005G_044MA,B20005G_045E,B20005G_045EA,B20005G_045M,B20005G_045MA,B20005G_046E,B20005G_046EA,B20005G_046M,B20005G_046MA,B20005G_047E,B20005G_047EA,B20005G_047M,B20005G_047MA,B20005G_048E,B20005G_048EA,B20005G_048M,B20005G_048MA,B20005G_049E,B20005G_049EA,B20005G_049M,B20005G_049MA,B20005G_050E,B20005G_050EA,B20005G_050M,B20005G_050MA,B20005G_051E,B20005G_051EA,B20005G_051M,B20005G_051MA,B20005G_052E,B20005G_052EA,B20005G_052M,B20005G_052MA,B20005G_053E,B20005G_053EA,B20005G_053M,B20005G_053MA,B20005G_054E,B20005G_054EA,B20005G_054M,B20005G_054MA,B20005G_055E,B20005G_055EA,B20005G_055M,B20005G_055MA,B20005G_056E,B20005G_056EA,B20005G_056M,B20005G_056MA,B20005G_057E,B20005G_057EA,B20005G_057M,B20005G_057MA,B20005G_058E,B20005G_058EA,B20005G_058M,B20005G_058MA,B20005G_059E,B20005G_059EA,B20005G_059M,B20005G_059MA,B20005G_060E,B20005G_060EA,B20005G_060M,B20005G_060MA,B20005G_061E,B20005G_061EA,B20005G_061M,B20005G_061MA,B20005G_062E,B20005G_062EA,B20005G_062M,B20005G_062MA,B20005G_063E,B20005G_063EA,B20005G_063M,B20005G_063MA,B20005G_064E,B20005G_064EA,B20005G_064M,B20005G_064MA,B20005G_065E,B20005G_065EA,B20005G_065M,B20005G_065MA,B20005G_066E,B20005G_066EA,B20005G_066M,B20005G_066MA,B20005G_067E,B20005G_067EA,B20005G_067M,B20005G_067MA,B20005G_068E,B20005G_068EA,B20005G_068M,B20005G_068MA,B20005G_069E,B20005G_069EA,B20005G_069M,B20005G_069MA,B20005G_070E,B20005G_070EA,B20005G_070M,B20005G_070MA,B20005G_071E,B20005G_071EA,B20005G_071M,B20005G_071MA,B20005G_072E,B20005G_072EA,B20005G_072M,B20005G_072MA,B20005G_073E,B20005G_073EA,B20005G_073M,B20005G_073MA,B20005G_074E,B20005G_074EA,B20005G_074M,B20005G_074MA,B20005G_075E,B20005G_075EA,B20005G_075M,B20005G_075MA,B20005G_076E,B20005G_076EA,B20005G_076M,B20005G_076MA,B20005G_077E,B20005G_077EA,B20005G_077M,B20005G_077MA,B20005G_078E,B20005G_078EA,B20005G_078M,B20005G_078MA,B20005G_079E,B20005G_079EA,B20005G_079M,B20005G_079MA,B20005G_080E,B20005G_080EA,B20005G_080M,B20005G_080MA,B20005G_081E,B20005G_081EA,B20005G_081M,B20005G_081MA,B20005G_082E,B20005G_082EA,B20005G_082M,B20005G_082MA,B20005G_083E,B20005G_083EA,B20005G_083M,B20005G_083MA,B20005G_084E,B20005G_084EA,B20005G_084M,B20005G_084MA,B20005G_085E,B20005G_085EA,B20005G_085M,B20005G_085MA,B20005G_086E,B20005G_086EA,B20005G_086M,B20005G_086MA,B20005G_087E,B20005G_087EA,B20005G_087M,B20005G_087MA,B20005G_088E,B20005G_088EA,B20005G_088M,B20005G_088MA,B20005G_089E,B20005G_089EA,B20005G_089M,B20005G_089MA,B20005G_090E,B20005G_090EA,B20005G_090M,B20005G_090MA,B20005G_091E,B20005G_091EA,B20005G_091M,B20005G_091MA,B20005G_092E,B20005G_092EA,B20005G_092M,B20005G_092MA,B20005G_093E,B20005G_093EA,B20005G_093M,B20005G_093MA,B20005G_094E,B20005G_094EA,B20005G_094M,B20005G_094MA,B20005G_095E,B20005G_095EA,B20005G_095M,B20005G_095MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
78697,null,5856,null,37586,null,3538,null,14707,null,1909,null,0,null,292,null,14707,null,1909,null,88,null,102,null,93,null,161,null,11,null,19,null,71,null,133,null,450,null,301,null,219,null,189,null,1238,null,710,null,718,null,525,null,317,null,221,null,983,null,513,null,1101,null,557,null,1971,null,705,null,1137,null,554,null,792,null,371,null,751,null,497,null,895,null,426,null,1476,null,623,null,774,null,375,null,910,null,458,null,712,null,382,null,22879,null,2973,null,10006,null,1859,null,12873,null,2194,null,2780,null,984,null,1957,null,839,null,1207,null,594,null,529,null,369,null,1175,null,601,null,593,null,556,null,752,null,488,null,147,null,177,null,900,null,711,null,227,null,221,null,331,null,335,null,675,null,375,null,177,null,229,null,222,null,238,null,308,null,247,null,164,null,196,null,209,null,173,null,0,null,292,null,307,null,253,null,213,null,181,null,41111,null,3544,null,12089,null,1879,null,0,null,292,null,12089,null,1879,null,0,null,292,null,0,null,292,null,113,null,134,null,160,null,187,null,739,null,499,null,0,null,292,null,465,null,337,null,223,null,197,null,1230,null,669,null,494,null,350,null,1255,null,604,null,1587,null,699,null,1596,null,736,null,691,null,328,null,988,null,483,null,778,null,510,null,570,null,344,null,190,null,179,null,439,null,329,null,571,null,470,null,29022,null,3138,null,12774,null,1832,null,16248,null,2240,null,3293,null,926,null,2775,null,1090,null,1752,null,623,null,819,null,394,null,1097,null,539,null,237,null,191,null,1887,null,854,null,743,null,413,null,564,null,323,null,103,null,118,null,1022,null,513,null,332,null,268,null,752,null,468,null,244,null,195,null,196,null,141,null,50,null,85,null,119,null,139,null,106,null,130,null,0,null,292,null,157,null,157,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
713405,null,16347,null,354844,null,10502,null,141789,null,6586,null,0,null,292,null,141789,null,6586,null,106,null,122,null,197,null,198,null,619,null,518,null,1434,null,701,null,2530,null,681,null,1679,null,775,null,3788,null,1082,null,4570,null,1560,null,7248,null,1820,null,4435,null,1334,null,9594,null,1684,null,12094,null,2264,null,9857,null,1800,null,10187,null,1667,null,6266,null,1431,null,9258,null,1805,null,14306,null,2099,null,10997,null,1769,null,15978,null,1748,null,16646,null,2105,null,213055,null,8992,null,89409,null,5055,null,123646,null,7094,null,23411,null,2775,null,13670,null,2199,null,12995,null,1735,null,5848,null,1411,null,11171,null,1876,null,4087,null,1139,null,6451,null,1409,null,4411,null,1199,null,4962,null,1085,null,2727,null,893,null,5792,null,1165,null,5522,null,1296,null,4003,null,1170,null,3366,null,893,null,2226,null,688,null,1939,null,754,null,1464,null,538,null,2729,null,950,null,3666,null,1036,null,3206,null,900,null,358561,null,10302,null,100484,null,4893,null,0,null,292,null,100484,null,4893,null,221,null,180,null,347,null,327,null,399,null,258,null,1148,null,540,null,2660,null,853,null,1606,null,626,null,4165,null,1115,null,4006,null,1117,null,5424,null,1250,null,4770,null,1221,null,7867,null,1502,null,10403,null,1548,null,7415,null,1759,null,9303,null,1711,null,5841,null,1179,null,5754,null,1351,null,8001,null,1486,null,6558,null,1286,null,8580,null,1509,null,6016,null,1031,null,258077,null,9605,null,115518,null,6169,null,142559,null,7343,null,28697,null,2932,null,15166,null,2163,null,14108,null,2248,null,12132,null,1841,null,13293,null,1747,null,5309,null,1316,null,6631,null,1400,null,3104,null,752,null,6503,null,1437,null,3674,null,1054,null,6148,null,1223,null,5677,null,1017,null,3464,null,947,null,3089,null,902,null,2541,null,908,null,1987,null,755,null,3833,null,974,null,2542,null,584,null,2589,null,810,null,2072,null,804,null,0400000US06,California,06
72525,null,5518,null,35978,null,3637,null,13603,null,1899,null,0,null,275,null,13603,null,1899,null,16,null,29,null,0,null,275,null,84,null,121,null,51,null,81,null,85,null,107,null,186,null,216,null,659,null,424,null,284,null,262,null,663,null,416,null,736,null,357,null,908,null,487,null,1180,null,487,null,927,null,494,null,1196,null,585,null,1487,null,741,null,448,null,311,null,1349,null,742,null,994,null,505,null,1275,null,522,null,1075,null,547,null,22375,null,2767,null,6751,null,1308,null,15624,null,2425,null,2938,null,911,null,2073,null,877,null,2293,null,916,null,796,null,532,null,1164,null,510,null,314,null,327,null,502,null,308,null,338,null,338,null,976,null,592,null,420,null,288,null,1030,null,732,null,304,null,244,null,285,null,348,null,156,null,215,null,385,null,280,null,204,null,186,null,556,null,312,null,436,null,318,null,189,null,171,null,265,null,341,null,36547,null,3340,null,12578,null,1588,null,0,null,275,null,12578,null,1588,null,110,null,190,null,113,null,186,null,21,null,36,null,43,null,71,null,219,null,334,null,168,null,187,null,962,null,596,null,356,null,268,null,1058,null,535,null,885,null,753,null,885,null,577,null,1743,null,650,null,1235,null,576,null,1579,null,813,null,1075,null,603,null,121,null,147,null,755,null,468,null,495,null,343,null,185,null,176,null,570,null,267,null,23969,null,2895,null,9081,null,1932,null,14888,null,1843,null,3548,null,1004,null,1764,null,656,null,1541,null,512,null,987,null,585,null,1715,null,792,null,778,null,388,null,984,null,595,null,124,null,145,null,703,null,364,null,547,null,333,null,604,null,490,null,195,null,207,null,314,null,259,null,270,null,269,null,0,null,275,null,164,null,218,null,183,null,230,null,0,null,275,null,143,null,146,null,324,null,310,null,0400000US08,Colorado,08
38802,null,3996,null,18593,null,2640,null,7292,null,1327,null,0,null,273,null,7292,null,1327,null,0,null,273,null,0,null,273,null,0,null,273,null,71,null,117,null,249,null,249,null,0,null,273,null,193,null,219,null,294,null,206,null,363,null,268,null,130,null,212,null,56,null,92,null,182,null,190,null,155,null,199,null,1048,null,577,null,599,null,385,null,497,null,383,null,937,null,565,null,1041,null,516,null,518,null,362,null,959,null,474,null,11301,null,2279,null,3454,null,1248,null,7847,null,1976,null,2537,null,949,null,663,null,364,null,565,null,555,null,1070,null,945,null,509,null,374,null,67,null,88,null,234,null,260,null,48,null,79,null,86,null,117,null,273,null,314,null,123,null,156,null,228,null,229,null,243,null,243,null,210,null,236,null,167,null,203,null,52,null,97,null,392,null,394,null,70,null,124,null,275,null,239,null,35,null,60,null,20209,null,2617,null,5952,null,1322,null,0,null,273,null,5952,null,1322,null,0,null,273,null,0,null,273,null,0,null,273,null,37,null,59,null,52,null,84,null,0,null,273,null,91,null,154,null,260,null,317,null,328,null,267,null,99,null,166,null,543,null,447,null,1056,null,617,null,256,null,227,null,719,null,533,null,618,null,500,null,379,null,357,null,486,null,262,null,471,null,367,null,251,null,231,null,306,null,255,null,14257,null,2079,null,4832,null,1149,null,9425,null,1725,null,2053,null,753,null,1390,null,576,null,530,null,327,null,893,null,396,null,1408,null,621,null,471,null,325,null,253,null,204,null,146,null,175,null,324,null,249,null,176,null,195,null,91,null,142,null,174,null,207,null,328,null,264,null,343,null,293,null,251,null,206,null,189,null,180,null,0,null,273,null,268,null,330,null,0,null,273,null,137,null,172,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
187132,null,8744,null,91057,null,5088,null,37105,null,3468,null,0,null,303,null,37105,null,3468,null,57,null,93,null,0,null,303,null,103,null,147,null,381,null,400,null,1217,null,599,null,426,null,273,null,1753,null,979,null,1463,null,752,null,2563,null,1152,null,1918,null,701,null,3507,null,974,null,3756,null,1043,null,3121,null,854,null,2583,null,925,null,2232,null,830,null,2599,null,900,null,2867,null,883,null,1670,null,705,null,2360,null,739,null,2529,null,742,null,53952,null,3599,null,25184,null,2707,null,28768,null,2752,null,5607,null,1238,null,2905,null,1053,null,2534,null,933,null,2232,null,806,null,2031,null,627,null,1446,null,665,null,2121,null,732,null,500,null,350,null,1628,null,628,null,135,null,160,null,1959,null,785,null,1560,null,778,null,535,null,305,null,612,null,372,null,473,null,289,null,177,null,286,null,437,null,281,null,730,null,500,null,612,null,423,null,534,null,466,null,96075,null,6023,null,28493,null,3025,null,0,null,303,null,28493,null,3025,null,38,null,62,null,0,null,303,null,281,null,216,null,832,null,435,null,771,null,484,null,725,null,347,null,2261,null,860,null,915,null,454,null,1953,null,866,null,2015,null,692,null,3684,null,984,null,2780,null,850,null,2011,null,754,null,2395,null,859,null,916,null,445,null,1215,null,638,null,1699,null,621,null,1465,null,683,null,1620,null,583,null,917,null,583,null,67582,null,5314,null,33299,null,3211,null,34283,null,3739,null,7634,null,1734,null,2652,null,853,null,4164,null,1108,null,2807,null,697,null,3498,null,1064,null,1510,null,558,null,1480,null,819,null,1697,null,612,null,1135,null,575,null,964,null,466,null,1374,null,616,null,1462,null,944,null,1358,null,526,null,831,null,456,null,182,null,177,null,245,null,212,null,691,null,363,null,166,null,160,null,198,null,201,null,235,null,177,null,0400000US12,Florida,12
