B24010E_001E,B24010E_001EA,B24010E_001M,B24010E_001MA,B24010E_002E,B24010E_002EA,B24010E_002M,B24010E_002MA,B24010E_003E,B24010E_003EA,B24010E_003M,B24010E_003MA,B24010E_004E,B24010E_004EA,B24010E_004M,B24010E_004MA,B24010E_005E,B24010E_005EA,B24010E_005M,B24010E_005MA,B24010E_006E,B24010E_006EA,B24010E_006M,B24010E_006MA,B24010E_007E,B24010E_007EA,B24010E_007M,B24010E_007MA,B24010E_008E,B24010E_008EA,B24010E_008M,B24010E_008MA,B24010E_009E,B24010E_009EA,B24010E_009M,B24010E_009MA,B24010E_010E,B24010E_010EA,B24010E_010M,B24010E_010MA,B24010E_011E,B24010E_011EA,B24010E_011M,B24010E_011MA,B24010E_012E,B24010E_012EA,B24010E_012M,B24010E_012MA,B24010E_013E,B24010E_013EA,B24010E_013M,B24010E_013MA,B24010E_014E,B24010E_014EA,B24010E_014M,B24010E_014MA,B24010E_015E,B24010E_015EA,B24010E_015M,B24010E_015MA,B24010E_016E,B24010E_016EA,B24010E_016M,B24010E_016MA,B24010E_017E,B24010E_017EA,B24010E_017M,B24010E_017MA,B24010E_018E,B24010E_018EA,B24010E_018M,B24010E_018MA,B24010E_019E,B24010E_019EA,B24010E_019M,B24010E_019MA,B24010E_020E,B24010E_020EA,B24010E_020M,B24010E_020MA,B24010E_021E,B24010E_021EA,B24010E_021M,B24010E_021MA,B24010E_022E,B24010E_022EA,B24010E_022M,B24010E_022MA,B24010E_023E,B24010E_023EA,B24010E_023M,B24010E_023MA,B24010E_024E,B24010E_024EA,B24010E_024M,B24010E_024MA,B24010E_025E,B24010E_025EA,B24010E_025M,B24010E_025MA,B24010E_026E,B24010E_026EA,B24010E_026M,B24010E_026MA,B24010E_027E,B24010E_027EA,B24010E_027M,B24010E_027MA,B24010E_028E,B24010E_028EA,B24010E_028M,B24010E_028MA,B24010E_029E,B24010E_029EA,B24010E_029M,B24010E_029MA,B24010E_030E,B24010E_030EA,B24010E_030M,B24010E_030MA,B24010E_031E,B24010E_031EA,B24010E_031M,B24010E_031MA,B24010E_032E,B24010E_032EA,B24010E_032M,B24010E_032MA,B24010E_033E,B24010E_033EA,B24010E_033M,B24010E_033MA,B24010E_034E,B24010E_034EA,B24010E_034M,B24010E_034MA,B24010E_035E,B24010E_035EA,B24010E_035M,B24010E_035MA,B24010E_036E,B24010E_036EA,B24010E_036M,B24010E_036MA,B24010E_037E,B24010E_037EA,B24010E_037M,B24010E_037MA,B24010E_038E,B24010E_038EA,B24010E_038M,B24010E_038MA,B24010E_039E,B24010E_039EA,B24010E_039M,B24010E_039MA,B24010E_040E,B24010E_040EA,B24010E_040M,B24010E_040MA,B24010E_041E,B24010E_041EA,B24010E_041M,B24010E_041MA,B24010E_042E,B24010E_042EA,B24010E_042M,B24010E_042MA,B24010E_043E,B24010E_043EA,B24010E_043M,B24010E_043MA,B24010E_044E,B24010E_044EA,B24010E_044M,B24010E_044MA,B24010E_045E,B24010E_045EA,B24010E_045M,B24010E_045MA,B24010E_046E,B24010E_046EA,B24010E_046M,B24010E_046MA,B24010E_047E,B24010E_047EA,B24010E_047M,B24010E_047MA,B24010E_048E,B24010E_048EA,B24010E_048M,B24010E_048MA,B24010E_049E,B24010E_049EA,B24010E_049M,B24010E_049MA,B24010E_050E,B24010E_050EA,B24010E_050M,B24010E_050MA,B24010E_051E,B24010E_051EA,B24010E_051M,B24010E_051MA,B24010E_052E,B24010E_052EA,B24010E_052M,B24010E_052MA,B24010E_053E,B24010E_053EA,B24010E_053M,B24010E_053MA,B24010E_054E,B24010E_054EA,B24010E_054M,B24010E_054MA,B24010E_055E,B24010E_055EA,B24010E_055M,B24010E_055MA,B24010E_056E,B24010E_056EA,B24010E_056M,B24010E_056MA,B24010E_057E,B24010E_057EA,B24010E_057M,B24010E_057MA,B24010E_058E,B24010E_058EA,B24010E_058M,B24010E_058MA,B24010E_059E,B24010E_059EA,B24010E_059M,B24010E_059MA,B24010E_060E,B24010E_060EA,B24010E_060M,B24010E_060MA,B24010E_061E,B24010E_061EA,B24010E_061M,B24010E_061MA,B24010E_062E,B24010E_062EA,B24010E_062M,B24010E_062MA,B24010E_063E,B24010E_063EA,B24010E_063M,B24010E_063MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
63308,null,3307,null,34459,null,2117,null,9319,null,1667,null,4469,null,1290,null,3388,null,1192,null,0,null,292,null,1081,null,495,null,4850,null,1283,null,1185,null,844,null,615,null,387,null,333,null,308,null,401,null,299,null,156,null,154,null,1305,null,633,null,587,null,408,null,268,null,281,null,5243,null,1201,null,458,null,366,null,1597,null,727,null,1162,null,553,null,1372,null,709,null,654,null,435,null,7812,null,1469,null,3528,null,1070,null,4284,null,1105,null,0,null,292,null,5772,null,1358,null,3667,null,1088,null,2105,null,775,null,6313,null,1322,null,2149,null,622,null,4164,null,1220,null,28849,null,2363,null,8525,null,1520,null,3592,null,971,null,1818,null,729,null,0,null,292,null,1774,null,780,null,4933,null,1208,null,644,null,500,null,0,null,292,null,0,null,292,null,567,null,323,null,186,null,177,null,1796,null,694,null,425,null,440,null,1315,null,583,null,6573,null,1426,null,1655,null,642,null,790,null,527,null,1190,null,609,null,1186,null,649,null,1752,null,860,null,12390,null,1938,null,3260,null,1109,null,9130,null,1601,null,86,null,128,null,424,null,509,null,153,null,188,null,271,null,457,null,851,null,440,null,660,null,397,null,191,null,188,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
