B23002I_001E,B23002I_001EA,B23002I_001M,B23002I_001MA,B23002I_002E,B23002I_002EA,B23002I_002M,B23002I_002MA,B23002I_003E,B23002I_003EA,B23002I_003M,B23002I_003MA,B23002I_004E,B23002I_004EA,B23002I_004M,B23002I_004MA,B23002I_005E,B23002I_005EA,B23002I_005M,B23002I_005MA,B23002I_006E,B23002I_006EA,B23002I_006M,B23002I_006MA,B23002I_007E,B23002I_007EA,B23002I_007M,B23002I_007MA,B23002I_008E,B23002I_008EA,B23002I_008M,B23002I_008MA,B23002I_009E,B23002I_009EA,B23002I_009M,B23002I_009MA,B23002I_010E,B23002I_010EA,B23002I_010M,B23002I_010MA,B23002I_011E,B23002I_011EA,B23002I_011M,B23002I_011MA,B23002I_012E,B23002I_012EA,B23002I_012M,B23002I_012MA,B23002I_013E,B23002I_013EA,B23002I_013M,B23002I_013MA,B23002I_014E,B23002I_014EA,B23002I_014M,B23002I_014MA,B23002I_015E,B23002I_015EA,B23002I_015M,B23002I_015MA,B23002I_016E,B23002I_016EA,B23002I_016M,B23002I_016MA,B23002I_017E,B23002I_017EA,B23002I_017M,B23002I_017MA,B23002I_018E,B23002I_018EA,B23002I_018M,B23002I_018MA,B23002I_019E,B23002I_019EA,B23002I_019M,B23002I_019MA,B23002I_020E,B23002I_020EA,B23002I_020M,B23002I_020MA,B23002I_021E,B23002I_021EA,B23002I_021M,B23002I_021MA,B23002I_022E,B23002I_022EA,B23002I_022M,B23002I_022MA,B23002I_023E,B23002I_023EA,B23002I_023M,B23002I_023MA,B23002I_024E,B23002I_024EA,B23002I_024M,B23002I_024MA,B23002I_025E,B23002I_025EA,B23002I_025M,B23002I_025MA,B23002I_026E,B23002I_026EA,B23002I_026M,B23002I_026MA,B23002I_027E,B23002I_027EA,B23002I_027M,B23002I_027MA,B23002I_028E,B23002I_028EA,B23002I_028M,B23002I_028MA,B23002I_029E,B23002I_029EA,B23002I_029M,B23002I_029MA,B23002I_030E,B23002I_030EA,B23002I_030M,B23002I_030MA,B23002I_031E,B23002I_031EA,B23002I_031M,B23002I_031MA,B23002I_032E,B23002I_032EA,B23002I_032M,B23002I_032MA,B23002I_033E,B23002I_033EA,B23002I_033M,B23002I_033MA,B23002I_034E,B23002I_034EA,B23002I_034M,B23002I_034MA,B23002I_035E,B23002I_035EA,B23002I_035M,B23002I_035MA,B23002I_036E,B23002I_036EA,B23002I_036M,B23002I_036MA,B23002I_037E,B23002I_037EA,B23002I_037M,B23002I_037MA,B23002I_038E,B23002I_038EA,B23002I_038M,B23002I_038MA,B23002I_039E,B23002I_039EA,B23002I_039M,B23002I_039MA,B23002I_040E,B23002I_040EA,B23002I_040M,B23002I_040MA,B23002I_041E,B23002I_041EA,B23002I_041M,B23002I_041MA,B23002I_042E,B23002I_042EA,B23002I_042M,B23002I_042MA,B23002I_043E,B23002I_043EA,B23002I_043M,B23002I_043MA,B23002I_044E,B23002I_044EA,B23002I_044M,B23002I_044MA,B23002I_045E,B23002I_045EA,B23002I_045M,B23002I_045MA,B23002I_046E,B23002I_046EA,B23002I_046M,B23002I_046MA,B23002I_047E,B23002I_047EA,B23002I_047M,B23002I_047MA,B23002I_048E,B23002I_048EA,B23002I_048M,B23002I_048MA,B23002I_049E,B23002I_049EA,B23002I_049M,B23002I_049MA,B23002I_050E,B23002I_050EA,B23002I_050M,B23002I_050MA,B23002I_051E,B23002I_051EA,B23002I_051M,B23002I_051MA,B23002I_052E,B23002I_052EA,B23002I_052M,B23002I_052MA,B23002I_053E,B23002I_053EA,B23002I_053M,B23002I_053MA,B23002I_054E,B23002I_054EA,B23002I_054M,B23002I_054MA,B23002I_055E,B23002I_055EA,B23002I_055M,B23002I_055MA,B23002I_056E,B23002I_056EA,B23002I_056M,B23002I_056MA,B23002I_057E,B23002I_057EA,B23002I_057M,B23002I_057MA,B23002I_058E,B23002I_058EA,B23002I_058M,B23002I_058MA,B23002I_059E,B23002I_059EA,B23002I_059M,B23002I_059MA,B23002I_060E,B23002I_060EA,B23002I_060M,B23002I_060MA,B23002I_061E,B23002I_061EA,B23002I_061M,B23002I_061MA,B23002I_062E,B23002I_062EA,B23002I_062M,B23002I_062MA,B23002I_063E,B23002I_063EA,B23002I_063M,B23002I_063MA,B23002I_064E,B23002I_064EA,B23002I_064M,B23002I_064MA,B23002I_065E,B23002I_065EA,B23002I_065M,B23002I_065MA,B23002I_066E,B23002I_066EA,B23002I_066M,B23002I_066MA,B23002I_067E,B23002I_067EA,B23002I_067M,B23002I_067MA,B23002I_068E,B23002I_068EA,B23002I_068M,B23002I_068MA,B23002I_069E,B23002I_069EA,B23002I_069M,B23002I_069MA,B23002I_070E,B23002I_070EA,B23002I_070M,B23002I_070MA,B23002I_071E,B23002I_071EA,B23002I_071M,B23002I_071MA,B23002I_072E,B23002I_072EA,B23002I_072M,B23002I_072MA,B23002I_073E,B23002I_073EA,B23002I_073M,B23002I_073MA,B23002I_074E,B23002I_074EA,B23002I_074M,B23002I_074MA,B23002I_075E,B23002I_075EA,B23002I_075M,B23002I_075MA,B23002I_076E,B23002I_076EA,B23002I_076M,B23002I_076MA,B23002I_077E,B23002I_077EA,B23002I_077M,B23002I_077MA,B23002I_078E,B23002I_078EA,B23002I_078M,B23002I_078MA,B23002I_079E,B23002I_079EA,B23002I_079M,B23002I_079MA,GEO_ID,NAME,state
480486,null,3555,null,286094,null,3350,null,22965,null,2482,null,12191,null,2200,null,457,null,213,null,11734,null,2162,null,10182,null,2151,null,1552,null,660,null,10774,null,1553,null,38940,null,2694,null,33285,null,2705,null,1067,null,501,null,32218,null,2665,null,30361,null,2886,null,1857,null,774,null,5655,null,1281,null,204533,null,3351,null,187939,null,3258,null,1624,null,597,null,186315,null,3187,null,179883,null,3597,null,6432,null,1487,null,16594,null,3170,null,13004,null,1169,null,11466,null,1397,null,52,null,92,null,11414,null,1384,null,10394,null,1484,null,1020,null,688,null,1538,null,693,null,3415,null,1016,null,1446,null,856,null,1446,null,856,null,0,null,296,null,1969,null,887,null,3237,null,1022,null,876,null,726,null,876,null,726,null,0,null,296,null,2361,null,796,null,194392,null,2511,null,16346,null,1944,null,6148,null,1114,null,184,null,215,null,5964,null,1100,null,4697,null,979,null,1267,null,687,null,10198,null,1546,null,23501,null,1793,null,14180,null,1650,null,206,null,162,null,13974,null,1673,null,12345,null,1515,null,1629,null,721,null,9321,null,1395,null,132569,null,2437,null,79869,null,3672,null,241,null,226,null,79628,null,3628,null,72929,null,3554,null,6699,null,1572,null,52700,null,4275,null,11078,null,1340,null,5686,null,1153,null,71,null,136,null,5615,null,1154,null,5026,null,1039,null,589,null,597,null,5392,null,1334,null,2631,null,859,null,238,null,209,null,238,null,209,null,0,null,296,null,2393,null,859,null,8267,null,1258,null,368,null,314,null,368,null,314,null,0,null,296,null,7899,null,1295,null,0400000US13,Georgia,13
71131,null,570,null,37034,null,617,null,2864,null,507,null,897,null,282,null,288,null,233,null,609,null,264,null,322,null,203,null,287,null,213,null,1967,null,557,null,6462,null,646,null,5490,null,862,null,1563,null,646,null,3927,null,969,null,3478,null,989,null,449,null,455,null,972,null,531,null,22833,null,668,null,20006,null,1040,null,2971,null,940,null,17035,null,1337,null,15930,null,1291,null,1105,null,608,null,2827,null,807,null,2665,null,310,null,1649,null,427,null,0,null,271,null,1649,null,427,null,1649,null,427,null,0,null,271,null,1016,null,396,null,574,null,335,null,73,null,124,null,73,null,124,null,0,null,271,null,501,null,320,null,1636,null,427,null,318,null,250,null,318,null,250,null,0,null,271,null,1318,null,455,null,34097,null,439,null,3722,null,638,null,2017,null,627,null,124,null,143,null,1893,null,632,null,1249,null,556,null,644,null,390,null,1705,null,494,null,3964,null,562,null,2726,null,605,null,464,null,378,null,2262,null,506,null,2186,null,523,null,76,null,102,null,1238,null,549,null,20431,null,624,null,14917,null,1148,null,141,null,146,null,14776,null,1182,null,13862,null,1341,null,914,null,630,null,5514,null,1148,null,2814,null,333,null,1752,null,432,null,0,null,271,null,1752,null,432,null,1687,null,424,null,65,null,114,null,1062,null,418,null,829,null,361,null,135,null,146,null,63,null,77,null,72,null,123,null,694,null,325,null,2337,null,547,null,394,null,343,null,394,null,343,null,0,null,271,null,1943,null,525,null,0400000US15,Hawaii,15
93045,null,949,null,50240,null,1042,null,5596,null,992,null,3079,null,821,null,41,null,67,null,3038,null,815,null,2254,null,753,null,784,null,512,null,2517,null,667,null,6021,null,1075,null,4418,null,955,null,41,null,67,null,4377,null,954,null,4180,null,987,null,197,null,281,null,1603,null,740,null,33536,null,1043,null,30587,null,1212,null,155,null,155,null,30432,null,1225,null,29514,null,1305,null,918,null,412,null,2949,null,776,null,3268,null,670,null,2246,null,549,null,0,null,257,null,2246,null,549,null,2168,null,553,null,78,null,118,null,1022,null,442,null,853,null,394,null,54,null,93,null,54,null,93,null,0,null,257,null,799,null,384,null,966,null,418,null,352,null,291,null,352,null,291,null,0,null,257,null,614,null,329,null,42805,null,1154,null,5812,null,1123,null,3127,null,1018,null,0,null,257,null,3127,null,1018,null,2399,null,803,null,728,null,436,null,2685,null,660,null,5333,null,895,null,3982,null,724,null,41,null,67,null,3941,null,714,null,3281,null,682,null,660,null,483,null,1351,null,504,null,26061,null,1040,null,18701,null,1344,null,35,null,77,null,18666,null,1356,null,17088,null,1475,null,1578,null,632,null,7360,null,1124,null,3049,null,695,null,1345,null,486,null,0,null,257,null,1345,null,486,null,1301,null,511,null,44,null,83,null,1704,null,597,null,1415,null,621,null,458,null,426,null,458,null,426,null,0,null,257,null,957,null,508,null,1135,null,481,null,64,null,100,null,64,null,100,null,0,null,257,null,1071,null,484,null,0400000US16,Idaho,16
1310993,null,3275,null,706132,null,2598,null,65588,null,2240,null,30996,null,2309,null,549,null,460,null,30447,null,2261,null,23972,null,1954,null,6475,null,1294,null,34592,null,2462,null,87993,null,1586,null,76131,null,2181,null,109,null,179,null,76022,null,2173,null,67556,null,2529,null,8466,null,1858,null,11862,null,1641,null,467349,null,1602,null,428137,null,4053,null,336,null,248,null,427801,null,4102,null,403914,null,4978,null,23887,null,2767,null,39212,null,3600,null,51409,null,1001,null,37979,null,1939,null,0,null,265,null,37979,null,1939,null,35109,null,2067,null,2870,null,922,null,13430,null,1795,null,12326,null,1289,null,4412,null,1054,null,3789,null,1124,null,623,null,574,null,7914,null,1365,null,21467,null,1331,null,2702,null,1022,null,2702,null,1022,null,0,null,265,null,18765,null,1196,null,604861,null,2063,null,58436,null,2001,null,27946,null,2168,null,0,null,265,null,27946,null,2168,null,19789,null,2130,null,8157,null,1203,null,30490,null,2160,null,73507,null,1254,null,50168,null,2310,null,126,null,206,null,50042,null,2314,null,44548,null,2273,null,5494,null,1131,null,23339,null,2017,null,382512,null,1316,null,262422,null,5421,null,110,null,133,null,262312,null,5414,null,245898,null,5446,null,16414,null,2287,null,120090,null,5408,null,48407,null,882,null,22407,null,1851,null,0,null,265,null,22407,null,1851,null,20863,null,1765,null,1544,null,725,null,26000,null,1905,null,13888,null,1639,null,1790,null,739,null,1569,null,692,null,221,null,266,null,12098,null,1562,null,28111,null,1749,null,1471,null,682,null,1471,null,682,null,0,null,265,null,26640,null,1854,null,0400000US17,Illinois,17
207853,null,1940,null,113942,null,1944,null,10119,null,1382,null,4889,null,1294,null,0,null,265,null,4889,null,1294,null,4079,null,1221,null,810,null,388,null,5230,null,1043,null,13205,null,1560,null,11311,null,1610,null,57,null,102,null,11254,null,1604,null,9710,null,1595,null,1544,null,771,null,1894,null,650,null,78689,null,2192,null,69986,null,2200,null,36,null,56,null,69950,null,2208,null,65514,null,2433,null,4436,null,1148,null,8703,null,1274,null,7022,null,814,null,4759,null,924,null,0,null,265,null,4759,null,924,null,4630,null,888,null,129,null,167,null,2263,null,646,null,1962,null,516,null,750,null,429,null,750,null,429,null,0,null,265,null,1212,null,484,null,2945,null,650,null,267,null,252,null,168,null,169,null,99,null,174,null,2678,null,598,null,93911,null,1763,null,10441,null,1190,null,3905,null,976,null,0,null,265,null,3905,null,976,null,3295,null,863,null,610,null,309,null,6536,null,1029,null,12065,null,1416,null,8251,null,1338,null,0,null,265,null,8251,null,1338,null,6791,null,1390,null,1460,null,578,null,3814,null,956,null,59101,null,1693,null,39913,null,2178,null,0,null,265,null,39913,null,2178,null,36688,null,2068,null,3225,null,1001,null,19188,null,2181,null,6773,null,823,null,2821,null,798,null,0,null,265,null,2821,null,798,null,2643,null,768,null,178,null,174,null,3952,null,813,null,1560,null,586,null,335,null,293,null,335,null,293,null,0,null,265,null,1225,null,514,null,3971,null,686,null,105,null,144,null,105,null,144,null,0,null,265,null,3866,null,690,null,0400000US18,Indiana,18
75726,null,1691,null,40651,null,1484,null,3598,null,771,null,2130,null,626,null,0,null,226,null,2130,null,626,null,1447,null,503,null,683,null,397,null,1468,null,611,null,4864,null,843,null,3777,null,749,null,0,null,226,null,3777,null,749,null,3397,null,711,null,380,null,258,null,1087,null,540,null,27863,null,1533,null,24882,null,1651,null,0,null,226,null,24882,null,1651,null,23449,null,1660,null,1433,null,520,null,2981,null,803,null,2972,null,892,null,2145,null,788,null,0,null,226,null,2145,null,788,null,2136,null,787,null,9,null,17,null,827,null,429,null,642,null,322,null,219,null,208,null,219,null,208,null,0,null,226,null,423,null,295,null,712,null,391,null,13,null,40,null,13,null,40,null,0,null,226,null,699,null,378,null,35075,null,1526,null,3853,null,944,null,1880,null,574,null,0,null,226,null,1880,null,574,null,1668,null,562,null,212,null,158,null,1973,null,676,null,4512,null,999,null,2969,null,741,null,0,null,226,null,2969,null,741,null,2292,null,723,null,677,null,358,null,1543,null,700,null,21674,null,1249,null,13853,null,1240,null,86,null,107,null,13767,null,1245,null,12737,null,1222,null,1030,null,446,null,7821,null,1470,null,2536,null,723,null,1719,null,684,null,0,null,226,null,1719,null,684,null,1569,null,655,null,150,null,244,null,817,null,394,null,1056,null,589,null,196,null,177,null,196,null,177,null,0,null,226,null,860,null,550,null,1444,null,556,null,281,null,276,null,54,null,74,null,227,null,273,null,1163,null,509,null,0400000US19,Iowa,19
157719,null,1390,null,84833,null,1633,null,8317,null,1183,null,4219,null,982,null,0,null,242,null,4219,null,982,null,3442,null,811,null,777,null,500,null,4098,null,885,null,11059,null,1211,null,9634,null,1153,null,271,null,185,null,9363,null,1131,null,8676,null,1084,null,687,null,386,null,1425,null,527,null,57062,null,1555,null,51546,null,1750,null,220,null,213,null,51326,null,1774,null,49430,null,1971,null,1896,null,774,null,5516,null,1398,null,5451,null,611,null,3767,null,690,null,0,null,242,null,3767,null,690,null,3712,null,727,null,55,null,95,null,1684,null,624,null,1023,null,434,null,547,null,331,null,547,null,331,null,0,null,242,null,476,null,267,null,1921,null,428,null,309,null,197,null,309,null,197,null,0,null,242,null,1612,null,397,null,72886,null,1667,null,7469,null,1175,null,4970,null,1123,null,0,null,242,null,4970,null,1123,null,4082,null,1114,null,888,null,445,null,2499,null,622,null,9492,null,1007,null,6904,null,1101,null,0,null,242,null,6904,null,1101,null,6109,null,1104,null,795,null,463,null,2588,null,830,null,45878,null,1567,null,31402,null,2258,null,59,null,72,null,31343,null,2248,null,29651,null,2228,null,1692,null,635,null,14476,null,1859,null,5510,null,772,null,3192,null,793,null,0,null,242,null,3192,null,793,null,3083,null,770,null,109,null,199,null,2318,null,544,null,1693,null,437,null,334,null,276,null,334,null,276,null,0,null,242,null,1359,null,379,null,2844,null,696,null,222,null,183,null,157,null,148,null,65,null,109,null,2622,null,655,null,0400000US20,Kansas,20
59822,null,2180,null,35906,null,2182,null,3115,null,878,null,2099,null,790,null,0,null,271,null,2099,null,790,null,1399,null,714,null,700,null,497,null,1016,null,387,null,6945,null,1433,null,5838,null,1384,null,1506,null,699,null,4332,null,1029,null,4175,null,1023,null,157,null,150,null,1107,null,470,null,23380,null,1641,null,21668,null,1546,null,563,null,369,null,21105,null,1511,null,20334,null,1474,null,771,null,478,null,1712,null,612,null,1801,null,613,null,1267,null,513,null,0,null,271,null,1267,null,513,null,1267,null,513,null,0,null,271,null,534,null,495,null,266,null,256,null,214,null,250,null,214,null,250,null,0,null,271,null,52,null,75,null,399,null,243,null,85,null,115,null,85,null,115,null,0,null,271,null,314,null,216,null,23916,null,1670,null,2486,null,906,null,1156,null,615,null,0,null,271,null,1156,null,615,null,988,null,514,null,168,null,234,null,1330,null,655,null,3397,null,929,null,1453,null,608,null,0,null,271,null,1453,null,608,null,1300,null,585,null,153,null,199,null,1944,null,707,null,14951,null,1431,null,10591,null,1414,null,0,null,271,null,10591,null,1414,null,9409,null,1322,null,1182,null,684,null,4360,null,905,null,1825,null,584,null,1310,null,521,null,0,null,271,null,1310,null,521,null,1310,null,521,null,0,null,271,null,515,null,329,null,505,null,323,null,113,null,197,null,113,null,197,null,0,null,271,null,392,null,258,null,752,null,399,null,125,null,195,null,125,null,195,null,0,null,271,null,627,null,399,null,0400000US21,Kentucky,21
101094,null,1759,null,53077,null,1916,null,5419,null,1235,null,3199,null,1010,null,26,null,43,null,3173,null,1008,null,2647,null,963,null,526,null,407,null,2220,null,666,null,6135,null,1081,null,5386,null,1019,null,425,null,325,null,4961,null,1024,null,4818,null,1012,null,143,null,152,null,749,null,402,null,32526,null,1869,null,26705,null,1887,null,905,null,513,null,25800,null,1752,null,24444,null,1802,null,1356,null,585,null,5821,null,1153,null,4060,null,583,null,3039,null,588,null,0,null,269,null,3039,null,588,null,2738,null,637,null,301,null,342,null,1021,null,461,null,1390,null,540,null,855,null,521,null,855,null,521,null,0,null,269,null,535,null,314,null,3547,null,797,null,484,null,351,null,464,null,351,null,20,null,36,null,3063,null,780,null,48017,null,1827,null,4274,null,1074,null,1552,null,646,null,0,null,269,null,1552,null,646,null,1408,null,637,null,144,null,154,null,2722,null,853,null,5476,null,924,null,2241,null,586,null,0,null,269,null,2241,null,586,null,2133,null,609,null,108,null,108,null,3235,null,865,null,27302,null,1302,null,18094,null,1243,null,52,null,99,null,18042,null,1231,null,16843,null,1211,null,1199,null,620,null,9208,null,1272,null,3796,null,664,null,1739,null,420,null,0,null,269,null,1739,null,420,null,1706,null,409,null,33,null,58,null,2057,null,743,null,1810,null,583,null,252,null,225,null,252,null,225,null,0,null,269,null,1558,null,541,null,5359,null,1138,null,267,null,280,null,267,null,280,null,0,null,269,null,5092,null,1190,null,0400000US22,Louisiana,22
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US23,Maine,23
250017,null,1435,null,133282,null,1546,null,10692,null,1144,null,5880,null,1069,null,0,null,281,null,5880,null,1069,null,4990,null,1060,null,890,null,353,null,4812,null,1028,null,16804,null,887,null,14518,null,1022,null,224,null,257,null,14294,null,1037,null,13697,null,1092,null,597,null,373,null,2286,null,560,null,91211,null,998,null,85059,null,1814,null,2026,null,980,null,83033,null,1904,null,80895,null,2338,null,2138,null,1043,null,6152,null,1582,null,8696,null,814,null,6978,null,759,null,0,null,281,null,6978,null,759,null,6435,null,764,null,543,null,403,null,1718,null,730,null,1955,null,716,null,1182,null,556,null,1129,null,546,null,53,null,87,null,773,null,550,null,3924,null,582,null,269,null,195,null,269,null,195,null,0,null,281,null,3655,null,572,null,116735,null,1188,null,10086,null,1136,null,3829,null,778,null,0,null,281,null,3829,null,778,null,3534,null,755,null,295,null,175,null,6257,null,1059,null,11326,null,962,null,8496,null,1064,null,144,null,160,null,8352,null,1070,null,7479,null,1032,null,873,null,480,null,2830,null,727,null,76727,null,1072,null,57128,null,2258,null,294,null,210,null,56834,null,2280,null,53077,null,2434,null,3757,null,966,null,19599,null,2187,null,9129,null,628,null,6286,null,852,null,0,null,281,null,6286,null,852,null,6120,null,889,null,166,null,204,null,2843,null,745,null,2767,null,770,null,730,null,435,null,730,null,435,null,0,null,281,null,2037,null,671,null,6700,null,847,null,432,null,294,null,432,null,294,null,0,null,281,null,6268,null,948,null,0400000US24,Maryland,24
375127,null,1270,null,185216,null,1154,null,20603,null,1321,null,9275,null,1262,null,82,null,136,null,9193,null,1256,null,6150,null,894,null,3043,null,1012,null,11328,null,1613,null,25507,null,900,null,20261,null,1308,null,449,null,434,null,19812,null,1329,null,17160,null,1681,null,2652,null,1044,null,5246,null,1344,null,117069,null,830,null,96298,null,2476,null,376,null,352,null,95922,null,2483,null,87824,null,3098,null,8098,null,2075,null,20771,null,2251,null,12266,null,331,null,6038,null,1231,null,0,null,281,null,6038,null,1231,null,5354,null,1185,null,684,null,454,null,6228,null,1207,null,3621,null,815,null,517,null,404,null,517,null,404,null,0,null,281,null,3104,null,858,null,6150,null,820,null,132,null,158,null,91,null,141,null,41,null,65,null,6018,null,811,null,189911,null,992,null,20078,null,1624,null,8957,null,1272,null,0,null,281,null,8957,null,1272,null,5332,null,1125,null,3625,null,1013,null,11121,null,1679,null,22966,null,1359,null,15420,null,1884,null,0,null,281,null,15420,null,1884,null,13837,null,1840,null,1583,null,527,null,7546,null,1401,null,117613,null,924,null,84302,null,2661,null,0,null,281,null,84302,null,2661,null,76698,null,2937,null,7604,null,1517,null,33311,null,2641,null,16260,null,679,null,5889,null,1048,null,0,null,281,null,5889,null,1048,null,5515,null,1085,null,374,null,315,null,10371,null,1171,null,5247,null,884,null,1096,null,474,null,1031,null,463,null,65,null,102,null,4151,null,863,null,7747,null,875,null,189,null,163,null,150,null,149,null,39,null,70,null,7558,null,859,null,0400000US25,Massachusetts,25
270467,null,1551,null,145531,null,1623,null,15491,null,1521,null,7256,null,1297,null,0,null,237,null,7256,null,1297,null,5141,null,1125,null,2115,null,694,null,8235,null,1202,null,18686,null,1466,null,15018,null,1550,null,0,null,237,null,15018,null,1550,null,12239,null,1473,null,2779,null,918,null,3668,null,843,null,91778,null,1793,null,79732,null,2537,null,114,null,104,null,79618,null,2527,null,70501,null,2783,null,9117,null,1502,null,12046,null,1966,null,12141,null,1081,null,5973,null,931,null,0,null,237,null,5973,null,931,null,5139,null,933,null,834,null,468,null,6168,null,1099,null,2818,null,769,null,992,null,394,null,820,null,397,null,172,null,188,null,1826,null,642,null,4617,null,734,null,370,null,225,null,321,null,221,null,49,null,81,null,4247,null,766,null,124936,null,1610,null,13392,null,1472,null,6779,null,1162,null,0,null,237,null,6779,null,1162,null,5114,null,1005,null,1665,null,676,null,6613,null,1193,null,13320,null,1167,null,8598,null,1161,null,0,null,237,null,8598,null,1161,null,7493,null,1158,null,1105,null,367,null,4722,null,930,null,78269,null,1736,null,54807,null,2673,null,51,null,69,null,54756,null,2669,null,47782,null,2733,null,6974,null,1411,null,23462,null,2452,null,10572,null,874,null,4564,null,815,null,0,null,237,null,4564,null,815,null,3987,null,805,null,577,null,290,null,6008,null,853,null,3589,null,747,null,807,null,418,null,566,null,335,null,241,null,248,null,2782,null,690,null,5794,null,756,null,385,null,252,null,333,null,239,null,52,null,89,null,5409,null,790,null,0400000US26,Michigan,26
132835,null,1498,null,74976,null,1606,null,6930,null,924,null,4168,null,868,null,0,null,211,null,4168,null,868,null,3363,null,796,null,805,null,434,null,2762,null,631,null,9193,null,1131,null,7682,null,1177,null,0,null,211,null,7682,null,1177,null,6691,null,1150,null,991,null,492,null,1511,null,535,null,51137,null,1711,null,46740,null,1854,null,19,null,34,null,46721,null,1854,null,44243,null,1778,null,2478,null,1038,null,4397,null,961,null,5228,null,636,null,3978,null,630,null,0,null,211,null,3978,null,630,null,3770,null,677,null,208,null,213,null,1250,null,546,null,1225,null,478,null,457,null,312,null,410,null,279,null,47,null,94,null,768,null,403,null,1263,null,447,null,54,null,81,null,11,null,21,null,43,null,80,null,1209,null,453,null,57859,null,1369,null,5435,null,836,null,2937,null,646,null,0,null,211,null,2937,null,646,null,2394,null,649,null,543,null,390,null,2498,null,709,null,6877,null,1082,null,5586,null,1085,null,0,null,211,null,5586,null,1085,null,5042,null,1106,null,544,null,292,null,1291,null,472,null,38768,null,1370,null,27653,null,1631,null,0,null,211,null,27653,null,1631,null,25185,null,1748,null,2468,null,897,null,11115,null,1447,null,4195,null,738,null,2271,null,573,null,0,null,211,null,2271,null,573,null,2191,null,577,null,80,null,93,null,1924,null,597,null,480,null,375,null,36,null,63,null,36,null,63,null,0,null,211,null,444,null,372,null,2104,null,570,null,343,null,209,null,343,null,209,null,0,null,211,null,1761,null,564,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
