VARIABLE,TYPE,LABEL,GROUP
DP03_0001E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,DP03
DP03_0001PE,int,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,DP03
DP03_0002E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,DP03
DP03_0002PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,DP03
DP03_0003E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,DP03
DP03_0003PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,DP03
DP03_0004E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,DP03
DP03_0004PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,DP03
DP03_0005E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,DP03
DP03_0005PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,DP03
DP03_0006E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,DP03
DP03_0006PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,DP03
DP03_0007E,int,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,DP03
DP03_0007PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,DP03
DP03_0008E,int,Estimate!!EMPLOYMENT STATUS!!Civilian labor force,DP03
DP03_0008PE,int,Percent Estimate!!EMPLOYMENT STATUS!!Civilian labor force,DP03
DP03_0009E,float,Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,DP03
DP03_0009PE,float,Percent Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,DP03
DP03_0010E,int,Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,DP03
DP03_0010PE,int,Percent Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,DP03
DP03_0011E,int,Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,DP03
