VARIABLE,TYPE,LABEL,GROUP
B22005D_001E,int,Estimate!!Total,B22005D
B22005D_002E,int,Estimate!!Total!!Household received Food Stamps/SNAP in the past 12 months,B22005D
B22005D_003E,int,Estimate!!Total!!Household did not receive Food Stamps/SNAP in the past 12 months,B22005D
B22005D_001M,int,Margin of Error!!Total,B22005D
B22005D_002M,int,Margin of Error!!Total!!Household received Food Stamps/SNAP in the past 12 months,B22005D
B22005D_003M,int,Margin of Error!!Total!!Household did not receive Food Stamps/SNAP in the past 12 months,B22005D
B22005D_001EA,string,Annotation of Estimate!!Total,B22005D
B22005D_001MA,string,Annotation of Margin of Error!!Total,B22005D
B22005D_002EA,string,Annotation of Estimate!!Total!!Household received Food Stamps/SNAP in the past 12 months,B22005D
B22005D_002MA,string,Annotation of Margin of Error!!Total!!Household received Food Stamps/SNAP in the past 12 months,B22005D
B22005D_003EA,string,Annotation of Estimate!!Total!!Household did not receive Food Stamps/SNAP in the past 12 months,B22005D
B22005D_003MA,string,Annotation of Margin of Error!!Total!!Household did not receive Food Stamps/SNAP in the past 12 months,B22005D
