VARIABLE,TYPE,LABEL,GROUP
CP02PR_2012to2008_001SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Total households,CP02PR
CP02PR_2012to2008_002SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families),CP02PR
CP02PR_2012to2008_003SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years,CP02PR
CP02PR_2012to2008_004SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family,CP02PR
CP02PR_2012to2008_005SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years,CP02PR
CP02PR_2012to2008_006SS,string,"2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family",CP02PR
CP02PR_2012to2008_007SS,string,"2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years",CP02PR
CP02PR_2012to2008_008SS,string,"2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family",CP02PR
CP02PR_2012to2008_009SS,string,"2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years",CP02PR
CP02PR_2012to2008_010SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Nonfamily households,CP02PR
CP02PR_2012to2008_011SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone,CP02PR
CP02PR_2012to2008_012SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over,CP02PR
CP02PR_2012to2008_013SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,CP02PR
CP02PR_2012to2008_014SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over,CP02PR
CP02PR_2012to2008_015SS,string,2012 - 2008 Statistical Significance!!HOUSEHOLDS BY TYPE!!Average household size,CP02PR
