GEO_ID,B19202E_001E,B19202E_001M,NAME,B19202E_001EA,B19202E_001MA,state
0400000US06,40568,12148,California,null,null,06
0400000US08,50899,8952,Colorado,null,null,08
0400000US09,null,null,Connecticut,null,null,09
0400000US10,2499,-333333333,Delaware,"2,500-",***,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,31223,12764,Florida,null,null,12
0400000US13,2499,-333333333,Georgia,"2,500-",***,13
0400000US15,41956,13271,Hawaii,null,null,15
0400000US16,78622,8252,Idaho,null,null,16
0400000US17,2499,-333333333,Illinois,"2,500-",***,17
0400000US18,null,null,Indiana,null,null,18
0400000US19,null,null,Iowa,null,null,19
0400000US20,null,null,Kansas,null,null,20
0400000US21,12477,7023,Kentucky,null,null,21
0400000US22,null,null,Louisiana,null,null,22
0400000US23,-666666666,-222222222,Maine,-,**,23
0400000US24,43317,7652,Maryland,null,null,24
0400000US25,null,null,Massachusetts,null,null,25
0400000US26,22155,6470,Michigan,null,null,26
0400000US27,null,null,Minnesota,null,null,27
0400000US28,null,null,Mississippi,null,null,28
0400000US29,27043,15435,Missouri,null,null,29
0400000US30,-666666666,-222222222,Montana,-,**,30
0400000US31,-666666666,-222222222,Nebraska,-,**,31
0400000US32,34328,2915,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,-,**,33
0400000US34,-666666666,-222222222,New Jersey,-,**,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,null,null,New York,null,null,36
0400000US37,null,null,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,-,**,38
0400000US39,null,null,Ohio,null,null,39
0400000US40,null,null,Oklahoma,null,null,40
0400000US41,32855,12009,Oregon,null,null,41
0400000US42,28848,19635,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,-,**,44
0400000US45,null,null,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,null,null,Tennessee,null,null,47
0400000US48,null,null,Texas,null,null,48
0400000US49,68685,24811,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,41687,8003,Virginia,null,null,51
0400000US53,35873,4901,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,-,**,54
0400000US55,-666666666,-222222222,Wisconsin,-,**,55
0400000US56,-666666666,-222222222,Wyoming,-,**,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
0400000US01,45357,5426,Alabama,null,null,01
0400000US02,null,null,Alaska,null,null,02
0400000US04,null,null,Arizona,null,null,04
0400000US05,-666666666,-222222222,Arkansas,-,**,05
