GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001MA,B23002F_001EA,B23002F_002EA,B23002F_002MA,B23002F_003MA,B23002F_003EA,B23002F_004MA,B23002F_004EA,B23002F_005MA,B23002F_005EA,B23002F_006MA,B23002F_006EA,B23002F_007EA,B23002F_007MA,B23002F_008MA,B23002F_008EA,B23002F_009MA,B23002F_009EA,B23002F_010MA,B23002F_010EA,B23002F_011MA,B23002F_011EA,B23002F_012MA,B23002F_012EA,B23002F_013EA,B23002F_013MA,B23002F_014MA,B23002F_014EA,B23002F_015MA,B23002F_015EA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018EA,B23002F_018MA,B23002F_019MA,B23002F_019EA,B23002F_020MA,B23002F_020EA,B23002F_021MA,B23002F_021EA,B23002F_022MA,B23002F_022EA,B23002F_023EA,B23002F_023MA,B23002F_024EA,B23002F_024MA,B23002F_025MA,B23002F_025EA,B23002F_026MA,B23002F_026EA,B23002F_027MA,B23002F_027EA,B23002F_028MA,B23002F_028EA,B23002F_029MA,B23002F_029EA,B23002F_030EA,B23002F_030MA,B23002F_031EA,B23002F_031MA,B23002F_032MA,B23002F_032EA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035EA,B23002F_035MA,B23002F_036MA,B23002F_036EA,B23002F_037MA,B23002F_037EA,B23002F_038MA,B23002F_038EA,B23002F_039MA,B23002F_039EA,B23002F_040MA,B23002F_040EA,B23002F_041MA,B23002F_041EA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046EA,B23002F_046MA,B23002F_047MA,B23002F_047EA,B23002F_048MA,B23002F_048EA,B23002F_049MA,B23002F_049EA,B23002F_050MA,B23002F_050EA,B23002F_051EA,B23002F_051MA,B23002F_052MA,B23002F_052EA,B23002F_053MA,B23002F_053EA,B23002F_054MA,B23002F_054EA,B23002F_055MA,B23002F_055EA,B23002F_056MA,B23002F_056EA,B23002F_057EA,B23002F_057MA,B23002F_058MA,B23002F_058EA,B23002F_059MA,B23002F_059EA,B23002F_060MA,B23002F_060EA,B23002F_061MA,B23002F_061EA,B23002F_062EA,B23002F_062MA,B23002F_063MA,B23002F_063EA,B23002F_064MA,B23002F_064EA,B23002F_065MA,B23002F_065EA,B23002F_066MA,B23002F_066EA,B23002F_067MA,B23002F_067EA,B23002F_068EA,B23002F_068MA,B23002F_069MA,B23002F_069EA,B23002F_070MA,B23002F_070EA,B23002F_071EA,B23002F_071MA,B23002F_072MA,B23002F_072EA,B23002F_073EA,B23002F_073MA,B23002F_074MA,B23002F_074EA,B23002F_075MA,B23002F_075EA,B23002F_076MA,B23002F_076EA,B23002F_077MA,B23002F_077EA,B23002F_078MA,B23002F_078EA,B23002F_079EA,B23002F_079MA,state
0400000US18,103823,6685,55554,4056,6025,1385,2989,1192,0,184,2989,1192,2225,961,764,705,3036,928,6552,1388,5656,1332,0,184,5656,1332,4873,1367,783,495,896,607,38034,2976,35089,2858,199,252,34890,2850,33103,2703,1787,661,2945,823,4034,706,2622,765,0,184,2622,765,2463,767,159,166,1412,515,316,255,0,184,0,184,0,184,316,255,593,294,65,108,65,108,0,184,528,272,48269,3570,4763,989,2167,804,0,184,2167,804,1456,621,711,656,2596,737,6905,1443,4999,1395,0,184,4999,1395,4040,1350,959,607,1906,695,30818,2380,20953,2209,0,184,20953,2209,19031,2411,1922,784,9865,1465,3385,727,2272,707,0,184,2272,707,1971,689,301,219,1113,451,1129,270,122,137,122,137,0,184,1007,263,1269,510,73,132,73,132,0,184,1196,488,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41559,4252,23476,2573,2752,839,1728,645,0,165,1728,645,1383,596,345,255,1024,486,2410,888,1688,764,0,165,1688,764,1367,655,321,360,722,411,14865,1850,13404,1769,32,50,13372,1778,12833,1780,539,306,1461,606,1740,564,1195,443,0,165,1195,443,991,425,204,204,545,295,872,362,654,358,654,358,0,165,218,181,837,373,88,89,88,89,0,165,749,367,18083,2185,1940,726,951,538,0,165,951,538,669,436,282,203,989,497,2937,872,1656,726,0,165,1656,726,1120,519,536,400,1281,609,10136,1663,6482,1429,0,165,6482,1429,6208,1391,274,287,3654,898,1701,555,1068,475,0,165,1068,475,778,404,290,256,633,377,299,231,112,146,112,146,0,165,187,184,1070,433,286,271,245,263,41,65,784,343,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36515,5483,21075,3631,1524,682,743,493,0,193,743,493,730,496,13,26,781,449,2212,934,1662,635,258,236,1404,576,1366,577,38,72,550,702,14484,2604,12676,2456,42,44,12634,2454,11720,2405,914,688,1808,797,1912,761,1387,589,0,193,1387,589,1147,559,240,233,525,406,430,244,199,183,199,183,0,193,231,192,513,440,108,131,108,131,0,193,405,416,15440,2857,674,453,27,48,0,193,27,48,27,48,0,193,647,450,1224,579,769,417,16,37,753,413,678,404,75,127,455,336,9939,1903,7335,1684,0,193,7335,1684,6902,1681,433,258,2604,864,1722,645,602,282,0,193,602,282,602,282,0,193,1120,598,835,544,102,121,102,121,0,193,733,509,1046,683,0,193,0,193,0,193,1046,683,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,147494,9716,79602,5661,6638,1279,2915,1000,48,53,2867,1008,2154,853,713,636,3723,751,10363,1771,9101,1787,48,53,9053,1794,8641,1696,412,346,1262,814,56730,3858,54156,3811,509,378,53647,3861,51416,3972,2231,759,2574,892,4297,1099,3917,1056,0,190,3917,1056,3365,1043,552,512,380,273,1007,499,615,442,414,329,201,306,392,290,567,412,114,186,114,186,0,190,453,364,67892,4711,6019,1006,1972,867,0,190,1972,867,1769,868,203,240,4047,946,9612,1212,7229,1176,156,254,7073,1242,6223,1155,850,528,2383,844,45435,3577,35138,3049,0,190,35138,3049,32792,2957,2346,759,10297,2146,4711,1006,3191,859,0,190,3191,859,3000,811,191,287,1520,708,1078,513,404,343,404,343,0,190,674,409,1037,524,0,190,0,190,0,190,1037,524,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,201439,9061,99971,5292,11757,1493,5778,1385,0,195,5778,1385,4166,1034,1612,666,5979,945,15321,2022,11703,1891,0,195,11703,1891,9433,1767,2270,839,3618,1030,59861,4024,46091,3491,18,31,46073,3483,39718,3319,6355,1481,13770,2141,7850,1175,3996,855,0,195,3996,855,3544,850,452,310,3854,982,2236,571,411,277,305,212,106,127,1825,549,2946,633,74,91,74,91,0,195,2872,625,101468,5482,10397,1638,5079,975,0,195,5079,975,4339,908,740,384,5318,1260,12478,1622,9071,1487,0,195,9071,1487,7078,1220,1993,711,3407,965,61998,3637,47327,3341,0,195,47327,3341,40779,3063,6548,1392,14671,2154,8732,1115,3735,895,0,195,3735,895,3471,838,264,258,4997,943,2538,749,261,246,261,246,0,195,2277,681,5325,1092,395,329,395,329,0,195,4930,1045,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,67492,5843,35137,3766,4229,1134,1415,703,0,161,1415,703,883,449,532,460,2814,850,3655,893,2470,691,0,161,2470,691,1945,536,525,475,1185,561,22009,2655,19113,2494,0,161,19113,2494,16463,2242,2650,767,2896,813,3406,846,1842,695,0,161,1842,695,1542,641,300,238,1564,464,897,355,159,132,91,115,68,72,738,329,941,416,33,40,33,40,0,161,908,420,32355,2891,2827,752,839,321,0,161,839,321,467,274,372,274,1988,619,4964,1015,3605,939,0,161,3605,939,3065,882,540,354,1359,397,19585,2079,13174,1756,0,161,13174,1756,11109,1731,2065,700,6411,1264,2428,566,931,353,0,161,931,353,840,341,91,104,1497,477,905,423,251,306,251,306,0,161,654,324,1646,580,216,178,152,189,64,107,1430,565,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,50361,4366,29418,2843,3540,827,1672,565,0,139,1672,565,1214,528,458,313,1868,600,3153,902,2921,910,0,139,2921,910,2459,801,462,386,232,164,21025,2222,19216,2104,0,139,19216,2104,17854,1994,1362,569,1809,503,1272,493,992,453,0,139,992,453,987,451,5,10,280,220,200,177,104,135,104,135,0,139,96,105,228,207,143,180,143,180,0,139,85,127,20943,2403,2074,660,1385,533,0,139,1385,533,1123,509,262,235,689,354,3225,751,2073,607,0,139,2073,607,1428,507,645,390,1152,546,13984,1782,10357,1641,0,139,10357,1641,8753,1293,1604,1033,3627,973,1002,343,737,314,0,139,737,314,737,314,0,139,265,183,409,319,20,37,20,37,0,139,389,315,249,221,0,139,0,139,0,139,249,221,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,48776,4589,25878,2531,1783,813,134,102,0,177,134,102,102,74,32,72,1649,778,3405,787,2459,817,26,60,2433,813,2171,782,262,240,946,540,18255,2047,15600,2026,470,430,15130,1943,13742,1882,1388,678,2655,735,1686,640,1220,613,0,177,1220,613,1220,613,0,177,466,285,484,259,163,203,163,203,0,177,321,220,265,165,67,112,67,112,0,177,198,119,22898,2661,2954,888,1083,733,146,286,937,625,904,623,33,45,1871,612,3874,1248,3006,1115,48,108,2958,1121,2715,1130,243,252,868,541,13999,1621,9296,1419,0,177,9296,1419,7687,1199,1609,782,4703,1257,1427,444,935,463,0,177,935,463,935,463,0,177,492,286,107,119,92,120,63,105,29,54,15,29,537,299,75,105,75,105,0,177,462,276,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28436,3117,15753,1890,1806,558,1121,470,0,149,1121,470,1097,467,24,43,685,339,1880,691,1796,702,218,299,1578,638,1341,609,237,227,84,132,10601,1519,10312,1536,78,93,10234,1531,10009,1595,225,197,289,206,950,414,745,492,0,149,745,492,745,492,0,149,205,197,340,208,199,157,199,157,0,149,141,160,176,137,0,149,0,149,0,149,176,137,12683,1700,1276,498,490,321,0,149,490,321,374,275,116,190,786,422,2228,709,1449,661,0,149,1449,661,1216,612,233,205,779,543,8140,1221,5076,971,0,149,5076,971,4583,928,493,413,3064,978,490,295,257,227,0,149,257,227,257,227,0,149,233,193,294,259,0,149,0,149,0,149,294,259,255,204,100,148,100,148,0,149,155,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,164259,8674,85180,5044,10084,1595,4426,1286,0,200,4426,1286,3710,1134,716,420,5658,1268,9896,1644,8199,1577,19,38,8180,1576,7119,1558,1061,603,1697,721,56396,3969,50152,3761,36,62,50116,3760,45086,3491,5030,1320,6244,1276,6065,1089,4461,999,0,200,4461,999,4196,935,265,258,1604,586,1198,546,428,345,428,345,0,200,770,395,1541,568,440,389,169,162,271,367,1101,499,79079,4851,7478,1516,2539,849,0,200,2539,849,2075,772,464,298,4939,1251,11438,1536,9189,1545,0,200,9189,1545,8118,1458,1071,615,2249,1044,50369,3575,36159,3215,52,84,36107,3220,32131,2903,3976,1054,14210,1932,5175,989,3025,935,0,200,3025,935,2380,816,645,533,2150,782,1935,680,451,329,418,294,33,55,1484,611,2684,838,84,102,84,102,0,200,2600,855,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
