GEO_ID,B24010B_001E,B24010B_001M,B24010B_002E,B24010B_002M,B24010B_003E,B24010B_003M,B24010B_004E,B24010B_004M,B24010B_005E,B24010B_005M,B24010B_006E,B24010B_006M,B24010B_007E,B24010B_007M,B24010B_008E,B24010B_008M,B24010B_009E,B24010B_009M,B24010B_010E,B24010B_010M,B24010B_011E,B24010B_011M,B24010B_012E,B24010B_012M,B24010B_013E,B24010B_013M,B24010B_014E,B24010B_014M,B24010B_015E,B24010B_015M,B24010B_016E,B24010B_016M,B24010B_017E,B24010B_017M,B24010B_018E,B24010B_018M,B24010B_019E,B24010B_019M,B24010B_020E,B24010B_020M,B24010B_021E,B24010B_021M,B24010B_022E,B24010B_022M,B24010B_023E,B24010B_023M,B24010B_024E,B24010B_024M,B24010B_025E,B24010B_025M,B24010B_026E,B24010B_026M,B24010B_027E,B24010B_027M,B24010B_028E,B24010B_028M,B24010B_029E,B24010B_029M,B24010B_030E,B24010B_030M,B24010B_031E,B24010B_031M,B24010B_032E,B24010B_032M,B24010B_033E,B24010B_033M,B24010B_034E,B24010B_034M,B24010B_035E,B24010B_035M,B24010B_036E,B24010B_036M,B24010B_037E,B24010B_037M,B24010B_038E,B24010B_038M,B24010B_039E,B24010B_039M,B24010B_040E,B24010B_040M,B24010B_041E,B24010B_041M,B24010B_042E,B24010B_042M,B24010B_043E,B24010B_043M,B24010B_044E,B24010B_044M,B24010B_045E,B24010B_045M,B24010B_046E,B24010B_046M,B24010B_047E,B24010B_047M,B24010B_048E,B24010B_048M,B24010B_049E,B24010B_049M,B24010B_050E,B24010B_050M,B24010B_051E,B24010B_051M,B24010B_052E,B24010B_052M,B24010B_053E,B24010B_053M,B24010B_054E,B24010B_054M,B24010B_055E,B24010B_055M,B24010B_056E,B24010B_056M,B24010B_057E,B24010B_057M,B24010B_058E,B24010B_058M,B24010B_059E,B24010B_059M,B24010B_060E,B24010B_060M,B24010B_061E,B24010B_061M,B24010B_062E,B24010B_062M,B24010B_063E,B24010B_063M,B24010B_064E,B24010B_064M,B24010B_065E,B24010B_065M,B24010B_066E,B24010B_066M,B24010B_067E,B24010B_067M,B24010B_068E,B24010B_068M,B24010B_069E,B24010B_069M,B24010B_070E,B24010B_070M,B24010B_071E,B24010B_071M,B24010B_072E,B24010B_072M,B24010B_073E,B24010B_073M,NAME,B24010B_001EA,B24010B_001MA,B24010B_002EA,B24010B_002MA,B24010B_003EA,B24010B_003MA,B24010B_004MA,B24010B_004EA,B24010B_005MA,B24010B_005EA,B24010B_006MA,B24010B_006EA,B24010B_007EA,B24010B_007MA,B24010B_008EA,B24010B_008MA,B24010B_009EA,B24010B_009MA,B24010B_010MA,B24010B_010EA,B24010B_011MA,B24010B_011EA,B24010B_012MA,B24010B_012EA,B24010B_013EA,B24010B_013MA,B24010B_014EA,B24010B_014MA,B24010B_015MA,B24010B_015EA,B24010B_016MA,B24010B_016EA,B24010B_017MA,B24010B_017EA,B24010B_018MA,B24010B_018EA,B24010B_019EA,B24010B_019MA,B24010B_020EA,B24010B_020MA,B24010B_021MA,B24010B_021EA,B24010B_022MA,B24010B_022EA,B24010B_023EA,B24010B_023MA,B24010B_024EA,B24010B_024MA,B24010B_025EA,B24010B_025MA,B24010B_026MA,B24010B_026EA,B24010B_027MA,B24010B_027EA,B24010B_028EA,B24010B_028MA,B24010B_029MA,B24010B_029EA,B24010B_030EA,B24010B_030MA,B24010B_031EA,B24010B_031MA,B24010B_032MA,B24010B_032EA,B24010B_033EA,B24010B_033MA,B24010B_034EA,B24010B_034MA,B24010B_035EA,B24010B_035MA,B24010B_036EA,B24010B_036MA,B24010B_037EA,B24010B_037MA,B24010B_038MA,B24010B_038EA,B24010B_039MA,B24010B_039EA,B24010B_040EA,B24010B_040MA,B24010B_041EA,B24010B_041MA,B24010B_042EA,B24010B_042MA,B24010B_043EA,B24010B_043MA,B24010B_044MA,B24010B_044EA,B24010B_045EA,B24010B_045MA,B24010B_046EA,B24010B_046MA,B24010B_047EA,B24010B_047MA,B24010B_048EA,B24010B_048MA,B24010B_049MA,B24010B_049EA,B24010B_050EA,B24010B_050MA,B24010B_051EA,B24010B_051MA,B24010B_052EA,B24010B_052MA,B24010B_053EA,B24010B_053MA,B24010B_054EA,B24010B_054MA,B24010B_055EA,B24010B_055MA,B24010B_056EA,B24010B_056MA,B24010B_057EA,B24010B_057MA,B24010B_058EA,B24010B_058MA,B24010B_059EA,B24010B_059MA,B24010B_060MA,B24010B_060EA,B24010B_061MA,B24010B_061EA,B24010B_062MA,B24010B_062EA,B24010B_063EA,B24010B_063MA,B24010B_064EA,B24010B_064MA,B24010B_065EA,B24010B_065MA,B24010B_066MA,B24010B_066EA,B24010B_067MA,B24010B_067EA,B24010B_068EA,B24010B_068MA,B24010B_069EA,B24010B_069MA,B24010B_070EA,B24010B_070MA,B24010B_071MA,B24010B_071EA,B24010B_072MA,B24010B_072EA,B24010B_073EA,B24010B_073MA,state
0400000US06,845887,12355,406310,7792,125338,5822,53022,4228,33617,3556,19405,2131,21579,2882,11667,1891,8529,1955,1383,611,39763,3316,9970,1593,3258,1280,14580,2157,11955,1911,10974,1710,5407,1096,5567,1313,84776,4641,8113,1616,30896,2904,22764,2530,8132,1646,13052,1806,17164,2218,15551,2224,89740,5262,41026,3681,48714,3535,38672,3186,1295,724,20023,2483,17354,2159,67784,4352,15508,2477,31926,3100,20350,2296,439577,8023,169833,6097,62106,4017,37408,3508,24698,2709,9632,1802,5640,1475,1652,626,2340,812,63009,4224,20218,2131,7631,1692,29633,3108,5527,1118,35086,3247,21696,2362,13390,2191,98534,4539,22253,2301,11440,1962,8037,1814,3403,1083,14889,2189,6646,1483,43306,3715,149700,5287,47760,4280,101940,4785,2159,781,659,324,843,558,657,356,19351,2534,6363,1177,8143,1695,4845,1439,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,88519,3830,46619,2749,12463,1757,5426,1275,3797,1151,1629,742,2207,634,1388,545,782,420,37,69,4340,1179,1624,737,976,799,897,421,843,355,490,454,130,132,360,421,11134,1554,1470,655,2537,884,1657,616,880,571,3013,1076,3205,1052,909,489,10773,1717,4804,1327,5969,1232,4268,1171,0,189,1673,748,2595,863,7981,1533,1918,730,3264,916,2799,844,41900,2333,11596,1644,4211,978,2491,758,1720,604,1110,449,848,405,97,111,165,200,3799,1231,828,439,140,133,2535,1104,296,262,2476,842,1052,565,1424,623,11703,1759,2922,744,558,405,519,402,39,67,3501,1091,1258,653,3464,1019,16020,1881,5983,1183,10037,1520,0,189,0,189,0,189,0,189,2581,718,1114,491,948,406,519,481,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,154933,4608,68564,2791,15286,1977,6748,1218,4311,1152,2437,786,2871,916,1483,703,1249,506,139,161,4169,898,1770,684,122,123,1760,695,517,348,1498,608,727,395,771,453,17621,2648,1363,538,4139,1127,2521,785,1618,796,4149,1156,5052,1460,2918,1061,13721,2117,5591,1359,8130,1504,7018,1590,35,71,3606,1137,3377,1075,14918,2193,4989,1316,5710,1294,4219,1225,86369,2981,29552,2608,9737,1661,4995,1307,4742,1085,1719,787,964,525,232,215,523,466,11473,1453,3372,805,578,447,6547,1188,976,607,6623,1182,3793,880,2830,822,28257,2780,13966,1889,1841,668,1259,607,582,430,3506,1084,3535,1058,5409,1294,23543,2419,9896,1816,13647,1752,351,330,0,193,351,330,0,193,4666,1166,2773,812,993,721,900,397,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,88009,2889,39635,2034,9404,2091,4390,1255,3155,1040,1235,603,2089,1165,1274,761,554,466,261,264,1965,748,1051,666,0,182,638,356,276,267,960,576,212,193,748,580,10140,1657,1199,700,2148,719,785,424,1363,576,3412,1000,2265,818,1116,619,7206,1596,2791,918,4415,1144,3737,1094,508,418,1422,713,1807,851,9148,1475,2550,926,3594,1146,3004,960,48374,2003,17037,1944,6441,1277,3468,1065,2973,848,462,330,312,288,33,55,117,126,6436,1326,2161,797,770,642,2871,896,634,522,3698,1141,1800,873,1898,777,13047,1687,3670,916,1526,795,785,546,741,532,2823,1030,2261,638,2767,870,14687,1665,3842,911,10845,1696,238,258,0,182,122,151,116,195,3365,941,1532,598,1028,602,805,686,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,117651,4437,51980,2816,18509,2282,8314,1314,5804,1131,2510,788,3828,1116,2400,968,1094,502,334,264,5630,1135,1488,712,1233,497,1735,627,1174,788,737,368,419,224,318,293,11963,1592,749,470,3080,818,2291,740,789,380,3681,863,2578,676,1875,713,9506,1450,3739,1048,5767,1188,3674,1061,0,197,2980,1083,694,360,8328,1397,1014,531,5330,1071,1984,788,65671,2768,26940,2099,9108,1288,5315,1086,3793,833,2301,682,1873,665,50,60,378,294,11899,1773,2400,715,2496,803,5259,1257,1744,667,3632,853,2071,703,1561,621,14717,2071,3696,1253,3561,1133,2827,988,734,491,2615,755,2466,784,2379,788,21597,2331,6621,1360,14976,2027,429,412,0,197,102,116,327,393,1988,784,801,450,1027,641,160,169,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,1208229,16591,554235,10194,112084,5515,44347,4404,31534,3772,12813,2274,20228,2574,11058,1943,6381,1403,2789,1178,33196,3291,8741,1790,2131,929,14992,2250,7332,1865,14313,2050,7027,1354,7286,1666,147413,6418,6528,1495,29032,2977,19645,2595,9387,1497,56237,4314,44568,3805,11048,1987,111318,6631,54104,4248,57214,4741,74095,5373,3339,974,37512,3739,33244,4386,109325,5662,26643,2941,46834,3459,35848,3367,653994,10837,194130,6260,53076,3916,28008,2929,25068,3033,7384,1329,5044,1075,877,486,1463,687,75783,4810,17874,2231,6084,1614,46322,3923,5503,1322,57887,4749,34935,3617,22952,2583,199232,7138,66945,4739,15122,2035,8103,1635,7019,1392,42313,3910,38675,3465,36177,3472,226778,8723,89193,6249,137585,6814,4266,1070,1313,636,1028,557,1925,757,29588,3196,14479,2117,10433,1938,4676,1207,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1208178,16072,548899,9589,119023,6553,53812,4661,38620,3294,15192,2941,25404,2892,13985,2242,9163,1945,2256,1029,32046,3236,6151,1534,1834,815,16521,2347,7540,1754,7761,1785,3956,1080,3805,1395,108018,5665,5854,1852,26675,3644,15964,3064,10711,2010,34072,4046,29725,3045,11692,2172,110668,6599,50274,4767,60394,5402,65150,5184,4021,1149,29358,3898,31771,3338,146040,6660,49528,3800,52741,4186,43771,4302,659279,9826,218085,7430,76520,4502,46546,3853,29974,2806,14407,2255,8876,2000,2081,684,3450,1198,79244,5095,16547,2325,4920,1601,52444,4106,5333,1557,47914,4199,27119,3404,20795,2180,153675,6838,42677,4327,12666,1595,6592,1299,6074,1396,47994,4818,24571,2607,25767,2964,227125,7949,90323,6228,136802,6459,5237,1350,1049,493,1501,646,2687,965,55157,3596,33188,2893,10297,1593,11672,1844,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,665696,8572,285559,5387,72585,4817,31572,3518,20533,2761,11039,1973,12520,1748,7268,1684,4332,1177,920,477,23064,2640,7094,1408,1558,633,9288,1360,5124,1312,5429,1344,3166,1119,2263,925,64311,3938,4444,1189,18506,2502,12561,1972,5945,1214,15252,2106,16197,2115,9912,1520,54690,4052,22412,2409,32278,3258,22218,2262,303,247,9795,1678,12120,1899,71755,3959,23636,2373,27030,2825,21089,2473,380137,7147,124106,5184,41710,3020,23469,2107,18241,2134,5126,1242,3422,1001,782,420,922,448,50415,3727,14370,1725,3018,693,29023,2846,4004,1064,26855,2744,15263,2045,11592,2003,102267,5185,32584,2834,10988,1614,8979,1439,2009,689,16364,2000,11727,1896,30604,2653,124434,5411,43230,3391,81204,4259,1010,429,27,45,600,350,383,244,28320,2239,12461,1908,9024,1569,6835,1156,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
