GEO_ID,B22005E_001E,B22005E_001M,B22005E_002E,B22005E_002M,B22005E_003E,B22005E_003M,NAME,B22005E_001MA,B22005E_001EA,B22005E_002MA,B22005E_002EA,B22005E_003EA,B22005E_003MA,state
0400000US06,38143,2412,5279,963,32864,2450,California,null,null,null,null,null,null,06
0400000US08,1682,443,159,172,1523,427,Colorado,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,11
0400000US12,4353,1508,1179,692,3174,1311,Florida,null,null,null,null,null,null,12
0400000US13,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,13
0400000US15,35118,1806,10563,1290,24555,1933,Hawaii,null,null,null,null,null,null,15
0400000US16,325,212,169,171,156,153,Idaho,null,null,null,null,null,null,16
0400000US17,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,17
0400000US18,1033,607,469,381,564,403,Indiana,null,null,null,null,null,null,18
0400000US19,609,290,329,245,280,191,Iowa,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,21
0400000US22,879,467,193,248,686,416,Louisiana,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,Maine,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,25
0400000US26,null,null,null,null,null,null,Michigan,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,28
0400000US29,1481,497,416,259,1065,461,Missouri,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,Montana,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,31
0400000US32,5871,1261,1379,738,4492,1323,Nevada,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,35
0400000US36,2756,1327,316,251,2440,1313,New York,null,null,null,null,null,null,36
0400000US37,1739,754,529,362,1210,654,North Carolina,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,38
0400000US39,1632,794,328,297,1304,708,Ohio,null,null,null,null,null,null,39
0400000US40,988,353,195,110,793,346,Oklahoma,null,null,null,null,null,null,40
0400000US41,4575,913,1738,827,2837,831,Oregon,null,null,null,null,null,null,41
0400000US42,1561,630,558,490,1003,463,Pennsylvania,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,46
0400000US47,940,484,163,251,777,352,Tennessee,null,null,null,null,null,null,47
0400000US48,6718,1463,1210,613,5508,1319,Texas,null,null,null,null,null,null,48
0400000US49,5030,754,805,421,4225,684,Utah,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,50
0400000US51,1596,637,156,156,1440,608,Virginia,null,null,null,null,null,null,51
0400000US53,9767,1308,3391,725,6376,1323,Washington,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,54
0400000US55,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,72
0400000US01,640,335,202,205,438,266,Alabama,null,null,null,null,null,null,01
0400000US02,1769,619,289,204,1480,610,Alaska,null,null,null,null,null,null,02
0400000US04,3536,918,493,293,3043,946,Arizona,null,null,null,null,null,null,04
0400000US05,1134,413,661,493,473,285,Arkansas,null,null,null,null,null,null,05
