B07409PR_021E,B07409PR_021M,B07409PR_022E,B07409PR_022M,B07409PR_023E,B07409PR_023M,B07409PR_024E,B07409PR_024M,B07409PR_025E,B07409PR_025M,B07409PR_026E,B07409PR_026M,B07409PR_027E,B07409PR_027M,B07409PR_028E,B07409PR_028M,B07409PR_029E,B07409PR_029M,B07409PR_030E,B07409PR_030M,GEO_ID,B07409PR_001E,B07409PR_001M,B07409PR_002E,B07409PR_002M,B07409PR_003E,B07409PR_003M,B07409PR_004E,B07409PR_004M,B07409PR_005E,B07409PR_005M,B07409PR_006E,B07409PR_006M,B07409PR_007E,B07409PR_007M,B07409PR_008E,B07409PR_008M,B07409PR_009E,B07409PR_009M,B07409PR_010E,B07409PR_010M,B07409PR_011E,B07409PR_011M,B07409PR_012E,B07409PR_012M,B07409PR_013E,B07409PR_013M,B07409PR_014E,B07409PR_014M,B07409PR_015E,B07409PR_015M,B07409PR_016E,B07409PR_016M,B07409PR_017E,B07409PR_017M,B07409PR_018E,B07409PR_018M,B07409PR_019E,B07409PR_019M,B07409PR_020E,B07409PR_020M,B07409PR_021EA,B07409PR_021MA,B07409PR_022EA,B07409PR_022MA,B07409PR_023EA,B07409PR_023MA,B07409PR_024MA,B07409PR_024EA,B07409PR_025MA,B07409PR_025EA,B07409PR_026MA,B07409PR_026EA,B07409PR_027EA,B07409PR_027MA,B07409PR_028EA,B07409PR_028MA,B07409PR_029EA,B07409PR_029MA,B07409PR_030MA,B07409PR_030EA,NAME,B07409PR_001MA,B07409PR_001EA,B07409PR_002MA,B07409PR_002EA,B07409PR_003MA,B07409PR_003EA,B07409PR_004MA,B07409PR_004EA,B07409PR_005EA,B07409PR_005MA,B07409PR_006EA,B07409PR_006MA,B07409PR_007EA,B07409PR_007MA,B07409PR_008MA,B07409PR_008EA,B07409PR_009MA,B07409PR_009EA,B07409PR_010EA,B07409PR_010MA,B07409PR_011EA,B07409PR_011MA,B07409PR_012EA,B07409PR_012MA,B07409PR_013MA,B07409PR_013EA,B07409PR_014MA,B07409PR_014EA,B07409PR_015MA,B07409PR_015EA,B07409PR_016EA,B07409PR_016MA,B07409PR_017EA,B07409PR_017MA,B07409PR_018EA,B07409PR_018MA,B07409PR_019MA,B07409PR_019EA,B07409PR_020MA,B07409PR_020EA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
