GEO_ID,C19037E_001E,C19037E_001M,C19037E_002E,C19037E_002M,C19037E_003E,C19037E_003M,C19037E_004E,C19037E_004M,C19037E_005E,C19037E_005M,C19037E_006E,C19037E_006M,C19037E_007E,C19037E_007M,C19037E_008E,C19037E_008M,C19037E_009E,C19037E_009M,C19037E_010E,C19037E_010M,C19037E_011E,C19037E_011M,C19037E_012E,C19037E_012M,C19037E_013E,C19037E_013M,C19037E_014E,C19037E_014M,C19037E_015E,C19037E_015M,C19037E_016E,C19037E_016M,C19037E_017E,C19037E_017M,C19037E_018E,C19037E_018M,C19037E_019E,C19037E_019M,C19037E_020E,C19037E_020M,C19037E_021E,C19037E_021M,C19037E_022E,C19037E_022M,C19037E_023E,C19037E_023M,C19037E_024E,C19037E_024M,C19037E_025E,C19037E_025M,C19037E_026E,C19037E_026M,C19037E_027E,C19037E_027M,C19037E_028E,C19037E_028M,C19037E_029E,C19037E_029M,C19037E_030E,C19037E_030M,C19037E_031E,C19037E_031M,C19037E_032E,C19037E_032M,C19037E_033E,C19037E_033M,C19037E_034E,C19037E_034M,C19037E_035E,C19037E_035M,C19037E_036E,C19037E_036M,C19037E_037E,C19037E_037M,C19037E_038E,C19037E_038M,C19037E_039E,C19037E_039M,C19037E_040E,C19037E_040M,C19037E_041E,C19037E_041M,C19037E_042E,C19037E_042M,C19037E_043E,C19037E_043M,C19037E_044E,C19037E_044M,C19037E_045E,C19037E_045M,NAME,C19037E_001MA,C19037E_001EA,C19037E_002MA,C19037E_002EA,C19037E_003EA,C19037E_003MA,C19037E_004EA,C19037E_004MA,C19037E_005EA,C19037E_005MA,C19037E_006EA,C19037E_006MA,C19037E_007MA,C19037E_007EA,C19037E_008MA,C19037E_008EA,C19037E_009EA,C19037E_009MA,C19037E_010EA,C19037E_010MA,C19037E_011EA,C19037E_011MA,C19037E_012MA,C19037E_012EA,C19037E_013MA,C19037E_013EA,C19037E_014EA,C19037E_014MA,C19037E_015EA,C19037E_015MA,C19037E_016EA,C19037E_016MA,C19037E_017EA,C19037E_017MA,C19037E_018MA,C19037E_018EA,C19037E_019MA,C19037E_019EA,C19037E_020EA,C19037E_020MA,C19037E_021EA,C19037E_021MA,C19037E_022EA,C19037E_022MA,C19037E_023MA,C19037E_023EA,C19037E_024MA,C19037E_024EA,C19037E_025EA,C19037E_025MA,C19037E_026EA,C19037E_026MA,C19037E_027EA,C19037E_027MA,C19037E_028EA,C19037E_028MA,C19037E_029MA,C19037E_029EA,C19037E_030MA,C19037E_030EA,C19037E_031EA,C19037E_031MA,C19037E_032EA,C19037E_032MA,C19037E_033EA,C19037E_033MA,C19037E_034MA,C19037E_034EA,C19037E_035MA,C19037E_035EA,C19037E_036EA,C19037E_036MA,C19037E_037EA,C19037E_037MA,C19037E_038EA,C19037E_038MA,C19037E_039EA,C19037E_039MA,C19037E_040MA,C19037E_040EA,C19037E_041MA,C19037E_041EA,C19037E_042EA,C19037E_042MA,C19037E_043EA,C19037E_043MA,C19037E_044EA,C19037E_044MA,C19037E_045MA,C19037E_045EA,state
0400000US06,38143,2412,2145,762,366,287,0,197,290,240,244,210,342,385,391,370,240,347,37,62,43,71,192,305,17274,2115,1063,526,877,689,1619,613,2007,885,1982,731,3622,865,2176,801,2209,978,1235,468,484,424,14955,1569,1063,554,566,349,1351,601,805,342,2060,749,3095,924,1538,516,2903,700,778,399,796,416,3769,739,374,242,248,224,195,149,0,197,644,383,1146,557,134,144,530,449,290,221,208,160,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35118,1806,794,380,165,160,66,113,11,20,30,50,340,279,63,106,0,177,119,112,0,177,0,177,13103,1430,705,382,1505,720,1681,678,981,369,1521,550,2647,879,2730,763,1099,397,207,185,27,28,14853,1199,1245,490,652,370,758,278,1288,485,1243,525,3109,796,2607,710,2293,669,1123,418,535,279,6368,750,312,198,297,239,662,339,575,233,907,301,1531,407,778,258,877,422,244,180,185,143,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
