GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001EA,B20005B_001MA,B20005B_002EA,B20005B_002MA,B20005B_003EA,B20005B_003MA,B20005B_004MA,B20005B_004EA,B20005B_005MA,B20005B_005EA,B20005B_006EA,B20005B_006MA,B20005B_007EA,B20005B_007MA,B20005B_008EA,B20005B_008MA,B20005B_009MA,B20005B_009EA,B20005B_010MA,B20005B_010EA,B20005B_011MA,B20005B_011EA,B20005B_012EA,B20005B_012MA,B20005B_013EA,B20005B_013MA,B20005B_014EA,B20005B_014MA,B20005B_015EA,B20005B_015MA,B20005B_016EA,B20005B_016MA,B20005B_017EA,B20005B_017MA,B20005B_018MA,B20005B_018EA,B20005B_019MA,B20005B_019EA,B20005B_020MA,B20005B_020EA,B20005B_021EA,B20005B_021MA,B20005B_022EA,B20005B_022MA,B20005B_023EA,B20005B_023MA,B20005B_024MA,B20005B_024EA,B20005B_025MA,B20005B_025EA,B20005B_026EA,B20005B_026MA,B20005B_027EA,B20005B_027MA,B20005B_028EA,B20005B_028MA,B20005B_029MA,B20005B_029EA,B20005B_030MA,B20005B_030EA,B20005B_031EA,B20005B_031MA,B20005B_032EA,B20005B_032MA,B20005B_033EA,B20005B_033MA,B20005B_034EA,B20005B_034MA,B20005B_035MA,B20005B_035EA,B20005B_036EA,B20005B_036MA,B20005B_037EA,B20005B_037MA,B20005B_038EA,B20005B_038MA,B20005B_039EA,B20005B_039MA,B20005B_040MA,B20005B_040EA,B20005B_041EA,B20005B_041MA,B20005B_042EA,B20005B_042MA,B20005B_043EA,B20005B_043MA,B20005B_044MA,B20005B_044EA,B20005B_045EA,B20005B_045MA,B20005B_046EA,B20005B_046MA,B20005B_047EA,B20005B_047MA,B20005B_048EA,B20005B_048MA,B20005B_049MA,B20005B_049EA,B20005B_050EA,B20005B_050MA,B20005B_051EA,B20005B_051MA,B20005B_052EA,B20005B_052MA,B20005B_053EA,B20005B_053MA,B20005B_054MA,B20005B_054EA,B20005B_055MA,B20005B_055EA,B20005B_056EA,B20005B_056MA,B20005B_057EA,B20005B_057MA,B20005B_058EA,B20005B_058MA,B20005B_059MA,B20005B_059EA,B20005B_060MA,B20005B_060EA,B20005B_061EA,B20005B_061MA,B20005B_062EA,B20005B_062MA,B20005B_063EA,B20005B_063MA,B20005B_064EA,B20005B_064MA,B20005B_065EA,B20005B_065MA,B20005B_066EA,B20005B_066MA,B20005B_067EA,B20005B_067MA,B20005B_068MA,B20005B_068EA,B20005B_069MA,B20005B_069EA,B20005B_070MA,B20005B_070EA,B20005B_071EA,B20005B_071MA,B20005B_072EA,B20005B_072MA,B20005B_073MA,B20005B_073EA,B20005B_074MA,B20005B_074EA,B20005B_075MA,B20005B_075EA,B20005B_076EA,B20005B_076MA,B20005B_077EA,B20005B_077MA,B20005B_078EA,B20005B_078MA,B20005B_079MA,B20005B_079EA,B20005B_080MA,B20005B_080EA,B20005B_081EA,B20005B_081MA,B20005B_082EA,B20005B_082MA,B20005B_083EA,B20005B_083MA,B20005B_084MA,B20005B_084EA,B20005B_085MA,B20005B_085EA,B20005B_086EA,B20005B_086MA,B20005B_087EA,B20005B_087MA,B20005B_088EA,B20005B_088MA,B20005B_089EA,B20005B_089MA,B20005B_090MA,B20005B_090EA,B20005B_091EA,B20005B_091MA,B20005B_092EA,B20005B_092MA,B20005B_093EA,B20005B_093MA,B20005B_094EA,B20005B_094MA,B20005B_095MA,B20005B_095EA,state
0400000US06,1795945,11302,879857,6605,296886,6843,0,197,296886,6843,859,412,1074,575,2360,801,1838,645,5512,1244,4237,1214,7378,1191,6261,1414,12649,1831,8539,1561,17253,2387,24903,3194,17837,2134,24797,3014,17605,1969,23962,2636,29917,2522,24858,2560,34417,3066,30630,3041,582971,8764,397858,8112,185113,6491,32848,3072,22657,2599,19085,2454,13696,1723,16765,1941,9723,1757,9940,1786,4079,1145,9815,1774,5304,1001,7740,1322,7436,1461,4353,1140,3984,1138,2550,820,2945,1115,4046,1168,1426,526,2817,785,3904,1025,916088,6941,292411,7280,0,197,292411,7280,792,734,1228,527,3978,1129,3548,1115,6609,1341,6211,1364,8128,1597,6876,1232,12674,1934,10334,1869,20262,2153,26492,2673,20673,2478,25220,2390,21108,2433,22083,2443,26079,2781,21912,2715,27135,2600,21069,2457,623677,8519,414328,7898,209349,7667,40313,3501,25672,2949,23509,2629,15968,2104,17580,2216,9488,1511,12931,1713,7207,1407,8575,1524,4713,1012,10785,1820,5841,1204,4942,1184,4185,1112,2286,615,2974,1078,4386,1200,2643,856,3025,861,2326,1009,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,164297,3531,87510,2634,36543,2820,0,189,36543,2820,90,110,78,126,465,330,659,566,2010,869,154,239,1311,615,968,577,1346,560,841,383,3967,999,3238,1033,2384,823,2717,996,1901,744,2586,762,3193,1211,2871,914,3043,802,2721,1046,50967,3319,30611,2547,20356,2340,3650,1060,2813,1143,2119,906,1527,728,2437,884,770,390,1105,611,451,328,932,479,456,297,1457,639,954,485,375,313,608,363,74,101,255,248,162,173,19,37,192,260,0,189,76787,2315,26349,1894,0,189,26349,1894,66,112,0,189,559,529,195,221,789,563,451,398,1497,582,545,404,1478,600,1687,671,3647,1244,2527,788,2378,829,1743,631,1796,624,1777,807,1956,775,977,448,1358,628,923,507,50438,2868,27999,2538,22439,2396,4122,1053,3047,791,2979,827,2367,799,3090,1034,854,461,1047,524,465,335,973,509,704,414,734,330,656,481,395,316,224,284,161,192,103,124,150,239,304,266,64,81,0,189,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,282032,4673,132268,2957,47637,2667,0,193,47637,2667,193,200,60,100,430,411,177,175,585,388,617,594,1091,542,783,383,2914,945,1559,652,3402,950,4786,1264,3723,989,3003,911,4703,1507,3771,1309,3286,806,3697,940,5727,1078,3130,919,84631,3608,49956,2984,34675,2617,7089,1285,5417,1201,3233,1027,1995,709,3278,953,1521,576,1342,465,1262,699,2359,748,657,417,1194,469,1010,388,463,332,504,412,369,271,821,560,994,527,537,348,478,367,152,175,149764,2794,50466,2881,0,193,50466,2881,38,66,56,65,277,278,265,236,1182,637,1089,692,1593,660,1109,497,1815,723,1471,762,5996,1263,4852,1075,5273,998,6036,1380,2888,792,3123,1051,3161,988,2968,1061,4386,899,2888,840,99298,3409,52810,2781,46488,3072,5811,1114,5472,1211,4937,1123,4521,1061,4215,1115,2163,642,3075,1120,2399,886,2892,1068,944,365,3052,760,1662,689,1470,829,1017,507,465,307,208,171,930,485,247,200,741,409,267,184,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,149680,1964,68725,1197,28934,1799,0,182,28934,1799,128,156,49,83,336,244,669,418,281,166,390,364,1329,552,458,360,1323,598,521,283,3510,1096,1939,844,2193,1041,2357,858,2541,982,2261,880,3179,1088,1984,954,2243,763,1243,615,39791,2009,23029,1658,16762,1672,3096,618,2693,1023,1708,618,1192,582,2320,887,603,358,1404,685,498,344,650,354,682,436,212,217,439,418,511,369,91,112,0,182,90,110,198,171,12,25,98,159,265,218,80955,1433,34780,2112,0,182,34780,2112,147,231,78,129,155,181,120,143,897,498,1085,526,1069,717,1212,540,1509,767,1432,598,4457,1244,3108,1023,3969,1086,3928,1219,2423,1043,1388,612,2059,636,2569,958,1857,695,1318,579,46175,2206,25506,1810,20669,2102,4008,1038,2186,751,2960,1073,1369,622,2546,840,735,462,1709,623,538,263,1114,551,1156,747,662,383,519,463,292,332,278,289,110,134,320,283,0,182,0,182,167,177,0,182,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,254017,1872,111768,1277,39252,2737,0,197,39252,2737,72,114,96,163,107,108,263,211,1291,664,357,242,1209,599,796,494,1753,648,769,388,2401,948,4182,1175,3145,680,3049,870,2407,774,1407,563,4240,1176,2304,755,4204,927,5200,1271,72516,3179,47301,3316,25215,2255,7811,1265,2763,829,2417,623,1250,493,1425,564,852,461,1154,554,718,396,1170,481,468,324,1350,677,852,400,427,372,329,220,414,312,341,346,415,330,191,194,209,153,659,480,142249,1183,45963,2678,0,197,45963,2678,0,197,611,372,183,162,507,307,778,295,461,316,1011,579,1380,565,1867,662,939,437,2831,866,2967,703,3646,1059,3831,977,2860,860,2328,618,4163,1008,3275,785,5924,1177,6401,1161,96286,2781,64227,3036,32059,2515,6283,1051,3510,831,2593,895,2120,806,3169,768,1266,437,2444,902,787,390,1338,544,1162,521,1191,523,1397,735,533,364,795,451,371,234,1058,756,436,344,537,329,436,251,633,340,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2358978,12347,1109855,9041,389576,10386,0,211,389576,10386,283,200,619,406,4437,1190,5064,1225,16035,2888,8881,1950,20917,2685,14133,1838,35006,4302,20477,2687,45054,3964,46146,3943,31179,3370,30027,3420,18396,2736,17286,2237,27167,2924,14302,2274,18878,3053,15289,2103,720279,12626,465928,10870,254351,8572,46987,4248,30469,3402,32838,3951,22102,2947,31440,3530,14750,2560,16296,2329,8741,2011,9311,1781,4637,1334,10081,2406,7006,1565,3870,1081,5209,1671,1732,695,2010,832,2502,996,784,352,1805,781,1781,847,1249123,7027,433050,9526,0,211,433050,9526,1189,608,755,502,6069,1532,6090,1167,13317,1965,14258,2149,32452,3593,23767,2929,38104,3485,22294,2788,55497,3991,50832,4684,42046,4091,30729,2695,16827,2373,19670,2938,23604,2791,11149,2062,16001,2404,8400,1483,816073,9884,510402,9034,305671,8959,51321,2918,32613,3495,41452,4049,31776,2922,38452,3644,18607,2491,20904,2390,10787,1783,12354,2329,8228,1715,9903,1846,8054,1630,5476,1131,4426,1011,2490,844,1691,710,2302,836,2357,785,980,474,1498,718,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2306442,8199,1056908,5817,411752,8930,0,208,411752,8930,1335,654,623,418,4043,1107,3913,1074,10823,2151,7088,1415,17779,2487,11987,2114,28829,3727,19710,2574,43536,4112,42828,3683,32688,3567,33882,3446,26790,3338,29126,2830,29512,3550,22770,3087,26204,2947,18286,2552,645156,10324,421509,10285,223647,8342,44408,3560,29445,3384,30819,3299,16955,2439,18147,2025,11010,2496,13216,1958,7928,1766,9596,1668,4600,1350,8739,1742,6856,1360,4672,1200,3353,983,2118,707,2400,753,2658,1125,2476,1343,2484,935,1767,693,1249534,5380,456870,9836,0,208,456870,9836,195,171,1387,603,6505,1449,6587,1378,17547,2386,16724,2427,28285,3702,17007,2269,34183,3363,18628,2138,56066,4804,50753,4458,34413,3090,33122,4068,21498,2421,24604,3045,30844,3032,22569,3040,22473,2557,13480,2256,792664,10828,500745,10778,291919,9080,52594,3834,39807,4101,35735,4239,29625,3176,36248,3822,17561,2569,17205,2198,6571,1364,11008,1857,5157,1176,10633,2289,7346,1365,4701,1555,5033,1334,2381,817,2428,980,3307,864,1895,822,1218,521,1466,742,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1431589,7001,655772,4584,200262,5465,0,179,200262,5465,142,150,443,290,3081,887,1673,665,5128,1392,3321,1007,6835,1616,5794,1242,11355,1794,4978,1256,14818,1871,18525,2539,16169,2049,18678,2057,10903,1482,12622,2134,20448,2662,15780,1924,17871,2348,11698,1611,455510,6653,312987,7004,142523,5750,35418,3127,17934,2217,15464,2147,10289,1779,13581,1924,7080,1393,7835,1563,3346,869,6587,1327,2015,668,5473,1058,5550,1005,1573,722,2711,891,785,365,1179,634,1242,561,1153,533,1782,634,1526,574,775817,4513,246012,5435,0,179,246012,5435,393,282,352,199,4114,1004,2063,700,7796,1278,6887,1604,8420,1605,7666,1507,14024,2222,8646,1268,25774,2561,22930,2660,20777,2637,20100,2328,15243,2126,16577,2222,21552,2240,15771,1917,17549,1680,9378,1491,529805,6060,340426,6574,189379,5986,40815,3213,24198,2428,21372,2239,14003,2107,19754,2507,11751,1810,12770,1708,7819,1432,8070,1494,3517,943,6387,1304,4794,965,2814,635,2096,637,1372,675,1148,413,1475,530,1952,607,2310,846,962,571,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
