VARIABLE,TYPE,LABEL,GROUP
C18025_001E,int,Estimate!!Total,C18025
C18025_002E,int,Estimate!!Total!!With a go-outside-home disability,C18025
C18025_003E,int,Estimate!!Total!!With a go-outside-home disability!!16 to 34 years,C18025
C18025_004E,int,Estimate!!Total!!With a go-outside-home disability!!16 to 34 years!!Employed,C18025
C18025_005E,int,Estimate!!Total!!With a go-outside-home disability!!16 to 34 years!!Not employed,C18025
C18025_006E,int,Estimate!!Total!!With a go-outside-home disability!!35 to 64 years,C18025
C18025_007E,int,Estimate!!Total!!With a go-outside-home disability!!35 to 64 years!!Employed,C18025
C18025_008E,int,Estimate!!Total!!With a go-outside-home disability!!35 to 64 years!!Not employed,C18025
C18025_009E,int,Estimate!!Total!!No go-outside-home disability,C18025
C18025_010E,int,Estimate!!Total!!No go-outside-home disability!!16 to 34 years,C18025
C18025_011E,int,Estimate!!Total!!No go-outside-home disability!!16 to 34 years!!Employed,C18025
C18025_012E,int,Estimate!!Total!!No go-outside-home disability!!16 to 34 years!!Not employed,C18025
C18025_013E,int,Estimate!!Total!!No go-outside-home disability!!35 to 64 years,C18025
C18025_014E,int,Estimate!!Total!!No go-outside-home disability!!35 to 64 years!!Employed,C18025
C18025_015E,int,Estimate!!Total!!No go-outside-home disability!!35 to 64 years!!Not employed,C18025
C18025_001M,int,Margin of Error!!Total,C18025
C18025_002M,int,Margin of Error!!Total!!With a go-outside-home disability,C18025
C18025_003M,int,Margin of Error!!Total!!With a go-outside-home disability!!16 to 34 years,C18025
C18025_004M,int,Margin of Error!!Total!!With a go-outside-home disability!!16 to 34 years!!Employed,C18025
C18025_005M,int,Margin of Error!!Total!!With a go-outside-home disability!!16 to 34 years!!Not employed,C18025
C18025_006M,int,Margin of Error!!Total!!With a go-outside-home disability!!35 to 64 years,C18025
C18025_007M,int,Margin of Error!!Total!!With a go-outside-home disability!!35 to 64 years!!Employed,C18025
C18025_008M,int,Margin of Error!!Total!!With a go-outside-home disability!!35 to 64 years!!Not employed,C18025
C18025_009M,int,Margin of Error!!Total!!No go-outside-home disability,C18025
C18025_010M,int,Margin of Error!!Total!!No go-outside-home disability!!16 to 34 years,C18025
C18025_011M,int,Margin of Error!!Total!!No go-outside-home disability!!16 to 34 years!!Employed,C18025
C18025_012M,int,Margin of Error!!Total!!No go-outside-home disability!!16 to 34 years!!Not employed,C18025
C18025_013M,int,Margin of Error!!Total!!No go-outside-home disability!!35 to 64 years,C18025
C18025_014M,int,Margin of Error!!Total!!No go-outside-home disability!!35 to 64 years!!Employed,C18025
C18025_015M,int,Margin of Error!!Total!!No go-outside-home disability!!35 to 64 years!!Not employed,C18025
C18025_001EA,string,Annotation of Estimate!!Total,C18025
C18025_001MA,string,Annotation of Margin of Error!!Total,C18025
C18025_002EA,string,Annotation of Estimate!!Total!!With a go-outside-home disability,C18025
C18025_002MA,string,Annotation of Margin of Error!!Total!!With a go-outside-home disability,C18025
C18025_003EA,string,Annotation of Estimate!!Total!!With a go-outside-home disability!!16 to 34 years,C18025
