VARIABLE,TYPE,LABEL,GROUP
B19037A_001E,int,Estimate!!Total,B19037A
B19037A_002E,int,Estimate!!Total!!Householder under 25 years,B19037A
B19037A_003E,int,"Estimate!!Total!!Householder under 25 years!!Less than $10,000",B19037A
B19037A_004E,int,"Estimate!!Total!!Householder under 25 years!!$10,000 to $14,999",B19037A
B19037A_005E,int,"Estimate!!Total!!Householder under 25 years!!$15,000 to $19,999",B19037A
B19037A_006E,int,"Estimate!!Total!!Householder under 25 years!!$20,000 to $24,999",B19037A
B19037A_007E,int,"Estimate!!Total!!Householder under 25 years!!$25,000 to $29,999",B19037A
B19037A_008E,int,"Estimate!!Total!!Householder under 25 years!!$30,000 to $34,999",B19037A
B19037A_009E,int,"Estimate!!Total!!Householder under 25 years!!$35,000 to $39,999",B19037A
B19037A_010E,int,"Estimate!!Total!!Householder under 25 years!!$40,000 to $44,999",B19037A
B19037A_011E,int,"Estimate!!Total!!Householder under 25 years!!$45,000 to $49,999",B19037A
B19037A_012E,int,"Estimate!!Total!!Householder under 25 years!!$50,000 to $59,999",B19037A
B19037A_013E,int,"Estimate!!Total!!Householder under 25 years!!$60,000 to $74,999",B19037A
B19037A_014E,int,"Estimate!!Total!!Householder under 25 years!!$75,000 to $99,999",B19037A
B19037A_015E,int,"Estimate!!Total!!Householder under 25 years!!$100,000 to $124,999",B19037A
B19037A_016E,int,"Estimate!!Total!!Householder under 25 years!!$125,000 to $149,999",B19037A
B19037A_017E,int,"Estimate!!Total!!Householder under 25 years!!$150,000 to $199,999",B19037A
B19037A_018E,int,"Estimate!!Total!!Householder under 25 years!!$200,000 or more",B19037A
B19037A_019E,int,Estimate!!Total!!Householder 25 to 44 years,B19037A
B19037A_020E,int,"Estimate!!Total!!Householder 25 to 44 years!!Less than $10,000",B19037A
B19037A_021E,int,"Estimate!!Total!!Householder 25 to 44 years!!$10,000 to $14,999",B19037A
B19037A_022E,int,"Estimate!!Total!!Householder 25 to 44 years!!$15,000 to $19,999",B19037A
B19037A_023E,int,"Estimate!!Total!!Householder 25 to 44 years!!$20,000 to $24,999",B19037A
B19037A_024E,int,"Estimate!!Total!!Householder 25 to 44 years!!$25,000 to $29,999",B19037A
B19037A_025E,int,"Estimate!!Total!!Householder 25 to 44 years!!$30,000 to $34,999",B19037A
B19037A_026E,int,"Estimate!!Total!!Householder 25 to 44 years!!$35,000 to $39,999",B19037A
B19037A_027E,int,"Estimate!!Total!!Householder 25 to 44 years!!$40,000 to $44,999",B19037A
B19037A_028E,int,"Estimate!!Total!!Householder 25 to 44 years!!$45,000 to $49,999",B19037A
B19037A_029E,int,"Estimate!!Total!!Householder 25 to 44 years!!$50,000 to $59,999",B19037A
B19037A_030E,int,"Estimate!!Total!!Householder 25 to 44 years!!$60,000 to $74,999",B19037A
B19037A_031E,int,"Estimate!!Total!!Householder 25 to 44 years!!$75,000 to $99,999",B19037A
B19037A_032E,int,"Estimate!!Total!!Householder 25 to 44 years!!$100,000 to $124,999",B19037A
B19037A_033E,int,"Estimate!!Total!!Householder 25 to 44 years!!$125,000 to $149,999",B19037A
B19037A_034E,int,"Estimate!!Total!!Householder 25 to 44 years!!$150,000 to $199,999",B19037A
B19037A_035E,int,"Estimate!!Total!!Householder 25 to 44 years!!$200,000 or more",B19037A
B19037A_036E,int,Estimate!!Total!!Householder 45 to 64 years,B19037A
B19037A_037E,int,"Estimate!!Total!!Householder 45 to 64 years!!Less than $10,000",B19037A
B19037A_038E,int,"Estimate!!Total!!Householder 45 to 64 years!!$10,000 to $14,999",B19037A
B19037A_039E,int,"Estimate!!Total!!Householder 45 to 64 years!!$15,000 to $19,999",B19037A
B19037A_040E,int,"Estimate!!Total!!Householder 45 to 64 years!!$20,000 to $24,999",B19037A
B19037A_041E,int,"Estimate!!Total!!Householder 45 to 64 years!!$25,000 to $29,999",B19037A
B19037A_042E,int,"Estimate!!Total!!Householder 45 to 64 years!!$30,000 to $34,999",B19037A
B19037A_043E,int,"Estimate!!Total!!Householder 45 to 64 years!!$35,000 to $39,999",B19037A
B19037A_044E,int,"Estimate!!Total!!Householder 45 to 64 years!!$40,000 to $44,999",B19037A
B19037A_045E,int,"Estimate!!Total!!Householder 45 to 64 years!!$45,000 to $49,999",B19037A
B19037A_046E,int,"Estimate!!Total!!Householder 45 to 64 years!!$50,000 to $59,999",B19037A
B19037A_047E,int,"Estimate!!Total!!Householder 45 to 64 years!!$60,000 to $74,999",B19037A
B19037A_048E,int,"Estimate!!Total!!Householder 45 to 64 years!!$75,000 to $99,999",B19037A
B19037A_049E,int,"Estimate!!Total!!Householder 45 to 64 years!!$100,000 to $124,999",B19037A
B19037A_050E,int,"Estimate!!Total!!Householder 45 to 64 years!!$125,000 to $149,999",B19037A
B19037A_051E,int,"Estimate!!Total!!Householder 45 to 64 years!!$150,000 to $199,999",B19037A
B19037A_052E,int,"Estimate!!Total!!Householder 45 to 64 years!!$200,000 or more",B19037A
B19037A_053E,int,Estimate!!Total!!Householder 65 years and over,B19037A
B19037A_054E,int,"Estimate!!Total!!Householder 65 years and over!!Less than $10,000",B19037A
B19037A_055E,int,"Estimate!!Total!!Householder 65 years and over!!$10,000 to $14,999",B19037A
B19037A_056E,int,"Estimate!!Total!!Householder 65 years and over!!$15,000 to $19,999",B19037A
B19037A_057E,int,"Estimate!!Total!!Householder 65 years and over!!$20,000 to $24,999",B19037A
B19037A_058E,int,"Estimate!!Total!!Householder 65 years and over!!$25,000 to $29,999",B19037A
B19037A_059E,int,"Estimate!!Total!!Householder 65 years and over!!$30,000 to $34,999",B19037A
B19037A_060E,int,"Estimate!!Total!!Householder 65 years and over!!$35,000 to $39,999",B19037A
B19037A_061E,int,"Estimate!!Total!!Householder 65 years and over!!$40,000 to $44,999",B19037A
B19037A_062E,int,"Estimate!!Total!!Householder 65 years and over!!$45,000 to $49,999",B19037A
B19037A_063E,int,"Estimate!!Total!!Householder 65 years and over!!$50,000 to $59,999",B19037A
B19037A_064E,int,"Estimate!!Total!!Householder 65 years and over!!$60,000 to $74,999",B19037A
B19037A_065E,int,"Estimate!!Total!!Householder 65 years and over!!$75,000 to $99,999",B19037A
B19037A_066E,int,"Estimate!!Total!!Householder 65 years and over!!$100,000 to $124,999",B19037A
B19037A_067E,int,"Estimate!!Total!!Householder 65 years and over!!$125,000 to $149,999",B19037A
B19037A_068E,int,"Estimate!!Total!!Householder 65 years and over!!$150,000 to $199,999",B19037A
B19037A_069E,int,"Estimate!!Total!!Householder 65 years and over!!$200,000 or more",B19037A
B19037A_001M,int,Margin of Error!!Total,B19037A
B19037A_002M,int,Margin of Error!!Total!!Householder under 25 years,B19037A
B19037A_003M,int,"Margin of Error!!Total!!Householder under 25 years!!Less than $10,000",B19037A
B19037A_004M,int,"Margin of Error!!Total!!Householder under 25 years!!$10,000 to $14,999",B19037A
B19037A_005M,int,"Margin of Error!!Total!!Householder under 25 years!!$15,000 to $19,999",B19037A
B19037A_006M,int,"Margin of Error!!Total!!Householder under 25 years!!$20,000 to $24,999",B19037A
B19037A_007M,int,"Margin of Error!!Total!!Householder under 25 years!!$25,000 to $29,999",B19037A
B19037A_008M,int,"Margin of Error!!Total!!Householder under 25 years!!$30,000 to $34,999",B19037A
B19037A_009M,int,"Margin of Error!!Total!!Householder under 25 years!!$35,000 to $39,999",B19037A
B19037A_010M,int,"Margin of Error!!Total!!Householder under 25 years!!$40,000 to $44,999",B19037A
B19037A_011M,int,"Margin of Error!!Total!!Householder under 25 years!!$45,000 to $49,999",B19037A
B19037A_012M,int,"Margin of Error!!Total!!Householder under 25 years!!$50,000 to $59,999",B19037A
B19037A_013M,int,"Margin of Error!!Total!!Householder under 25 years!!$60,000 to $74,999",B19037A
B19037A_014M,int,"Margin of Error!!Total!!Householder under 25 years!!$75,000 to $99,999",B19037A
B19037A_015M,int,"Margin of Error!!Total!!Householder under 25 years!!$100,000 to $124,999",B19037A
B19037A_016M,int,"Margin of Error!!Total!!Householder under 25 years!!$125,000 to $149,999",B19037A
B19037A_017M,int,"Margin of Error!!Total!!Householder under 25 years!!$150,000 to $199,999",B19037A
B19037A_018M,int,"Margin of Error!!Total!!Householder under 25 years!!$200,000 or more",B19037A
B19037A_019M,int,Margin of Error!!Total!!Householder 25 to 44 years,B19037A
B19037A_020M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!Less than $10,000",B19037A
B19037A_021M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$10,000 to $14,999",B19037A
B19037A_022M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$15,000 to $19,999",B19037A
B19037A_023M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$20,000 to $24,999",B19037A
B19037A_024M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$25,000 to $29,999",B19037A
B19037A_025M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$30,000 to $34,999",B19037A
B19037A_026M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$35,000 to $39,999",B19037A
B19037A_027M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$40,000 to $44,999",B19037A
B19037A_028M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$45,000 to $49,999",B19037A
B19037A_029M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$50,000 to $59,999",B19037A
B19037A_030M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$60,000 to $74,999",B19037A
B19037A_031M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$75,000 to $99,999",B19037A
B19037A_032M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$100,000 to $124,999",B19037A
B19037A_033M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$125,000 to $149,999",B19037A
B19037A_034M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$150,000 to $199,999",B19037A
B19037A_035M,int,"Margin of Error!!Total!!Householder 25 to 44 years!!$200,000 or more",B19037A
B19037A_036M,int,Margin of Error!!Total!!Householder 45 to 64 years,B19037A
B19037A_037M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!Less than $10,000",B19037A
B19037A_038M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$10,000 to $14,999",B19037A
B19037A_039M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$15,000 to $19,999",B19037A
B19037A_040M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$20,000 to $24,999",B19037A
B19037A_041M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$25,000 to $29,999",B19037A
B19037A_042M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$30,000 to $34,999",B19037A
B19037A_043M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$35,000 to $39,999",B19037A
B19037A_044M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$40,000 to $44,999",B19037A
B19037A_045M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$45,000 to $49,999",B19037A
B19037A_046M,int,"Margin of Error!!Total!!Householder 45 to 64 years!!$50,000 to $59,999",B19037A
