VARIABLE,TYPE,LABEL,GROUP
C23002G_001E,int,Estimate!!Total,C23002G
C23002G_002E,int,Estimate!!Total!!Male,C23002G
C23002G_003E,int,Estimate!!Total!!Male!!16 to 64 years,C23002G
C23002G_004E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force,C23002G
C23002G_005E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!In Armed Forces,C23002G
C23002G_006E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian,C23002G
C23002G_007E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002G
C23002G_008E,int,Estimate!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002G
C23002G_009E,int,Estimate!!Total!!Male!!16 to 64 years!!Not in labor force,C23002G
C23002G_010E,int,Estimate!!Total!!Male!!65 years and over,C23002G
C23002G_011E,int,Estimate!!Total!!Male!!65 years and over!!In labor force,C23002G
C23002G_012E,int,Estimate!!Total!!Male!!65 years and over!!In labor force!!Employed,C23002G
C23002G_013E,int,Estimate!!Total!!Male!!65 years and over!!In labor force!!Unemployed,C23002G
C23002G_014E,int,Estimate!!Total!!Male!!65 years and over!!Not in labor force,C23002G
C23002G_015E,int,Estimate!!Total!!Female,C23002G
C23002G_016E,int,Estimate!!Total!!Female!!16 to 64 years,C23002G
C23002G_017E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force,C23002G
C23002G_018E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!In Armed Forces,C23002G
C23002G_019E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!Civilian,C23002G
C23002G_020E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002G
C23002G_021E,int,Estimate!!Total!!Female!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002G
C23002G_022E,int,Estimate!!Total!!Female!!16 to 64 years!!Not in labor force,C23002G
C23002G_023E,int,Estimate!!Total!!Female!!65 years and over,C23002G
C23002G_024E,int,Estimate!!Total!!Female!!65 years and over!!In labor force,C23002G
C23002G_025E,int,Estimate!!Total!!Female!!65 years and over!!In labor force!!Employed,C23002G
C23002G_026E,int,Estimate!!Total!!Female!!65 years and over!!In labor force!!Unemployed,C23002G
C23002G_027E,int,Estimate!!Total!!Female!!65 years and over!!Not in labor force,C23002G
C23002G_001M,int,Margin of Error!!Total,C23002G
C23002G_002M,int,Margin of Error!!Total!!Male,C23002G
C23002G_003M,int,Margin of Error!!Total!!Male!!16 to 64 years,C23002G
C23002G_004M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force,C23002G
C23002G_005M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!In Armed Forces,C23002G
C23002G_006M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian,C23002G
C23002G_007M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Employed,C23002G
C23002G_008M,int,Margin of Error!!Total!!Male!!16 to 64 years!!In labor force!!Civilian!!Unemployed,C23002G
C23002G_009M,int,Margin of Error!!Total!!Male!!16 to 64 years!!Not in labor force,C23002G
