VARIABLE,TYPE,LABEL,GROUP
C27008_001E,int,Estimate!!Total,C27008
C27008_002E,int,Estimate!!Total!!Male,C27008
C27008_003E,int,Estimate!!Total!!Male!!Under 19 years,C27008
C27008_004E,int,Estimate!!Total!!Male!!Under 19 years!!With TRICARE/military health coverage,C27008
C27008_005E,int,Estimate!!Total!!Male!!Under 19 years!!No TRICARE/military health coverage,C27008
C27008_006E,int,Estimate!!Total!!Male!!19 to 64 years,C27008
C27008_007E,int,Estimate!!Total!!Male!!19 to 64 years!!With TRICARE/military health coverage,C27008
C27008_008E,int,Estimate!!Total!!Male!!19 to 64 years!!No TRICARE/military health coverage,C27008
C27008_009E,int,Estimate!!Total!!Male!!65 years and over,C27008
C27008_010E,int,Estimate!!Total!!Male!!65 years and over!!With TRICARE/military health coverage,C27008
C27008_011E,int,Estimate!!Total!!Male!!65 years and over!!No TRICARE/military health coverage,C27008
C27008_012E,int,Estimate!!Total!!Female,C27008
C27008_013E,int,Estimate!!Total!!Female!!Under 19 years,C27008
C27008_014E,int,Estimate!!Total!!Female!!Under 19 years!!With TRICARE/military health coverage,C27008
C27008_015E,int,Estimate!!Total!!Female!!Under 19 years!!No TRICARE/military health coverage,C27008
C27008_016E,int,Estimate!!Total!!Female!!19 to 64 years,C27008
C27008_017E,int,Estimate!!Total!!Female!!19 to 64 years!!With TRICARE/military health coverage,C27008
C27008_018E,int,Estimate!!Total!!Female!!19 to 64 years!!No TRICARE/military health coverage,C27008
C27008_019E,int,Estimate!!Total!!Female!!65 years and over,C27008
C27008_020E,int,Estimate!!Total!!Female!!65 years and over!!With TRICARE/military health coverage,C27008
C27008_021E,int,Estimate!!Total!!Female!!65 years and over!!No TRICARE/military health coverage,C27008
C27008_001M,int,Margin of Error!!Total,C27008
C27008_002M,int,Margin of Error!!Total!!Male,C27008
C27008_003M,int,Margin of Error!!Total!!Male!!Under 19 years,C27008
C27008_004M,int,Margin of Error!!Total!!Male!!Under 19 years!!With TRICARE/military health coverage,C27008
C27008_005M,int,Margin of Error!!Total!!Male!!Under 19 years!!No TRICARE/military health coverage,C27008
C27008_006M,int,Margin of Error!!Total!!Male!!19 to 64 years,C27008
C27008_007M,int,Margin of Error!!Total!!Male!!19 to 64 years!!With TRICARE/military health coverage,C27008
C27008_008M,int,Margin of Error!!Total!!Male!!19 to 64 years!!No TRICARE/military health coverage,C27008
C27008_009M,int,Margin of Error!!Total!!Male!!65 years and over,C27008
C27008_010M,int,Margin of Error!!Total!!Male!!65 years and over!!With TRICARE/military health coverage,C27008
C27008_011M,int,Margin of Error!!Total!!Male!!65 years and over!!No TRICARE/military health coverage,C27008
C27008_012M,int,Margin of Error!!Total!!Female,C27008
