VARIABLE,TYPE,LABEL,GROUP
B13002C_001E,int,Estimate!!Total,B13002C
B13002C_002E,int,Estimate!!Total!!Women who had a birth in the past 12 months,B13002C
B13002C_003E,int,Estimate!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_004E,int,"Estimate!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_005E,int,Estimate!!Total!!Women who did not have a birth in the past 12 months,B13002C
B13002C_006E,int,Estimate!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_007E,int,"Estimate!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_001M,int,Margin of Error!!Total,B13002C
B13002C_002M,int,Margin of Error!!Total!!Women who had a birth in the past 12 months,B13002C
B13002C_003M,int,Margin of Error!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_004M,int,"Margin of Error!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_005M,int,Margin of Error!!Total!!Women who did not have a birth in the past 12 months,B13002C
B13002C_006M,int,Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_007M,int,"Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_001EA,string,Annotation of Estimate!!Total,B13002C
B13002C_001MA,string,Annotation of Margin of Error!!Total,B13002C
B13002C_002EA,string,Annotation of Estimate!!Total!!Women who had a birth in the past 12 months,B13002C
B13002C_002MA,string,Annotation of Margin of Error!!Total!!Women who had a birth in the past 12 months,B13002C
B13002C_003EA,string,Annotation of Estimate!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_003MA,string,Annotation of Margin of Error!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_004EA,string,"Annotation of Estimate!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_004MA,string,"Annotation of Margin of Error!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_005EA,string,Annotation of Estimate!!Total!!Women who did not have a birth in the past 12 months,B13002C
B13002C_005MA,string,Annotation of Margin of Error!!Total!!Women who did not have a birth in the past 12 months,B13002C
B13002C_006EA,string,Annotation of Estimate!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_006MA,string,Annotation of Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002C
B13002C_007EA,string,"Annotation of Estimate!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
B13002C_007MA,string,"Annotation of Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002C
