VARIABLE,TYPE,LABEL,GROUP
S2601A_C01_001E,int,Total population!!Estimate!!Total population,S2601A
S2601A_C01_002E,float,Total population!!Estimate!!SEX AND AGE!!Male,S2601A
S2601A_C01_003E,float,Total population!!Estimate!!SEX AND AGE!!Female,S2601A
S2601A_C01_004E,float,Total population!!Estimate!!Under 15 years,S2601A
S2601A_C01_005E,float,Total population!!Estimate!!15 to 17 years,S2601A
S2601A_C01_006E,float,Total population!!Estimate!!18 to 24 years,S2601A
S2601A_C01_007E,float,Total population!!Estimate!!25 to 34 years,S2601A
S2601A_C01_008E,float,Total population!!Estimate!!35 to 44 years,S2601A
S2601A_C01_009E,float,Total population!!Estimate!!45 to 54 years,S2601A
S2601A_C01_010E,float,Total population!!Estimate!!55 to 64 years,S2601A
S2601A_C01_011E,float,Total population!!Estimate!!65 to 74 years,S2601A
S2601A_C01_012E,float,Total population!!Estimate!!75 to 84 years,S2601A
S2601A_C01_013E,float,Total population!!Estimate!!85 years and over,S2601A
S2601A_C01_014E,int,Total population!!Estimate!!Under 18 years,S2601A
S2601A_C01_015E,float,Total population!!Estimate!!Under 18 years!!Male,S2601A
S2601A_C01_016E,float,Total population!!Estimate!!Under 18 years!!Female,S2601A
S2601A_C01_017E,int,Total population!!Estimate!!65 years and over,S2601A
S2601A_C01_018E,float,Total population!!Estimate!!65 years and over!!Male,S2601A
S2601A_C01_019E,float,Total population!!Estimate!!65 years and over!!Female,S2601A
S2601A_C01_020E,float,Total population!!Estimate!!Median age (years),S2601A
S2601A_C01_021E,int,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race,S2601A
S2601A_C01_022E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!White,S2601A
S2601A_C01_023E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Black or African American,S2601A
S2601A_C01_024E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,S2601A
S2601A_C01_025E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Asian,S2601A
S2601A_C01_026E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,S2601A
S2601A_C01_027E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Some other race,S2601A
S2601A_C01_028E,int,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Two or more races,S2601A
S2601A_C01_029E,float,Total population!!Estimate!!Hispanic or Latino (of any race),S2601A
S2601A_C01_030E,float,Total population!!Estimate!!Not Hispanic or Latino,S2601A
S2601A_C01_031E,float,"Total population!!Estimate!!White alone, Not Hispanic or Latino",S2601A
S2601A_C01_032E,int,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over,S2601A
S2601A_C01_033E,float,"Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",S2601A
S2601A_C01_034E,float,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,S2601A
S2601A_C01_035E,float,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced,S2601A
S2601A_C01_036E,float,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Separated,S2601A
S2601A_C01_037E,float,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Never married,S2601A
S2601A_C01_038E,int,Total population!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,S2601A
S2601A_C01_039E,float,Total population!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school through 12th grade,S2601A
S2601A_C01_040E,float,Total population!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,S2601A
S2601A_C01_041E,int,Total population!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,S2601A
S2601A_C01_042E,float,Total population!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,S2601A
S2601A_C01_043E,float,Total population!!Estimate!!Bachelor's degree or higher,S2601A
S2601A_C01_044E,int,Total population!!Estimate!!VETERAN STATUS!!Civilian population 18 years and over,S2601A
S2601A_C01_045E,float,Total population!!Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veteran,S2601A
S2601A_C01_046E,int,Total population!!Estimate!!DISABILITY STATUS!!Total population,S2601A
S2601A_C01_047E,float,Total population!!Estimate!!DISABILITY STATUS!!Total population!!With a disability,S2601A
S2601A_C01_048E,int,Total population!!Estimate!!DISABILITY STATUS!!Population under 18 years,S2601A
S2601A_C01_049E,float,Total population!!Estimate!!DISABILITY STATUS!!Population under 18 years!!With a disability,S2601A
S2601A_C01_050E,int,Total population!!Estimate!!DISABILITY STATUS!!Population 18 to 64 years,S2601A
S2601A_C01_051E,float,Total population!!Estimate!!DISABILITY STATUS!!Population 18 to 64 years!!With a disability,S2601A
S2601A_C01_052E,float,Total population!!Estimate!!DISABILITY STATUS!!Population 18 to 64 years!!No disability,S2601A
S2601A_C01_053E,int,Total population!!Estimate!!DISABILITY STATUS!!Population 65 years and over,S2601A
S2601A_C01_054E,float,Total population!!Estimate!!DISABILITY STATUS!!Population 65 years and over!!With a disability,S2601A
S2601A_C01_055E,int,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,S2601A
S2601A_C01_056E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same address,S2601A
S2601A_C01_057E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the U.S.,S2601A
S2601A_C01_058E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the U.S.!!Same county,S2601A
S2601A_C01_059E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the U.S.!!Different county,S2601A
S2601A_C01_060E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the U.S.!!Different county!!Same state,S2601A
S2601A_C01_061E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different address in the U.S.!!Different county!!Different state,S2601A
S2601A_C01_062E,float,Total population!!Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad,S2601A
S2601A_C01_063E,int,"Total population!!Estimate!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population",S2601A
S2601A_C01_064E,int,"Total population!!Estimate!!PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY!!Total population!!Native",S2601A
