VARIABLE,TYPE,LABEL,GROUP
S2602_C01_001E,int,Total population!!Estimate!!Total population,S2602
S2602_C01_002E,float,Total population!!Estimate!!SEX AND AGE!!Male,S2602
S2602_C01_003E,float,Total population!!Estimate!!SEX AND AGE!!Female,S2602
S2602_C01_004E,float,Total population!!Estimate!!Under 15 years,S2602
S2602_C01_005E,float,Total population!!Estimate!!15 to 17 years,S2602
S2602_C01_006E,float,Total population!!Estimate!!18 to 24 years,S2602
S2602_C01_007E,float,Total population!!Estimate!!25 to 34 years,S2602
S2602_C01_008E,float,Total population!!Estimate!!35 to 44 years,S2602
S2602_C01_009E,float,Total population!!Estimate!!45 to 54 years,S2602
S2602_C01_010E,float,Total population!!Estimate!!55 to 64 years,S2602
S2602_C01_011E,float,Total population!!Estimate!!65 to 74 years,S2602
S2602_C01_012E,float,Total population!!Estimate!!75 to 84 years,S2602
S2602_C01_013E,float,Total population!!Estimate!!85 years and over,S2602
S2602_C01_014E,int,Total population!!Estimate!!Under 18 years,S2602
S2602_C01_015E,float,Total population!!Estimate!!Under 18 years!!Male,S2602
S2602_C01_016E,float,Total population!!Estimate!!Under 18 years!!Female,S2602
S2602_C01_017E,int,Total population!!Estimate!!65 years and over,S2602
S2602_C01_018E,float,Total population!!Estimate!!65 years and over!!Male,S2602
S2602_C01_019E,float,Total population!!Estimate!!65 years and over!!Female,S2602
S2602_C01_020E,float,Total population!!Estimate!!Median age (years),S2602
S2602_C01_021E,int,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race,S2602
S2602_C01_022E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!White,S2602
S2602_C01_023E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Black or African American,S2602
S2602_C01_024E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,S2602
S2602_C01_025E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Asian,S2602
S2602_C01_026E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,S2602
S2602_C01_027E,float,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Some other race,S2602
S2602_C01_028E,int,Total population!!Estimate!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Two or more races,S2602
S2602_C01_029E,float,Total population!!Estimate!!Hispanic or Latino (of any race),S2602
S2602_C01_030E,float,"Total population!!Estimate!!White alone, Not Hispanic or Latino",S2602
S2602_C01_031E,int,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over,S2602
S2602_C01_032E,float,"Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",S2602
S2602_C01_033E,float,Total population!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,S2602
