VARIABLE,TYPE,LABEL,GROUP
B18020H_001E,int,Estimate!!Total,B18020H
B18020H_002E,int,Estimate!!Total!!With any disability,B18020H
B18020H_003E,int,Estimate!!Total!!With any disability!!Male,B18020H
B18020H_004E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years,B18020H
B18020H_005E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020H
B18020H_006E,int,Estimate!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020H
B18020H_007E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years,B18020H
B18020H_008E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020H
B18020H_009E,int,Estimate!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020H
B18020H_010E,int,Estimate!!Total!!With any disability!!Female,B18020H
B18020H_011E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years,B18020H
B18020H_012E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020H
B18020H_013E,int,Estimate!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020H
B18020H_014E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years,B18020H
B18020H_015E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020H
B18020H_016E,int,Estimate!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020H
B18020H_017E,int,Estimate!!Total!!No disability,B18020H
B18020H_018E,int,Estimate!!Total!!No disability!!Male,B18020H
B18020H_019E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years,B18020H
B18020H_020E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020H
B18020H_021E,int,Estimate!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020H
B18020H_022E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years,B18020H
B18020H_023E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020H
B18020H_024E,int,Estimate!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020H
B18020H_025E,int,Estimate!!Total!!No disability!!Female,B18020H
B18020H_026E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years,B18020H
B18020H_027E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020H
B18020H_028E,int,Estimate!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020H
B18020H_029E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years,B18020H
B18020H_030E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020H
B18020H_031E,int,Estimate!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020H
B18020H_001M,int,Margin of Error!!Total,B18020H
B18020H_002M,int,Margin of Error!!Total!!With any disability,B18020H
B18020H_003M,int,Margin of Error!!Total!!With any disability!!Male,B18020H
B18020H_004M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years,B18020H
B18020H_005M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Employed,B18020H
B18020H_006M,int,Margin of Error!!Total!!With any disability!!Male!!16 to 34 years!!Not employed,B18020H
B18020H_007M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years,B18020H
B18020H_008M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Employed,B18020H
B18020H_009M,int,Margin of Error!!Total!!With any disability!!Male!!35 to 64 years!!Not employed,B18020H
B18020H_010M,int,Margin of Error!!Total!!With any disability!!Female,B18020H
B18020H_011M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years,B18020H
B18020H_012M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years!!Employed,B18020H
B18020H_013M,int,Margin of Error!!Total!!With any disability!!Female!!16 to 34 years!!Not employed,B18020H
B18020H_014M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years,B18020H
B18020H_015M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years!!Employed,B18020H
B18020H_016M,int,Margin of Error!!Total!!With any disability!!Female!!35 to 64 years!!Not employed,B18020H
B18020H_017M,int,Margin of Error!!Total!!No disability,B18020H
B18020H_018M,int,Margin of Error!!Total!!No disability!!Male,B18020H
B18020H_019M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years,B18020H
B18020H_020M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years!!Employed,B18020H
B18020H_021M,int,Margin of Error!!Total!!No disability!!Male!!16 to 34 years!!Not employed,B18020H
B18020H_022M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years,B18020H
B18020H_023M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years!!Employed,B18020H
B18020H_024M,int,Margin of Error!!Total!!No disability!!Male!!35 to 64 years!!Not employed,B18020H
B18020H_025M,int,Margin of Error!!Total!!No disability!!Female,B18020H
B18020H_026M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years,B18020H
B18020H_027M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years!!Employed,B18020H
B18020H_028M,int,Margin of Error!!Total!!No disability!!Female!!16 to 34 years!!Not employed,B18020H
B18020H_029M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years,B18020H
B18020H_030M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years!!Employed,B18020H
B18020H_031M,int,Margin of Error!!Total!!No disability!!Female!!35 to 64 years!!Not employed,B18020H
B18020H_001EA,string,Annotation of Estimate!!Total,B18020H
B18020H_001MA,string,Annotation of Margin of Error!!Total,B18020H
B18020H_002EA,string,Annotation of Estimate!!Total!!With any disability,B18020H
B18020H_002MA,string,Annotation of Margin of Error!!Total!!With any disability,B18020H
B18020H_003EA,string,Annotation of Estimate!!Total!!With any disability!!Male,B18020H
B18020H_003MA,string,Annotation of Margin of Error!!Total!!With any disability!!Male,B18020H
B18020H_004EA,string,Annotation of Estimate!!Total!!With any disability!!Male!!16 to 34 years,B18020H
B18020H_004MA,string,Annotation of Margin of Error!!Total!!With any disability!!Male!!16 to 34 years,B18020H
