GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001MA,S1001_C01_001EA,S1001_C01_002EA,S1001_C01_002MA,S1001_C01_003EA,S1001_C01_003MA,S1001_C01_004EA,S1001_C01_004MA,S1001_C01_005EA,S1001_C01_005MA,S1001_C01_006MA,S1001_C01_006EA,S1001_C01_007EA,S1001_C01_007MA,S1001_C01_008MA,S1001_C01_008EA,S1001_C01_009MA,S1001_C01_009EA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011EA,S1001_C01_011MA,S1001_C01_012EA,S1001_C01_012MA,S1001_C01_013EA,S1001_C01_013MA,S1001_C01_014MA,S1001_C01_014EA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016MA,S1001_C01_016EA,S1001_C01_017MA,S1001_C01_017EA,S1001_C01_018EA,S1001_C01_018MA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020EA,S1001_C01_020MA,S1001_C01_021MA,S1001_C01_021EA,S1001_C01_022EA,S1001_C01_022MA,S1001_C01_023EA,S1001_C01_023MA,S1001_C01_024MA,S1001_C01_024EA,S1001_C01_025MA,S1001_C01_025EA,S1001_C01_026EA,S1001_C01_026MA,S1001_C01_027MA,S1001_C01_027EA,S1001_C01_028MA,S1001_C01_028EA,S1001_C01_029MA,S1001_C01_029EA,S1001_C02_001EA,S1001_C02_001MA,S1001_C02_002EA,S1001_C02_002MA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004EA,S1001_C02_004MA,S1001_C02_005MA,S1001_C02_005EA,S1001_C02_006MA,S1001_C02_006EA,S1001_C02_007MA,S1001_C02_007EA,S1001_C02_008EA,S1001_C02_008MA,S1001_C02_009MA,S1001_C02_009EA,S1001_C02_010EA,S1001_C02_010MA,S1001_C02_011MA,S1001_C02_011EA,S1001_C02_012EA,S1001_C02_012MA,S1001_C02_013EA,S1001_C02_013MA,S1001_C02_014MA,S1001_C02_014EA,S1001_C02_015MA,S1001_C02_015EA,S1001_C02_016EA,S1001_C02_016MA,S1001_C02_017MA,S1001_C02_017EA,S1001_C02_018EA,S1001_C02_018MA,S1001_C02_019EA,S1001_C02_019MA,S1001_C02_020MA,S1001_C02_020EA,S1001_C02_021MA,S1001_C02_021EA,S1001_C02_022EA,S1001_C02_022MA,S1001_C02_023MA,S1001_C02_023EA,S1001_C02_024EA,S1001_C02_024MA,S1001_C02_025MA,S1001_C02_025EA,S1001_C02_026EA,S1001_C02_026MA,S1001_C02_027MA,S1001_C02_027EA,S1001_C02_028EA,S1001_C02_028MA,S1001_C02_029MA,S1001_C02_029EA,S1001_C03_001MA,S1001_C03_001EA,S1001_C03_002MA,S1001_C03_002EA,S1001_C03_003EA,S1001_C03_003MA,S1001_C03_004EA,S1001_C03_004MA,S1001_C03_005MA,S1001_C03_005EA,S1001_C03_006EA,S1001_C03_006MA,S1001_C03_007MA,S1001_C03_007EA,S1001_C03_008MA,S1001_C03_008EA,S1001_C03_009MA,S1001_C03_009EA,S1001_C03_010EA,S1001_C03_010MA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012MA,S1001_C03_012EA,S1001_C03_013MA,S1001_C03_013EA,S1001_C03_014EA,S1001_C03_014MA,S1001_C03_015EA,S1001_C03_015MA,S1001_C03_016MA,S1001_C03_016EA,S1001_C03_017MA,S1001_C03_017EA,S1001_C03_018EA,S1001_C03_018MA,S1001_C03_019EA,S1001_C03_019MA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021EA,S1001_C03_021MA,S1001_C03_022EA,S1001_C03_022MA,S1001_C03_023EA,S1001_C03_023MA,S1001_C03_024MA,S1001_C03_024EA,S1001_C03_025MA,S1001_C03_025EA,S1001_C03_026EA,S1001_C03_026MA,S1001_C03_027EA,S1001_C03_027MA,S1001_C03_028EA,S1001_C03_028MA,S1001_C03_029MA,S1001_C03_029EA,state
0400000US01,111458,6848,42.8,2.7,31.6,2.0,25.6,2.5,96.2,1.1,50.8,2.6,44.2,2.4,0.4,0.3,0.0,0.1,0.1,0.1,0.7,0.6,3.8,1.1,4.0,1.6,48.2,2.9,-999999999.0,-999999999.0,-999999999.0,-999999999.0,111458,6848,7.6,1.6,39942,2595,111458,6848,54.8,3.5,29.1,3.0,70.9,3.0,111458,6848,71.7,3.2,28.3,3.2,75.4,2.6,6.1,1.7,18.5,2.5,70349,4561,39.1,3.4,33.7,2.8,27.2,3.1,96.1,1.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,3.9,1.3,3.0,1.5,49.6,3.8,100.0,0.2,0.0,0.2,70349,4561,9.9,2.3,36832,3583,70349,4561,54.2,4.1,31.5,3.4,68.5,3.4,70349,4561,71.6,3.6,28.4,3.6,73.3,3.9,5.2,1.9,21.5,3.5,24979,3267,16.5,3.0,40.9,5.1,42.5,5.0,98.2,1.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.8,1.2,3.0,2.4,55.3,5.5,100.0,0.6,0.0,0.6,24979,3267,12.5,3.3,29404,3956,24979,3267,41.9,5.3,40.6,4.8,59.4,4.8,24979,3267,72.5,4.8,27.5,4.8,71.3,5.4,5.4,3.0,23.3,5.2,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,155533,11057,46.6,2.8,28.8,2.4,24.6,2.4,92.3,1.8,66.3,3.3,4.2,1.2,14.0,1.8,0.2,0.3,0.1,0.2,7.5,1.7,7.7,1.8,52.5,3.6,26.9,3.4,98.2,1.0,1.8,1.0,155533,11057,3.9,0.9,46809,4052,155533,11057,58.2,3.9,33.2,3.7,66.8,3.7,155533,11057,68.8,3.7,31.2,3.7,76.0,3.4,9.5,2.7,14.5,2.6,77373,6765,41.4,3.9,30.4,3.7,28.2,3.1,90.7,2.8,61.5,4.2,4.7,1.7,16.2,2.7,0.5,0.5,0.3,0.4,7.5,2.4,9.3,2.8,47.7,4.5,27.1,4.2,98.3,0.8,1.7,0.8,77373,6765,5.4,1.7,40803,3517,77373,6765,62.1,3.8,36.6,5.0,63.4,5.0,77373,6765,66.4,4.3,33.6,4.3,73.5,4.8,9.9,3.9,16.6,3.8,20028,3567,20.3,5.7,38.2,7.8,41.5,7.8,94.0,3.4,73.4,7.0,3.3,1.9,11.2,4.1,0.0,1.1,0.0,1.1,6.1,3.2,6.0,3.4,48.0,9.9,35.0,8.8,99.3,0.8,0.7,0.8,20028,3567,7.9,3.5,33716,3024,20028,3567,41.6,8.7,34.0,10.8,66.0,10.8,20028,3567,73.6,8.5,26.4,8.5,56.6,10.9,15.3,7.8,28.1,10.5,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,769851,17945,50.8,1.1,28.8,0.8,20.4,0.9,91.6,0.8,56.1,1.5,8.1,0.7,1.4,0.3,7.4,0.6,0.7,0.3,17.9,1.1,8.4,0.8,61.4,1.3,18.0,1.1,96.4,0.5,3.6,0.5,769851,17945,3.5,0.4,60048,1400,769851,17945,42.8,1.3,19.4,1.3,80.6,1.3,769851,17945,63.9,1.5,36.1,1.5,82.4,1.1,14.3,1.0,3.3,0.5,324395,13539,46.0,1.8,30.5,1.4,23.4,1.4,90.2,1.4,54.6,2.5,10.1,1.2,1.8,0.6,6.1,0.8,0.4,0.2,17.2,2.0,9.8,1.4,58.1,2.0,20.0,1.7,96.0,0.8,4.0,0.8,324395,13539,4.6,0.7,53978,1741,324395,13539,45.6,2.2,21.8,2.2,78.2,2.2,324395,13539,59.7,2.6,40.3,2.6,79.0,1.8,16.5,1.6,4.5,1.0,75908,6555,21.1,3.2,38.7,3.5,40.2,3.5,88.6,3.5,55.7,4.0,16.7,3.2,2.8,1.1,2.8,1.1,0.0,0.1,10.6,2.4,11.4,3.5,44.4,4.5,29.0,3.6,98.0,1.0,2.0,1.0,75908,6555,9.4,2.4,37989,3225,75908,6555,39.4,4.4,27.9,4.1,72.1,4.1,75908,6555,56.5,4.5,43.5,4.5,74.8,3.9,19.0,3.2,6.2,2.5,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,69536,6752,47.3,3.9,30.9,3.2,21.8,2.7,91.1,2.5,71.9,4.0,7.8,2.1,2.2,1.1,2.6,2.4,0.3,0.6,6.3,1.7,8.9,2.5,43.1,4.4,41.2,4.3,98.9,0.9,1.1,0.9,69536,6752,4.5,1.7,55281,4699,69536,6752,45.9,4.6,21.3,4.2,78.7,4.2,69536,6752,65.6,4.6,34.4,4.6,81.7,3.4,9.1,2.5,9.3,2.8,37621,4749,43.6,5.3,33.7,4.7,22.7,3.7,93.5,2.6,71.7,5.7,10.7,3.4,2.4,1.7,1.4,1.1,0.0,0.4,7.2,2.2,6.5,2.6,47.7,6.0,36.6,6.4,98.4,1.7,1.6,1.7,37621,4749,5.6,2.1,50437,7276,37621,4749,48.3,6.1,25.6,5.7,74.4,5.7,37621,4749,64.6,5.7,35.4,5.7,76.9,5.3,10.0,3.3,13.1,4.9,11938,2754,21.4,6.4,38.5,8.5,40.0,7.5,94.5,3.5,70.5,8.6,15.5,7.1,2.1,2.0,0.2,0.3,0.0,1.4,6.2,3.9,5.5,3.5,39.0,9.4,40.1,10.4,100.0,1.4,0.0,1.4,11938,2754,7.2,3.9,38413,5785,11938,2754,35.0,11.1,26.9,9.4,73.1,9.4,11938,2754,67.0,8.6,33.0,8.6,68.2,11.4,15.0,6.4,16.8,11.3,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,318845,13158,49.7,1.8,29.8,1.7,20.5,1.1,93.5,1.2,55.4,2.2,33.0,2.1,0.7,0.3,1.0,0.4,0.1,0.1,3.3,0.9,6.5,1.2,24.2,1.9,37.2,2.0,96.9,0.9,3.1,0.9,318845,13158,4.0,0.6,48369,2455,318845,13158,53.3,2.2,25.5,2.3,74.5,2.3,318845,13158,69.5,2.2,30.5,2.2,79.4,1.8,12.0,1.3,8.7,1.3,176677,9419,47.3,3.0,30.5,2.4,22.2,1.6,92.7,1.5,52.9,3.0,36.3,2.9,0.9,0.4,0.7,0.4,0.0,0.1,1.9,0.8,7.3,1.5,19.6,2.3,38.0,3.0,97.0,1.2,3.0,1.2,176677,9419,5.5,1.0,42129,2379,176677,9419,54.4,2.8,29.7,3.1,70.3,3.1,176677,9419,67.2,2.9,32.8,2.9,76.8,2.8,13.5,1.9,9.6,2.1,56108,5543,25.6,3.7,38.8,4.0,35.6,3.2,90.4,3.2,48.9,5.0,39.4,5.0,0.9,0.8,0.5,0.6,0.0,0.4,0.6,0.6,9.6,3.2,13.6,3.2,38.9,4.8,98.0,1.6,2.0,1.6,56108,5543,10.0,2.4,32279,5132,56108,5543,40.6,5.2,36.1,6.0,63.9,6.0,56108,5543,64.2,4.9,35.8,4.9,75.4,3.8,14.8,2.9,9.8,2.8,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
