VARIABLE,TYPE,LABEL,GROUP
S1701_C01_001E,int,Estimate!!Total!!Population for whom poverty status is determined,S1701
S1701_C01_002E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years,S1701
S1701_C01_003E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,S1701
S1701_C01_004E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,S1701
S1701_C01_005E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,S1701
S1701_C01_006E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years,S1701
S1701_C01_007E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,S1701
S1701_C01_008E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,S1701
S1701_C01_009E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!60 years and over,S1701
S1701_C01_010E,int,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!65 years and over,S1701
S1701_C01_011E,int,Estimate!!Total!!Population for whom poverty status is determined!!SEX!!Male,S1701
S1701_C01_012E,int,Estimate!!Total!!Population for whom poverty status is determined!!SEX!!Female,S1701
S1701_C01_013E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,S1701
S1701_C01_014E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,S1701
S1701_C01_015E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,S1701
S1701_C01_016E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,S1701
S1701_C01_017E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,S1701
S1701_C01_018E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,S1701
S1701_C01_019E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,S1701
S1701_C01_020E,int,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),S1701
S1701_C01_021E,int,"Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",S1701
S1701_C01_022E,int,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,S1701
S1701_C01_023E,int,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,S1701
S1701_C01_024E,int,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),S1701
S1701_C01_025E,int,"Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",S1701
S1701_C01_026E,int,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,S1701
S1701_C01_027E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,S1701
S1701_C01_028E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,S1701
S1701_C01_029E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,S1701
S1701_C01_030E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,S1701
S1701_C01_031E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,S1701
S1701_C01_032E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,S1701
S1701_C01_033E,int,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,S1701
S1701_C01_034E,int,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,S1701
S1701_C01_035E,int,"Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",S1701
S1701_C01_036E,int,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,S1701
S1701_C01_037E,int,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,S1701
S1701_C01_038E,int,Estimate!!Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level,S1701
S1701_C01_039E,int,Estimate!!Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level,S1701
S1701_C01_040E,int,Estimate!!Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level,S1701
