VARIABLE,TYPE,LABEL,GROUP
S2601C_C01_001E,int,Estimate!!Total population!!Total population,S2601C
S2601C_C01_002E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Male,S2601C
S2601C_C01_003E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Female,S2601C
S2601C_C01_004E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 15 years,S2601C
S2601C_C01_005E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!15 to 17 years,S2601C
S2601C_C01_006E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!18 to 24 years,S2601C
S2601C_C01_007E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!25 to 34 years,S2601C
S2601C_C01_008E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!35 to 44 years,S2601C
S2601C_C01_009E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!45 to 54 years,S2601C
S2601C_C01_010E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!55 to 64 years,S2601C
S2601C_C01_011E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!65 to 74 years,S2601C
S2601C_C01_012E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!75 to 84 years,S2601C
S2601C_C01_013E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!85 years and over,S2601C
S2601C_C01_014E,int,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 18 years,S2601C
S2601C_C01_015E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 18 years!!Male,S2601C
S2601C_C01_016E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Under 18 years!!Female,S2601C
S2601C_C01_017E,int,Estimate!!Total population!!Total population!!SEX AND AGE!!65 years and over,S2601C
S2601C_C01_018E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!65 years and over!!Male,S2601C
S2601C_C01_019E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!65 years and over!!Female,S2601C
S2601C_C01_020E,float,Estimate!!Total population!!Total population!!SEX AND AGE!!Median age (years),S2601C
S2601C_C01_021E,int,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race,S2601C
S2601C_C01_022E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!White,S2601C
S2601C_C01_023E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Black or African American,S2601C
S2601C_C01_024E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,S2601C
S2601C_C01_025E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Asian,S2601C
S2601C_C01_026E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,S2601C
S2601C_C01_027E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!One race!!Some other race,S2601C
S2601C_C01_028E,int,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Two or more races,S2601C
S2601C_C01_029E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Hispanic or Latino (of any race),S2601C
S2601C_C01_030E,float,Estimate!!Total population!!Total population!!RACE AND HISPANIC ORIGIN OR LATINO ORIGIN!!Not Hispanic or Latino,S2601C
