VARIABLE,TYPE,LABEL,GROUP
S1002_C01_001E,int,Estimate!!Total!!Grandparents living with own grandchildren under 18 years,S1002
S1002_C01_002E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race,S1002
S1002_C01_003E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White,S1002
S1002_C01_004E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American,S1002
S1002_C01_005E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,S1002
S1002_C01_006E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,S1002
S1002_C01_007E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,S1002
S1002_C01_008E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,S1002
S1002_C01_009E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,S1002
S1002_C01_010E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),S1002
S1002_C01_011E,float,"Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",S1002
S1002_C01_012E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!SEX!!Male,S1002
S1002_C01_013E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!SEX!!Female,S1002
S1002_C01_014E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!MARITAL STATUS!!Now married (including separated and spouse absent),S1002
S1002_C01_015E,float,"Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!MARITAL STATUS!!Unmarried (never married, widowed, and divorced)",S1002
S1002_C01_016E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!LABOR FORCE STATUS!!In labor force,S1002
S1002_C01_017E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!NATIVITY!!Native,S1002
S1002_C01_018E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!NATIVITY!!Foreign born,S1002
S1002_C01_019E,float,Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak other language,S1002
S1002_C01_020E,float,"Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak other language!!Speak English ""very well""",S1002
S1002_C01_021E,float,"Estimate!!Total!!Grandparents living with own grandchildren under 18 years!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak other language!!Speak English less than ""very well""",S1002
S1002_C01_022E,int,Estimate!!Total!!DISABILITY STATUS!!Civilian grandparents living with own grandchildren under 18 years,S1002
S1002_C01_023E,float,Estimate!!Total!!DISABILITY STATUS!!Civilian grandparents living with own grandchildren under 18 years!!With any disability,S1002
S1002_C01_024E,int,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Grandparents living with own grandchildren under 18 years for whom poverty status is determined,S1002
S1002_C01_025E,float,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Grandparents living with own grandchildren under 18 years for whom poverty status is determined!!Income in the past 12 months below poverty level,S1002
S1002_C01_026E,float,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Grandparents living with own grandchildren under 18 years for whom poverty status is determined!!Income in the past 12 months at or above poverty level,S1002
S1002_C01_027E,int,Estimate!!Total!!Grandparents living with own grandchildren under 18 years in households,S1002
