VARIABLE,TYPE,LABEL,GROUP
S0201PR_0001E,int,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population,S0201PR
S0201PR_0002E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!One race,S0201PR
S0201PR_0003E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Two races,S0201PR
S0201PR_0004E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Three races,S0201PR
S0201PR_0005E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population!!Four or more races,S0201PR
S0201PR_0006E,int,Estimate!!SEX AND AGE!!Total population,S0201PR
S0201PR_0007E,float,Estimate!!SEX AND AGE!!Total population!!Male,S0201PR
S0201PR_0008E,float,Estimate!!SEX AND AGE!!Total population!!Female,S0201PR
S0201PR_0009E,float,Estimate!!SEX AND AGE!!Under 5 years,S0201PR
S0201PR_0010E,float,Estimate!!SEX AND AGE!!5 to 17 years,S0201PR
S0201PR_0011E,float,Estimate!!SEX AND AGE!!18 to 24 years,S0201PR
S0201PR_0012E,float,Estimate!!SEX AND AGE!!25 to 34 years,S0201PR
S0201PR_0013E,float,Estimate!!SEX AND AGE!!35 to 44 years,S0201PR
S0201PR_0014E,float,Estimate!!SEX AND AGE!!45 to 54 years,S0201PR
S0201PR_0015E,float,Estimate!!SEX AND AGE!!55 to 64 years,S0201PR
S0201PR_0016E,float,Estimate!!SEX AND AGE!!65 to 74 years,S0201PR
S0201PR_0017E,float,Estimate!!SEX AND AGE!!75 years and over,S0201PR
S0201PR_0018E,float,Estimate!!SEX AND AGE!!Median age (years),S0201PR
S0201PR_0019E,float,Estimate!!SEX AND AGE!!18 years and over,S0201PR
S0201PR_0020E,float,Estimate!!SEX AND AGE!!21 years and over,S0201PR
S0201PR_0021E,float,Estimate!!SEX AND AGE!!62 years and over,S0201PR
S0201PR_0022E,float,Estimate!!SEX AND AGE!!65 years and over,S0201PR
S0201PR_0023E,int,Estimate!!SEX AND AGE!!Under 18 years,S0201PR
S0201PR_0024E,float,Estimate!!SEX AND AGE!!Under 18 years!!Male,S0201PR
S0201PR_0025E,float,Estimate!!SEX AND AGE!!Under 18 years!!Female,S0201PR
S0201PR_0026E,int,Estimate!!SEX AND AGE!!18 years and over,S0201PR
S0201PR_0027E,float,Estimate!!SEX AND AGE!!18 years and over!!Male,S0201PR
S0201PR_0028E,float,Estimate!!SEX AND AGE!!18 years and over!!Female,S0201PR
S0201PR_0029E,int,Estimate!!SEX AND AGE!!18 to 34 years,S0201PR
S0201PR_0030E,float,Estimate!!SEX AND AGE!!18 to 34 years!!Male,S0201PR
S0201PR_0031E,float,Estimate!!SEX AND AGE!!18 to 34 years!!Female,S0201PR
S0201PR_0032E,int,Estimate!!SEX AND AGE!!35 to 64 years,S0201PR
S0201PR_0033E,float,Estimate!!SEX AND AGE!!35 to 64 years!!Male,S0201PR
S0201PR_0034E,float,Estimate!!SEX AND AGE!!35 to 64 years!!Female,S0201PR
S0201PR_0035E,int,Estimate!!SEX AND AGE!!65 years and over,S0201PR
S0201PR_0036E,float,Estimate!!SEX AND AGE!!65 years and over!!Male,S0201PR
S0201PR_0037E,float,Estimate!!SEX AND AGE!!65 years and over!!Female,S0201PR
S0201PR_0038E,int,Estimate!!RELATIONSHIP!!Population in households,S0201PR
S0201PR_0039E,float,Estimate!!RELATIONSHIP!!Population in households!!Householder or spouse,S0201PR
S0201PR_0040E,float,Estimate!!RELATIONSHIP!!Population in households!!Child,S0201PR
S0201PR_0041E,float,Estimate!!RELATIONSHIP!!Population in households!!Other relatives,S0201PR
S0201PR_0042E,float,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,S0201PR
S0201PR_0043E,float,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,S0201PR
S0201PR_0044E,int,Estimate!!HOUSEHOLDS BY TYPE!!Households,S0201PR
S0201PR_0045E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households,S0201PR
S0201PR_0046E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!With own children of the householder under 18 years,S0201PR
S0201PR_0047E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Married-couple family,S0201PR
S0201PR_0048E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Married-couple family!!With own children of the householder under 18 years,S0201PR
S0201PR_0049E,float,"Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Female householder, no husband present, family",S0201PR
S0201PR_0050E,float,"Estimate!!HOUSEHOLDS BY TYPE!!Households!!Family households!!Female householder, no husband present, family!!With own children of the householder under 18 years",S0201PR
S0201PR_0051E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households,S0201PR
S0201PR_0052E,float,Estimate!!HOUSEHOLDS BY TYPE!!Households!!Nonfamily households!!Male householder,S0201PR
