VARIABLE,TYPE,LABEL,GROUP
CP05_2018to2014_001SS,string,Statistical Significance!!SEX AND AGE!!Total population,CP05
CP05_2018to2014_002SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Male,CP05
CP05_2018to2014_003SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Female,CP05
CP05_2018to2014_004SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),CP05
CP05_2018to2014_005SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Under 5 years,CP05
CP05_2018to2014_006SS,string,Statistical Significance!!SEX AND AGE!!Total population!!5 to 9 years,CP05
CP05_2018to2014_007SS,string,Statistical Significance!!SEX AND AGE!!Total population!!10 to 14 years,CP05
CP05_2018to2014_008SS,string,Statistical Significance!!SEX AND AGE!!Total population!!15 to 19 years,CP05
CP05_2018to2014_009SS,string,Statistical Significance!!SEX AND AGE!!Total population!!20 to 24 years,CP05
CP05_2018to2014_010SS,string,Statistical Significance!!SEX AND AGE!!Total population!!25 to 34 years,CP05
CP05_2018to2014_011SS,string,Statistical Significance!!SEX AND AGE!!Total population!!35 to 44 years,CP05
CP05_2018to2014_012SS,string,Statistical Significance!!SEX AND AGE!!Total population!!45 to 54 years,CP05
CP05_2018to2014_013SS,string,Statistical Significance!!SEX AND AGE!!Total population!!55 to 59 years,CP05
CP05_2018to2014_014SS,string,Statistical Significance!!SEX AND AGE!!Total population!!60 to 64 years,CP05
CP05_2018to2014_015SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 to 74 years,CP05
CP05_2018to2014_016SS,string,Statistical Significance!!SEX AND AGE!!Total population!!75 to 84 years,CP05
CP05_2018to2014_017SS,string,Statistical Significance!!SEX AND AGE!!Total population!!85 years and over,CP05
CP05_2018to2014_018SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Median age (years),CP05
CP05_2018to2014_019SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Under 18 years,CP05
CP05_2018to2014_020SS,string,Statistical Significance!!SEX AND AGE!!Total population!!16 years and over,CP05
CP05_2018to2014_021SS,string,Statistical Significance!!SEX AND AGE!!Total population!!18 years and over,CP05
CP05_2018to2014_022SS,string,Statistical Significance!!SEX AND AGE!!Total population!!21 years and over,CP05
CP05_2018to2014_023SS,string,Statistical Significance!!SEX AND AGE!!Total population!!62 years and over,CP05
CP05_2018to2014_024SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 years and over,CP05
CP05_2018to2014_025SS,string,Statistical Significance!!SEX AND AGE!!Total population!!18 years and over,CP05
CP05_2018to2014_026SS,string,Statistical Significance!!SEX AND AGE!!Total population!!18 years and over!!Male,CP05
CP05_2018to2014_027SS,string,Statistical Significance!!SEX AND AGE!!Total population!!18 years and over!!Female,CP05
CP05_2018to2014_028SS,string,Statistical Significance!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),CP05
CP05_2018to2014_029SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 years and over,CP05
CP05_2018to2014_030SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 years and over!!Male,CP05
CP05_2018to2014_031SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 years and over!!Female,CP05
CP05_2018to2014_032SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),CP05
CP05_2018to2014_033SS,string,Statistical Significance!!RACE!!Total population,CP05
CP05_2018to2014_034SS,string,Statistical Significance!!RACE!!Total population!!One race,CP05
CP05_2018to2014_035SS,string,Statistical Significance!!RACE!!Total population!!Two or more races,CP05
CP05_2018to2014_036SS,string,Statistical Significance!!RACE!!Total population!!One race,CP05
CP05_2018to2014_037SS,string,Statistical Significance!!RACE!!Total population!!One race!!White,CP05
CP05_2018to2014_038SS,string,Statistical Significance!!RACE!!Total population!!One race!!Black or African American,CP05
CP05_2018to2014_039SS,string,Statistical Significance!!RACE!!Total population!!One race!!American Indian and Alaska Native,CP05
CP05_2018to2014_040SS,string,Statistical Significance!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,CP05
CP05_2018to2014_041SS,string,Statistical Significance!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,CP05
CP05_2018to2014_042SS,string,Statistical Significance!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,CP05
CP05_2018to2014_043SS,string,Statistical Significance!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,CP05
CP05_2018to2014_044SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian,CP05
CP05_2018to2014_045SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Asian Indian,CP05
CP05_2018to2014_046SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Chinese,CP05
CP05_2018to2014_047SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Filipino,CP05
CP05_2018to2014_048SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Japanese,CP05
CP05_2018to2014_049SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Korean,CP05
CP05_2018to2014_050SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Vietnamese,CP05
CP05_2018to2014_051SS,string,Statistical Significance!!RACE!!Total population!!One race!!Asian!!Other Asian,CP05
CP05_2018to2014_052SS,string,Statistical Significance!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,CP05
CP05_2018to2014_053SS,string,Statistical Significance!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,CP05
CP05_2018to2014_054SS,string,Statistical Significance!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,CP05
CP05_2018to2014_055SS,string,Statistical Significance!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,CP05
CP05_2018to2014_056SS,string,Statistical Significance!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,CP05
CP05_2018to2014_057SS,string,Statistical Significance!!RACE!!Total population!!One race!!Some other race,CP05
CP05_2018to2014_058SS,string,Statistical Significance!!RACE!!Total population!!Two or more races,CP05
CP05_2018to2014_059SS,string,Statistical Significance!!RACE!!Total population!!Two or more races!!White and Black or African American,CP05
CP05_2018to2014_060SS,string,Statistical Significance!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,CP05
CP05_2018to2014_061SS,string,Statistical Significance!!RACE!!Total population!!Two or more races!!White and Asian,CP05
CP05_2018to2014_062SS,string,Statistical Significance!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,CP05
CP05_2018to2014_063SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population,CP05
CP05_2018to2014_064SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population!!White,CP05
CP05_2018to2014_065SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population!!Black or African American,CP05
CP05_2018to2014_066SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,CP05
CP05_2018to2014_067SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population!!Asian,CP05
CP05_2018to2014_068SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,CP05
CP05_2018to2014_069SS,string,Statistical Significance!!Race alone or in combination with one or more other races!!Total population!!Some other race,CP05
CP05_2018to2014_070SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population,CP05
CP05_2018to2014_071SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),CP05
CP05_2018to2014_072SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,CP05
CP05_2018to2014_073SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,CP05
CP05_2018to2014_074SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,CP05
CP05_2018to2014_075SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,CP05
CP05_2018to2014_076SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,CP05
CP05_2018to2014_077SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,CP05
CP05_2018to2014_078SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,CP05
CP05_2018to2014_079SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,CP05
CP05_2018to2014_080SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,CP05
CP05_2018to2014_081SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,CP05
CP05_2018to2014_082SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,CP05
CP05_2018to2014_083SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,CP05
CP05_2018to2014_084SS,string,Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,CP05
CP05_2018to2014_085SS,string,"Statistical Significance!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",CP05
CP05_2018to2014_086SS,string,Statistical Significance!!Total housing units,CP05
CP05_2018to2014_087SS,string,"Statistical Significance!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population",CP05
CP05_2018to2014_088SS,string,"Statistical Significance!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",CP05
CP05_2018to2014_089SS,string,"Statistical Significance!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",CP05
CP05_2018to2015_001SS,string,Statistical Significance!!SEX AND AGE!!Total population,CP05
CP05_2018to2015_002SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Male,CP05
CP05_2018to2015_003SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Female,CP05
CP05_2018to2015_004SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),CP05
CP05_2018to2015_005SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Under 5 years,CP05
CP05_2018to2015_006SS,string,Statistical Significance!!SEX AND AGE!!Total population!!5 to 9 years,CP05
CP05_2018to2015_007SS,string,Statistical Significance!!SEX AND AGE!!Total population!!10 to 14 years,CP05
CP05_2018to2015_008SS,string,Statistical Significance!!SEX AND AGE!!Total population!!15 to 19 years,CP05
CP05_2018to2015_009SS,string,Statistical Significance!!SEX AND AGE!!Total population!!20 to 24 years,CP05
CP05_2018to2015_010SS,string,Statistical Significance!!SEX AND AGE!!Total population!!25 to 34 years,CP05
CP05_2018to2015_011SS,string,Statistical Significance!!SEX AND AGE!!Total population!!35 to 44 years,CP05
CP05_2018to2015_012SS,string,Statistical Significance!!SEX AND AGE!!Total population!!45 to 54 years,CP05
CP05_2018to2015_013SS,string,Statistical Significance!!SEX AND AGE!!Total population!!55 to 59 years,CP05
CP05_2018to2015_014SS,string,Statistical Significance!!SEX AND AGE!!Total population!!60 to 64 years,CP05
CP05_2018to2015_015SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 to 74 years,CP05
CP05_2018to2015_016SS,string,Statistical Significance!!SEX AND AGE!!Total population!!75 to 84 years,CP05
CP05_2018to2015_017SS,string,Statistical Significance!!SEX AND AGE!!Total population!!85 years and over,CP05
CP05_2018to2015_018SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Median age (years),CP05
CP05_2018to2015_019SS,string,Statistical Significance!!SEX AND AGE!!Total population!!Under 18 years,CP05
CP05_2018to2015_020SS,string,Statistical Significance!!SEX AND AGE!!Total population!!16 years and over,CP05
CP05_2018to2015_021SS,string,Statistical Significance!!SEX AND AGE!!Total population!!18 years and over,CP05
CP05_2018to2015_022SS,string,Statistical Significance!!SEX AND AGE!!Total population!!21 years and over,CP05
CP05_2018to2015_023SS,string,Statistical Significance!!SEX AND AGE!!Total population!!62 years and over,CP05
CP05_2018to2015_024SS,string,Statistical Significance!!SEX AND AGE!!Total population!!65 years and over,CP05
