GEO_ID,B22005E_001E,B22005E_001M,B22005E_002E,B22005E_002M,B22005E_003E,B22005E_003M,NAME,B22005E_001EA,B22005E_001MA,B22005E_002EA,B22005E_002MA,B22005E_003MA,B22005E_003EA,state
0400000US01,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,01
0400000US02,1475,326,412,283,1063,279,Alaska,null,null,null,null,null,null,02
0400000US04,2404,550,565,350,1839,518,Arizona,null,null,null,null,null,null,04
0400000US05,1151,437,254,307,897,353,Arkansas,null,null,null,null,null,null,05
0400000US06,37205,2620,5342,1061,31863,2624,California,null,null,null,null,null,null,06
0400000US08,1567,417,152,139,1415,457,Colorado,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,11
0400000US12,3043,1331,383,480,2660,1129,Florida,null,null,null,null,null,null,12
0400000US13,1894,906,356,379,1538,766,Georgia,null,null,null,null,null,null,13
0400000US15,32071,1938,7966,1257,24105,1896,Hawaii,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,16
0400000US17,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,Maine,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,25
0400000US26,null,null,null,null,null,null,Michigan,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,28
0400000US29,1007,427,129,106,878,424,Missouri,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,Montana,null,null,null,null,null,null,30
0400000US31,358,215,120,171,238,137,Nebraska,null,null,null,null,null,null,31
0400000US32,4844,988,774,557,4070,1166,Nevada,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,34
0400000US35,333,223,167,175,166,135,New Mexico,null,null,null,null,null,null,35
0400000US36,1540,617,479,287,1061,580,New York,null,null,null,null,null,null,36
0400000US37,null,null,null,null,null,null,North Carolina,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,38
0400000US39,742,358,191,235,551,300,Ohio,null,null,null,null,null,null,39
0400000US40,1182,424,621,313,561,277,Oklahoma,null,null,null,null,null,null,40
0400000US41,4451,855,717,388,3734,874,Oregon,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,47
0400000US48,6156,1636,916,794,5240,1566,Texas,null,null,null,null,null,null,48
0400000US49,5310,800,730,420,4580,865,Utah,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,50
0400000US51,1517,606,209,275,1308,518,Virginia,null,null,null,null,null,null,51
0400000US53,10688,1355,3605,923,7083,1274,Washington,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,54
0400000US55,761,441,364,288,397,352,Wisconsin,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,72
