GEO_ID,B16003_001E,B16003_001M,B16003_002E,B16003_002M,B16003_003E,B16003_003M,B16003_004E,B16003_004M,B16003_005E,B16003_005M,B16003_006E,B16003_006M,B16003_007E,B16003_007M,B16003_008E,B16003_008M,B16003_009E,B16003_009M,B16003_010E,B16003_010M,B16003_011E,B16003_011M,B16003_012E,B16003_012M,NAME,B16003_001MA,B16003_001EA,B16003_002MA,B16003_002EA,B16003_003EA,B16003_003MA,B16003_004EA,B16003_004MA,B16003_005EA,B16003_005MA,B16003_006MA,B16003_006EA,B16003_007EA,B16003_007MA,B16003_008MA,B16003_008EA,B16003_009MA,B16003_009EA,B16003_010MA,B16003_010EA,B16003_011MA,B16003_011EA,B16003_012EA,B16003_012MA,state
0400000US26,144517,9076,29672,3532,2832,1031,12545,2139,3837,1161,4376,1414,6082,1861,114845,6723,36423,3576,30892,3394,24398,2916,23132,3604,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,122688,9298,29522,3689,1851,751,11431,2124,1803,798,10119,2060,4318,1677,93166,6686,39373,4666,10469,1791,26068,3290,17256,3285,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26628,4902,6382,1800,65,89,4178,1484,141,289,1765,886,233,309,20246,3733,12557,3112,1129,674,5733,1782,827,802,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,77531,7318,17530,3171,1178,588,8044,1751,5286,1873,2302,1148,720,535,60001,5560,25853,3553,15895,2973,12730,2140,5523,1898,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,52730,5422,13340,2593,252,271,9053,1797,808,1106,2314,824,913,917,39390,3734,26977,3048,2493,977,7134,1832,2786,1409,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,172209,13716,38091,4387,2702,1414,31702,4114,316,289,2614,1296,757,586,134118,10929,89610,9054,9137,2966,30630,5808,4741,1948,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14373,2964,2765,1055,391,316,1003,768,443,385,331,325,597,573,11608,2324,2436,1092,5234,1688,2445,1014,1493,799,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,603840,19395,102968,6387,5135,1401,69130,5089,11111,1979,14496,2272,3096,1286,500872,15227,297319,12536,111368,8544,79923,6605,12262,2647,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,104837,9008,23366,4051,1667,1022,20074,3756,141,163,947,677,537,349,81471,6347,69525,6187,2362,998,2157,879,7427,1318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1430726,34180,229245,9848,16770,2275,125957,8282,37921,4513,37051,3426,11546,2433,1201481,29151,610546,23101,287457,13050,261530,11449,41948,5685,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,270159,16888,65171,5964,2629,1255,54483,5486,2056,1516,4872,1383,1131,908,204988,13040,164368,12359,12740,2944,23074,4559,4806,1719,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4726,1482,1264,755,25,45,79,155,87,145,172,169,901,706,3462,971,697,511,1182,393,795,544,788,450,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,135117,9963,27100,4134,2960,1593,8918,1753,7120,1714,4992,1803,3110,1498,108017,6993,36690,3733,36643,4224,22320,2918,12364,3173,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,88971,6910,19757,2871,1649,845,15857,2581,289,255,1809,755,153,173,69214,5297,51269,4765,1642,701,12759,1872,3544,1846,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,126531,10573,34531,4443,1429,868,23442,4175,3879,1528,4649,1459,1132,636,92000,7513,53105,6328,10283,2468,25059,3512,3553,1644,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,259837,12990,46960,4727,4942,1419,19194,2942,10520,2721,10237,2002,2067,931,212877,9665,81903,7389,60528,6227,60899,5246,9547,2194,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46865,5077,7628,1997,469,363,5396,1701,759,595,877,548,127,142,39237,3934,23430,3381,10905,1790,4223,1442,679,564,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,78745,8240,16259,3287,1446,791,13204,2902,104,186,1440,808,65,111,62486,5935,50075,5253,2945,1229,9032,2368,434,368,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9593,2208,2045,944,0,155,463,372,432,499,316,362,834,627,7548,1476,3752,1116,1534,809,1023,655,1239,746,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,113575,10746,25005,3824,3029,1429,16641,3002,1494,955,2524,1324,1317,859,88570,8114,60238,5779,6848,2102,13194,3029,8290,3478,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2002006,37486,492465,16856,20227,3169,437758,15964,7031,2400,21270,3589,6179,2157,1509541,25673,1299707,26292,50230,6503,138266,10051,21338,3596,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,65161,7832,18314,3364,1329,777,13450,2943,1103,889,1919,1261,513,525,46847,5227,33465,4783,3418,1139,8837,2289,1127,658,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,226400,15408,47544,5345,2399,929,28790,3944,3599,1318,7905,1920,4851,2762,178856,12245,96848,8757,22839,4090,47138,5260,12031,3226,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,289294,15905,63093,6066,4300,1236,35218,3996,6230,1889,12026,2242,5319,2437,226201,11845,105891,8859,31835,3452,75208,6507,13267,2918,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,95802,9085,23471,2848,1673,685,14567,2397,2204,970,4778,1030,249,249,72331,7026,45358,5906,12253,2119,13050,2480,1670,799,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2333472,22113,449164,7703,2084,790,446752,7704,0,210,98,163,230,281,1884308,17608,1882423,17798,706,417,751,609,428,392,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
