GEO_ID,B19202E_001E,B19202E_001M,NAME,B19202E_001MA,B19202E_001EA,state
0400000US01,-666666666,-222222222,Alabama,**,-,01
0400000US02,null,null,Alaska,null,null,02
0400000US04,14310,7275,Arizona,null,null,04
0400000US05,21242,9400,Arkansas,null,null,05
0400000US06,33368,11379,California,null,null,06
0400000US08,49262,18628,Colorado,null,null,08
0400000US09,71056,70443,Connecticut,null,null,09
0400000US10,-666666666,-222222222,Delaware,**,-,10
0400000US11,-666666666,-222222222,District of Columbia,**,-,11
0400000US12,37511,8931,Florida,null,null,12
0400000US13,30996,2701,Georgia,null,null,13
0400000US15,35383,6695,Hawaii,null,null,15
0400000US16,15020,7308,Idaho,null,null,16
0400000US17,null,null,Illinois,null,null,17
0400000US18,-666666666,-222222222,Indiana,**,-,18
0400000US19,-666666666,-222222222,Iowa,**,-,19
0400000US20,-666666666,-222222222,Kansas,**,-,20
0400000US21,-666666666,-222222222,Kentucky,**,-,21
0400000US22,61936,20150,Louisiana,null,null,22
0400000US23,-666666666,-222222222,Maine,**,-,23
0400000US24,null,null,Maryland,null,null,24
0400000US25,-666666666,-222222222,Massachusetts,**,-,25
0400000US26,60150,59859,Michigan,null,null,26
0400000US27,65288,44048,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,**,-,28
0400000US29,30947,21746,Missouri,null,null,29
0400000US30,-666666666,-222222222,Montana,**,-,30
0400000US31,29519,2192,Nebraska,null,null,31
0400000US32,null,null,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,**,-,33
0400000US34,null,null,New Jersey,null,null,34
0400000US35,47750,36107,New Mexico,null,null,35
0400000US36,36326,1481,New York,null,null,36
0400000US37,-666666666,-222222222,North Carolina,**,-,37
0400000US38,-666666666,-222222222,North Dakota,**,-,38
0400000US39,null,null,Ohio,null,null,39
0400000US40,34589,13320,Oklahoma,null,null,40
0400000US41,31654,6517,Oregon,null,null,41
0400000US42,37074,17033,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,**,-,44
0400000US45,null,null,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,**,-,46
0400000US47,null,null,Tennessee,null,null,47
0400000US48,23231,10322,Texas,null,null,48
0400000US49,32489,7712,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,**,-,50
0400000US51,null,null,Virginia,null,null,51
0400000US53,25216,7820,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,**,-,54
0400000US55,null,null,Wisconsin,null,null,55
0400000US56,-666666666,-222222222,Wyoming,**,-,56
0400000US72,-666666666,-222222222,Puerto Rico,**,-,72
