GEO_ID,B19025E_001E,B19025E_001M,NAME,B19025E_001MA,B19025E_001EA,state
0400000US01,null,null,Alabama,null,null,01
0400000US02,101691600,30159530,Alaska,null,null,02
0400000US04,124454900,46253567,Arizona,null,null,04
0400000US05,47531800,18264381,Arkansas,null,null,05
0400000US06,2661353000,213231743,California,null,null,06
0400000US08,96818300,33633945,Colorado,null,null,08
0400000US09,48893100,35785884,Connecticut,null,null,09
0400000US10,null,null,Delaware,null,null,10
0400000US11,null,null,District of Columbia,null,null,11
0400000US12,172190000,70390462,Florida,null,null,12
0400000US13,93630100,46680376,Georgia,null,null,13
0400000US15,2242890000,229282581,Hawaii,null,null,15
0400000US16,15698000,11635147,Idaho,null,null,16
0400000US17,43070700,23543287,Illinois,null,null,17
0400000US18,null,null,Indiana,null,null,18
0400000US19,null,null,Iowa,null,null,19
0400000US20,20009100,14697732,Kansas,null,null,20
0400000US21,null,null,Kentucky,null,null,21
0400000US22,49970000,47059990,Louisiana,null,null,22
0400000US23,null,null,Maine,null,null,23
0400000US24,44522600,33807363,Maryland,null,null,24
0400000US25,null,null,Massachusetts,null,null,25
0400000US26,35262100,24114723,Michigan,null,null,26
0400000US27,9579300,7942930,Minnesota,null,null,27
0400000US28,null,null,Mississippi,null,null,28
0400000US29,38495300,17877320,Missouri,null,null,29
0400000US30,null,null,Montana,null,null,30
0400000US31,26003300,25235188,Nebraska,null,null,31
0400000US32,283925000,127192543,Nevada,null,null,32
0400000US33,null,null,New Hampshire,null,null,33
0400000US34,63031600,35270430,New Jersey,null,null,34
0400000US35,13765500,10225155,New Mexico,null,null,35
0400000US36,108063500,81284012,New York,null,null,36
0400000US37,60889200,54114484,North Carolina,null,null,37
0400000US38,null,null,North Dakota,null,null,38
0400000US39,34017900,17157969,Ohio,null,null,39
0400000US40,51291900,24200076,Oklahoma,null,null,40
0400000US41,213186600,47848308,Oregon,null,null,41
0400000US42,57046400,40603368,Pennsylvania,null,null,42
0400000US44,null,null,Rhode Island,null,null,44
0400000US45,null,null,South Carolina,null,null,45
0400000US46,null,null,South Dakota,null,null,46
0400000US47,57641600,40750760,Tennessee,null,null,47
0400000US48,401275700,170422314,Texas,null,null,48
0400000US49,256204200,45487227,Utah,null,null,49
0400000US50,null,null,Vermont,null,null,50
0400000US51,135677800,52575409,Virginia,null,null,51
0400000US53,696340700,128607082,Washington,null,null,53
0400000US54,null,null,West Virginia,null,null,54
0400000US55,42775800,40774119,Wisconsin,null,null,55
0400000US56,null,null,Wyoming,null,null,56
0400000US72,null,null,Puerto Rico,null,null,72
